date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_70_older,median_age,aged_65_older,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,human_development_index,population
2021-01-17,522473.1072840885,819.5357318508123,882.1708825624722,7781.666445071036,19.992180451448846,21.41724534934481,3409422.994669673,0.8399329280151844,14083.184711494374,13907.192621998282,0.059823976783210636,17.2061530215855,0.0,0.1100000000000006,14.259847689075706,20.39659421460902,0.0,80.08438510903204,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-18,523274.152020921,801.0447368325189,862.7621055223724,7801.29648861906,19.630043548024283,20.97018837529241,3423531.3883422725,0.8348606527017579,14108.393672599468,13969.166703085673,0.05802764645295427,17.73471011201979,0.0,0.1100000000000006,10.69488576680678,16.17604941014874,0.0,80.09010218019043,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-19,524055.77991743677,781.6278965157928,842.7401041902613,7820.559858384151,19.263369765090637,20.526568721676185,3437654.8890750674,0.8294701501598037,14123.500732794804,14020.043514709232,0.05626831079317408,18.29110692144215,0.0,0.1100000000000006,8.021164325105085,13.237919410552717,0.0,80.10143862609316,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-20,524816.21158643,760.4316689931804,822.1045466300919,7839.443697925164,18.883839541012573,20.090906017663112,3451784.062297579,0.8240008026651028,14129.173222511443,14059.283670291801,0.05454674052862336,18.876187333938784,0.0,0.1100000000000006,6.015873243828814,14.33117065035151,0.0,80.1194994608434,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-21,525553.691026604,737.4794401741042,800.9328236765131,7857.938445712793,18.494747787627585,19.667722822878904,3465910.416923577,0.8186883848042581,14126.354625998018,14087.233825763473,0.05285785759426978,19.488945607112164,0.0,0.1100000000000006,4.5119049328716105,22.173281025902,0.0,80.14503829957579,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-22,526267.1433184347,713.4522918306436,779.3640135233845,7876.04654598467,18.108100271877788,19.260897482382216,3480024.215003612,0.8137486738649917,14113.798080035054,14104.376565185587,0.051215306576439315,20.126962922205518,1.2217194570135675e-05,0.1100000000000006,144.15521058518894,39.64654124777177,0.0,80.17839491731286,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-23,526956.6678960666,689.5245776318717,757.5868551651638,7893.788981886703,17.74243590203377,18.873178767895283,3494114.546821557,0.80942284993656,14090.331817944862,14110.74008387628,0.049621563965943,20.78592839721332,6.637039431157085e-05,0.1100000000000006,525.635203622847,70.15434678909338,0.0,80.21944841810758,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-24,527623.9085012362,667.2406051696059,735.8307284779462,7911.210175329065,17.42119344236245,18.505821858726918,3508174.3328698897,0.8059401174136364,14059.786048332615,14107.391601368767,0.0480691141509279,21.46051611045042,0.00017776745313510074,0.1100000000000006,1215.9357719677976,117.00077948419268,0.0,80.26758211190013,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-25,528273.8987159408,649.9902147046132,714.2517464231017,7928.430821542059,17.22064621299358,18.161554823263053,3522198.7872897848,0.8034198585838225,14024.454419895246,14095.394719126141,0.04655232042250432,22.14417990766009,0.00036264039269554124,0.1100000000000006,2299.831521681339,182.92529372756002,0.0,80.32165717216049,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
2021-01-26,528906.3980350171,632.4993190762953,692.9478022219813,7945.454273234771,17.02345169271224,17.841506776787973,3536187.7451053523,0.8018234589023152,13988.957815567865,14076.170263649732,0.0450637231869494,22.83079814987891,0.0005892071852779599,0.1100000000000006,3870.4494206852105,256.9646554928264,0.0,80.37999287912046,3.260000000000017,27.500000000000135,5.100000000000026,298.00000000000153,1.000000000000005,44.70000000000024,0.800000000000004,0.6300000000000033,171186368.0000009
