date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,gdp_per_capita,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2021-05-28,415648.1288993263,1170.150246228359,1285.6706161622137,20038.917748681044,61.09539814492587,67.20344157330229,0.03000000000000016,10.986859332877385,0.9705754731275078,3752.9017913664575,3913.108293416206,0.29508511811101124,3.4042005302849114,50095.66432051471,49423.16960407532,0.14314630211557935,63.46245151706,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.61297278874916,58.97301910186276
2021-05-29,416784.0102168353,1135.8813175090213,1246.442448062192,20097.54012146556,58.62237278451865,65.29212529762385,0.03000000000000016,11.123548507415002,0.9704527748520962,3704.5760203186423,3859.7674353174925,0.2934715632115717,3.4242832354641735,50263.32611692134,49681.90260706432,0.1409287311115716,62.33188728032902,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.60268736697981,56.99287193097744
2021-05-30,417890.69420108857,1106.683984253293,1210.2413688520753,20153.83665218517,56.29653071961077,63.21644691439444,0.03000000000000016,11.260180288124293,0.9704344421604052,3657.7086635906353,3808.1352080330503,0.29172519794196944,3.4467741589833967,50495.37451658571,49915.18051056658,0.139118009225728,61.28749254492687,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.58906239013474,55.05934205424478
2021-05-31,418976.01696626627,1085.3227651776892,1176.4365335879913,20208.23980329534,54.4031511101671,61.0701082950396,0.03000000000000016,11.397733147573522,0.9705155536629685,3616.77328825536,3758.486312294993,0.2898149068598388,3.4720133923467964,50812.691100755444,50141.96702481253,0.13785612165749916,60.34944778620008,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.57224992770132,53.17731843467202
2021-06-01,420041.09292832017,1065.075962053921,1145.1592339014023,20260.711930687434,52.47212739209533,58.88529130531339,0.03000000000000016,11.537244915625214,0.9707114874838146,3584.2725809297276,3711.9268382936475,0.2877554917156616,3.4998018994637223,51249.368293246036,50382.324589876436,0.13722693287208385,59.53195106266242,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.55235782161871,51.35131729585355
2021-06-02,421086.95618622133,1045.8632579011403,1116.6154207395632,20311.2199531869,50.50802249946911,56.70217549255977,0.03000000000000016,11.679647972433212,0.9710370092780207,3559.5828616830795,3668.961660717655,0.2855599930595326,3.529777087170518,51805.23814624359,50668.21479017728,0.13734537741747613,58.841646393312345,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.529502390593095,49.58627814180434
2021-06-03,422114.88021335757,1027.924027136264,1090.9867938998582,20359.77622862647,48.556275439566335,54.56255114107471,0.03000000000000016,11.825844091800684,0.9715031932868944,3542.1611604833874,3631.142706430295,0.2833269114074488,3.560585885836846,52458.4178145955,51025.70008746173,0.13831688697390238,58.276445040621056,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.50382662672456,47.8877774492751
2021-06-04,423126.61762608215,1011.7374127245328,1068.3566191805512,20406.469210901036,46.69298227456815,52.50502906362768,0.03000000000000016,11.976962900783304,0.9721151131293608,3525.864923368363,3598.70723990676,0.2810748538852573,3.5915722521281244,53234.1534546765,51474.055689384346,0.14024913905072434,57.824641472773564,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.475506917130026,46.26200009222003
2021-06-05,424124.5800101246,997.9623840424313,1048.6540912438504,20451.48644275887,45.01723185783308,50.561447945102856,0.03000000000000016,12.134209570545478,0.9728701098955029,3510.0131560039763,3570.9129606346646,0.278848157220666,3.6218676183139396,54176.857382539456,52033.13116587479,0.14321788208377714,57.464250335349476,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.444751159313114,44.715529065378945
2021-06-06,425111.9727903995,987.3927802748759,1031.612605763206,20495.13180039497,43.64535763610272,48.75417985022992,0.03000000000000016,12.298749614883915,0.9737564932167159,3497.823312381138,3548.0754444579034,0.2766726402167281,3.6506961242073412,55293.94153399582,52718.64037505258,0.14728299785888996,57.18884159766603,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.411790421844316,43.25499893219522
2021-06-07,426091.90058504324,979.9277946437795,1016.5562198363036,20537.866157988567,42.73435759359293,47.08726481656713,0.03000000000000016,12.471572230555326,0.9747651721103405,3492.563217963945,3530.3374010551324,0.27461905676241716,3.6772463982621693,56558.64393330238,53539.49209447633,0.15244382564045084,56.9888811982496,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.376865764023904,41.88664706598551
2021-06-08,427065.48248467833,973.5818996350661,1003.4855961959104,20579.764809183114,41.898651194548336,45.57683322781001,0.03000000000000016,12.652322999677986,0.9758873891021491,3494.788121294554,3517.56326410745,0.27272770562934395,3.701216957714085,57741.839414100985,54466.99187305513,0.15850885500926531,56.85116089868728,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.340211424781785,40.6181705889896
2021-06-09,428034.3137865863,968.8313019079427,992.4809119174578,20620.87921451503,41.11440533191647,44.234961055311345,0.03000000000000016,12.840480452732006,0.9771020318072209,3497.762228656764,3508.7428908730935,0.27097273461955196,3.7230442632112317,58854.55764719509,55474.04408255484,0.16525187396541724,56.75837067401554,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.302074142508296,39.457134405866356
2021-06-10,429000.2551524807,965.9413658944361,983.6260651598141,20661.256211144864,40.37699662983592,43.066573894263136,0.03000000000000016,13.035420779109462,0.978366116615598,3512.038478215267,3504.4526432679468,0.26934186512109615,3.7430201075571037,59936.397679481735,56542.33495267252,0.17244617761368827,56.688778005511736,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.262703450634184,38.409195226784156
2021-06-11,429965.2744768369,965.0193243561872,976.9518302208638,20700.952420155703,39.69620901083853,42.06712499083315,0.03000000000000016,13.236545060738063,0.9796433657422429,3534.2443887196323,3505.6632219467633,0.2678617640638348,3.760841357332345,60942.580273186046,57643.54735219032,0.17982202816824966,56.63658350413388,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.22234001294571,37.47698890323527
2021-06-12,430931.32828813896,966.0538113020481,972.3932238291916,20740.045052026955,39.09263187125112,41.22085376251729,0.03000000000000016,13.443450650757185,0.9809135197817966,3568.8861357543383,3514.0861850444344,0.266548391567592,3.776304902937855,61886.83253843843,58744.98212047767,0.18714787212812678,56.597437628100494,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.18120248870095,36.65951524839335
2021-06-13,431900.2727998153,968.9445116762789,969.7575298628451,20778.640010739702,38.59495871274673,40.49947968840385,0.03000000000000016,13.655941737259894,0.9821809381556766,3613.2997504906134,3530.5934364562463,0.26542018184634725,3.7890677205130276,62771.830851792714,59813.26359423682,0.19420932038568814,56.573914355529226,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.13947329509722,35.95189597087812
2021-06-14,432872.4144253307,972.1416255154522,968.6450321741228,20816.933434040584,38.29342330088201,39.86519331510708,0.03000000000000016,13.873981513028975,0.9834343461506955,3664.906002266802,3555.221305525771,0.26443326825289265,3.799570667566418,63601.563200253804,60819.40731106233,0.20084493469779904,56.5630807246302,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.09728354275156,35.34541244357557
2021-06-15,433848.79162055,976.3771952193313,969.0442235488223,20854.952354134217,38.01892009363183,39.31110006066778,0.03000000000000016,14.097341176788559,0.9846539755147683,3719.3486839884067,3587.3057335076173,0.26358836424720056,3.808055505522912,64332.159116415394,61760.89165007124,0.20706259565812657,56.55862179104868,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.054711756703604,34.828614093047406
2021-06-16,434830.9667600155,982.1751394655664,970.9504102278754,20892.683270125577,37.730915991361606,38.8279129575888,0.03000000000000016,14.32572162273365,0.9858169199036924,3778.181664898227,3627.3662264397035,0.2629010340128087,3.814443374455699,64926.59231727285,62628.33250613787,0.21290085753868251,56.55243434587224,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,56.01181923169345,34.38810848279696
2021-06-17,435820.590212223,989.6234522074502,974.3335560548769,20930.092947099707,37.409676974128885,38.40418229414511,0.03000000000000016,14.558918560295247,0.9869011514662321,3842.855366320735,3674.6242011807853,0.2623805266408286,3.8187155301953672,65396.700831361326,63408.38008419302,0.21841206849337874,56.536099515060364,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.96864418182724,34.00889798874843
2021-06-18,436819.07339607796,998.4831838550074,979.1141655867311,20967.14401543147,37.051068331760256,38.02646784536648,0.03000000000000016,14.796899327461276,0.9878885332829335,3913.068981107719,3728.7370422883096,0.262026506809969,3.820946796321385,65782.86565260965,64099.85151434072,0.2236870410274358,56.49770989809238,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.92519919971892,33.67504808755361
2021-06-19,437827.3435732388,1008.270177160811,985.1451964266366,21003.806670267877,36.66265483640912,37.67946804627443,0.03000000000000016,15.039474269351635,0.98877968373725,3991.485640161758,3789.100066784111,0.26182708760586104,3.8214518554828025,66091.63561631576,64700.53837719066,0.22875380695027983,56.429939340182166,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.88147119773922,33.37060435451926
2021-06-20,438845.65994237317,1018.3163691343461,992.198493473825,21040.067446139852,36.26077587197398,37.34611687180995,0.03000000000000016,15.286122023927128,0.9895694105081748,4076.847633482669,3855.8686344449084,0.2617647888782811,3.820647715141519,66280.77142781546,65201.815596079905,0.2335742433833631,56.329210646054605,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.83742321084489,33.08069599374986
2021-06-21,439871.83453338034,1026.174591007193,999.9177070478395,21076.050503803366,35.983057663515126,37.01611447997257,0.03000000000000016,15.536217083556227,0.9902530113394389,4160.315896411297,3928.2762657496532,0.26182318765095425,3.818808346149293,66365.91897163738,65596.7245445067,0.2380746709020993,56.19509609055267,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.79299759559334,32.79277926745207
2021-06-22,440906.50117476116,1034.6666413808002,1008.2450309322935,21111.729199765934,35.67869596256852,36.68178673263623,0.03000000000000016,15.788726645892792,0.9908062743416847,4236.871117525027,4004.453563242433,0.2619380920956821,3.816709685597754,66299.90912207008,65877.83340514805,0.24213874396519797,56.029880406634675,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.74810767125414,32.496026665936775
2021-06-23,441951.0265598045,1044.5253850433587,1017.1525031604368,21147.013334860032,35.28413509409838,36.33217763835893,0.03000000000000016,16.04259217252563,0.9912061925048106,4313.135400199368,4082.645489173912,0.26210676881319694,3.814398780035425,66115.9885157608,66047.74905192188,0.24566659837467453,55.83820991712864,28.10000000000015,4.460000000000024,10581.940000000057,2.00000000000001,12.300000000000065,80.64000000000043,1.500000000000008,18001002.00000009,55.70265640677894,32.18020332662965
