date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,total_cases_per_million,reproduction_rate,people_vaccinated_per_hundred,new_tests,new_tests_smoothed,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,diabetes_prevalence,population
2020-11-29,383.3278778852702,1.8142367833420239,1.5344592377160977,1.000000000000005,0.0,490.86278681689896,1.0689122933037605,10.980000000000057,924.7892044421184,914.1427207524656,574.3706026583931,85949.00000000045,10.980000000000057,65.51913417988878,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-11-30,385.3383453887431,2.010467503472908,1.614650181357535,1.000000000000005,0.0,493.43728791487274,1.0646887448646996,10.980000000000057,939.8345180697931,915.5740250504525,535.2147522523603,85949.00000000045,10.980000000000057,65.38369161746354,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-01,387.5653136634066,2.2269682746635087,1.7301961040207399,1.000000000000005,0.0,496.28907081656894,1.0591755761016612,10.980000000000057,956.3631057469163,920.8819732157657,495.79496690420285,85949.00000000045,10.980000000000057,65.26299269499819,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-02,390.01234982415536,2.447036160748767,1.8776541885520803,1.000000000000005,0.0,499.4227087362154,1.0524377583529119,10.980000000000057,974.1083506417981,929.8870616829955,458.5014902072412,85949.00000000045,10.980000000000057,65.15837121808131,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-03,392.6672617217047,2.6549118975492982,2.049665334368169,1.000000000000005,0.0,502.82259312294445,1.044660574744,10.980000000000057,991.9376947848407,942.1619510780205,426.38596090042165,85949.00000000045,10.980000000000057,65.07067725001875,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-04,395.5028056965797,2.8355439748749713,2.2360948314160787,1.000000000000005,0.0,506.4538388305736,1.0361583269856032,10.980000000000057,1009.3956595824911,957.0477238127185,402.267280953274,85949.00000000045,10.980000000000057,65.00009746563309,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-05,398.47721739460724,2.9744116980275974,2.424887865643511,1.000000000000005,0.0,510.2629629949413,1.027348060042048,10.980000000000057,1026.3934479835732,973.5992543980017,388.4576649812779,85949.00000000045,10.980000000000057,64.94602041661341,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-06,401.5346098785352,3.0573924839279423,2.6027111481014162,1.000000000000005,0.0,514.1783941919081,1.0187075544045174,10.980000000000057,1041.1293943264013,990.491845452672,386.15003121818256,85949.00000000045,10.980000000000057,64.90693548052738,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-07,404.63174279998145,3.097132921446285,2.7581316157625566,1.000000000000005,0.0,518.1447618688833,1.010756102131767,10.980000000000057,1052.357065137175,1006.7626138891176,394.5150217976065,85949.00000000045,10.980000000000057,64.85876463560571,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-08,407.7473849926822,3.115642192700749,2.8852092483442235,1.000000000000005,0.0,522.1348771547337,1.0039777100829896,10.980000000000057,1055.7011537332965,1021.093195064545,414.17997837147635,85949.00000000045,10.980000000000057,64.799789863259,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-09,410.84840235149346,3.10101735881128,2.9786971754307645,1.000000000000005,0.0,526.106300884797,0.9988093976236527,10.980000000000057,1051.1972292301612,1032.2038167896835,444.4511311606377,85949.00000000045,10.980000000000057,64.74199430436096,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-10,413.8970968508864,3.0486944993928855,3.0349543618574994,1.000000000000005,0.0,530.0107444095585,0.9957046564918197,10.980000000000057,1050.6407305845487,1040.659714563822,483.65755005115136,85949.00000000045,10.980000000000057,64.70916702755976,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-11,416.85671080881826,2.959613957931869,3.052630121748656,1.000000000000005,0.0,533.801120201158,0.9951503411083619,10.980000000000057,1055.944510446493,1047.3597988511162,528.9868131524563,85949.00000000045,10.980000000000057,64.72883874836867,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-12,419.6955550846363,2.8388442758180066,3.0331775040458204,1.000000000000005,0.0,537.4368298082707,0.9975199956502774,10.980000000000057,1059.434756461245,1052.1169241221783,577.3137992631797,85949.00000000045,10.980000000000057,64.82857815629922,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-13,422.390105227505,2.694550142868679,2.9812383316542785,1.000000000000005,0.0,540.8877298222671,1.0030999191682202,10.980000000000057,1066.09903114684,1056.7248456449643,625.5452686458345,85949.00000000045,10.980000000000057,65.03321416021093,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-14,424.75085299949166,2.360747771986676,2.875940384164113,1.000000000000005,0.0,543.9111357635984,1.0120684752520552,10.980000000000057,1088.66401964326,1064.584584459969,670.7111218140474,85949.00000000045,10.980000000000057,65.36275257232377,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-15,426.7768598530454,2.0260068535536795,2.7201889662097067,1.000000000000005,0.0,546.5058359855955,1.0244467992315445,10.980000000000057,1143.6929323148643,1080.6260110663743,710.1266865447642,85949.00000000045,10.980000000000057,65.8308136212274,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-16,428.5969467643806,1.8200869113352671,2.5371245947283882,1.000000000000005,0.0,548.8367806737481,1.0400427594107318,10.980000000000057,1239.3236261915476,1110.0605231672678,741.7713966151032,85949.00000000045,10.980000000000057,66.44346008663817,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-17,430.41802358330546,1.8210768189248525,2.3616931551607085,1.000000000000005,0.0,551.1689179228943,1.0584262195257297,10.980000000000057,1386.2367564891706,1157.5040219811408,763.7089353087753,85949.00000000045,10.980000000000057,67.19831840046676,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-18,432.48633604559217,2.0683124622867264,2.2343235186006565,1.000000000000005,0.0,553.8175707951127,1.0789887014898063,10.980000000000057,1582.9330214715997,1226.9758671645905,774.6532496393072,85949.00000000045,10.980000000000057,68.08391947261907,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-19,435.05840103225546,2.572064986663337,2.196185754658316,1.000000000000005,0.0,557.111220113142,1.1009580742750809,10.980000000000057,1829.179218269185,1323.7018745169485,773.9859731053702,85949.00000000045,10.980000000000057,69.07920431034675,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-20,438.3792080140112,3.3208069817557524,2.2856347911068626,1.000000000000005,0.0,561.3635915554455,1.1234415679881482,10.980000000000057,2121.5219217820477,1451.0160956097566,762.1879914644521,85949.00000000045,10.980000000000057,70.15315323276016,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-21,442.5272146724353,4.148006658424128,2.5409507216430147,1.000000000000005,0.0,566.6751537506185,1.145478558020848,10.980000000000057,2451.335849869184,1610.0579185075787,740.4775352919405,85949.00000000045,10.980000000000057,71.28610021868788,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-22,447.63902768176735,5.111813009332005,2.981781399344743,1.000000000000005,0.0,573.2208380020404,1.1660885565246875,10.980000000000057,2810.8734533359593,1800.5232708134604,709.8964934211217,85949.00000000045,10.980000000000057,72.46689449174711,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-23,453.88093527328476,6.241907591517441,3.6134743817645436,1.000000000000005,0.0,581.2135945648796,1.1843765337477512,10.980000000000057,3193.517686963837,2021.5223173634924,671.5603661873677,85949.00000000045,10.980000000000057,73.6719475333224,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-24,461.4010860703489,7.520150797064082,4.427628410757807,1.000000000000005,0.0,590.8431522908228,1.1995845981130129,10.980000000000057,3581.572654363156,2269.2544561868126,627.2967193722652,85949.00000000045,10.980000000000057,74.87111077927439,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-25,470.2936232146887,8.892537144339773,5.402507022354081,1.000000000000005,0.0,602.2300883616215,1.211064014195621,10.980000000000057,3951.463314301786,2537.6209811187828,579.3525750818822,85949.00000000045,10.980000000000057,76.03208389247142,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-26,480.5717849611142,10.278161746425504,6.503348754160533,1.000000000000005,0.0,615.3913805892519,1.2183017275180814,10.980000000000057,4295.803505441925,2820.144743596041,530.2802829597638,85949.00000000045,10.980000000000057,77.1237209671882,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-27,492.1477301235513,11.575945162437119,7.682599800914533,1.000000000000005,0.0,630.2145716410348,1.2209560952507152,10.980000000000057,4615.366728952169,3110.423376701561,482.73561461154924,85949.00000000045,10.980000000000057,78.11851018240483,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-28,504.88547438645867,12.73774426290737,8.909609514551464,1.000000000000005,0.0,646.525556074022,1.2188326176565256,10.980000000000057,4907.0839995260285,3401.6125228299907,439.40581567747296,85949.00000000045,10.980000000000057,78.99443354178112,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-29,518.7938892416871,13.908414855228386,10.166127303980845,1.000000000000005,0.0,664.3357063250714,1.2119190656987628,10.980000000000057,5157.857327375622,3685.837543383004,402.1168601420741,85949.00000000045,10.980000000000057,79.73636167863718,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-30,533.8049676746405,15.011078432953312,11.418689046182164,1.000000000000005,0.0,683.5579424781291,1.200352680010984,10.980000000000057,5359.971138712073,3955.1352519134716,371.8520197025482,85949.00000000045,10.980000000000057,80.33709995968906,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2020-12-31,549.7839940171318,15.979026342491352,12.626898491165411,1.000000000000005,0.0006140917905623792,704.0197551779257,1.1844330620444388,10.980000000000057,5504.096122295214,4202.34500713162,348.93309202319466,85949.00000000045,10.980000000000057,80.7981730628503,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-01,566.5371713370255,16.75317731989375,13.74963831569147,1.000000000000005,0.0030462184873949706,725.4729728152489,1.1645843311163946,10.980000000000057,5577.243374850054,4421.0870682123295,333.3383548932852,85949.00000000045,10.980000000000057,81.1304134105832,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-02,583.8173419804688,17.280170643443288,14.749728413562423,1.000000000000005,0.007245879120879156,747.6010869158981,1.1413275502118934,10.980000000000057,5597.420055378014,4607.618921068757,324.4888114188331,85949.00000000045,10.980000000000057,81.3544024949123,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-03,601.3282779785651,17.51093599809639,15.597419613339262,1.000000000000005,0.013013594861021398,770.0247461823999,1.115234996854138,10.980000000000057,5571.012754849613,4758.82437179705,320.9248551704601,85949.00000000045,10.980000000000057,81.50080187118434,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-04,618.8413442305311,17.51306625196598,16.279505563268856,1.000000000000005,0.02003815348254697,792.4511501345386,1.086893927020049,10.980000000000057,5506.688695096493,4873.531740386256,320.3865534657576,85949.00000000045,10.980000000000057,81.61060140338836,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-05,636.233545341613,17.392201111081814,16.77715664497914,1.000000000000005,0.027924542713720253,814.7227921419524,1.0568895790724073,10.980000000000057,5414.660622809126,4952.995896433849,319.99546778193013,85949.00000000045,10.980000000000057,81.69295105254139,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-06,653.3457310811946,17.112185739581584,17.077350353805485,1.000000000000005,0.03621490024795996,836.6358683469309,1.0257668934187218,10.980000000000057,5307.836530455267,5000.031925557456,319.66423335099233,85949.00000000045,10.980000000000057,81.76987715495238,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-07,670.0149059385634,16.66917485736882,17.176036521010246,1.000000000000005,0.04440422625255055,857.9816515834057,0.9939515436904163,10.980000000000057,5218.272525507908,5022.325786443471,322.07844812248834,85949.00000000045,10.980000000000057,81.8452629082312,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-08,686.0984612897348,16.083555351171434,17.08051123044743,1.000000000000005,0.05195216775017578,878.5775218161916,0.9617492104504249,10.980000000000057,5181.430872799328,5033.705829813218,332.2769517996883,85949.00000000045,10.980000000000057,81.91132824128988,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
2021-01-09,701.4923495225705,15.393888232835607,16.811197256061195,1.000000000000005,0.058291856905068926,898.2902389704191,0.9294184042825516,10.980000000000057,5217.063248329303,5047.667219806592,354.71625618977964,85949.00000000045,10.980000000000057,81.95348971684342,28.600000000000158,1.500000000000008,9.75000000000005,782457.0000000041
