date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,median_age,aged_70_older,life_expectancy,population,excess_mortality
2020-03-21,21.47973457169914,3.39578858081629,2.085527041864955,1.000000000000005,0.0,0.0,24.649248853645517,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9800000000000052
2020-03-22,24.782651607507432,4.058056690945128,2.4895434714439704,1.000000000000005,0.0,0.0,28.438910622134642,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9800000000000052
2020-03-23,28.655766986173614,4.537999531783515,2.9378482952442635,1.000000000000005,0.0,0.0,32.882813865114294,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9800000000000052
2020-03-24,33.17487307414869,5.082265001132409,3.4354463377874387,1.000000000000005,0.0,0.0,38.06792310083967,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9796146458583486
2020-03-25,38.513087578720835,5.79419713481829,3.9938004934827975,1.000000000000005,0.0,0.0,44.192872351486336,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9784906962785166
2020-03-26,44.875636627802834,6.712519215043919,4.626377842639579,1.000000000000005,0.0,0.0,51.49313600246424,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9765707186720894
2020-03-27,52.450942079772716,7.827488958794268,5.34530923847614,1.000000000000005,0.0,0.0,60.18490694690324,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9742414566788307
2020-03-28,61.373937005854216,9.093014909140967,6.158883997376832,1.000000000000005,0.0,0.0,70.42300519401725,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9723957014296156
2020-03-29,71.69855230190211,10.435743728720645,7.069670916584673,1.000000000000005,0.0,0.0,82.26930932537735,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.972814644758149
2020-03-30,83.43002282371181,11.814816846314262,8.108945171924622,1.000000000000005,0.0,0.0,95.72982378459557,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.97769875713958
2020-03-31,96.63647962586421,13.268966545530809,9.27825574384329,1.000000000000005,0.0,0.0,110.88272110282958,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,0.9893159461444638
2020-04-01,111.29363315184827,14.704035833517882,10.550930657268397,1.000000000000005,0.0,0.0,127.7001318096693,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.0081962587126063
2020-04-02,127.28929403001445,16.03082260881653,11.882016835873106,1.000000000000005,0.0,0.0,146.05333140411716,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.0357599006555662
2020-04-03,144.42676367053954,17.163840938512877,13.21573499277428,1.000000000000005,0.0,0.0,165.71663058282314,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.073971185995878
2020-04-04,162.42737721315058,18.02039201610188,14.491070798556171,1.000000000000005,0.0,0.0,186.3702929112612,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.1250295945943338
2020-04-05,180.93241073791756,18.5198673798851,15.645968257288196,1.000000000000005,0.0,0.0,207.60272307711142,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.1910886609933098
2020-04-06,199.72131839603713,18.80003304945813,16.643894906605475,1.000000000000005,0.0,0.0,229.16086858449847,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.2739957366721244
2020-04-07,218.64931135682139,18.936337004288195,17.45356791557146,1.000000000000005,0.0,0.0,250.878600695,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.3753247182857928
2020-04-08,237.4651024575001,18.82204913330667,18.04190250422872,1.000000000000005,0.0,0.0,272.4675962872492,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.496598673075784
2020-04-09,255.87211385023608,18.41170491720692,18.382059392715846,1.000000000000005,0.0,0.0,293.58756647852726,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.639107006469044
2020-04-10,273.57438273738666,17.705789030503787,18.459480388105106,1.000000000000005,0.0,0.0,313.898928090958,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.8038038904598754
2020-04-11,290.31099067294997,16.73924804307825,18.276415074530696,1.000000000000005,0.0,0.0,333.1023072511538,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,1.9912676375789577
2020-04-12,305.8818855386496,15.572874946335853,17.855315830784924,1.000000000000005,0.0,0.0,350.9681670899496,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,2.2018138272700103
2020-04-13,320.2302732360821,14.34987275790963,17.219400900238035,1.000000000000005,0.0,0.0,367.43134364325465,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,2.4346617371530384
2020-04-14,333.2219938734099,12.992834432685628,16.370068451519852,1.000000000000005,0.0,0.0,382.3379038216465,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,2.6876945206134213
2020-04-15,344.7536802790075,11.532521752116041,15.32837195919582,1.000000000000005,0.0,0.0,395.56924493152314,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,2.956847167124583
2020-04-16,354.7809357102258,10.027881941107077,14.13029060482028,1.000000000000005,0.0,0.0,407.07442561848785,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,3.239787466949316
2020-04-17,363.33946713496465,8.559001307155459,12.823182077726404,1.000000000000005,0.0,0.0,416.8944140748879,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,3.5344156302239975
2020-04-18,370.560935192853,7.221820469700793,11.463122175618667,1.000000000000005,0.0,0.0,425.1802741954684,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,3.8389306163793355
2020-04-19,376.68484166613354,6.124170782139851,10.112909505017177,1.000000000000005,0.0,0.0,432.20680519411326,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,4.151915433888535
2020-04-20,382.0800501248431,5.395406690354085,8.83335892255733,1.000000000000005,0.0,0.0,438.39724190463534,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,4.4724366677610385
2020-04-21,386.79993739970917,4.720035948599439,7.651260626953556,1.000000000000005,0.0,0.0,443.8128267096665,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,4.800571994772214
2020-04-22,390.8877681758329,4.087942281423726,6.587563763686406,1.000000000000005,0.0,0.0,448.50319453128094,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,5.136532335491857
2020-04-23,394.38891921526243,3.501234668404578,5.655093960450652,1.000000000000005,0.0,0.0,452.5204010697606,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,5.4803342814000455
2020-04-24,397.3600475239232,2.971191030391994,4.856841478741353,1.000000000000005,0.0,0.0,455.92944398267014,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,5.83160791739412
2020-04-25,399.87596647681494,2.515965994190248,4.1846773275434135,1.000000000000005,0.0,0.0,458.81615376916227,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,6.189506190839025
2020-04-26,402.03480291191045,2.1588717160693194,3.618390348598739,1.000000000000005,0.0,0.0,461.29311193320723,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,6.552381166815677
2020-04-27,403.95430192536844,1.9195254741883843,3.1220910807767877,1.000000000000005,0.0,0.0,463.4954047320651,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,6.917949792601842
2020-04-28,405.6668576657464,1.712575585925711,2.692778394616206,1.000000000000005,0.0,0.0,465.46019672939855,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,7.2835262642500815
2020-04-29,407.20452269339575,1.537679911810154,2.328841391307987,1.000000000000005,0.0,0.0,467.22426810296423,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,7.648169890956989
2020-04-30,408.59973978992457,1.395228259649472,2.028419020210145,1.000000000000005,0.0,0.0,468.8248524993311,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,8.010045277669228
2020-05-01,409.88589081529466,1.2861593977106025,1.7881697919837252,1.000000000000005,0.0,0.0,470.3002654249192,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,8.36639661292919
2020-05-02,411.09770835064415,1.2118238146048665,1.602349063444809,1.000000000000005,0.0,0.0,471.6903755392783,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,8.713929622177282
2020-05-03,412.2715844304045,1.1738807892018737,1.4621170012035176,1.000000000000005,0.0,0.0,473.03695812504765,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,9.049175140494828
2020-05-04,413.4407600745816,1.1691791762582264,1.355385100611754,1.000000000000005,0.0,0.0,474.3781744761393,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,9.36883889992742
2020-05-05,414.62127787752695,1.180520452006212,1.2798082178311507,1.000000000000005,0.0,0.0,475.73243968063457,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,9.669831704034138
2020-05-06,415.82727062534036,1.2059947346090563,1.232817055422492,1.000000000000005,0.0,0.0,477.1159745568567,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,9.949117585163858
2020-05-07,417.06982271690504,1.2425535816613835,1.2113526105713954,1.000000000000005,0.0,0.0,478.54149901719074,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,10.204001194459758
2020-05-08,418.3561162296638,1.286294630331366,1.211667011257572,1.000000000000005,0.0,0.0,480.01725209094803,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,10.432327299483212
2020-05-09,419.68879046895177,1.3326750774673373,1.2291741433817716,1.000000000000005,0.0,0.0,481.5462569415149,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,10.632614362552216
2020-05-10,421.06546162999496,1.3766717896777514,1.2583376211109911,1.000000000000005,0.0,0.0,483.1257696292138,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,10.803954555966259
2020-05-11,422.47962304861187,1.414161890092834,1.2934817226205757,1.000000000000005,0.0,0.0,484.7483152632814,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,10.946866940845798
2020-05-12,423.93258412550284,1.452961430497876,1.3325012402524408,1.000000000000005,0.0,0.0,486.4153936872807,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.063628077552362
2020-05-13,425.4234684755111,1.4908846152134223,1.3732565054963786,1.000000000000005,0.0,0.0,488.12599500689623,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.155205757813377
2020-05-14,426.9492755647787,1.5258072881715425,1.4137436073058671,1.000000000000005,0.0006140917905623792,0.0,489.87667110973007,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.224294214703201
2020-05-15,428.5049269386137,1.5556515230129515,1.4522220558349295,1.000000000000005,0.0030462184873949706,0.0,491.66158930514894,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.276051127829522
2020-05-16,430.0833008923902,1.5783740656598453,1.4873105302407759,1.000000000000005,0.007245879120879156,0.0006493212669683272,493.47257255416946,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.317083323478585
2020-05-17,431.67525847472314,1.5919576662455326,1.518058689535788,1.000000000000005,0.013013594861021398,0.002197398190045257,495.2991296418721,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.354599188056364
2020-05-18,433.26209996464024,1.5868415528515725,1.54275313156684,1.000000000000005,0.02003815348254697,0.004973840497737579,497.11979293276227,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.395686116501704
2020-05-19,434.8412259107788,1.5791259933393926,1.560840543568474,1.000000000000005,0.027924542713720253,0.009067484445701404,498.9315777312466,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.448230806556273
2020-05-20,436.4162620316626,1.5750361562844433,1.5729579771656919,1.000000000000005,0.03621490024795996,0.014386586184954829,500.7386482305624,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.519289309091198
2020-05-21,437.9946949077165,1.5784329026044142,1.5805900084075613,1.000000000000005,0.04440422625255055,0.020703966788037445,502.5496026887596,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.613706679620613
2020-05-22,439.5860987502773,1.5914038624736748,1.5858116077924218,1.000000000000005,0.05195216775017578,0.02769087101862996,504.3754373106881,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.733233104414895
2020-05-23,441.20080547835175,1.6147067430091047,1.5910952927867879,1.000000000000005,0.058291856905068926,0.03494236140876893,506.22801915948736,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,11.876012382563658
2020-05-24,442.84890727618523,1.648101809034465,1.5991664922145274,1.000000000000005,0.06283653973762532,0.04199636381675778,508.11894084020446,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.03634967500107
2020-05-25,444.5395085114382,1.6906012436536795,1.613966498120174,1.000000000000005,0.06624505186204263,0.0485244221838354,510.058661512507,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.205049869372992
2020-05-26,446.2776921463459,1.7381836412082647,1.6365834708752007,1.000000000000005,0.06901151998896905,0.05432091844783141,512.0530192436247,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.364983951803517
2020-05-27,448.0658159746598,1.7881238330393623,1.6668380556450906,1.000000000000005,0.07040763805248967,0.05914114132456144,514.1047224159125,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.499829835216586
2020-05-28,449.90322429515186,1.83740832403615,1.703577636756445,1.000000000000005,0.07004877960594783,0.06275630848210897,516.2130187026914,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.59749799396717
2020-05-29,451.7860316667427,1.882807374248835,1.7448970284723138,1.000000000000005,0.06780807791713064,0.06499483317153659,518.3734468001286,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.649410185151268
2020-05-30,453.7069607248476,1.9209290600983937,1.7883039930736948,1.000000000000005,0.06375198603965801,0.06577327419991952,520.5776502261476,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.652711017522625
2020-05-31,455.6552205436363,1.9482598202838821,1.8308433794206582,1.000000000000005,0.05809194686652443,0.06511954841012073,522.8132376696115,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.611549054073743
2020-06-01,457.6290204497447,1.9737999072297212,1.8709801428395754,1.000000000000005,0.05114814567025536,0.063013869452387,525.0781488404447,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.537660064865047
2020-06-02,459.6240762616789,1.995055812775235,1.907387983664914,1.000000000000005,0.043322324508024444,0.059423298016892126,527.3674645715107,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.453081784496987
2020-06-03,461.62828667266575,2.0042104116176285,1.9380161008708603,1.000000000000005,0.03507739302549152,0.05448150066199042,529.6672918675478,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.383906544532143
2020-06-04,463.6253035630003,1.9970168908076003,1.9606371564546994,1.000000000000005,0.02692213655968102,0.04844709834717159,531.95886256582,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.356909015426549
2020-06-05,465.5972097343065,1.971906171660971,1.97325824872435,1.000000000000005,0.020191602419760764,0.041672427832776915,534.2216073316056,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.39678121096507
2020-06-06,467.52652721023276,1.9293174761924017,1.974429142264015,1.000000000000005,0.015143701814820573,0.034580112729786325,536.4354611548135,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.52382293957482
2020-06-07,469.39772346197384,1.8711962519406837,1.9634734404084213,1.000000000000005,0.01135777636111543,0.027645491787158756,538.5825924724458,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,12.751083204542617
2020-06-08,471.18951754800014,1.7917940861759414,1.9376115444304298,1.000000000000005,0.008518332270836572,0.021383440107337396,540.6385781617041,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,13.083613285298199
2020-06-09,472.8941097188547,1.7045921709667997,1.896344081722954,1.000000000000005,0.006388749203127429,0.016037580080503048,542.5944633562498,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,13.52223483353688
2020-06-10,474.5142959284435,1.6201862096730655,1.841791674737596,1.000000000000005,0.004791561902345571,0.012028185060377287,544.4534519127925,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,14.066615737536097
2020-06-11,476.0613037175033,1.547007789122933,1.777878339117194,1.000000000000005,0.0035936714267591784,0.009021138795282966,546.2284242610334,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,14.707247338520087
2020-06-12,477.55316912620185,1.4918654087458862,1.7097190322952343,1.000000000000005,0.002695253570069384,0.0067658540964622245,547.9400757911217,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,15.429306054033223
2020-06-13,479.01351937858874,1.4603502524223773,1.6431603149454095,1.000000000000005,0.002021440177552038,0.005074390572346668,549.615520644247,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,16.213245458430567
2020-06-14,480.4706598959332,1.4571405173710836,1.5844358470687876,1.000000000000005,0.0015160801331640284,0.003805792929260001,551.2872445555843,1.1500000000000057,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,17.036066308247186
2020-06-15,481.94932653151744,1.4786666356042684,1.54009708568944,0.9987394957983244,0.0011370600998730214,0.002854344696945001,552.9836346125519,1.148550420168073,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,17.873095026226512
2020-06-16,483.46120304343515,1.5118765119326798,1.5129146048294608,0.9963235294117698,0.000852795074904766,0.002140758522708751,554.7180991009791,1.1457720588235354,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,18.69593956775838
2020-06-17,485.01868832006903,1.557485276645052,1.5042463931825374,0.993719699418234,0.0006395963061785746,0.0016055688920315631,556.5048716754443,1.1427776543309691,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,19.474281875929627
2020-06-18,486.6326167571824,1.6139284371218006,1.5140241614027423,0.9923809187136445,0.00109378902019631,0.0012041766690236723,558.3563938987947,1.1412380565206912,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,20.17982373957261
2020-06-19,488.3105485407382,1.6779317835621028,1.5407430725711282,0.9939624828296756,0.0034059914096204185,0.0009031325017677543,560.2813521467859,1.143056855254127,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,20.789192811605332
2020-06-20,490.05548735901266,1.7449388182792074,1.5814540400456722,1.000109871172032,0.007515708812548242,0.001326670643294143,562.2832052865608,1.1501263518478366,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,21.286068747590356
2020-06-21,491.864918686681,1.8094313276719165,1.6317579508487363,1.0122995979491611,0.013215967129773213,0.002705410222289619,564.3590804355097,1.1641445376415351,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,21.66361507071219
2020-06-22,493.7300884978815,1.865169811203197,1.6868727617790888,1.031719850368789,0.02018993268411083,0.00535484952192085,566.4989447804146,1.186477827924107,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,21.926363879449358
2020-06-23,495.6527699933214,1.9226814954418319,1.7453816236937247,1.0591809672853199,0.02803837711489315,0.009353241213838858,568.7048388374126,1.2180581123781176,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.090913735148042
2020-06-24,497.63283864560583,1.9800686522859663,1.8055027659280212,1.0950482981853877,0.03630027604883963,0.01460090376105792,570.9766228255392,1.2593055429131956,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.177451461671343
2020-06-25,499.66777701264726,2.034938367042532,1.8653423297789211,1.1391918474270193,0.0444682581032103,0.020864704970114764,573.3114082956257,1.310070624541072,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.207646981145956
2020-06-26,501.7523033477214,2.08452633507505,1.9230839936173225,1.1909485074190058,0.052000191638170594,0.02781142465518795,575.7031318519721,1.3695907835318566,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.202649655473497
2020-06-27,503.87809305701023,2.1257897092894837,1.9771311917223677,1.2490937335054326,0.05832787482106502,0.035032776636187424,578.1422354436017,1.4364577935312477,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.181160757165223
2020-06-28,506.03356979275844,2.1554767357486284,2.0262137784071634,1.3118203001290767,0.0628635531746224,0.04206417523732166,580.6154265827022,1.5085933451484381,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.157563037169357
2020-06-29,508.17097566389725,2.1374058711392054,2.064778950482816,1.3767223679539526,0.06500480773810977,0.048398810161023015,583.0678976681199,1.583243328189062,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.140093115442845
2020-06-30,510.28936620170515,2.1183905378081884,2.092449274271294,1.4432560616797523,0.06661074866072528,0.05384435648954564,585.4985619065529,1.6597812356375976,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.129045988581424
2020-07-01,512.4111422983384,2.121776096633455,2.1124541179529888,1.5110134748312452,0.06781520435268691,0.05829050718616386,587.9331176160823,1.7377282990617497,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.145515763945102
2020-07-02,514.5720121859395,2.1608698876011445,2.13026415019713,1.5796886775520078,0.06871854612165815,0.061711093059306256,590.4125313277705,1.8167181699976724,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.18666533436342
2020-07-03,516.8134629209679,2.241450735028593,2.152567214134599,1.6490522224497226,0.06939605244838656,0.06416567273565627,592.9844001118597,1.8964704309888842,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.234335416877496
2020-07-04,519.1771139974494,2.3636510764815326,2.186500232837539,1.7189320239801518,0.06990418219343288,0.06580072513997759,595.6964733224218,1.9767707288654541,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.26172970006696
2020-07-05,521.7004825569113,2.5233685594619937,2.2390731384290627,1.7891990179851165,0.07028527950221762,0.06685054385498329,598.5917939058443,2.0574558747033924,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.23865707281551
2020-07-06,524.3747316655833,2.6742491086721296,2.315854465974354,1.859756406345983,0.07057110248380617,0.06763790789123757,601.6602182477421,2.1384026687941926,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,22.133944646887034
2020-07-07,527.2236958080118,2.848964142428472,2.4203839005473498,1.9305315904737759,0.07078546971999759,0.06822843091842827,604.9290917724267,2.219519519371989,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,21.91724826261475
2020-07-08,530.2865016556218,3.0628058476099826,2.5550366325856944,2.0014701214267636,0.07094624514714115,0.0686713231888213,608.4433078403099,2.3007401566589243,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,21.562365368629756
2020-07-09,533.6045336431392,3.3180319875174473,2.720600195835526,2.0725311624986476,0.07106682671749882,0.06900349239161607,612.2503519209572,2.382018918399174,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,21.049705137378247
2020-07-10,537.2116581509072,3.6071245077680207,2.915957095810069,2.1436840861597033,0.07115726289526708,0.06925261929371215,616.3890847228778,2.4633272140094684,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,20.368126507480106
2020-07-11,541.1268916416233,3.9152334907161324,3.1378467811335753,2.2149059217626377,0.07122509002859327,0.0694394644702842,620.8813295408664,2.544650872691979,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,19.516302171218655
2020-07-12,545.3489017628924,4.222010121269168,3.3806871220492822,2.286179441321982,0.07127596037858791,0.06957959835271325,625.7255627665105,2.6259881545189883,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,18.50384046625684
2020-07-13,549.861967207755,4.513065444862679,3.6434615277037423,2.3587522280503133,0.07257461734276457,0.06986116935277033,630.9037405945994,2.708785233536304,36.000000000000185,6.840000000000035,80.48000000000042,974062.0000000051,17.35190426695186
