date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_vaccinations_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,hospital_beds_per_thousand,life_expectancy,population
2020-04-01,1.000000000000005,0.0,0.0,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,52.631179028036,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-02,1.000000000000005,0.0006140917905623792,0.0,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,52.94790948111111,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-03,1.000000000000005,0.0030462184873949706,0.0,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,53.23345732091744,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-04,1.000000000000005,0.007245879120879156,0.0006493212669683272,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,53.516782066318406,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-05,1.000000000000005,0.013013594861021398,0.002197398190045257,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,53.82483444889854,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-06,1.000000000000005,0.02003815348254697,0.004973840497737579,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,54.16903550053953,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-07,1.000000000000005,0.027924542713720253,0.009067484445701404,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,54.55495729767363,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-08,1.000000000000005,0.03621490024795996,0.014386586184954829,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,54.98258772115446,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-09,1.000000000000005,0.04440422625255055,0.020703966788037445,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,55.446529026160036,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-10,1.000000000000005,0.05195216775017578,0.02769087101862996,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,55.93614676962011,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-11,1.000000000000005,0.058291856905068926,0.03494236140876893,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,56.44502184192105,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-12,1.000000000000005,0.06283653973762532,0.04199636381675778,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,56.9698966335417,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-13,1.000000000000005,0.06624505186204263,0.0485244221838354,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,57.50174180288745,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-14,1.000000000000005,0.06901151998896905,0.05432091844783141,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,58.02839668830012,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-15,1.000000000000005,0.07040763805248967,0.05914114132456144,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,58.53654961706551,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-16,1.000000000000005,0.07004877960594783,0.06275630848210897,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,59.013223137168964,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-17,1.000000000000005,0.06780807791713064,0.06499483317153659,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,59.44222407556589,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-18,1.000000000000005,0.06375198603965801,0.06577327419991952,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,59.81469536759887,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-19,1.000000000000005,0.05809194686652443,0.06511954841012073,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,60.12788157741224,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-20,0.988655462184879,0.043568960149893324,0.061387819032218925,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,60.38420303826288,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-21,0.9669117647058874,0.032676720112419996,0.054680650958068566,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,60.59056145775348,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-22,0.9434772947640643,0.024507540084314997,0.04637991291150555,2.00000000000001,0.0,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,60.757819121757336,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-23,0.9314282684227584,0.02452157296886004,0.038618483487766204,2.00000000000001,0.0012281835811247584,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,60.90040829736204,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-24,0.9456623454670378,0.040870171323283785,0.033884030683051555,2.00000000000001,0.006092436974789941,0.0,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,61.03603828507721,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-25,1.0009888405482437,0.07383297755516507,0.03472184654170046,2.00000000000001,0.014491758241758312,0.0013450226244343922,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,61.18547570799028,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-26,1.1106963815424062,0.12232689864795143,0.04351197314156954,2.00000000000001,0.026027189722042796,0.0045517533936651755,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,61.35405830006196,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-27,1.25522655247872,0.15399468917665554,0.0596045680914714,1.9924369747899262,0.03251328175500985,0.009218921703296742,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,61.54429453306207,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-28,1.4443934114501866,0.19626524765172282,0.08446813195095668,1.9779411764705985,0.04135328710811267,0.015620881645927669,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,61.75597300063698,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-29,1.7047074697059366,0.26563784976594207,0.12075947000394177,1.9623181965093832,0.05680682053470453,0.024399727168511746,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,61.986244456360176,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-04-30,2.069868675970471,0.36915404989717887,0.1714496930006943,1.954285512281846,0.08077576827756383,0.036334378440378734,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,62.22968334227022,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-01,2.5736361546830944,0.5067621114371065,0.2391687177143222,1.9637748969780324,0.11339372019653773,0.05216739662924992,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,62.4829978008204,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-02,3.2444805096774862,0.6730903295377539,0.3257136423581406,2.0006592270321697,0.15346804386427504,0.07247509498324983,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,62.744496249775054,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-03,4.101573051941381,0.858777023171417,0.431680028148697,2.073797587694945,0.19881144013802574,0.09757012214241498,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,63.00962137931586,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-04,5.052197888503557,0.9518881972428177,0.5462904024948465,2.177714060195905,0.2364065762250453,0.12707545844585483,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,63.27226451541782,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-05,6.119206593494681,1.0679562255016042,0.6713370649609876,2.3183210978295437,0.278630077611577,0.1613219461291555,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,63.52575139238117,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-06,7.384136683970412,1.2656407308585909,0.8146227082230046,2.507486783294592,0.32998096157002793,0.20066841499441068,0.06000000000000032,1.140000000000006,4276.000000000022,4276.000000000022,0.010000000000000054,63.76358148223038,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-07,8.955895014593857,1.5722913109105916,0.9868434047936291,2.758960271698486,0.3915710476157893,0.24535732288123194,0.06000000000000032,1.1400126050420227,4276.000000000022,4276.000000000022,0.010000000000000054,63.979982491763366,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-08,10.94727032364742,1.991775044268921,1.199250847066459,3.0853158728107157,0.4619717569464906,0.29540648602000663,0.06000000000000032,1.1400367647058882,4276.000000000022,4276.000000000022,0.010000000000000054,64.17032623533845,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-09,13.45731764254167,2.510347120305769,1.4618990273489745,3.4956611127528396,0.5378492120214399,0.3505278767968415,0.06000000000000032,1.1400628030058235,4276.000000000022,4276.000000000022,0.010000000000000054,64.3314405394645,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-10,16.558146602947012,3.101053811463981,1.7823292478873003,3.9939177802659946,0.6144405612462038,0.41006672207726996,0.06000000000000032,1.1400761908128696,4276.000000000022,4276.000000000022,0.010000000000000054,64.46184317124357,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-11,20.201819389831506,3.6438414251784716,2.1669158111578843,4.558625148386318,0.6670036594608337,0.4716953227473522,0.06000000000000032,1.1400603751717093,4276.000000000022,4276.000000000022,0.010000000000000054,64.56191728470297,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-12,24.44557915129417,4.243886240183151,2.6205593535203255,5.196198984108106,0.7242184847378372,0.5354141876002695,0.06000000000000032,1.139986296246269,4276.000000000022,4276.000000000022,0.010000000000000054,64.63404300554413,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-13,29.37187020703888,4.926385914785079,3.1433881641383112,5.922359322114704,0.796315124057581,0.6020446419930281,0.06000000000000032,1.1398276342726155,4276.000000000022,4276.000000000022,0.010000000000000054,64.6826961197044,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-14,35.05860530557012,5.6868062428115085,3.730981653161918,6.755764320286751,0.8872492712914097,0.6728167717339448,0.06000000000000032,1.1395706287426015,4276.000000000022,4276.000000000022,0.010000000000000054,64.7145220897784,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-15,41.55686606708976,6.498314119729846,4.374537952864337,7.713235651333371,0.9962708254789018,0.7490603809982621,0.06000000000000032,1.1392198267605727,4276.000000000022,4276.000000000022,0.010000000000000054,64.73604702951877,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-16,48.87417831566971,7.317352267237605,5.060999618494416,8.80617754651556,1.1191003395358106,0.8319732107648583,0.06000000000000032,1.1388007782798688,4276.000000000022,4276.000000000022,0.010000000000000054,64.74945544020639,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-17,56.961968578381345,8.087820276704882,5.7731479039160725,10.037891078438724,1.2488113567850212,0.922447102643781,0.06000000000000032,1.1383604414991728,4276.000000000022,4276.000000000022,0.010000000000000054,64.75803889754337,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-18,65.69355141762583,8.731605349739407,6.499757501951287,11.36626575550004,1.341198045707708,1.018593083931771,0.06000000000000032,1.1379658708787446,4276.000000000022,4276.000000000022,0.010000000000000054,64.76561870127657,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-19,75.07866388642572,9.385129351671088,7.234050511725276,12.80052349244923,1.443875263433983,1.1212203462390695,0.06000000000000032,1.1377016171215681,4276.000000000022,4276.000000000022,0.010000000000000054,64.77611286241518,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-20,85.11749823802566,10.038847013753333,7.96428141966986,14.368831533364098,1.5755211857784635,1.232346578360623,0.06000000000000032,1.1376787661702017,4276.000000000022,4276.000000000022,0.010000000000000054,64.79321134364406,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-21,95.79080629002556,10.673317548614953,8.676570793259199,16.10661718589899,1.7431955111825903,1.3544336571059574,0.06000000000000032,1.138016993179689,4276.000000000022,4276.000000000022,0.010000000000000054,64.82013248963358,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-22,107.05247769748058,11.261678529916308,9.357030551311578,18.04780387197114,1.9452440800579223,1.4898144154215844,0.06000000000000032,1.1388063777225188,4276.000000000022,4276.000000000022,0.010000000000000054,64.85944034977214,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-23,118.82397365772603,11.77150130209142,9.993357916715762,20.218238165775418,2.1734773392936075,1.640262718482804,0.06000000000000032,1.1401270845200742,4276.000000000022,4276.000000000022,0.010000000000000054,64.91290767021543,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-24,130.99015218899612,12.166182537654555,10.576030880975754,22.630760072295406,2.4148041906369846,1.8066710207625587,0.06000000000000032,1.1420284097055065,4276.000000000022,4276.000000000022,0.010000000000000054,64.98141313792347,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-25,143.2927757448501,12.302626560642356,11.08624681942608,25.265119181564845,2.636070822357187,1.9915060128246698,0.06000000000000032,1.1445020765099005,4276.000000000022,4276.000000000022,0.010000000000000054,65.06486431368833,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-26,155.70668588103604,12.413912389777195,11.519016562533379,28.136428267880213,2.872592871131179,2.1954800267484353,0.06000000000000032,1.1474995373436423,4276.000000000022,4276.000000000022,0.010000000000000054,65.162139831905,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-27,168.28347271717678,12.576788526334207,11.88167450981214,31.260789203495868,3.1253237742275104,2.4167743704168574,0.06000000000000032,1.1509339613464533,4276.000000000022,4276.000000000022,0.010000000000000054,65.27104605039943,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-28,181.11742031034572,12.833948860814022,12.190429282488404,34.648419956920606,3.3883528823836313,2.6517173324344965,0.06000000000000032,1.1546954613136555,4276.000000000022,4276.000000000022,0.010000000000000054,65.38828453779966,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-29,194.3199656852483,13.202546325636394,12.467776712997544,38.2984998416401,3.650621481438667,2.895292685815858,0.06000000000000032,1.1586767349639118,4276.000000000022,4276.000000000022,0.010000000000000054,65.51177222687924,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
2020-05-30,208.00054310685834,13.680578134660413,12.740559587107581,42.19530345265872,3.8972098085579985,3.141521065751686,0.06000000000000032,1.1627708026773633,4276.000000000022,4276.000000000022,0.010000000000000054,65.64033757352087,53.510000000000296,20.300000000000104,1479.1500000000078,495.0000000000026,5.350000000000028,0.7000000000000035,66.12000000000035,33696612.00000017
