date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_deaths_per_million,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,population
2020-03-21,5.004504718053113,0.5435712350747962,0.17785153506968893,2.00000000000001,0.0,0.0,46.431790598992244,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,23.023161437455208,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-22,5.504283515915409,0.8140132679350587,0.2850572033384665,2.00000000000001,0.0,0.0,51.0682750759411,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,26.49289160168551,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-23,6.277824789489896,1.1048053614231779,0.4361135230597657,2.00000000000001,0.0,0.0,58.24447068963208,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,30.15587523002954,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-24,7.3602431881096795,1.4275051199684858,0.6343807143698098,2.00000000000001,0.0,0.0,68.28613889311302,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,33.97747898231537,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-25,8.78393481512882,1.7757516583344808,0.8775752901406434,2.00000000000001,0.0,0.0,81.4938233036423,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,37.91107740092535,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-26,10.569722281353101,2.13604774504369,1.1589951392279807,2.00000000000001,0.0,0.0,98.06070070332986,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,41.90164725560682,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-27,12.720213495113107,2.489543888937911,1.4684383389070912,2.00000000000001,0.0,0.0,118.01096928961786,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,45.88846330208011,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-28,15.214820754819025,2.8133764040983964,1.7928922641997147,2.00000000000001,0.0,0.0,141.15363986314128,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,49.802456235448346,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-29,18.00602506837675,3.081670958535988,2.1170504198692477,2.00000000000001,0.0,0.0,167.04787921862328,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,53.58210930651524,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-30,21.032960947371812,3.282681790330568,2.4283891400473836,2.00000000000001,0.0,0.0,195.12903449476937,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,57.2097198273332,13.080000000000066,41.200000000000216,106459.00000000055
2020-03-31,24.28655005765237,3.470204620058856,2.720422915151897,2.00000000000001,0.0,0.0,225.3128877004246,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,60.71617771794667,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-01,27.744065742980766,3.632905565884484,2.985950832129927,2.00000000000001,0.0,0.0,257.38860485094915,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,64.10781493034763,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-02,31.371737090041062,3.7622842164301753,3.218483001279093,2.00000000000001,0.0,0.0,291.042893198652,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,67.36190256815514,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-03,35.12670197719473,3.851965263162974,3.413310376363333,2.00000000000001,0.0,0.0,325.8781191556153,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,70.43062666755151,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-04,38.95847186104738,3.8971672246831606,3.568307119699784,2.00000000000001,0.0,0.0,361.42589673581364,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,73.26974440273227,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-05,42.810030366373844,3.8943039899409473,3.6845323759739386,2.00000000000001,0.0,0.0,397.15727888670256,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,75.84607203831305,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-06,46.63630428738551,3.8583330344725226,3.7668580731892507,2.00000000000001,0.0,0.0,432.654127878667,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,78.11563111341493,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-07,50.412522333186274,3.800262380896414,3.8140496634892287,2.00000000000001,0.0,0.0,467.6866376026016,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,80.04693665115698,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-08,54.11081385719426,3.716324775329717,3.8259585469058734,2.00000000000001,0.0,0.0,501.9962390293599,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,81.62445911409507,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-09,57.705346979838254,3.608058061135301,3.8038743723642843,2.00000000000001,0.0012281835811247584,0.0,535.3432709009801,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,82.8512208708009,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-10,61.17618218058014,3.4809789046103683,3.7507892634361144,2.00000000000001,0.006092436974789941,0.0,567.5427327491038,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,83.75074354579634,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-11,64.51216249193165,3.3435880892528678,3.67159598765466,2.00000000000001,0.014491758241758312,0.0013450226244343922,598.4910996587907,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,84.37317239755035,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-12,67.71308114496695,3.206624486461309,3.573236583501181,2.00000000000001,0.026027189722042796,0.0045517533936651755,628.1864333413791,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,84.79113980236457,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-13,70.82155940429739,3.1127576343999612,3.4666163516530393,2.00000000000001,0.04007630696509394,0.010302955316742128,657.0241166996359,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.10132673283366,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-14,73.82909780144553,3.0107479284502654,3.3537344033648644,2.00000000000001,0.055849085427440506,0.018782646351810046,684.9252893670034,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.32954223773137,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-15,76.7113837906447,2.8846931376757765,3.2348530003258498,2.00000000000001,0.07242980049591992,0.029800785668834998,711.664396889507,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.49167510105237,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-16,79.43838593606704,2.7288075067797832,3.109185483922478,2.00000000000001,0.0888084525051011,0.04288678834664898,736.9628358054637,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.59677183968726,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-17,81.98192455224432,2.5448926371953764,2.97541222218556,2.00000000000001,0.10390433550035157,0.05735966139573348,760.5591874552624,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.65341113574488,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-18,84.32134968438376,2.340440647902999,2.832067570000518,2.00000000000001,0.11658371381013785,0.07238060577530706,782.2618933387007,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.66982079524769,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-19,86.44779959360469,2.1272115460436054,2.6778300892650972,2.00000000000001,0.12567307947525064,0.0869924679061411,801.988761632986,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.6539654671534,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-20,88.37243663767293,1.9252082716852592,2.5081351719908427,2.00000000000001,0.13249010372408526,0.10051487452365901,819.8433617871194,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.61361243262114,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-21,90.08372308265044,1.711714865690255,2.322502639497336,2.00000000000001,0.1380230399779381,0.1125219024990793,835.7186638742774,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.56105741754935,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-22,91.57526807152256,1.491866304406671,2.1234610132364495,2.00000000000001,0.14081527610497935,0.12250664988659152,849.5553917324708,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.5034189519792,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-23,92.84906579184504,1.2740387069733945,1.9155642473222971,2.00000000000001,0.14009755921189565,0.12999521042722567,861.3720609292833,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.44453221657017,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-24,93.91792410147926,1.0690390496224187,1.704654277928699,2.00000000000001,0.1356161558342613,0.1346321544267543,871.2875072354253,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.38636942745683,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-25,94.80728599789369,0.8894974514055669,1.4973079353372818,2.00000000000001,0.12750397207931602,0.13624463941411893,879.5377829798992,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.33010512489139,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-26,95.55659572013985,0.7494113884895344,1.3004221279735506,2.00000000000001,0.11618389373304885,0.13489049313525003,886.4888293163738,18.550000000000097,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.2677667880772,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-27,96.22410483793955,0.6675853674822129,1.12072625984571,1.9987394957983295,0.10103578713883003,0.13035225899170919,892.6810602548962,18.538302521008504,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.1983354336566,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-28,96.8204218734451,0.5963742227674456,0.9613808293380647,1.9963235294117752,0.08422868262949425,0.12257641143835216,898.2128995867779,18.515882352941276,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.1127945616679,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-29,97.3518063856916,0.5314274026929084,0.8241873673170591,1.9937196994182393,0.06755095605744714,0.11197529500410358,903.1424225892443,18.491718810601263,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,85.00079501627366,13.080000000000066,41.200000000000216,106459.00000000055
2020-04-30,97.8223874330956,0.47061321523881555,0.7094433697024037,1.9923809187136499,0.05250549241477249,0.09928803233905062,907.5079360434213,18.47929492566267,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,84.86013811740898,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-01,98.23582742032926,0.41346411310978426,0.61583349689542,1.993962482829681,0.04038105854831272,0.08547620524976314,911.3434132478226,18.49397184065944,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,84.69067372380346,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-02,98.59656998347592,0.3607606575537347,0.5403479733502985,2.000109871172037,0.032305832695979204,0.07164561547578394,914.6900702784669,18.551019604476508,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,84.49438764579389,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-03,98.91077590389668,0.314219491226064,0.47822138725254326,2.0122995979491662,0.029287551638985075,0.05898760527199634,917.6050481839645,18.664140268968268,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,84.27546720493376,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-04,99.18702504363046,0.276259317837777,0.422344773471082,2.0317198503687943,0.03224362106601973,0.04891151843363528,920.1679246318337,18.844360211422412,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,84.04035040370044,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-05,99.42695268705394,0.2399352770014745,0.3714318186294915,2.059180967285325,0.03707864340132483,0.04192701309801252,922.3938668740059,19.099199376407817,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,83.8117543994141,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-06,99.63251251141213,0.2055655495416684,0.32486604238194433,2.095048298185393,0.04308047576366339,0.03818766447767878,924.300996470955,19.43204820716045,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,83.59038092561111,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-07,99.8063817979096,0.17387358038508138,0.2824412253869756,2.139191847427025,0.04955340788932812,0.03753312069180794,925.9141481289125,19.841700344122792,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,83.36689041301905,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-08,99.95226534002899,0.14588676253509425,0.24416673028780783,2.1909485074190114,0.055814053977758966,0.039520719639735136,927.2676888277781,20.322002148848426,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,83.12620610969975,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-09,100.07512337476979,0.12286045005258125,0.21012149244759487,2.2490937335054384,0.061188271575756306,0.043449201656110416,928.4076321670533,20.861589846930467,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,82.85074217115664,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-10,100.18134253107749,0.10622096779153685,0.18034451300085463,2.3118203001290825,0.06500885074064086,0.0483764940022639,929.3932241252912,21.44369238519788,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,82.52282472791511,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-11,100.28012454536709,0.09878337290247627,0.1549291992302791,2.3779828721556386,0.06787428511430428,0.053309519822964994,930.3098298586756,22.057681053604327,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,82.12650768620793,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-12,100.37353878717671,0.09341526076929428,0.13394027369549547,2.446932532267993,0.0702334449281653,0.0579097416771786,931.1766455032517,22.697533899446977,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,81.64893457848929,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-13,100.4622484665947,0.08871044363773359,0.11719760992579106,2.517293775413022,0.07132408175688684,0.061832758746571834,931.9998199386877,23.350486235832843,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,81.08135995132022,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-14,100.54602377722478,0.08377588379488077,0.10429057977789219,2.587307758838374,0.07073611238424571,0.06477502154861677,932.7772162791624,24.00021600202011,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,80.41991540628278,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-15,100.62412675341,0.07810340605883034,0.09458881395429836,2.655089739620058,0.06832357750085405,0.06650886797141743,933.501982991532,24.629232783674137,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,79.67086060125389,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-16,100.69559991315072,0.07147348214593278,0.08725027239203285,2.718822152808131,0.06413861072745056,0.06690880029983015,934.1652322339542,25.220669578059454,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,78.8412715013607,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-17,100.75948274029304,0.06388306894623051,0.08122729705420573,2.7768994200359667,0.05838191538236884,0.0659711929850537,934.7580486098561,25.75962661793377,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,77.94122964412017,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-18,100.81497404617015,0.055491487230034914,0.07509468093545077,2.8280365559772056,0.05136562205713866,0.06365260288358673,935.2729957334116,26.23417923946846,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,76.99245988661318,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-19,100.8615537408333,0.04657983067785911,0.06848390662918996,2.8713506231884676,0.043485431798186924,0.05990234809029193,935.7052461536476,26.636133783188974,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,75.99631922006664,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-20,100.89907416147514,0.03752052265286752,0.0612769571212138,2.906421823241387,0.03519972349311338,0.05484078821704027,936.0534287975253,26.96159451968007,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,74.94895871046054,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-21,100.92782856874709,0.02875448378021302,0.05354369069158913,2.933339315071639,0.027013884410397416,0.048716564013458974,936.32026455225,27.21138884386481,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,73.85571967925792,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-22,100.94860251899743,0.021565862835159766,0.04549487209109007,2.9527355787407084,0.020260413307798063,0.04187452708249245,936.5130429520038,27.391386170713773,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,72.72793924231361,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-23,100.9627123934499,0.016174397126369824,0.0374469459235212,2.9658121882572166,0.015195309980848547,0.03473168716707298,936.6439796929958,27.512737107026965,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,71.58055446405592,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-24,100.97203429508757,0.012130797844777368,0.029795616682459915,2.9743591411929167,0.01139648248563641,0.027759172615123746,936.7304847697482,27.592052830270262,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,70.43030547312284,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-25,100.97902572131582,0.009098098383583025,0.022996033778813266,2.980769355894692,0.008547361864227308,0.021468700728311137,936.7953635773124,27.651539622702735,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,69.29438779908915,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-26,100.98426929098702,0.006823573787687269,0.01724702533410995,2.985577016921023,0.006410521398170481,0.016101525546233352,936.8440226829856,27.696154717027092,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,68.19411809560007,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-27,100.9882019682404,0.005117680340765452,0.012935269000582464,2.9891827626907714,0.00480789104862786,0.012076144159675013,936.8805170122405,27.729616037770356,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,67.14443343272148,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-28,100.99115147618045,0.003838260255574089,0.009701451750436848,2.9918870720180832,0.0036059182864708952,0.00905710811975626,936.9078877591817,27.754712028327805,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,66.16335691035245,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-29,100.99336360713548,0.0028786951916805665,0.007276088812827636,2.9939153040135666,0.0027044387148531714,0.0067928310898171945,936.9284158193875,27.773534021245894,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,65.2512775405537,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-30,100.99502270535174,0.002159021393760425,0.005457066609620727,2.9954364780101796,0.0020283290361398786,0.005094623317362896,936.9438118645419,27.78765051593446,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,64.39550906039274,13.080000000000066,41.200000000000216,106459.00000000055
2020-05-31,100.99626702901395,0.0016192660453203187,0.004092799957215546,2.996577358507639,0.001521246777104909,0.003820967488022172,936.9553588984077,27.798237886950883,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,63.577785964654694,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-01,100.9972002717606,0.001214449533990239,0.0030695999679116594,2.9974330188807334,0.0011409350828286819,0.0028657256160166287,936.9640191738071,27.8061784152132,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,62.76821326146783,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-02,100.99790020382059,0.0009108371504926793,0.0023021999759337444,2.9980747641605543,0.0008557013121215114,0.0021492942120124713,936.9705143803566,27.81213381140994,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,61.92682769012164,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-03,100.9984251528656,0.0006831278628695094,0.0017266499819503082,2.9985560731204197,0.0006417759840911336,0.0016119706590093535,936.9753857852687,27.816600358557494,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,61.047485667397396,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-04,100.99881886464934,0.0005123458971521321,0.0012949874864627313,2.9989170548403195,0.0004813319880683502,0.0012089779942570152,936.9790393389528,27.81995026891816,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,60.130890591853884,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-05,100.99911414848714,0.00038425942286409906,0.0009712406148470484,2.999187791130244,0.00036099899105126266,0.0009067334956927614,936.9817795042159,27.822462701688657,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,59.18303138926865,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-06,100.9993356113655,0.0002881945671480743,0.0007284304611352864,2.9993908433476877,0.000270749243288447,0.0006800501217695711,936.9838346281632,27.82434702626653,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,58.21401142171885,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-07,100.99950170852426,0.00021614592536105574,0.0005463228458514647,2.9995431325107704,0.00020306193246633525,0.0005100375913271783,936.9853759711237,27.825760269699934,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,57.237170169391995,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-08,100.99962628139335,0.0001621094440207918,0.00040974213438859855,2.9996573493830825,0.00015229644934975143,0.0003825281934953837,936.9865319783441,27.826820202274988,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,56.268424491943875,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-09,100.99971971104515,0.00012158208301559385,0.0003073066007914489,2.9997430120373165,0.00011422233701231357,0.00028689614512153775,936.9873989837595,27.82761515170628,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,55.32109810392889,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-10,100.999789783284,9.118656226169539e-05,0.00023047995059358666,2.9998072590279916,8.566675275923518e-05,0.0002151721088411533,936.9880492378209,27.828211363779747,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,54.406120604449654,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-11,100.99984233746315,6.838992169627155e-05,0.00017285996294518998,2.999855444270998,6.425006456942639e-05,0.00016137908163086498,936.988536928367,27.82865852283485,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,53.52808560524423,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-12,100.9998817530975,5.129244127220366e-05,0.0001296449722088925,2.9998915832032527,4.8187548427069794e-05,0.00012103431122314874,936.9889026962766,27.828993892126178,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,52.68473873528424,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-13,100.99991131482327,3.846933095415275e-05,9.723372915666937e-05,2.9999186874024435,3.614066132030234e-05,9.077573341736156e-05,936.9891770222088,27.829245419094672,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,51.88288760026739,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-14,100.99993348611758,2.8851998215614563e-05,7.292529686750203e-05,2.9999390155518366,2.7105495990226757e-05,6.808180006302118e-05,936.9893827666579,27.829434064321042,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,51.12891618500991,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-15,100.99995011458833,2.1638998661710922e-05,5.469397265062652e-05,2.9999542616638815,2.0329121992670067e-05,5.1061350047265884e-05,936.9895370749947,27.82957554824082,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,50.42634712582925,13.080000000000066,41.200000000000216,106459.00000000055
2020-06-16,100.99996258594139,1.622924899628319e-05,4.102047948796989e-05,2.9999656962479158,1.524684149450255e-05,3.829601253544941e-05,936.9896528062474,27.82968166118065,14.650000000000082,2515.0000000000136,1278.0000000000068,1.0600000000000056,49.78773594230349,13.080000000000066,41.200000000000216,106459.00000000055
