date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,hospital_beds_per_thousand,population
2020-06-04,99.31206340497808,4.236379650914808,4.318157865597289,4.2117037140651155,0.11521781139128472,0.0910428859445374,4.421180680418425,0.39851036865287803,66.00000000000034,0.0,71.70419927567607,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-05,103.4407217618785,4.128658364559738,4.327095451557378,4.334618121683297,0.12291949946136936,0.09881383866654801,4.604556001587259,0.4216213026693619,66.00000000000034,0.0,71.08695359379658,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-06,107.46110046814465,4.020378712010629,4.285993534369396,4.463988801346513,0.12937449854560706,0.1067970305836216,4.783111732929301,0.4489519175320803,66.00000000000034,0.0,70.61321131687306,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-07,111.38530498911771,3.924204525281409,4.212633159826826,4.597991601009892,0.1340056638251719,0.11451519375219603,4.957418641325942,0.4802451275478975,66.00000000000034,0.0,70.27184126076415,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-08,115.20714293059089,3.821837944704436,4.124293874395011,4.735468490673393,0.13747903778484552,0.12162976958693325,5.127225099287935,0.5152268320862633,66.00000000000034,0.0,70.04169607162362,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-09,118.92862804474362,3.721485116576166,4.027111323701887,4.875761031870598,0.14029415228821418,0.12793047198658022,5.292635534226787,0.5535962714467282,66.00000000000034,0.0,69.89127205371781,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-10,122.57518790492182,3.646559861995801,3.929438857999432,5.017486578686408,0.14172675513406646,0.13316262451352942,5.454796463210499,0.595026550708512,66.00000000000034,0.0,69.77845404028845,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-11,126.18690159449635,3.6117136909377088,3.8403477278563987,5.158880932721988,0.14139526027427338,0.13708673890874132,5.615503456005168,0.6391545284160004,66.00000000000034,0.0,69.69384053021643,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-12,129.81192797350658,3.625026380032634,3.768502230927856,5.298055334318487,0.13917508127551775,0.13952319897793627,5.77690635735618,0.6855420436940312,66.00000000000034,0.0,69.63038039766242,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-13,133.5015768786434,3.689648905903602,3.7213160720323546,5.433189205974815,0.1351343814155913,0.14038577350623843,5.941288203699109,0.733637140398191,66.00000000000034,0.0,69.58278529824692,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-14,137.30661252323614,3.805035645167849,3.704319633209791,5.562674709910985,0.12948588625561736,0.13970675094415866,6.110899410692893,0.7827889412714952,66.00000000000034,0.0,69.54708897368529,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-15,141.25809449262124,3.951481969816423,3.722840888449688,5.682704157837254,0.12002973466585665,0.1371011685733422,6.287114926474753,0.8322596115774108,66.00000000000034,0.0,69.52031673026407,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-16,145.38212936978937,4.124034877491606,3.780323782045093,5.792603425423843,0.1098994826412801,0.13256553383142894,6.471096052645343,0.8812031120444042,66.00000000000034,0.0,69.50023754769815,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-17,149.70379159747802,4.321662227931251,3.8767236057645946,5.893886958208164,0.10128369407533638,0.12652466750350075,6.663948897919699,0.9287837173558644,66.00000000000034,0.0,69.48517816077371,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-18,154.24124059532917,4.537448998033125,4.0089169771094895,5.989549026025233,0.09566218878533238,0.11967776048541495,6.866465067104944,0.9743284150369386,66.00000000000034,0.0,69.47388362058038,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-19,159.00130859775763,4.760068002564929,4.171009323006655,6.083532163830505,0.09398322853146869,0.11288291635630439,7.078927177833567,1.0174172873604463,66.00000000000034,0.0,69.46541271543538,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-20,163.97619153235206,4.974882934696814,4.354565492578205,6.180328502316973,0.09679640653111621,0.1070705583079524,7.3009629981133894,1.0578635472915063,66.00000000000034,0.0,69.45905953657663,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-21,169.14096717867608,5.16477564640077,4.548782716718729,6.28468076587801,0.10435231459452349,0.10317848434182414,7.53143604949003,1.0955886753361168,66.00000000000034,0.0,69.45429465243257,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-22,174.3836665604779,5.242699381859408,4.733246378198395,6.401358021079493,0.11667729347659742,0.10246870488532751,7.765338349334729,1.1305980999086827,66.00000000000034,0.0,69.45072098932452,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-23,179.70749781951838,5.323831259083639,4.904689146932578,6.532514960541368,0.1311569681682111,0.10535847759741532,8.002800626900864,1.1629060733154828,66.00000000000034,0.0,69.4480407419935,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-24,185.1597119231394,5.452214103653397,5.066274617148375,6.679282794420256,0.14676785540864082,0.11179633072553419,8.245915919432285,1.192414849104261,66.00000000000034,0.0,69.44603055649522,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-25,190.8097645499825,5.650052626867399,5.22532053946116,6.841701914819727,0.16241913654678475,0.12135500499308427,8.497769033950439,1.2188324684377645,66.00000000000034,0.0,69.44452291737151,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-26,196.73293750427774,5.923172954313455,5.3915912449320125,7.018671394097999,0.17696949138875728,0.13330116001501383,8.76170864359471,1.2416931942501093,66.00000000000034,0.0,69.44339218802874,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-27,202.99805477656025,6.265117272296187,5.576016963110782,7.20791110859872,0.1892397235835851,0.14664765410951533,9.040801359877689,1.2604733539939834,66.00000000000034,0.0,69.44254414102166,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-28,209.65826958920783,6.660214812657833,5.78973331056839,7.4059333314490505,0.19802222966247907,0.16019275415679743,9.337422286876606,1.274817200369439,66.00000000000034,0.0,69.44190810576634,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-29,216.74667568899736,7.0884060997972,6.053444940909495,7.602979410351505,0.19704608401156543,0.171831055598206,9.653061382255078,1.284546158195633,66.00000000000034,0.0,69.44143107932486,21.700000000000113,1.500000000000008,22125242.000000115
2020-06-30,224.2980158165221,7.551340127530524,6.371648831732552,7.798453045158599,0.19547363863892642,0.18116029880919132,9.98926614011731,1.2897396121826024,66.00000000000034,0.0,69.44107330949375,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-01,232.32347954177138,8.025463725253594,6.739189112487208,7.995462279020868,0.197009236736144,0.18845571214826418,10.346535416335575,1.2909110439785825,66.00000000000034,0.0,69.44080498212041,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-02,240.80818819543686,8.484708653668715,7.144017723182483,8.19924700015125,0.2037847232857864,0.19445539109245247,10.724208284940772,1.288934575808761,66.00000000000034,0.0,69.4406037365904,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-03,249.7093085673925,8.90112037195808,7.569264908417902,8.415999568148356,0.2167525696136614,0.2001993325888936,11.120380680415357,1.2848205181526293,66.00000000000034,0.0,69.4404528024429,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-04,258.95463818055447,9.24532961316379,7.994792087906847,8.651980283738945,0.23598071680300664,0.20690871081852896,11.531842879413022,1.279527314923459,66.00000000000034,0.0,69.44033960183228,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-05,268.441544246276,9.486906065722888,8.398356509369062,8.912853991084766,0.260873708255132,0.2158953340188744,11.954032612048472,1.2739025967291184,66.00000000000034,0.0,69.4402547013743,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-06,278.01095779686,9.569413550585004,8.752514149964755,9.193108495899239,0.28025450549645614,0.22776264466412383,12.379878046625254,1.2685339288008808,66.00000000000034,0.0,69.44019102603082,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-07,287.63281433988845,9.621856543029264,9.04801117808444,9.496689807606408,0.30358131221865803,0.24316086520462202,12.808042665544267,1.263721067156577,66.00000000000034,0.0,69.4401432695232,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-08,297.3028266566621,9.670012316774223,9.282646231010016,9.832698351179936,0.33600854395714214,0.2629550057231179,13.238336944213167,1.2595854028238018,66.00000000000034,0.0,69.4401074521425,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-09,307.03313162792045,9.730304971258768,9.460291072740397,10.21216112602233,0.37946277513010684,0.28798532345846695,13.67130232031245,1.256202949984692,66.00000000000034,0.0,69.44008058910697,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-10,316.84527535313214,9.812143725212028,9.590156087360741,10.645610825124391,0.43344969931784594,0.31888766744840796,14.107899170745025,1.25373123640578,66.00000000000034,0.0,69.44006044183033,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-11,326.7649519899627,9.91967663683082,9.686239399069375,11.141270174434778,0.4956593494722251,0.35595873701164593,14.549272794348383,1.2523747039688486,66.00000000000034,0.0,69.44004533137284,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-12,336.81805788387527,10.053105893912722,9.766913712197972,11.703690187387188,0.5624200130737884,0.39905502560941386,14.99657789892873,1.2523459924239555,66.00000000000034,0.0,69.44003399852973,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-13,346.933194350205,10.115136466329837,9.844721483243516,12.32642633478734,0.622736147491186,0.4480716505903838,15.44663688250297,1.2538509616741416,66.00000000000034,0.0,69.4400254988974,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-14,357.1314568486271,10.198262498422247,9.926976794397744,13.014292924975464,0.6878665902563997,0.5031393875872618,15.900389588186236,1.2570813369634295,66.00000000000034,0.0,69.44001912417315,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-15,367.4904801607114,10.359023312084316,10.025378846606337,13.773405537299817,0.759112612375559,0.5638246441164332,16.36129380717073,1.2620913841058965,66.00000000000034,0.0,69.44001434312996,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-16,378.1149512646841,10.624471103972756,10.153138045749854,14.608754864028539,0.8353493267671264,0.6292479271726524,16.83401221058169,1.2686905484220228,66.00000000000034,0.0,69.44001075734757,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-17,389.1144939915001,10.999542726816042,10.322820567279438,15.52238709178355,0.9136322277838145,0.6981726939250628,17.323427548369388,1.2764469675543986,66.00000000000034,0.0,69.44000806801077,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-18,400.58708251689654,11.472588525396471,10.544731779693596,16.51203918761597,0.9896520958540228,0.7690719897392089,17.8339040484781,1.2847671907595306,66.00000000000034,0.0,69.44000605100817,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-19,412.6066014804332,12.019518963536706,10.825703812145779,17.570115363562685,1.058076175962917,0.8401784266935484,18.368733466222857,1.2930073581633796,66.00000000000034,0.0,69.44000453825622,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-20,425.14923036048714,12.542628880053972,11.172497154519824,18.685440433467132,1.115325069916598,0.9107821716685145,18.926858276784174,1.300585835364618,66.00000000000034,0.0,69.44000340369226,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-21,438.26982516209193,13.120594801604819,11.5899260333107,19.85721219323225,1.1717717597742312,0.9800670747759512,19.5107217618868,1.3071148774930839,66.00000000000034,0.0,69.4446664183155,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-22,452.0366772102898,13.76685204819782,12.076658487491123,21.081839332383822,1.2246271391584065,1.0466388645822884,20.123364366017586,1.3125186080228528,66.00000000000034,0.0,69.45360485575353,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-23,466.5077923291789,14.471115118889177,12.626037013646805,22.35315390135642,1.2713145689777274,1.1089023869628978,20.76736781232835,1.3169752520740259,66.00000000000034,0.0,69.46323854808544,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-24,481.71310022619974,15.20530789702082,13.226694049827884,23.662570661957886,1.309416760605308,1.1653445342428603,21.444063189563035,1.320883345972134,66.00000000000034,0.0,69.4681916777093,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-25,497.64111153034867,15.928011304148963,13.863013588437516,24.999206600217647,1.336635938262645,1.2147464420525416,22.15293701725311,1.3247433110304923,66.00000000000034,0.0,69.46233962124265,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-26,514.2289105708393,16.587799040490545,14.515477385898295,26.349970561023007,1.3507639608075221,1.2563426369692725,22.891185794614074,1.3290064166923927,66.00000000000034,0.0,69.43959408244791,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-27,531.0849020619377,16.85599149109838,15.131567477044948,27.704672490903043,1.3547019298816616,1.2902933384250819,23.641369307175847,1.3341153490415976,66.00000000000034,0.0,69.39449194192653,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-28,548.2305963913151,17.145694329377463,15.706530973006748,29.05793229319349,1.3532598022916618,1.3159507730495825,24.404444562799505,1.3403727108762227,66.00000000000034,0.0,69.3226368943894,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-29,565.8599705643339,17.629374173018903,16.25833278049846,30.40264443644332,1.3447121432507456,1.3328226466908735,25.18904948544808,1.3478247820259472,66.00000000000034,0.0,69.22569454215608,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-30,584.2535267273884,18.393556163054445,16.818765099271737,31.731378931728145,1.3287344952855076,1.340740126582475,26.007675769548285,1.3563265697127396,66.00000000000034,0.0,69.10192442956479,21.700000000000113,1.500000000000008,22125242.000000115
2020-07-31,603.7138360604097,19.46030933302131,17.426779545203665,33.0374320656352,1.3060531339075714,1.3399838279685325,26.873798520761774,1.365565063031163,66.00000000000034,0.0,68.94822742042837,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-01,624.5171966962455,20.80336063583583,18.123486242613183,34.31561445000215,1.2781823843673317,1.3313783040727167,27.799723486563618,1.375190927202269,66.00000000000034,0.0,68.76168123112615,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-02,646.8773771601941,22.360180463948662,18.94840314349838,35.562842059221126,1.2472276092192625,1.3163629135749013,28.794972479176153,1.3848917409737789,66.00000000000034,0.0,68.54069208042293,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-03,670.5213651261259,23.6439879659318,19.918466546376237,36.77479799561176,1.2119559363908543,1.295784467016989,29.847387568819784,1.3944147656527668,66.00000000000034,0.0,68.28585842683313,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-04,695.622277884673,25.100912758547146,21.05533294145642,37.949198044220196,1.1744000486085915,1.2700906127061824,30.964679008870867,1.4035292384283293,66.00000000000034,0.0,67.9959549060978,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-05,722.5380561833831,26.915778298710016,22.38241583408201,39.08796511364355,1.1387670694234782,1.2405737772413383,32.16278947643342,1.4119158363842743,66.00000000000034,0.0,67.66898621835819,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-06,751.6797703211196,29.1417141377365,23.918352437940342,40.196339058245,1.1083739446015466,1.2090436167060539,33.46002859730572,1.4192164506560165,66.00000000000034,0.0,67.30704347760195,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-07,783.4128497188628,31.733079397743282,25.672103694971135,41.28220904481503,1.0858699865701014,1.1775813550634786,34.872673839705264,1.425019804055363,66.00000000000034,0.0,66.91528260820155,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-08,817.9830050978103,34.57015537894747,27.639279290297566,42.355612827567384,1.0734037827523997,1.1483555379524262,36.41167118456245,1.428893973920645,66.00000000000034,0.0,66.50115814231802,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-09,855.4606701129518,37.4776650151415,29.79938141342458,43.428361204386015,1.0727483768186645,1.1234838480344569,38.080160628240904,1.4304266213583914,66.00000000000034,0.0,66.07384856795386,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-10,895.4409292169065,39.980259103954765,32.13355270518807,44.491067283380076,1.0627060789940903,1.1022319875125925,39.860124511258306,1.4292315691215751,66.00000000000034,0.0,65.64382533999263,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-11,938.0797272940647,42.63879807715813,34.63932952565905,45.55031403719576,1.0592467538157049,1.0858633894709036,41.75850838021174,1.4249999535056952,66.00000000000034,0.0,65.22252963847872,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-12,983.5998730400395,45.52014574597469,37.29739646551132,46.626310188530375,1.0759961513346308,1.0769852925879884,43.78522646938641,1.4175710704944962,66.00000000000034,0.0,64.81746607178091,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-13,1032.1902893954157,48.59041635537638,40.0760093724044,47.7460901074612,1.1197799189308388,1.0787053559956146,45.94867841700433,1.4069202227157351,66.00000000000034,0.0,64.43258888803098,21.700000000000113,1.500000000000008,22125242.000000115
2020-08-14,1083.9304513710626,51.740161975646785,42.934312620770726,48.93841373444212,1.1923236269809365,1.0939991204226982,48.252386802410726,1.39319404551127,66.00000000000034,0.0,64.07265756776863,21.700000000000113,1.500000000000008,22125242.000000115
