date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,female_smokers,hospital_beds_per_thousand,population
2020-03-30,3.5420386314598176,0.29756558269740596,0.2667182640479117,0.9936974789916018,0.013735632474143566,0.004078882514544297,0.6588000050047358,0.8800000000000048,0.03000000000000016,70.48610149453783,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-03-31,3.6920816562063745,0.2800099982706306,0.2755026605440143,0.9816176470588286,0.015844710780947055,0.006457190328054325,0.6865043347167074,0.8800000000000048,0.03000000000000016,72.74448869362489,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-01,3.8937380359492275,0.3068885588193276,0.28651742850432654,0.9685984970911492,0.023195750280280474,0.00992757277189726,0.7238667772172342,0.8800000000000048,0.03000000000000016,74.58383549242305,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-02,4.2111729516548815,0.3982013253846969,0.30829159432588593,0.9619045935682016,0.03771032272960283,0.015294419074721299,0.7828373809090484,0.8800000000000048,0.03000000000000016,76.03321307697739,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-03,4.714003501717899,0.5610297917114393,0.35029319477479637,0.9698124141483568,0.05985998833033093,0.023404233827695846,0.8763775508724794,0.8800000000000048,0.03000000000000016,77.14524254852178,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-04,5.467532361259346,0.7927665260718814,0.4216780408774781,1.000549355860138,0.08902879861684992,0.035020369940907715,1.0166412756301209,0.8800000000000048,0.03000000000000016,77.99679115508893,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-05,6.525423026600631,1.0835374026340687,0.5303512908391051,1.0614979897457837,0.12378517362327124,0.05072907836065829,1.2136110472203305,0.8800000000000048,0.03000000000000016,78.6894944652179,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-06,7.881349105761736,1.3751611321306936,0.6842426213290718,1.1548177392388808,0.15956480135513965,0.07139845712214224,1.466108414697733,0.8800000000000048,0.03000000000000016,79.31582931691612,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-07,9.57146755007116,1.7045447340366147,0.8877186499011367,1.2848754246618712,0.19906920541195958,0.09736881698511046,1.780862338819037,0.8800000000000048,0.03000000000000016,79.90997896894125,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-08,11.642207643807435,2.081559811031667,1.1412384056546852,1.456400589181603,0.24193280257222166,0.12838391719907877,2.166505513002453,0.8800000000000048,0.03000000000000016,80.4993075945147,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-09,14.13493627584203,2.5008434200061407,1.441636949037397,1.673101993275992,0.2867501837003369,0.16371586291546975,2.6307228645514575,0.8800000000000048,0.03000000000000016,81.09420209213695,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-10,17.07445689337154,2.9456067085081665,1.78233808669725,1.9366299855840179,0.3313360702251563,0.20225877824671912,3.1781129305726172,0.8800000000000048,0.03000000000000016,81.698277619523,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-11,20.460383717216803,3.390491392079257,2.15351390762152,2.2457982810432213,0.3729202814988615,0.24259906106060547,3.808583889913957,0.8800126050420216,0.03000000000000016,82.31049457534048,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-12,24.260672403297267,3.803712112255959,2.542204435241032,2.5960002944928284,0.4082939603161313,0.28306807407599766,4.516150587118735,0.8800367647058872,0.03000000000000016,82.92602332323139,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-13,28.424415097560274,4.166310263894627,2.9410544253318784,2.978771390876091,0.43391924205351806,0.32214720940315267,5.291322216357161,0.8800754080478395,0.03000000000000016,83.53850165531959,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-14,32.952700463441765,4.530211043105206,3.344854975430719,3.3938232102546833,0.45837414388661635,0.35914531332256555,6.134291436023538,0.8801129555187508,0.03000000000000016,84.1411661574562,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-15,37.8256598013629,4.874403595838933,3.7439826989292193,3.840212268712351,0.4814664514831595,0.39338807355042515,7.041350929958844,0.8801231781775258,0.03000000000000016,84.72363479908773,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-16,43.004474327428206,5.179897719503643,4.126865660266734,4.316018930041059,0.5027287978883885,0.42432854708266443,8.005268853577745,0.8800750921011482,0.03000000000000016,85.27415774120344,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-17,48.43288063244907,5.4292187000996215,4.4818328263248155,4.818106634505593,0.5214874516806749,0.4516300560779978,9.015570418463867,0.8799373791922166,0.03000000000000016,85.78130544229572,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-18,54.038299776211495,5.606028440071492,4.798501154973096,5.341941320417019,0.5369139080882381,0.47522835977019917,10.058749080816245,0.8796817027845967,0.03000000000000016,86.23523473783051,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-19,59.73268410817683,5.694841304197132,5.068815911478699,5.881455990312775,0.5480635823266836,0.49537828340231077,11.11842493278415,0.8792725893056433,0.03000000000000016,86.62863839985005,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-20,65.41315238300733,5.680811004004353,5.285309897409938,6.425167622986693,0.5501233169971143,0.5121466731205768,12.175463495968224,0.878682948766564,0.03000000000000016,86.957457306675,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-21,71.0465320312763,5.633636695149361,5.443058861325077,6.971396725643394,0.551037865899097,0.5255293648921464,13.223691190172701,0.8779167041411815,0.03000000000000016,87.2214145701809,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-22,76.61133729107209,5.564998044956081,5.541810144700991,7.521550129882202,0.5537599766706066,0.5359757243801642,14.259110506398136,0.8769884330832629,0.03000000000000016,87.4244161312557,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-23,82.09710994955825,5.48591724735637,5.585600174783024,8.078864601290139,0.5600194007317858,0.5442526400853824,15.279777773140578,0.8759312084582144,0.03000000000000016,87.57485120639276,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-24,87.50392489914361,5.406923391238035,5.5824675842223765,8.647464546636655,0.5706286423394026,0.5513425182023699,16.285711481115964,0.8748008627108242,0.03000000000000016,87.68124344681151,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-25,92.84201930460996,5.338175736705844,5.544238050804152,9.231655294269686,0.5857122703776944,0.5583667787616684,17.278823526803386,0.8736775701100425,0.03000000000000016,87.75559645065498,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-26,98.13151447845763,5.28955617227729,5.486362927243393,9.835393054412688,0.6048789022015004,0.5665284777364105,18.262867645102567,0.8726532971688292,0.03000000000000016,87.80669733799135,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-27,103.38708123699465,5.255612507359236,5.42563014630521,10.465668901992467,0.6311317041236538,0.5781407021937115,19.240577204415192,0.8718207744280129,0.03000000000000016,87.84502300349364,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-28,108.61468067564533,5.227633750267334,5.3676287183262,11.124332478045758,0.6593054684611965,0.5936451194054655,20.213065256252605,0.8712636092631569,0.03000000000000016,87.87376725262035,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-29,113.82944942076134,5.214794478828497,5.317594357102769,11.80937734819174,0.6855262894519101,0.612513251318806,21.183157539474553,0.8710472544586811,0.03000000000000016,87.89532543946538,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-04-30,119.05146650965652,5.222036389179557,5.279896640483839,12.515905021486423,0.7068887377741309,0.6335568841904629,22.15460231750188,0.8712353438821504,0.03000000000000016,87.91149407959915,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-01,124.30257855063303,5.251126516189782,5.257654380815375,13.236847964563449,0.7212137414366109,0.6551608758125314,23.131477756225994,0.8718646139232495,0.03000000000000016,87.92362055969949,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-02,129.60401859300083,5.301450898777767,5.252447152773788,13.963511862239674,0.7268669964459142,0.6754577609317978,24.117747457441027,0.8729492038167112,0.03000000000000016,87.93271541977474,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-03,134.97462027959247,5.370609828899106,5.2640989392409825,14.685982312969372,0.7226227748069641,0.6924587053142339,25.116927108917913,0.8744948698955015,0.03000000000000016,87.93953656483117,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-04,140.45342804098092,5.478813868119069,5.2961125043661035,15.399732371443278,0.7138643015318562,0.704529872553873,26.136284051791904,0.8764970412386925,0.03000000000000016,87.9446524236235,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-05,146.048797598286,5.595374137353046,5.348833085449763,16.10013864509832,0.7004919559485052,0.7107414574212234,27.17737981324604,0.8789514816400743,0.03000000000000016,87.94848931771774,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-06,151.74719936225708,5.698405199007035,5.4181563266923725,16.780016718148264,0.6799423347700417,0.7103355048306245,28.237705028001805,0.881837560809889,0.03000000000000016,87.95136698828843,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-07,157.5198209825851,5.772624196604994,5.497080237908751,17.431554232211745,0.6515857103535503,0.7028687908724844,29.311905629437078,0.8851540271038627,0.03000000000000016,87.95352524121644,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-08,163.3275192598867,5.8077002095093455,5.576869163564086,18.04776069678327,0.6162426117890807,0.6883199835874605,30.392702492924656,0.8888975177422487,0.03000000000000016,87.95514393091246,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-09,169.1245340796923,5.7970162689613645,5.6479267595509,18.623554847086513,0.5758212607164072,0.6671700135470927,31.471581168336073,0.8930585617068171,0.03000000000000016,87.95635794818446,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-10,174.8612738629369,5.736740870111464,5.700450725771781,19.156580162464238,0.5330456481875968,0.6404623517892796,32.539309179419526,0.8976542961993126,0.03000000000000016,87.96193232668469,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-11,180.50027020004717,5.638997152260399,5.7234868807865045,19.644034992565725,0.48747007970889455,0.6084112434799694,33.58890803194673,0.9027035534358465,0.03000000000000016,87.97155428703044,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-12,186.01852844189085,5.518258853206295,5.712543893621561,20.083591855284055,0.439568299923882,0.5713276633792085,34.61609925279009,0.9082438900284053,0.03000000000000016,87.98170062154315,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-13,191.39363130232988,5.375103318960966,5.666342794165758,20.477383613505737,0.39380033612584653,0.5305308154077101,35.61670760054931,0.9143196337462568,0.03000000000000016,87.9870382328026,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-14,196.60844261055507,5.2148116521166585,5.586547173193816,20.831211595067924,0.3538344149903128,0.4879603287503532,36.58753700293305,0.9209729185870048,0.03000000000000016,87.98147453756263,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-15,201.6546351253374,5.0461927727009455,5.477560832384057,21.153951682726312,0.32274491272948347,0.445885404933806,37.52702750979519,0.9282243560378632,0.03000000000000016,87.95894526968793,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-16,206.53533639571634,4.880701463817894,5.3463760218316825,21.457108881631058,0.3031608177080696,0.406686678134744,38.43574800791206,0.9360942528073257,0.03000000000000016,87.91400533235657,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-17,211.26711315651607,4.73177690587894,5.202459618183724,21.75448324493373,0.2973770774051637,0.3726926104110131,39.316765757065326,0.9446059190819015,0.03000000000000016,87.84227193721196,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-18,215.87893861657938,4.611825568872689,5.055310615383113,22.060658813790823,0.30617760443396375,0.346397124259456,40.17545715554954,0.9537634244439421,0.03000000000000016,87.74075695872679,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-19,220.37158276010777,4.492644225135454,4.908328792177288,22.38107911357521,0.32042182646703765,0.32891678307823813,41.011959220896216,0.9635832341377415,0.03000000000000016,87.60811619997604,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-20,224.75006716057888,4.378484461676418,4.765449729233167,22.71998839141932,0.3389104228560965,0.3205726875026027,41.8272005081092,0.974082221983398,0.03000000000000016,87.44483634196664,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-21,229.0240565113524,4.273989396677488,4.630524433317899,23.080085023364138,0.36009749070380537,0.3209487463961832,42.62297471850924,0.9852576910512215,0.03000000000000016,87.25337515563476,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-22,233.2081522736245,4.184095796700106,4.506854055434455,23.46226156972094,0.3821771904260447,0.3289353800944876,43.401995906367446,0.9971102042935889,0.03000000000000016,87.03476245916315,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-23,237.3221129123939,4.113960664590373,4.396840929423293,23.865409816592617,0.4031487299236066,0.34276229783751133,44.167939883880365,1.0096144890314407,0.03000000000000016,86.80181554185147,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-24,241.39101907343604,4.068906180407879,4.30172685091363,24.286274557014636,0.4208651027109668,0.36002308084419743,44.92547527490129,1.0227376928886434,0.03000000000000016,86.56097752581341,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-25,245.3987588105719,4.007739751660148,4.215094265528473,24.72186493521415,0.4355906499162251,0.37823563642500385,45.67161453633117,1.0364079884770852,0.03000000000000016,86.31420987351338,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-26,249.35808656106437,3.959327761385711,4.1386679842142335,25.17153768007904,0.4496729486524248,0.39654550559929647,46.40872997141457,1.0505425783002846,0.03000000000000016,86.06447770248487,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-27,253.310969574968,3.9528830220735482,4.077732403803861,25.632790299490473,0.46125277225208594,0.4139951020501518,47.14462617927205,1.0650472052184277,0.03000000000000016,85.81519990582305,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-28,257.3149821909226,4.0040126220819925,4.039131397229113,26.101887488677363,0.469097303817378,0.4296626161303747,47.89001035843601,1.0797816870424584,0.03000000000000016,85.56983674255422,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-29,261.43310154299843,4.11811935667139,4.029768231179759,26.574330936482205,0.47244353377770776,0.44276619286701246,48.65659503450258,1.0946213331551484,0.03000000000000016,85.33158053041286,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-30,265.72605434083033,4.292952801278598,4.05548050434798,27.04521168006047,0.47088080805790977,0.4527420654647397,49.45567510587054,1.1094457994785154,0.03000000000000016,85.1031236654245,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-05-31,270.24657695471814,4.520522616472853,4.1201963511116695,27.509474370905117,0.46426273920438965,0.4593031554333971,50.297060628045514,1.1241481828344861,0.03000000000000016,84.88648463659274,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-01,274.940572664326,4.6939957115466315,4.2184696615238035,27.962115474365046,0.4526411397297311,0.4621300815071752,51.17067976321262,1.1386235805647802,0.03000000000000016,84.68287753691462,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-02,279.84578179300894,4.905209130137034,4.3538622655352315,28.40080444675637,0.4386889995936789,0.46097183391641955,52.083552970437985,1.152741764285901,0.03000000000000016,84.49261419664212,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-03,285.04820189097563,5.202420099057211,4.532650900832103,28.82427818962453,0.42347376326992037,0.4559932581134627,53.05168573623193,1.1663798526261921,0.03000000000000016,84.31503078322831,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-04,290.65192388106345,5.603721990905717,4.761464581571079,29.23239739464249,0.40811922031927983,0.44769533143254425,54.094454509025994,1.1794148183642807,0.03000000000000016,84.14843275128689,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-05,296.7565091680701,6.104585287620151,5.045512624930742,29.62618880228443,0.3937914191179348,0.4368553705847513,55.23039615003073,1.1917222320666836,0.03000000000000016,83.9935577567426,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-06,303.44002247075247,6.683513303142404,5.387255671025151,30.007876895831014,0.3816881021535776,0.4244821872792234,56.47405002137897,1.2031412215613266,0.03000000000000016,83.84728176293522,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-07,310.746306445825,7.306283975417578,5.785408947839008,30.380907671873302,0.37303078249753663,0.411782454939056,57.83358955223341,1.2135091159124318,0.03000000000000016,83.69993158723062,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-08,318.5519082441947,7.805601798628484,6.230047661105511,30.751226972392416,0.37031930536054797,0.4003119543264645,59.28605431672848,1.2227000334436986,0.03000000000000016,83.55100977639594,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-09,326.9077579446203,8.355849700619729,6.723048674077368,31.119722750302763,0.3684957815414199,0.39052582094846877,60.840927938580705,1.2306197245010044,0.03000000000000016,83.40193784296288,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-10,335.92097682950646,9.013218885031716,7.267430009113307,31.486172153224853,0.36644940564539963,0.38257309874302625,62.51815118987615,1.237179725502452,0.03000000000000016,83.25527755804646,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-11,345.7128722472112,9.791895417813882,7.865657994876365,31.849680827911577,0.36350867672920206,0.3763506385369082,64.34030408406849,1.2423279098346622,0.03000000000000016,83.114146920959,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-12,356.38743375877675,10.674561511647436,8.518377626732596,32.20901239856786,0.35933157218814316,0.371543521889107,66.32674244572762,1.2460604120140075,0.03000000000000016,82.98178213642072,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-13,368.00770524797775,11.620271489262423,9.22346033705011,32.56283557559045,0.3538231781714892,0.36765537897339184,68.48920033785109,1.2483948565218195,0.03000000000000016,82.86120909746757,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-14,380.5780640038572,12.570358755925508,9.975289822923347,32.909909487122746,0.3470739123939696,0.3640311269902254,70.82849188234769,1.2493612684417865,0.03000000000000016,82.75499699763213,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-15,393.9830308729646,13.404966869141955,10.775028937974689,33.251743686124264,0.3418341996477724,0.3600630996059533,73.32312586069429,1.248992024375944,0.03000000000000016,82.67558614512143,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-16,408.26253171968847,14.279500846749832,11.621113817249622,33.5874502985299,0.3357066128903223,0.35550223743878995,75.98053314794488,1.2473220725806022,0.03000000000000016,82.62791197471061,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-17,423.4565303346927,15.193998615023613,12.503956888470528,33.91482818931441,0.3273778911480265,0.35006236004418667,78.80814937614949,1.2444337005246582,0.03000000000000016,82.60377965006992,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-18,439.5830409313693,16.126510596691134,13.40880606325014,34.2311760870408,0.3163478979990293,0.3434763110803285,81.80932357057378,1.2404264389358355,0.03000000000000016,82.58679336715825,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-19,456.6216375181786,17.038596586820255,14.317889130501623,34.5339024272716,0.3027263404352775,0.33553806718225715,84.9802496268639,1.2353791375405985,0.03000000000000016,82.55605333176828,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-20,474.5010859279042,17.879448409733836,15.21202205149615,34.82098273512731,0.28708030800907,0.3261343196174625,88.30766491891987,1.2294160596842159,0.03000000000000016,82.48205486631178,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-21,493.0900678395941,18.58898191169601,16.071815181156076,35.091302662205266,0.27031992719296954,0.3152681605275769,91.7671242548009,1.2226581986093175,0.03000000000000016,82.34498911353487,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-22,512.2721565681255,19.182088728536097,16.897132555873547,35.343654760067054,0.25235209794805646,0.30253483080292287,95.33694483945247,1.215234599183234,0.03000000000000016,82.12842864833807,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-23,532.0122137415442,19.74005717342214,17.67724954618767,35.57708496145305,0.23343020145069998,0.28791809142798436,99.01058532642209,1.2072145725289916,0.03000000000000016,81.82042782109531,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-24,552.2169010947821,20.20468735324052,18.39311670068797,35.79225134229217,0.21516638088763737,0.2718243151773234,102.77068010664607,1.198685977877676,0.03000000000000016,81.41434801514285,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-25,572.7535937267112,20.536692631931068,19.02320468776552,35.99118268900748,0.19893134675170107,0.25493158479928246,106.59255662167831,1.1897376572931972,0.03000000000000016,80.90947658989636,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-26,593.4645650429335,20.710971316223702,19.547888001926303,36.177097423995484,0.18591473501529504,0.23807651665376073,110.44687334861183,1.1804320406428148,0.03000000000000016,80.31149108818838,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-27,614.1776254628734,20.713060419940913,19.952732743526205,36.35426779973551,0.17717037576050187,0.22216937844054702,114.30159828876998,1.1708313026217376,0.03000000000000016,79.63280739177165,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-28,634.7141014500971,20.53647598722462,20.230962453572285,36.527918044371816,0.17365024465166298,0.20813042749556887,118.12349283422472,1.160979650204831,0.03000000000000016,78.8928408379465,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-29,654.8960802892545,20.181978839157985,20.373773876378337,36.68524040787491,0.15732236351460382,0.19432115610971823,121.87946416348385,1.1509147635101213,0.03000000000000016,78.10768945198939,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
2020-06-30,674.6422282841688,19.746147994914732,20.37456279254558,36.82978357028891,0.14454316242263687,0.18138970353994882,125.55438173605846,1.1406779924774537,0.03000000000000016,77.28689734109298,19.2000000000001,1.500000000000008,0.800000000000004,5302690.000000028
