date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,male_smokers,life_expectancy,population
2020-03-21,27.002313357419915,4.715675903768553,2.9293024905896834,1.000000000000005,0.007245879120879156,0.0006493212669683272,4.950000000000026,0.7896022239837985,101.20948170964795,0.06406326302576715,18.885491656821433,5286.000000000027,5286.000000000027,0.020000000000000108,63.94989142281077,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-22,32.206599271458664,5.205890735195526,3.4951307140961156,1.000000000000005,0.013013594861021398,0.002197398190045257,4.950000000000026,0.7900740015366541,108.80008154726522,0.06537824882071525,18.383013377393084,5286.000000000027,5286.000000000027,0.020000000000000108,69.10773175392139,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-23,37.787528639114434,5.58213298352335,4.044370336800279,0.9949579831932824,0.014996136675824246,0.00425535310277959,4.950000000000026,0.7910325535118969,115.88648649981562,0.06573051919472205,18.187638184305342,5286.000000000027,5286.000000000027,0.020000000000000108,73.92224306237071,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-24,43.72582747481102,5.939201547597273,4.566109038960916,0.9852941176470639,0.018260677167501696,0.006971896210407269,4.950000000000026,0.7926278411197027,122.5420626770597,0.0651762022596486,18.289671753936855,5286.000000000027,5286.000000000027,0.020000000000000108,78.30497916167798,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-25,49.98271902239796,6.257568581512445,5.047732231709384,0.9748787976729204,0.02579958027381637,0.010806814853345233,4.950000000000026,0.7949689416025448,129.0454771952546,0.06384223572834997,18.65168820459294,5286.000000000027,5286.000000000027,0.020000000000000108,82.19831242555725,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-26,56.503668226074595,6.52145697912077,5.477447848636604,0.9695236748545623,0.03904910343419237,0.016361090454811808,4.950000000000026,0.798121664185103,135.65539102507722,0.06188911053899042,19.24507513857725,5286.000000000027,5286.000000000027,0.020000000000000108,85.57069553442341,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-27,63.22119008358322,6.717902689091719,5.846179939483281,0.9758499313186865,0.05827842421429989,0.024249486231542012,4.950000000000026,0.8021140341763203,142.76512116150369,0.0594554560458072,20.035739127042213,5286.000000000027,5286.000000000027,0.020000000000000108,88.42360778527147,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-28,70.05695591110383,6.83605145120794,6.148988865407558,1.0004394846881113,0.08288141027449372,0.03500498797682402,4.950000000000026,0.8069460621545426,150.55614533137364,0.05673412597100705,20.926847978119444,5286.000000000027,5286.000000000027,0.020000000000000108,90.80026902576692,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-29,76.92337304192529,6.86663134858696,6.386136445435769,1.049198391796628,0.11159544684614206,0.04900713464777651,4.950000000000026,0.8126137159759598,159.23671145489766,0.05384309609428638,21.925514134850122,5286.000000000027,5286.000000000027,0.020000000000000108,92.770798731187,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-30,83.72476960044864,6.801557221847469,6.5602923793257055,1.124358393071778,0.1414050531371925,0.06695767807051256,4.950000000000026,0.8191435449005231,168.5905911218781,0.0509198139905597,23.040360552656697,5286.000000000027,5286.000000000027,0.020000000000000108,94.36895893850027,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-03-31,90.42504132444782,6.700392221492269,6.669065438340443,1.2293709279647924,0.1740240548819833,0.08908348156516646,4.950000000000026,0.8266499986883218,178.98411981199712,0.04804328647869875,24.326888061551386,5286.000000000027,5286.000000000027,0.020000000000000108,95.64798245532977,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-01,97.00195811033667,6.577007159008674,6.714819440746292,1.3676325915779923,0.2086693016656896,0.11507715545312527,4.950000000000026,0.8353289663724157,190.82285068640607,0.045245942557795925,25.848149239440893,5286.000000000027,5286.000000000027,0.020000000000000108,96.65644110781938,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-02,103.44692753556458,6.445037205067761,6.704106662007693,1.5415292271353391,0.24394541516329485,0.14422900427568786,4.950000000000026,0.845418347274465,204.0049531408553,0.04254402382203154,27.62306086300024,5286.000000000027,5286.000000000027,0.020000000000000108,97.459861212248,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-03,109.76481750041312,6.31794079972843,6.64724289243338,1.7517189953353474,0.2779978461171388,0.1755259872080591,4.950000000000026,0.857132764980737,218.3561712228041,0.03995989246251594,29.644171859273502,5286.000000000027,5286.000000000027,0.020000000000000108,98.0902782621273,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-04,115.97382320934364,6.209043835090449,6.557988730411017,1.9965946763657678,0.3086276670700783,0.20772593836984563,4.950000000000026,0.8706234909947654,233.5142034009432,0.037527773257682084,31.89606199077063,5286.000000000027,5286.000000000027,0.020000000000000108,98.57756503143725,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-05,122.10536740700792,6.131572792284231,6.453310552333157,2.2718803964146015,0.3333776669153583,0.23941323205792767,4.950000000000026,0.8860144831458814,249.67812184611827,0.0352376205056404,34.352762394823344,5286.000000000027,5286.000000000027,0.020000000000000108,98.96558489187154,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-06,128.19898353844943,6.093637577406459,6.3524827526467735,2.5753711893600832,0.35463893861573714,0.2699480946963228,4.950000000000026,0.9034339392824893,266.6019333367546,0.033077051836890324,36.98172111738454,5286.000000000027,5286.000000000027,0.020000000000000108,99.27780259909125,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-07,134.2633132840894,6.064345830113676,6.26188420411017,2.906092063642563,0.3740431987905042,0.2986703470403422,4.950000000000026,0.923006773143187,284.2734441848547,0.031050193531837137,39.75142012052069,5286.000000000027,5286.000000000027,0.020000000000000108,99.52920521370125,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-08,140.3083931725049,6.045091951770786,6.186114833754904,3.259271698022814,0.38825702740574236,0.3245467163242132,4.950000000000026,0.9449060171553878,302.7014632291393,0.029143495181198506,42.60358933085601,5286.000000000027,5286.000000000027,0.020000000000000108,99.70803949527931,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-09,146.34465945597879,6.036275330990348,6.127887676705973,3.627614730207485,0.3952651687443526,0.34644833717851925,4.950000000000026,0.969245770138682,321.6163527547574,0.027348410009040473,45.48205204985508,5286.000000000027,5286.000000000027,0.020000000000000108,99.80110298926829,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-10,152.3822017671621,6.037549096820662,6.087947916546941,4.002255973318194,0.39404099032684936,0.3633588773182792,4.950000000000026,0.9961140302543039,340.4048308233407,0.025665800073037655,48.32306618671266,5286.000000000027,5286.000000000027,0.020000000000000108,99.78899805643098,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-11,158.4302033615709,6.048006683636837,6.065012165593796,4.373476078243339,0.38429932710195713,0.37453063180900736,4.950000000000026,1.0255811594069544,359.3962701763296,0.024096635122651575,51.072522652316415,5286.000000000027,5286.000000000027,0.020000000000000108,99.64938881381659,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-12,164.49652129945898,6.066321754809085,6.055722925100333,4.7312382804019695,0.3663111145895582,0.37960159376625835,4.950000000000026,1.0577343504860512,379.054248527529,0.022670731028478688,53.64874557682628,5286.000000000027,5286.000000000027,0.020000000000000108,99.3591773569689,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-13,170.3693043553314,5.872785918563188,6.024173253941612,5.0681119682200375,0.34328537214126403,0.37833031620381513,4.950000000000026,1.09258098264476,399.70828497354006,0.02141885305481088,55.965636428902926,5286.000000000027,5286.000000000027,0.020000000000000108,98.90149032218706,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-14,176.0710635929371,5.7017613846237545,5.9723469734232495,5.379267557289794,0.3159643523121539,0.37035859688136863,4.950000000000026,1.1299788850120138,420.85362808051127,0.02037538736706164,57.92411743156739,5286.000000000027,5286.000000000027,0.020000000000000108,98.26741460654023,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-15,181.7714780437658,5.700416061092257,5.923058710998279,5.660274843791531,0.2846138589335339,0.35584118424796934,4.950000000000026,1.1695252109471181,443.69109371713915,0.01960506993706096,59.38571574012683,5286.000000000027,5286.000000000027,0.020000000000000108,97.4572991578788,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-16,187.72199896592093,5.950522129852816,5.910751370029583,5.907972777963244,0.2504028634955611,0.3353886451349108,4.950000000000026,1.2104835979323831,468.5325252005894,0.01915160465059794,60.25106605525681,5286.000000000027,5286.000000000027,0.020000000000000108,96.48173131734265,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-17,194.20680303827424,6.484804978126533,5.974594232111724,6.121121794202889,0.2151777132325307,0.31002451552539156,4.950000000000026,1.2518588199748226,496.3741191751681,0.01904906224683665,60.46934349748665,5286.000000000027,5286.000000000027,0.020000000000000108,95.3622690762424,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-18,201.50600725608155,7.299204897137253,6.153306533812309,6.300893058645066,0.18129278718684155,0.2811531636317621,4.950000000000026,1.2924737853107893,528.5937115533227,0.019294715237163713,60.03289482414933,5286.000000000027,5286.000000000027,0.020000000000000108,94.13199026872039,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-19,209.86808010269496,8.362073356110875,6.48127514922802,6.451235404843538,0.1514834882569703,0.2505356872034598,4.950000000000026,1.331088370657302,564.945461428406,0.019865994411066092,58.975315914492164,5286.000000000027,5286.000000000027,0.020000000000000108,92.81489186120427,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-20,219.24965413002738,9.381574409455506,6.982592431733568,6.579150535533116,0.1287709872334518,0.21990629028947284,4.950000000000026,1.3664546102489579,605.4580456511375,0.02072221720455041,57.35869281822214,5286.000000000027,5286.000000000027,0.020000000000000108,91.42875810081605,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-21,229.80884693236254,10.55919308892746,7.6766367930956,6.685009314060965,0.10650067093575469,0.18994006031568267,4.950000000000026,1.3973708542607346,650.9549434174104,0.021794894965468437,55.283431378372555,5286.000000000027,5286.000000000027,0.020000000000000108,90.00329837522432,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-22,241.79118594264656,11.98233922522826,8.574238907038911,6.769574697245798,0.0850468024907624,0.1613331964972663,4.950000000000026,1.422778140695553,700.4749179702987,0.022993068444527996,52.889454593895834,5286.000000000027,5286.000000000027,0.020000000000000108,88.57477096952437,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-23,255.44909404651347,13.657908265075068,9.675524849316046,6.834226918215548,0.06501328544919655,0.1347056181227882,4.950000000000026,1.4417964368080276,753.5802673400395,0.02423203468827645,50.34634272305607,5286.000000000027,5286.000000000027,0.020000000000000108,87.17931998538515,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-24,270.9815037928041,15.532409867196765,10.968298452759518,6.88113237353562,0.04875996408689741,0.11052792076726896,4.950000000000026,1.4538444187501727,809.195316859265,0.025431782965140797,47.83513680958364,5286.000000000027,5286.000000000027,0.020000000000000108,85.84971203170218,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-25,288.48856805145556,17.507064349331028,12.426828073570954,6.913370288555086,0.03656997306517305,0.08906659345198698,4.950000000000026,1.4586606249870013,866.188391329001,0.026530042783002375,45.49902875456981,5286.000000000027,5286.000000000027,0.020000000000000108,84.61928660942638,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-26,307.9376930069179,19.449125023472128,14.01093666603797,6.935027716416324,0.02742747979887979,0.07034293151432962,4.950000000000026,1.4562320556827224,923.6117686098744,0.027482696922416658,43.44340214123446,5286.000000000027,5286.000000000027,0.020000000000000108,83.51822206760642,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-27,329.218735172125,21.281042216214345,15.711050431008792,6.9487497789088915,0.020570609849159843,0.0537366750416942,4.950000000000026,1.4467512880451725,980.6412925207559,0.0282547182315669,41.76333214891232,5286.000000000027,5286.000000000027,0.020000000000000108,82.56870210338754,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-28,352.3845749731473,23.1658398392778,17.51212541213833,6.956100149307729,0.015427957386869882,0.04030250628127065,4.950000000000026,1.4305836664217289,1037.0502648010404,0.02881498825350715,40.499344619118034,5286.000000000027,5286.000000000027,0.020000000000000108,81.78362256978382,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-29,377.3719315530673,24.9873566086116,19.370045739776053,6.960029216699617,0.011570968040152412,0.030226879710952986,4.950000000000026,1.4083076593185608,1092.1495602685259,0.029145016238611335,39.706803228398044,5286.000000000027,5286.000000000027,0.020000000000000108,81.16562158150734,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-04-30,404.010041101776,26.63810957022733,21.224363490352438,6.964204200824658,0.009906409611239068,0.02267015978321474,4.950000000000026,1.3807095744824582,1144.9422445388236,0.029220753129184786,39.452208109727806,5286.000000000027,5286.000000000027,0.020000000000000108,80.70284789265938,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-01,432.0271656033204,28.01712451768347,23.007853580918862,6.972506738207385,0.012601106497375673,0.017002619837411054,4.950000000000026,1.348841812406771,1193.5290331132342,0.02902206129162037,39.76127631500438,5286.000000000027,5286.000000000027,0.020000000000000108,80.3757157514274,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-02,461.05547439641475,29.028308805198655,24.65367994005247,6.988656071755096,0.01937326038369761,0.013731441284005285,4.950000000000026,1.3139611912378528,1236.7441083837316,0.02853820078448778,40.64128367452096,5286.000000000027,5286.000000000027,0.020000000000000108,80.1550974147342,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-03,490.63470534482315,29.579230957486622,26.10077013603487,7.015926442956603,0.02968831632849727,0.013841567388343344,4.950000000000026,1.2774151403579324,1273.207806562526,0.027770328028572724,42.085183828935385,5286.000000000027,5286.000000000027,0.020000000000000108,80.00096753422464,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-04,520.3548266815335,29.720121343519015,27.306316936221414,7.056935136031295,0.0428221519199348,0.017270315812750757,4.950000000000026,1.2405618400777592,1302.6545620970742,0.026719148736361702,44.04858567389941,5286.000000000027,5286.000000000027,0.020000000000000108,79.9026034787229,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-05,550.0363850402396,29.68155836381254,28.23713799305169,7.1134835110409345,0.05790846914357115,0.024008166723816518,4.950000000000026,1.2046938428896072,1324.551231850765,0.025422360905858893,46.457402409917194,5286.000000000027,5286.000000000027,0.020000000000000108,79.84919986178954,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-06,579.4616455998315,29.425260563421826,28.871168136029922,7.186437778723504,0.0739743382830179,0.033719925947839846,4.950000000000026,1.170968184365009,1338.4673185228526,0.023945406749206737,49.23915394059893,5286.000000000027,5286.000000000027,0.020000000000000108,79.83341621825565,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-07,608.4124429910834,28.950797394124262,29.201629010878335,7.2756395816185915,0.08996685584542458,0.04582614355590262,4.950000000000026,1.1404313742142884,1344.593911645858,0.022387141681168166,52.23898730418878,5286.000000000027,5286.000000000027,0.020000000000000108,79.84743061876618,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-08,636.6985694766684,28.286126487739324,29.240156308902165,7.379838929911433,0.10477313800559418,0.059564177802673715,4.950000000000026,1.1138880102987267,1342.8733587505558,0.020835766732757208,55.29915482849721,5286.000000000027,5286.000000000027,0.020000000000000108,79.89146016510901,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-09,664.1790660861707,27.48049661111804,29.019145189013443,7.496643903315938,0.11723531568906981,0.07403399308051224,4.950000000000026,1.0918712436645766,1333.8952582355107,0.0193714921471762,58.267061661127364,5286.000000000027,5286.000000000027,0.020000000000000108,79.96693707599735,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-10,690.778190967344,26.599124882385105,28.593509344248808,7.622482927486965,0.12616178088444963,0.088232508385045,4.950000000000026,1.0746287074737084,1319.7549116792204,0.018054798813032458,61.01727911591672,5286.000000000027,5286.000000000027,0.020000000000000108,80.0714804411287,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-11,716.4747065739255,25.69651560749022,28.0187692092209,7.755097489732883,0.1328566297809845,0.10144490488283694,4.950000000000026,1.0622457710706996,1303.4262839533408,0.016903413266206164,63.464378212180044,5286.000000000027,5286.000000000027,0.020000000000000108,80.20173217958613,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-12,741.1998890125395,24.72518243929578,27.31073624757505,7.893213873602194,0.13829793452061254,0.11321942526846275,4.950000000000026,1.0547095383870597,1287.9319786405083,0.015933862470663043,65.56631694937431,5286.000000000027,5286.000000000027,0.020000000000000108,80.35315207586618,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-13,764.945100986943,23.745211974914653,26.49927891483452,8.034099157625704,0.14102144701198516,0.12302979196362912,4.950000000000026,1.0519616948374844,1274.163124251876,0.015142704545304992,67.32088186199852,5286.000000000027,5286.000000000027,0.020000000000000108,80.52687246026109,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-14,787.7617992372996,22.816698250739993,25.62291603809748,8.174249222776497,0.14025218739215,0.1303875669850039,4.950000000000026,1.0540140959503512,1262.751948877338,0.014515561052805524,68.71837632862568,5286.000000000027,5286.000000000027,0.020000000000000108,80.71848627796905,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-15,809.7615401196372,21.999740882625158,24.724761850809724,8.309904758064933,0.13573212696945203,0.13492642184508796,4.950000000000026,1.0608672300105995,1254.6476559049347,0.014044880227225363,69.75076673257149,5286.000000000027,5286.000000000027,0.020000000000000108,80.92033044861911,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-16,831.1159837904402,21.354443671018668,23.84948476884423,8.43743826473488,0.12759095043070906,0.13646533997786917,4.950000000000026,1.0723967056365873,1251.4900728918572,0.013743259394724146,70.41541183029491,5286.000000000027,5286.000000000027,0.020000000000000108,81.12014344086006,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-17,852.0568973450938,20.940913554815417,23.0410264725608,8.5536443094109,0.11624912749659363,0.1350560185580627,4.950000000000026,1.0882652086068862,1253.895544326296,0.0136051174613631,70.69461317136381,5286.000000000027,5286.000000000027,0.020000000000000108,81.30356265498258,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-18,872.424896667516,20.36799932254339,22.279655924233168,8.65469670975696,0.1010847124614886,0.1304764030588187,4.950000000000026,1.1078761850589154,1262.0774921167342,0.01366359892343023,70.56153033747577,5286.000000000027,5286.000000000027,0.020000000000000108,81.45599745988605,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-19,892.3351236965013,19.91022702907628,21.591644496503925,8.738937852291876,0.08426537662148818,0.12266951948868429,4.950000000000026,1.1303555874044016,1275.7944636253676,0.013974428345772434,69.98347645381799,5286.000000000027,5286.000000000027,0.020000000000000108,81.56403397080346,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-20,912.1877681117439,19.85264441531079,21.035406934110352,8.80649815327839,0.06757847655144258,0.11204512604185268,4.950000000000026,1.1545750292734063,1293.9209770015098,0.014582308007874918,68.92260410830153,5286.000000000027,5286.000000000027,0.020000000000000108,81.61648863259528,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-21,932.5360426319671,20.34827452027433,20.682636486943487,8.859010654389962,0.052526132785269075,0.09934040561736245,4.950000000000026,1.1792522157171765,1314.5100120012958,0.015484727127431746,67.36146342382482,5286.000000000027,5286.000000000027,0.020000000000000108,81.60519840721967,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-22,953.9871644885211,21.451121856592337,20.60415625984242,8.899396969460874,0.04039653882618516,0.085515485208497,4.950000000000026,1.203036770061963,1337.6753661438308,0.01666574314777164,65.33132219618156,5286.000000000027,5286.000000000027,0.020000000000000108,81.52561341433535,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-23,977.1280915305811,23.140927042088762,20.85930772494002,8.931706744548803,0.032317442904383535,0.07167507544483433,4.950000000000026,1.2245867242820914,1363.599591834766,0.018072998375696245,62.90178996646398,5286.000000000027,5286.000000000027,0.020000000000000108,81.37724141175357,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-24,1002.4698243040459,25.341732773486463,21.48799210592224,8.96099725298175,0.02929625929528832,0.059009700248784144,4.950000000000026,1.2426764685509368,1392.3495484332839,0.01963732796729258,60.165933618998025,5286.000000000027,5286.000000000027,0.020000000000000108,81.16398115577715,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-25,1030.3526914342415,27.88286713021186,22.56161318092846,8.991982587441562,0.030989647606566483,0.04875161907799084,4.950000000000026,1.2562442615618792,1422.5700313960706,0.021287950726600693,57.25454717611025,5286.000000000027,5286.000000000027,0.020000000000000108,80.89437242145482,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-26,1061.0698191574538,30.717127723224557,24.105603066045447,9.026646927652937,0.03466757507144076,0.04142473564010272,4.950000000000026,1.264440629914139,1452.3673587118901,0.022952873193625413,54.31369480354365,5286.000000000027,5286.000000000027,0.020000000000000108,80.6027835177719,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-27,1094.791601601447,33.72178244400219,26.08712973974098,9.067124820820517,0.04048031931263042,0.03731774371456317,4.950000000000026,1.2666719397917794,1480.2516664159496,0.024573413783389755,51.4336728479713,5286.000000000027,5286.000000000027,0.020000000000000108,80.29879352068197,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
2020-05-28,1131.5317425714811,36.74014097004114,28.42910877862608,9.115340383553345,0.04821738234161577,0.0364734403004667,4.950000000000026,1.2625456484443536,1505.7691473555974,0.026093602677555287,48.672549400037994,5286.000000000027,5286.000000000027,0.020000000000000108,79.97653114568288,34.10000000000018,0.7000000000000035,27.000000000000135,76.9800000000004,21832150.00000011
