date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,population
2020-12-17,3077.817291497994,7.485100205263805,8.06025522020342,43.93330072253299,0.026939231362513544,0.048489821037673714,223.68652154299295,0.08000000000000043,0.0,204.00000000000108,38.25931793316049,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-18,3085.1947559538166,7.37746445582246,7.871186567059491,43.952706634336785,0.02020442352188516,0.04170446985065351,224.22270095039306,0.08000000000000043,0.0,204.00000000000108,37.86886466189369,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-19,3092.521357850952,7.326601897135116,7.708040377783316,43.965790479954336,0.01515331764141387,0.03460414424319377,224.75519814330576,0.08000000000000043,0.0,204.00000000000108,37.48032577502406,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-20,3099.8609278904805,7.339570039528787,7.578037070667814,43.974342859965816,0.011364988231060403,0.027663515422214336,225.2886531323665,0.08000000000000043,0.0,204.00000000000108,37.104164822541534,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-21,3107.302919576559,7.4419916860784046,7.492535398346701,43.980757144974426,0.008523741173295303,0.02139695783362908,225.82957614533206,0.08000000000000043,0.0,204.00000000000108,36.75047170998958,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-22,3114.872212306858,7.569292730298957,7.455253843524096,43.98556785873088,0.006392805879971477,0.01604771837522181,226.37977551559277,0.08000000000000043,0.0,204.00000000000108,36.42815921235649,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-23,3122.568881272811,7.696668965953059,7.4633817207167725,43.98917589404822,0.0047946044099786075,0.012035788781416357,226.93925002712797,0.08000000000000043,0.0,204.00000000000108,36.14436035949366,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-24,3130.374075304968,7.805194032157113,7.509143594997836,43.99188192053623,0.0035959533074839557,0.009026841586062269,227.5066186774245,0.08000000000000043,0.0,204.00000000000108,35.90397647517944,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-25,3138.2544252570106,7.880349952042862,7.580972596054464,43.993911440402236,0.0026969649806129667,0.006770131189546702,228.07944299966533,0.08000000000000043,0.0,204.00000000000108,35.70933820641695,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
2020-12-26,3146.1653502937643,7.910925036753554,7.664390403731227,43.99543358030174,0.002022723735459725,0.005077598392160026,228.65446880437116,0.08000000000000043,0.0,204.00000000000108,35.55995129540746,18.800000000000097,12.300000000000065,0.5000000000000026,13352864.00000007
