date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_vaccinations_per_hundred,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,gdp_per_capita,hospital_beds_per_thousand,life_expectancy,population
2021-07-30,562.006156108207,3.161641133534423,3.141103297983286,2.9997831664064876,0.00010085627648377575,0.00026286126716182774,12026.410879299505,0.9467716638918189,90.81528720589885,163.79414090591104,0.017552248692832628,62.731722498734534,70.89855930662509,0.07692767871087695,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-07-31,565.2061361503222,3.1999800421353077,3.131690110850106,2.99983737480487,7.564220736283181e-05,0.00019714595037137082,12094.887598065467,0.975321152573035,90.93794555417648,158.6530717427819,0.01883500099926251,59.52684294063145,68.20137584713115,0.07370674804414681,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-01,568.4412536964528,3.2351175461457644,3.1455537822326067,2.9998780311036572,5.6731655522123856e-05,0.0001478594627785281,12164.116170268573,1.0044168502087047,91.05288968119535,152.91726017424884,0.020145966327986025,56.201593097522775,65.18123550525794,0.07000953743905719,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-02,571.7007366524309,3.2594829559894185,3.168315789163147,2.999908523327747,4.254874164159289e-05,0.00011089459708389608,12233.866080998152,1.034234260151682,91.16199839397925,146.82488759998222,0.021457891035582315,52.856328953717444,62.03907788944773,0.06602654545162652,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-03,574.986137492556,3.2854008401336325,3.196320229073399,2.9999313924958146,3.191155623119467e-05,8.317094781292207e-05,12304.170547335574,1.0650540079773703,91.26778915708374,140.63338774265006,0.02276778802458593,49.59432816325194,59.01381067952931,0.061942501202488544,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-04,578.2987821756558,3.312644683106047,3.226705588741059,2.9999485443718656,2.3933667173396e-05,6.237821085969156e-05,12375.057942822317,1.0971634859442445,91.3730689706121,134.61072277208143,0.024029945737250088,46.5363214294849,56.35082342658305,0.0579455636846719,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-05,581.6391803615422,3.3403981858912726,3.257345125621733,2.999961408278904,1.7950250380047e-05,4.678365814476867e-05,12446.539176735374,1.1310193500755088,91.48064661346585,128.9547615360748,0.02523755303273722,43.77705199648347,54.282897789717566,0.05422000017139021,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-06,585.0065830733553,3.3674027118166494,3.2868021538478494,2.9999710562091826,1.346268778503525e-05,3.50877436085765e-05,12518.598228543793,1.1671538144312295,91.59307854788428,123.85341762910863,0.026359321852768854,41.32646546795088,53.012173342288236,0.050914353716131594,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-07,588.3986509443191,3.3920678709665646,3.3142965087278435,2.999978292156891,1.0097015838776437e-05,2.6315807706432375e-05,12591.185048751107,1.206119724107199,91.71259910356383,119.47277168983419,0.027371786153636155,39.19359506088564,52.79170919223661,0.048164756883737406,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-08,591.8112054028103,3.4125544584931897,3.339679395120548,2.9999837191176724,7.572761879082327e-06,1.9736855779824282e-05,12664.210234527149,1.2483532061379319,91.84052789861187,115.95398083589549,0.02835059139286129,37.36380004485626,53.66936366534754,0.04601464717152968,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
2021-08-09,595.0716555065364,3.260450103727685,3.339817885060519,2.9999877893382587,5.679571409311746e-06,1.480264183486821e-05,12733.980515423498,1.2939785439053255,91.97759965160392,113.35448045562248,0.029476744449623386,35.770993213991304,55.567811372152306,0.044439233601013185,212.86000000000112,24654.380000000132,2.3000000000000114,76.2300000000004,47681.000000000255
