date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,gdp_per_capita,human_development_index,population
2020-10-09,8774.35821546753,6.456677584962151,6.740958110084865,53.95273167432765,0.020193327126669956,0.0416769143193988,0.010000000000000054,0.9855906001823064,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,77.71161423550025,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-10,8780.718823203762,6.360607736232934,6.657872105511298,53.96580925994749,0.015144995345002467,0.03458347759475274,0.010000000000000054,0.9914054582168863,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,77.60363763202284,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-11,8787.002465819123,6.283642615361522,6.566335074608595,53.97435694496069,0.01135874650875185,0.027648015435883567,0.010000000000000054,0.9971959811869067,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,77.45095382194872,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-12,8793.212725253172,6.210259434048623,6.473957349912499,53.98076770872059,0.008519059881563889,0.021385332843881003,0.010000000000000054,1.0029548398009767,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,77.25153146213069,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-13,8799.355891709769,6.1431664565965916,6.384368141716865,53.98557578154052,0.006389294911172917,0.016038999632910753,0.010000000000000054,1.0087162914538368,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,77.00609332833697,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-14,8805.455186397077,6.099294687308473,6.3028329905798355,53.98918183615547,0.004791971183379687,0.012029249724683066,0.010000000000000054,1.0144974642270952,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,76.71832629877383,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-15,8811.543781523742,6.088595126664298,6.235059293678258,53.99188637711667,0.0035939783875347654,0.009021937293512299,0.010000000000000054,1.0203273644922362,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,76.39503884172754,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-16,8817.659565296019,6.115783772276837,6.186300449573505,53.99391478283758,0.002695483790651074,0.006766452970134224,0.010000000000000054,1.0262317871054423,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,76.04627913129576,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-17,8823.841215665627,6.181650369608413,6.160683966785825,53.995436087128255,0.0020216128429883054,0.005074839727600668,0.010000000000000054,1.0322093930116947,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,75.67841523082487,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-18,8830.125255640636,6.2840399750085165,6.160707545225124,53.99657706534626,0.0015162096322412291,0.0038061297957005013,0.010000000000000054,1.0382494817335624,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,75.29855932227842,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-19,8836.565273340057,6.4400176994205856,6.193529204490927,53.99617229480809,0.0011371572241809218,0.002854597346775376,0.010000000000000054,1.0443579257798112,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,74.91406719694486,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-20,8843.178205166658,6.612931826601648,6.260673891086368,53.99439812866916,0.0008528679181356914,0.002140948010081532,0.010000000000000054,1.0505047080711236,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,74.53202809648056,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-21,8849.956795439322,6.778590272666179,6.35778596130121,53.99227564886135,0.0006396509386017685,0.001605711007561149,0.010000000000000054,1.0566702246538613,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,74.15888209369213,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
2020-10-22,8856.875159604715,6.918364165391694,6.476422534970745,53.991297880796054,0.0010938299945137055,0.0012042832556708619,0.010000000000000054,1.0628195721749483,9923.000000000051,0.0,817.2000000000041,33.00000000000017,0.0,73.80013312812311,4.450000000000023,23.100000000000122,16562.410000000084,0.7000000000000035,2388997.000000012
