date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,male_smokers,hospital_beds_per_thousand,life_expectancy,population
2020-12-31,464882.94404443644,1436.3864605173299,1453.486174918386,9013.432253922478,24.44652083214929,24.619667987501554,0.16000000000000086,0.9347490598860024,24100.096977642286,25750.24114256729,19.0468476897312,756.000000000004,756.000000000004,0.0,66.17469039073697,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-01,466309.6913882084,1426.7473437719684,1448.3503758558893,9037.849804533662,24.417550611183753,24.526986931156255,0.16000000000000086,0.9346275673773343,24025.358512158702,25193.401978451035,18.978849406600304,756.000000000004,756.000000000004,0.0,66.15163640973026,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-02,467726.0152767743,1416.3238885658884,1441.723656003102,9062.222889922561,24.373085388898513,24.469911174449965,0.16000000000000086,0.9392146962181992,24160.576156258685,24772.47008435544,18.997920183586324,756.000000000004,756.000000000004,0.0,66.13946744950852,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-03,469131.8685842782,1405.8533075039268,1433.9593053507447,9086.532778301662,24.309888379101196,24.4319560052719,0.16000000000000086,0.9484934397460683,24476.34263755604,24512.27428272362,19.09389424240858,756.000000000004,756.000000000004,0.0,66.15190504737711,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-04,470522.9233839107,1391.0547996324717,1424.6294371578567,9110.381128651921,23.84835035025999,24.336614870793,0.16000000000000086,0.9620507520784602,24962.168435827054,24429.736319670417,19.251540591308725,756.000000000004,756.000000000004,0.0,66.20260978100805,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-05,471899.1769432343,1376.25355932358,1413.902385560702,9133.79150259755,23.410373945629736,24.182902975977782,0.16000000000000086,0.9791284001933003,25605.272109029345,24532.16704259706,19.453741093126045,756.000000000004,756.000000000004,0.0,66.30384873847106,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-06,473264.5257261724,1365.3487829380651,1402.5678966365917,9157.050882927491,23.259380329939848,24.010135861589056,0.16000000000000086,0.9988608444242268,26382.402110214192,24816.073229588426,19.681055658241462,756.000000000004,756.000000000004,0.0,66.46549612075708,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-07,474625.30513819813,1360.7794120257875,1391.7664586765407,9180.597115007526,23.546232080034105,23.88104274945621,0.16000000000000086,1.0203166094009124,27255.423625323903,25266.82783751133,19.913705447624242,756.000000000004,756.000000000004,0.0,66.69428369367068,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-08,475989.1943352265,1363.8891970283921,1382.7862998897604,9204.934487839368,24.337372831842032,23.869101551426382,0.16000000000000086,1.0425249489705308,28173.461933601888,25859.408612458035,20.13243002301621,756.000000000004,756.000000000004,0.0,66.99323862674956,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
2021-01-09,477364.3948302829,1375.200495056364,1376.9111366820282,9230.570419854976,25.635932015607487,24.049040126077898,0.16000000000000086,1.064494552064034,29085.07776888278,26562.9062007786,20.324364534068906,756.000000000004,756.000000000004,0.0,67.36126187245398,25.200000000000124,40.80000000000021,1.000000000000005,71.23000000000039,115559008.00000057
