date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,population
2022-05-22,501956.6981099897,4.502892447790584,3.9304850185086004,6429.9994328530265,0.0002390971948448159,0.0006103135357223941,32.64766811996035,0.3444057360946616,1562.067535316562,0.2500000000000013,4.000000000000023,1135.9526971744854,0.015502563258593817,44.58619833485744,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-23,501961.2392418336,4.541131843923099,4.122946666273183,6429.999574639779,0.0001793228961336119,0.00045773515179179557,32.67433460991675,0.3437731126721602,1566.158475386214,0.2500000000000013,4.000000000000023,1316.4407510644478,0.01832133097658923,44.58443252619163,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-24,501965.7952361594,4.555994325734832,4.278054052710711,6429.999680979843,0.00013449217210020892,0.00034330136384384666,32.70244396348618,0.34387976986287955,1567.2440112169184,0.2500000000000013,4.000000000000023,1503.6679744166322,0.020979362809041835,44.58236220976983,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-25,501970.34201535553,4.546779196143405,4.392650268039827,6429.999760734891,0.00010086912907515669,0.000257476022882885,32.731361772596216,0.34464657594273224,1566.3181386186193,0.2500000000000013,4.000000000000023,1693.2001081557223,0.0233335848087853,44.58003636320979,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-26,501974.8574003344,4.51538497887873,4.466138799930976,6429.999820551177,7.565184680636752e-05,0.00019310701716216376,32.760448123241645,0.34603131204754745,1564.0353557416008,0.2500000000000013,4.000000000000023,1880.9258891323088,0.025267480138586432,44.57752727240741,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-27,501979.3230599477,4.465659613279933,4.500741947394909,6429.999865413392,5.673888510477564e-05,0.00014483026287162283,32.78912116030458,0.34797807356378,1560.6047650285686,0.2500000000000013,4.000000000000023,2063.5598822661714,0.026697378041884278,44.57488074842327,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-28,501983.7259730481,4.402913100393052,4.501694631199064,6429.999899060053,4.2554163828581736e-05,0.00010862269715371712,32.81684216305331,0.35044137676301,1555.5197640937113,0.2500000000000013,4.000000000000023,2238.606223916827,0.027578301792563865,44.57212274619147,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-29,501988.0595250357,4.33355198754431,4.477389751679847,6429.999924295049,3.19156228714363e-05,8.146702286528784e-05,32.84310837452938,0.3533685244921028,1548.129224215359,0.2500000000000013,4.000000000000023,2404.191561925989,0.027871024340544465,44.56930828459518,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-30,501992.31550673797,4.255981702358303,4.436613257522011,6429.999943221295,2.3936717153577228e-05,6.110026714896588e-05,32.867520425785806,0.3567237107575715,1537.8195726079152,0.2500000000000013,4.000000000000023,2559.4131930993117,0.02758765739567988,44.56652032139732,4.420000000000023,29.000000000000153,6812344.000000035
2022-05-31,501996.48827840586,4.172771667848242,4.381904513277261,6429.999957415981,1.795253786518292e-05,4.582520036172441e-05,32.889856186455475,0.3604703848781339,1524.1438280384482,0.2500000000000013,4.000000000000023,2705.870399026169,0.02678689689291379,44.56383319515277,4.420000000000023,29.000000000000153,6812344.000000035
