date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,extreme_poverty,diabetes_prevalence,handwashing_facilities,population
2022-05-09,87323.27082496276,20.11778362063671,19.70372343119843,1337.828024340231,0.051153556693864254,0.06302793769641225,852.792323694265,0.3480937001167753,1155.634395385947,33684.77971781157,0.019993504969991013,29.387242314036047,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-10,87343.31480262653,20.043977663764565,19.81345950940402,1337.8713414613808,0.043326382775731115,0.05943384919991104,852.9878061191162,0.34717256985164147,1128.978366028796,33687.45453625789,0.019982523685476483,29.55918173552708,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-11,87363.79075613938,20.47595351285254,19.9812491246193,1337.9064149518874,0.03508043672627152,0.05448941404925457,853.1875320295451,0.34653311193947495,1094.1100996670411,33688.09510387413,0.019959581839737645,29.740709831057117,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-12,87385.41730757007,21.626551430696324,20.298208175074073,1337.9333341615582,0.02692441933526602,0.04845303338761968,853.3985323447198,0.3461674486928097,1051.6829464374187,33686.81405576602,0.019934456903397315,29.930007163208845,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-13,87408.9817266376,23.564419067527776,20.86314304145426,1337.9527317136074,0.020193314501449518,0.04167687911311295,853.6285067246044,0.34606563176847654,1002.9043882378907,33684.39884175992,0.019921754119047688,30.12326490698974,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-14,87435.23178625177,26.250059614155894,21.76906203222195,1337.9658092894092,0.015144985876087138,0.034583451190038327,853.884765951664,0.3462311889200877,949.3492995817804,33682.42582815256,0.019938083527230203,30.315626605258508,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-15,87464.79465416858,29.562867916822533,23.093058967605412,1337.9743569670588,0.011358739407065353,0.027647995632347742,854.1734387171429,0.34665706977668553,892.8139139235697,33683.26507247193,0.019987337693903613,30.501894485294926,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-16,87497.64211215208,32.847457983512236,24.911225867591625,1337.980767725296,0.008519054555299015,0.021385317991229124,854.4942632653956,0.3473570557261798,835.2206487587739,33690.003102996525,0.020085364291759347,30.677059196227216,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-17,87534.18562419176,36.54351203967044,27.267969336052527,1337.9855757939738,0.006389290916474262,0.016038988493421842,854.8512607974642,0.348328877767486,778.5673773253839,33706.93445394427,0.020253745261482756,30.83669711210258,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-18,87574.94653876449,40.760914572739324,30.165525321367177,1337.989181845482,0.004791968187355696,0.012029241370066382,855.2495125017838,0.3495874792693771,724.7873461808518,33738.69405312793,0.02051513118269904,30.9772683091901,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-19,87620.38689179164,45.44035302716285,33.56725064907328,1337.9918863841135,0.003593976140516772,0.009021931027549786,855.6935112347746,0.35112952347918264,675.5510299976306,33789.60651269668,0.020889742052182678,31.09634004895791,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-20,87670.78250885678,50.39561706513629,37.40009167135577,1337.993914788087,0.002695482105387579,0.006766448270662339,856.1859252812858,0.3529314994290384,632.2874160017789,33863.19809719224,0.021392742867514546,31.192754390306064,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-21,87726.12783186894,55.345323012168414,41.55643575416332,1337.9954360910672,0.002021611579040684,0.005074836202996754,856.7266711749281,0.35496090640759054,596.2061243801325,33961.83069959105,0.02203227531482469,31.26675389874123,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-22,87786.0645390602,59.936707191253106,45.89549989254565,1337.9965770683023,0.001516208684280513,0.0038061271522475655,857.312218313324,0.35719837857750986,568.1868007834839,34086.42732333587,0.022807981534599488,31.320075928257644,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-23,87849.51792595009,63.45338688988466,50.26779234022381,1337.9949117928252,0.0011371565132103846,0.0028545953641856744,857.9320296044189,0.3596075751419241,548.6592667156033,34236.26619385942,0.02370989694603692,31.356048542831935,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-24,87916.54149876132,67.02357281124037,54.6221786119876,1337.9907216597467,0.0008528673849077885,0.0021409465231392558,858.5866144786871,0.362150413095293,537.4901837147897,34408.92214054652,0.024730224907329925,31.379591028972737,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-25,87987.30289200906,70.76139324773226,58.90812054593327,1337.9859953495306,0.0006396505386808413,0.001605709892354442,859.2776098570773,0.364787502775575,534.0571335844123,34601.28326668984,0.025861178699889856,31.397263730682408,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-26,88061.95481929781,74.6519272887405,63.081414423671134,1337.9836788004498,0.0017079214851353894,0.0012042824192658313,860.0065173475602,0.36746748551736375,537.2977144417036,34809.775022738824,0.027082374005525062,31.41050597512885,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-27,88140.53828641918,78.58346712137127,67.10849456048132,1337.9871126879282,0.006452240402797914,0.0009032118144493735,860.7737561425395,0.37014424697577386,545.6880563548725,35030.62491605223,0.028363978306341645,31.42038594547079,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-28,88222.91000117522,82.37171475602536,70.96966099793059,1337.9996105340476,0.014761610812764291,0.002022431485271413,861.5779526919091,0.37277883810836615,557.5525807276937,35260.151654072186,0.029669072934669014,31.42769669892214,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-29,88308.68793074577,85.7779295705744,74.66150027333494,1338.024142289678,0.02622957915029728,0.005059810039292928,862.415407957847,0.37531780666789444,571.2901627597337,35495.0738245878,0.03096802965252088,31.433028180300244,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-30,88397.10836887393,88.42043812815717,78.22841108089014,1338.0504919790574,0.027623057019477995,0.008881476792559548,863.2787020575914,0.3777142761386072,585.5520758513137,35732.838060748596,0.03223830407520196,31.43682123218709,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-05-31,88488.13769229875,91.02932342481873,81.65793533070652,1338.0813402189426,0.03180326561528726,0.013811075273799111,864.1675186246428,0.37992016088546854,599.5277285109813,35971.85997736499,0.03345329172802401,31.43940810255019,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-06-01,88581.76304621191,93.625353913152,84.92428391561245,1338.1271008332458,0.04647688360060581,0.02103429223427631,865.0817383543914,0.3819050527907988,612.7807511343681,36210.73732303672,0.03458657513085969,31.441042825458254,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-06-02,88677.93430792991,96.17126171799276,87.99848103625698,1338.2020483140118,0.0754846827392393,0.03215225440518368,866.0208726087166,0.3836456609570298,625.2327352964783,36448.29009634999,0.03561510911155788,31.441924006617974,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-06-03,88776.52055964826,98.58625171835897,90.8559724449369,1338.3214134171526,0.1197680046206871,0.04884657606568488,866.9836386194345,0.3851414855367774,637.1962062881321,36683.59063302531,0.036521609791005244,31.442211912526552,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
2022-06-04,88877.27744300716,100.75688335890511,93.48233162846687,1338.4992048592464,0.17809361820371877,0.07262814471894706,867.9676408908861,0.38640136302136185,648.8784249164878,36915.98617127841,0.03729634632192238,31.442041287336135,3.0200000000000164,17.000000000000092,77.10000000000039,6.1000000000000325,4.470000000000023,99010216.00000052
