date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,handwashing_facilities,hospital_beds_per_thousand,population
2020-09-10,12390.312312481537,122.94388118749654,135.13409573343284,291.78991250010483,1.627452135820183,1.378347481449408,123401.60747225008,0.8410076987738496,1240.5429891569247,1146.2430870561789,0.10626628364456017,9.963531239234333,0.0,106.00000000000054,106.00000000000054,0.0,43.07833536779411,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-11,12509.675265388965,119.36295290742927,130.6719163378899,293.5482359264688,1.7583234263641705,1.4470479414038004,124558.98643805974,0.8415246816434135,1239.0522968127502,1151.001287496402,0.10314735332811968,10.196887278811673,0.0,106.00000000000054,106.00000000000054,0.0,42.68615133192192,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-12,12625.657160095394,115.98189470642859,126.71296876602264,295.4386494723245,1.8904135458558717,1.5388646567639064,125721.53847107894,0.8421787407089673,1238.1071120730421,1154.7224911555932,0.10045408319259926,10.420805407395777,0.0,106.00000000000054,106.00000000000054,0.0,42.319032697390114,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-13,12738.637779573826,112.9806194784318,123.15724128039949,297.4511590499452,2.012509577620737,1.6453521124824348,126892.72335072373,0.8428998926357991,1238.8377193165802,1158.2669976491788,0.09803076924642112,10.651675484118277,0.0,106.00000000000054,106.00000000000054,0.0,41.97380813648802,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-14,12849.486398675217,110.84861910139026,119.85453810315691,299.58600988215875,2.1348508322136173,1.761252448938429,128076.54195551228,0.8436304786235862,1242.2389714525307,1162.676363298295,0.09575077570663239,10.903808326081613,0.0,106.00000000000054,106.00000000000054,0.0,41.64959559816439,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-15,12958.249737597253,108.76333892203508,116.7834834093006,301.8425778705723,2.25656798841361,1.8831678434911552,129278.6401124004,0.8443033373128751,1250.4973281369112,1169.4169848202,0.09349343084267642,11.191768655679518,0.0,106.00000000000054,106.00000000000054,0.0,41.341667610064846,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-16,13064.820948963956,106.5712113667042,113.92268091508807,304.2019721876743,2.3593943171020664,2.0051691922499146,130504.27119612983,0.8448485437086395,1263.8276664323555,1179.5409706772073,0.09119198651274434,11.51284717695681,0.0,106.00000000000054,106.00000000000054,0.0,41.04091618912594,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-17,13169.04555981607,104.22461085211296,111.24843230881135,306.63289478393654,2.4309225962622354,2.120191697031654,131755.30135281832,0.8451952313108925,1279.499450535322,1193.2580066116566,0.08878878626464887,11.876540683299396,0.0,106.00000000000054,106.00000000000054,0.0,40.75353943660857,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-18,13270.800928103828,101.7553682877597,108.73302607388402,309.0960350181403,2.4631402342037907,2.2210815555791736,133032.40569302376,0.8452928358942888,1297.0153603643248,1210.3447008217047,0.08622846752654106,12.299619474982645,0.0,106.00000000000054,106.00000000000054,0.0,40.487999761684016,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
2020-09-19,13370.055835056559,99.25490695273005,106.34345410615651,311.5473656301215,2.451330611981224,2.301380979224785,134336.37792846226,0.8451595105664839,1317.2154795492636,1230.5339781049681,0.08346498348265638,12.803465414252516,0.0,106.00000000000054,106.00000000000054,0.0,40.25341061635033,23.000000000000124,17.700000000000088,2.480000000000013,3689.2500000000196,57.50000000000031,234.50000000000125,13.940000000000074,2.00000000000001,20017670.000000104
