date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,new_tests_smoothed,new_tests_smoothed_per_thousand,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_70_older,diabetes_prevalence,hospital_beds_per_thousand,human_development_index,population
2020-03-25,5.6080633878554975,0.5888565688388772,0.49070789538096693,1.000000000000005,0.0,0.0,1.099491442110767,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,24.670207757141696,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-03-26,6.1462867134837476,0.6189856716194626,0.5250819881162043,1.000000000000005,0.0,0.0,1.2048797321971692,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,28.486748254831117,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-03-27,6.735862417142558,0.6477718975413594,0.5576804309707999,1.000000000000005,0.0,0.0,1.3203724688311371,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,32.430359510451126,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-03-28,7.370400368125193,0.6737733316886645,0.5881631997633303,1.000000000000005,0.0,0.0,1.444719558475327,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,36.48366879250228,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-03-29,8.040017470664043,0.695262125463332,0.6163294133971593,1.000000000000005,0.0,0.0,1.5759831077705249,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,40.59428973270904,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-03-30,8.736121700283116,0.7153379968124323,0.6430469954066294,1.000000000000005,0.0,0.0,1.7124821595286077,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,44.6671789995965,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-03-31,9.455549581611836,0.7338532067237402,0.6680680519848373,1.000000000000005,0.0,0.0,1.8535973985734144,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,48.59858237510147,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-01,10.192130835206957,0.7474002476413841,0.6906459000099606,1.000000000000005,0.0,0.0,1.998113692110413,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,52.287490110350106,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-02,10.937924887879056,0.7539082982067987,0.7098213674767669,1.000000000000005,0.0,0.0,2.144464389961934,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,55.644228442491176,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-03,11.684148255437432,0.7523090517093987,0.7246375188202459,1.000000000000005,0.0,0.0,2.2909145497435937,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,58.59690323232097,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-04,12.421870079748746,0.7422860874245838,0.7343006989083335,1.000000000000005,0.0,0.0,2.435698355746613,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,61.09623269250197,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-05,13.14253378153104,0.7240868991172429,0.7383013160364548,1.000000000000005,0.0,0.0,2.5771221830995565,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,63.119171933726925,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-06,13.84339031675593,0.7034239332261037,0.7365044291734313,1.000000000000005,0.0,0.0,2.7146250891669474,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,64.67163137434183,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-07,14.519759932137106,0.6782951638820867,0.7285006554288787,1.000000000000005,0.0,0.0,2.847282973307019,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,65.79051554756319,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-08,15.165547163065362,0.6472313923039381,0.7141550649394686,1.000000000000005,0.0,0.0,2.973900982404315,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,66.54525220689098,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-09,15.774887586261555,0.6104235442279543,0.6936533058151387,1.000000000000005,0.0,0.0,3.0933349158594794,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,67.03893915516832,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-10,16.343382884266326,0.569307638778594,0.6675361978487497,1.000000000000005,0.0,0.0,3.204732279331589,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,67.40920436637634,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-11,16.869027143807397,0.526253515121438,0.6367256777983277,1.000000000000005,0.0,0.0,3.3077130750449153,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,67.68690327478235,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-12,17.35290157957503,0.48433137745290833,0.6025442583487464,1.000000000000005,0.0,0.0,3.4025053945189856,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,67.89517745608686,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-13,17.790872047641866,0.4383131743307935,0.5647506307363503,1.000000000000005,0.0,0.0,3.4883202223598326,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.05138309206524,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-14,18.182472070637694,0.3918570526937968,0.52391801506907,1.000000000000005,0.0,0.0,3.565072099542989,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.16853731904902,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-15,18.53454312860855,0.3522638302443298,0.48187176922035496,1.000000000000005,0.0,0.0,3.6341036868098007,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.25640298928687,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-16,18.85892286035431,0.32452431095086237,0.4411226375164302,1.000000000000005,0.0,0.0,3.6977333888953323,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.32230224196525,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-17,19.170711214431886,0.3118967884814083,0.404441687251738,1.000000000000005,0.0,0.0,3.7589160726993,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.37172668147403,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-18,19.486970062407654,0.31634017377863904,0.3745415110755201,1.000000000000005,0.0,0.0,3.820988605914267,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.40879501110561,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-19,19.82574790879672,0.3388388407412196,0.35383712878175355,1.000000000000005,0.0,0.0,3.887479010996792,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.4365962583293,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-20,20.133499684021615,0.3077975209890112,0.33525405860958635,1.000000000000005,0.0,0.0,3.9478708936709994,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.45744719374707,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-21,20.42433290781262,0.29086753311409214,0.3208700850043782,1.000000000000005,0.0,0.0,4.004926764306261,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.47308539531039,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-22,20.757793960109655,0.3334867842893511,0.3182180130099097,1.000000000000005,0.0,0.0,4.070323386093309,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.48481404648288,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-23,21.217165767431982,0.4593911063165619,0.3375127340625394,1.000000000000005,0.0,0.0,4.160395092899011,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.49361053486226,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-24,21.89319106765547,0.676039774469162,0.38957152533682116,1.000000000000005,0.0,0.0,4.292941277657459,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.50020790114678,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-25,22.871864858595547,0.9786846466243369,0.4842542742547176,1.000000000000005,0.0,0.0,4.484832008663269,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.49581558972572,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-26,24.225278734444437,1.353422017612083,0.6292936468675101,1.000000000000005,0.0,0.0,4.750212241791577,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.4816242973364,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-27,25.912737331376356,1.6874647032543149,0.8265563696044159,1.000000000000005,0.0,0.0,5.081091954452935,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.46511318098558,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-28,27.984617639773425,2.071884888138866,1.081228201573062,1.000000000000005,0.0,0.0,5.487354680125424,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.45728026389054,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-29,30.529768982900578,2.5451547779335018,1.3974828835650615,1.000000000000005,0.0,0.0,5.986439733429567,0.9700000000000049,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.47056523993481,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-04-30,33.64488653032352,3.115120123527703,1.7772128414068318,1.000000000000005,0.0,0.0,6.597330769690803,0.969987394957988,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.51729157701003,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-01,37.411541432972186,3.7666568347272333,2.219077213472711,1.000000000000005,0.0,0.0,7.3360472046113605,0.9699632352941226,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.60849809452232,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-02,41.87895342443833,4.467413440525073,2.7177878713197945,1.000000000000005,0.0,0.0,8.212262779024146,0.9699245919521705,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.7530626465221,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-03,47.051070271948745,5.17211793430461,3.2635739351640605,1.000000000000005,0.0,0.0,9.226769482458172,0.9698744394392422,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,68.95704488405133,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-04,52.70166728056153,5.650597823708429,3.829893605865619,1.000000000000005,0.0,0.0,10.335214151274805,0.969814847032568,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,69.22319332690414,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-05,58.87303455867594,6.171367889436148,4.415575181774789,1.000000000000005,0.0,0.0,11.545900917269957,0.9697759704392626,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,69.5505756674471,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-06,65.70273971991205,6.829705619727414,5.027571173015005,1.000000000000005,0.0,0.0,12.885813373796058,0.9697988491933784,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,69.93430149848459,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-07,73.36554864901626,7.662809272972692,5.677036492237024,1.000000000000005,0.0,0.0,14.389223637328325,0.9699566029583835,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,70.36531435915765,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-08,82.02986607629046,8.66431768517556,6.376387097684567,1.000000000000005,0.0,0.0,16.089149143639453,0.9703439874482653,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,70.83023576936833,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-09,91.82506600841387,9.795200125549432,7.137093975493562,1.000000000000005,0.0,0.0,18.010945244930657,0.9710679453373317,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,71.32058859173223,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-10,102.81698955155946,10.991923688215099,7.968028626416565,1.000000000000005,0.0,0.0,20.167499657679933,0.9722389034115327,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,71.83157169590011,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-11,114.7941901274707,11.977200684713381,8.871323021202226,1.000000000000005,0.0,0.0,22.51730897079716,0.9739626294009263,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,72.35299809965628,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-12,127.84168331958514,13.047493273716054,9.853091490206793,1.000000000000005,0.0,0.0,25.077038773993195,0.9763451136150141,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,72.87183891087676,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-13,142.127303213671,14.285619955287064,10.917678184558799,1.000000000000005,0.0,0.0,27.879600347463274,0.9794588998525031,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,73.37413128399801,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-14,157.8334864600273,15.706183292257181,12.066204016570381,1.000000000000005,0.0006140917905623792,0.0,30.96077120435963,0.9833661529113568,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,73.84640938736837,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-15,175.10611032013392,17.272623894532284,13.29547686504578,1.000000000000005,0.0030462184873949706,0.0,34.349160497646,0.988087639893603,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,74.27677762876168,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-16,194.01612120163924,18.910010907324583,14.597174229262706,1.000000000000005,0.007245879120879156,0.0006493212669683272,38.05868307523845,0.9936041914586652,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,74.65571557451253,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-17,214.53075605960086,20.514634877326053,15.95723021945837,1.000000000000005,0.013013594861021398,0.002197398190045257,42.08291502136104,0.9998830078473939,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,74.97668163886769,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-18,236.17557189279415,21.644815847716618,17.33809428708896,0.9987394957983244,0.01877764928086629,0.0047973699095022835,46.328805690713814,1.0068758951874215,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.23656585099961,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-19,259.0210777560537,22.845505874152078,18.73770549230447,0.9963235294117698,0.025508576327165612,0.008552778563348459,50.81018426157133,1.0145227908152605,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.43602943026661,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-20,283.30567580249647,24.284598054612157,20.1661462814779,0.993719699418234,0.03361107025442406,0.013507344103506857,55.57380998027685,1.0227235410752478,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.57975946765805,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-21,309.3280771492226,26.022401352853148,21.640019374974006,0.9923809187136445,0.043065445547961004,0.019637295407946936,60.678271189150855,1.0313337029945433,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.6766599368781,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-22,337.3666137765911,28.03853663196376,23.17823043297586,0.9939624828296756,0.053533731866206816,0.0268456186147838,66.17815959742241,1.040189352876161,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.73999495265869,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-23,367.6187224526767,30.252108679532018,24.798825054854756,1.000109871172032,0.06443924524742513,0.03495774337285264,72.11220098442763,1.0491294096151056,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.78749621449413,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-24,400.1555576766123,32.53683522652043,26.51661652869767,1.0122995979491611,0.07502626651475452,0.04371830752963958,78.49435322700865,1.0579925000038324,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.8231221608707,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-25,434.31694298273476,34.16138530806103,28.305041097234355,1.027938337763747,0.0818837916766284,0.0525996550169777,85.19512141670137,1.0666068507624105,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.84984162065314,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-26,470.2586833197926,35.94174033851189,30.176271934755164,1.048151555520614,0.08922473774583603,0.061540077397187185,92.24506617564836,1.0748106648979245,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.86988121548995,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-27,508.43942296172634,38.18073964302425,32.16175792650276,1.0762073964400742,0.0984634789719499,0.07062661590180132,99.73415467375324,1.0824711208453905,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.88491091161757,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-28,549.4311670920132,40.99174413110472,34.30052691287971,1.1163346035679371,0.11017598673381071,0.0800336335488463,107.77459321927762,1.0894661395997844,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.89618318371328,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-29,593.7771729919261,44.346005900526414,36.63041312260425,1.1728359559080168,0.12430943025721024,0.08997674423080101,116.47295170178873,1.0956613370851018,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.91865419450775,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-30,641.8853684317285,48.10819544026238,39.18147774757704,1.2494233470215124,0.14033937715315356,0.100678259530567,125.90925692437021,1.1009800041066526,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.95186039378008,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-05-31,693.9484154640691,52.06304703268557,41.97107437403126,1.3487190939765439,0.15738769382155582,0.11234127383344583,136.12131260278016,1.1053731737328676,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.98557047309859,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-06-01,749.5472036471804,55.59878818337012,45.033639652533864,1.4706214148586225,0.17305046655233394,0.1253066987493574,147.02691415473566,1.1087987878626775,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,76.00402433187641,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-06-02,808.9276457864532,59.38044213946692,48.38204179499195,1.6171224929474604,0.1898234025968623,0.13967103892950378,158.67430374792013,1.111204456120022,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.98911230191324,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
2020-06-03,872.4016813340236,63.474035547716,51.995322716638356,1.789878068805621,0.20783296888365227,0.15534587777502082,171.12467916840646,1.1125722173324228,159.00000000000085,0.03000000000000016,934.000000000005,0.020000000000000108,75.92275956580156,18.300000000000097,2.2500000000000115,6.1000000000000325,1.000000000000005,0.400000000000002,5579148.000000029
