date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,reproduction_rate,total_tests,new_tests,new_tests_smoothed,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,extreme_poverty,population,excess_mortality_cumulative,excess_mortality
2020-03-11,58.889008935867764,7.452267798413174,5.111685253106486,1.0000000000000038,0.0,0.0,154.82240709087446,1.6994957092996401,964.6092098814361,245.81138020428523,124.81787258577006,9.640000000000038,63.000000000000256,0.010000000000000038,19.003709990748618,15.200000000000054,37.30000000000014,0.2000000000000008,372903.0000000015,5.884956874352845,10.762955602972482
2020-03-12,66.77005986555479,8.788319829376842,5.862971513364937,1.0000000000000042,0.0006140917905623792,0.0,175.54171883412738,1.699521749654112,1257.1091219574687,306.0539986075581,160.68626634363778,9.640000000000043,63.00000000000028,0.010000000000000044,20.31246413494902,15.200000000000061,37.30000000000015,0.20000000000000084,372903.0000000017,5.810015243492579,10.791405106208504
2020-03-13,76.86889913316752,10.755428624456702,6.8248946014102705,1.0000000000000044,0.0030462184873949706,0.0,202.09163334020485,1.6992623529645683,1616.4864794771547,369.2756314702136,204.54874953148448,9.640000000000047,63.00000000000029,0.010000000000000047,21.917482554993313,15.200000000000067,37.30000000000017,0.2000000000000009,372903.0000000018,5.72270101614516,10.821022721059109
2020-03-14,89.70495489286223,13.282408572414955,8.055278417121066,1.0000000000000047,0.007245879120879156,0.0006493212669683272,235.83776007302737,1.6984032934887807,2042.9966630984975,433.28379212237667,255.30167203872384,9.640000000000049,63.000000000000306,0.010000000000000049,23.794284831565,15.20000000000007,37.300000000000175,0.20000000000000095,372903.00000000186,5.622933486737191,10.85131608733604
2020-03-15,105.63833155426227,16.228483869518104,9.596666957637199,1.0000000000000049,0.013013594861021398,0.002197398190045257,277.72684381042717,1.6965382490435432,2534.4787675242665,495.9529055009625,311.2434647594896,9.64000000000005,63.00000000000031,0.01000000000000005,25.898026325677677,15.200000000000072,37.30000000000018,0.200000000000001,372903.0000000019,5.5111086476967275,10.881611257486531
2020-03-16,124.32336728237439,18.906366134200674,11.473766055331994,0.9987394957983243,0.01877764928086629,0.0047973699095022835,326.8501373827079,1.6932096014562215,3086.4220200517393,555.2963533338677,370.28545894453714,9.64000000000005,63.00000000000032,0.010000000000000052,28.17310507069657,15.200000000000074,37.30000000000019,0.200000000000001,372903.000000002,5.388172953128726,10.910969905392133
2020-03-17,146.05792623747595,21.900556759668,13.714602337232702,0.9963235294117698,0.025508576327165612,0.008552778563348459,383.9907436317311,1.6879443698058076,3694.339349557235,610.432155110292,430.40709679405336,9.64000000000005,63.00000000000033,0.010000000000000054,30.58389796915047,15.200000000000076,37.300000000000196,0.200000000000001,372903.00000000204,5.255346863244371,10.938637785494386
2020-03-18,171.31492173046672,25.38149384641556,16.327838792355717,0.993719699418234,0.03361107025442406,0.013507344103506857,450.391980315913,1.6803128345618565,4353.26236607873,660.8091357250925,489.8493756013587,9.64000000000005,63.00000000000033,0.010000000000000054,33.10016458869225,15.200000000000077,37.300000000000196,0.200000000000001,372903.00000000204,5.114121538143415,10.961915186936853
2020-03-19,200.56927145298943,29.3477234875913,19.301104692198308,0.9923809187136445,0.043065445547961004,0.019637295407946936,527.3024362711957,1.6699586078218471,5058.7131934343,706.8654167582679,547.2216632459457,9.64000000000005,63.00000000000033,0.010000000000000054,35.66810550357484,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.96632413910946,10.98031688470815
2020-03-20,234.1681139000205,33.66887277083252,22.599743031107405,0.9939624828296756,0.053533731866206816,0.0268456186147838,615.6347635317754,1.6565962991113778,5807.059975877288,749.407724495011,601.5974045126762,9.64000000000005,63.00000000000033,0.010000000000000054,38.221340924707704,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.814093852323605,10.994924730665673
2020-03-21,272.23347068681295,38.11787952964353,26.165871106556203,1.000109871172032,0.06443924524742513,0.03495774337285264,715.7097714206494,1.6400068558784613,6594.108136400544,787.8438670622743,652.2930598486324,9.64000000000005,63.00000000000033,0.010000000000000054,40.69263626883789,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.6597909543918465,11.007887667954945
2020-03-22,314.5892432866035,42.39516465692891,29.917675954351598,1.0122995979491611,0.07502626651475452,0.04371830752963958,827.0644971175249,1.6200263119153124,7414.512711867325,821.0013553710444,698.7652376789771,9.64000000000005,63.00000000000033,0.010000000000000054,43.0196523793919,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.505855659232805,11.022032312975643
2020-03-23,360.7329311721285,46.17323192837873,33.82325567293894,1.0266778335620663,0.08062328747494774,0.0524231844287424,948.3778636267687,1.5965483376856784,8261.73980216166,847.6746752225315,740.5642643936878,9.64000000000005,63.00000000000033,0.010000000000000054,45.14621423606306,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.354629300985695,11.040556463007674
2020-03-24,410.7482116305515,50.03743849056339,37.85056635069652,1.0444750849323787,0.08680877135928139,0.06102537151483423,1079.869865561061,1.569519688946226,9131.944234297407,870.5401208318966,777.7485376617828,9.64000000000005,63.00000000000033,0.010000000000000054,47.026754083640775,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.20816347541607,11.067347523172291
2020-03-25,464.58415484444004,53.852561737993746,41.92368995371413,1.069927095858303,0.09585964897841401,0.06974737382035334,1221.406598589027,1.538975901163453,10023.009565509758,891.3170977344603,810.6989436471141,9.64000000000005,63.00000000000033,0.010000000000000054,48.6296437786324,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.068560574056748,11.10595447375794
2020-03-26,522.0289209167828,57.45722996542172,45.94370751053455,1.1087155222815763,0.10883720602922117,0.07896696216875579,1372.431111352891,1.5050588489495147,10935.61664407416,912.7959034559856,840.1343240895709,9.64000000000005,63.00000000000033,0.010000000000000054,49.93969404922971,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.9378977137635465,11.158972677278024
2020-03-27,582.6900326397537,60.670459642780024,49.804354000709665,1.166798438737687,0.12589099437324125,0.08913149182695485,1531.9115444067202,1.4679730313469148,11873.213404193328,937.7383787878537,867.0514056399008,9.64000000000005,63.00000000000033,0.010000000000000054,50.960028940283706,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.818137132399957,11.22762577030963
2020-03-28,645.9795800712839,63.29655837138699,53.40375952121753,1.2495332181935388,0.14648676549550976,0.10069364149465071,1698.3022344201045,1.427980419922599,12842.697868271067,969.5906780792563,893.0228302480266,9.64000000000005,63.00000000000033,0.010000000000000054,51.71349164703574,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.711026434118515,11.311495368917942
2020-03-29,711.1031239674913,65.12880210110013,56.65325516127523,1.3610186919256995,0.16957742059868502,0.11406321754632762,1869.5145423309186,1.3853995036943751,13852.061878902095,1009.4436711321652,919.9466475728992,9.64000000000005,63.00000000000033,0.010000000000000054,52.24369889041586,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.6179912218396986,11.408361634269966
2020-03-30,777.5228019284318,66.42362161460994,59.54753203029718,1.5023412652274057,0.19247071897196175,0.12992394838922236,2044.1343778212372,1.3406081280939894,14909.8937427254,1057.891609199158,949.9764853564698,9.64000000000005,63.00000000000033,0.010000000000000054,52.61583169851656,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.5400220201289705,11.514347744771657
2020-03-31,844.9381744909278,67.41833030274812,62.03152701238038,1.6763034602327744,0.21728451951339317,0.1484710802318007,2221.3718619050396,1.2940370592249864,16022.335675499151,1112.4867418056406,984.5347557432749,9.64000000000005,63.00000000000033,0.010000000000000054,52.896632338851944,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.4777639987055604,11.621571259682277
2020-04-01,912.7965849729162,67.86062878717755,64.0334304887618,1.884926366991003,0.24370029978372018,0.16953188160242227,2399.7740326601993,1.2461433406372286,17191.594678408488,1169.2926096832562,1024.2375567880654,9.64000000000005,63.00000000000033,0.010000000000000054,53.10503938018945,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.43170188904672,11.722870129127777
2020-04-02,980.4200470037676,67.62512575974331,65.48655557503945,2.1288369859737024,0.2708327555423802,0.1926560217383394,2577.558437552684,1.197342153183159,18416.42060479864,1224.8511314705888,1068.8083065697192,9.64000000000005,63.00000000000033,0.010000000000000054,53.257271131780826,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.402057190633045,11.8134434016293
2020-04-03,1047.100410172026,66.68161096492716,66.34574004908833,2.406808734955394,0.2973714961978329,0.21718335437744596,2752.863327679708,1.147978495947487,19689.506129099984,1273.1044281116701,1116.708944859418,9.64000000000005,63.00000000000033,0.010000000000000054,53.36795334883569,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.3887397024678165,11.890079838598481
2020-04-04,1112.1707342612126,65.07125993668834,66.59964779699735,2.715416829173887,0.3216873163953048,0.24229475560208946,2923.9353034520936,1.09832824817264,20998.743042203172,1309.2510909609362,1165.2232891229105,9.64000000000005,63.00000000000033,0.010000000000000054,53.45096501162684,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.391339798551855,11.952271244264235
2020-04-05,1175.0588199266806,62.888787551094225,66.27999489752186,3.048779816450557,0.34191189970759744,0.2670502522219296,3089.2700488560436,1.0486228829620603,22330.279938407424,1331.5475295975625,1211.229053784654,9.64000000000005,63.00000000000033,0.010000000000000054,53.51322375872021,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.4091512613250146,12.002826066867044
2020-04-06,1235.8151718293047,60.7568783168437,65.47082632828045,3.402147241135597,0.35977910900823584,0.29114871049805724,3249.0003569393875,0.999082546836931,23673.22102361815,1342.9490602557046,1251.9416675201344,9.64000000000005,63.00000000000033,0.010000000000000054,53.55991781904023,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.4412170335826477,12.048108203303869
2020-04-07,1294.0749050516833,58.260128033043316,64.16291580309472,3.773766216242784,0.3764277383495841,0.31414320708168825,3402.166937387804,0.9499339204702979,25018.14357960764,1344.9285372732284,1285.1388136653127,9.64000000000005,63.00000000000033,0.010000000000000054,53.594938364280246,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.4868441400406245,12.100657071306989
2020-04-08,1349.3110430421584,55.236434098473566,62.35990356208194,4.159413220682419,0.38925357687143236,0.33525090886653497,3547.3843601190747,0.9014430066099965,26356.497099702538,1338.3580060577028,1309.2832472884177,9.64000000000005,63.00000000000033,0.010000000000000054,53.62120377321026,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.5451580842529316,12.174946458018997
2020-04-09,1400.9980204845945,51.68719952343506,60.083529966325585,4.553334963992753,0.3966266726341825,0.35357602909657276,3683.2709079367582,0.853861828325307,27680.83229471877,1324.3385594883339,1323.489697909754,9.64000000000005,63.00000000000033,0.010000000000000054,53.64090282990777,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.61486934811906,12.284814169860189
2020-04-10,1448.7343104507138,47.73645652686852,57.37756069387807,4.948954034888561,0.39764776788869494,0.3682770444468645,3808.770966020448,0.8074307927048732,28985.370956656447,1304.5411852917532,1327.9760646411087,9.64000000000005,63.00000000000033,0.010000000000000054,53.65567712243091,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.6941827618511436,12.441582058275202
2020-04-11,1492.3343947643466,43.60020923419474,54.31073063676284,5.33939813767257,0.3919656255286743,0.37869210783417934,3923.396814043461,0.7623987247807565,30263.813640892513,1278.444576751622,1323.572142210633,9.64000000000005,63.00000000000033,0.010000000000000054,53.666757841823255,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.7808140267859067,12.652693827389124
2020-04-12,1531.8977417746198,39.56344070069457,50.97895182372603,5.717897019544029,0.37964002392995805,0.38443310802495634,4027.4099702611084,0.718984725550662,31509.78304902755,1245.9708275217013,1311.3456548157012,9.64000000000005,63.00000000000033,0.010000000000000054,53.67506838136752,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.8720866028302243,12.919468068851955
2020-04-13,1568.0105396858476,36.112868179043915,47.458704656417716,6.07934067028182,0.36229950728166416,0.38510327316480697,4122.3515609214355,0.677369927485557,32718.03486272417,1208.2528782366232,1292.1027285067357,9.64000000000005,63.00000000000033,0.010000000000000054,53.681301286025715,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.9650888693818853,13.237794859931533
2020-04-14,1600.5472712802252,32.536784295239656,43.7841665013631,6.420349070907885,0.3416502930339699,0.3803930657333342,4207.891602817779,0.6377001993310398,33883.69545861396,1165.6613942947927,1266.4945479960845,9.64000000000005,63.00000000000033,0.010000000000000054,53.685975964519365,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.056683814285935,13.600944942159863
2020-04-15,1629.401840014793,28.854608260214512,40.01545648558927,6.738225604085901,0.3183579524839457,0.3704597960679391,4283.75116300539,0.6000986789100453,35003.34079240914,1119.645932598924,1235.252536724279,9.64000000000005,63.00000000000033,0.010000000000000054,53.6894819733896,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.14354783624313,14.006961580846532
2020-04-16,1654.5644860227326,25.162675652174475,36.22626447149645,7.031432616121968,0.2935680765155129,0.35585939133020494,4349.904575227546,0.5646504474501494,36073.926731992746,1070.5863886864277,1199.0056598153506,9.64000000000005,63.00000000000033,0.010000000000000054,53.69211148004227,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.222440173516271,14.445173639693465
2020-04-17,1676.1794731143368,21.615009324780516,32.49457278801151,7.299948088465114,0.26878627070273065,0.3374952222306858,4406.731102235146,0.5314036403710645,37093.99398241413,1020.0675872485,1158.369564835658,9.64000000000005,63.00000000000033,0.010000000000000054,53.694083610031775,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.290438219526811,14.899754906563917
2020-04-18,1694.5883540277396,18.408897588284816,28.895697528953065,7.545533141332687,0.24578815163726153,0.3165797230724976,4455.128682526398,0.5003718964062885,38064.78808538855,970.7943555947472,1114.4213397547344,9.64000000000005,63.00000000000033,0.010000000000000054,53.695562707523905,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.3451472536191655,15.351129620683881
2020-04-19,1710.3624193669611,15.774077845382983,25.497069526805316,7.771932661429391,0.22655184417397095,0.2946056067840115,4496.599240401592,0.47151421642236396,38991.02900845,926.2411125267015,1068.7475012607838,9.64000000000005,63.00000000000033,0.010000000000000054,53.69667203064301,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.384890983200806,15.77767591622399
2020-04-20,1724.3850174987203,14.022607511380496,22.341173024224883,7.986286276938248,0.21446785856680683,0.2733116711513573,4533.465101277283,0.4447335937970579,39878.54156887796,887.5127025268953,1022.9290971802368,9.64000000000005,63.00000000000033,0.010000000000000054,53.69750402298233,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.408887694414185,16.157652703166725
2020-04-21,1736.7921406288908,12.407130164886384,19.465376051297312,8.189197577774804,0.2029969831300181,0.2532588018444491,4566.083786688415,0.4199133175197396,40729.50732404056,850.9658617368015,977.9746347791672,9.64000000000005,63.00000000000033,0.010000000000000054,53.70279188278304,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.417096881716546,16.466478399847134
2020-04-22,1747.6737434807205,10.881608127866478,16.89769331836957,8.380472843964599,0.1913395279098926,0.23480867798320781,4594.691791858593,0.39692109027296607,41547.07981429745,817.5725701875407,934.8233807385459,9.64000000000005,63.00000000000033,0.010000000000000054,53.71219895410417,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.409835220157117,16.678945780831597
2020-04-23,1757.1119171774467,9.438177653753776,14.651251242817265,8.559643579321232,0.17921893164670535,0.21812670887525354,4619.504944087876,0.3756384582994244,42332.870090199554,785.790335850094,894.1394327743371,9.64000000000005,63.00000000000033,0.010000000000000054,53.7221841218484,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.387874960689919,16.773236046307996
2020-04-24,1765.2095196542577,8.09760544458166,12.720136719120068,8.7263584117049,0.16675097960122182,0.2031842365691747,4640.793671543612,0.35596090578016015,43087.06672408154,754.196678842969,856.1577258412581,9.64000000000005,63.00000000000033,0.010000000000000054,53.7274008580315,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.352452161970949,16.733619942663424
2020-04-25,1772.1116484672634,6.902131038833793,11.076283696418274,8.88067701821631,0.15434571692457522,0.1897601877694798,4658.939454853578,0.3378121466912937,43808.56886982269,721.502179461898,820.5441185567687,9.64000000000005,63.00000000000033,0.010000000000000054,53.721746506484266,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.305207299518665,16.552174171452602
2020-04-26,1778.0217454002236,5.910098602331554,9.667138111680229,9.023290569092111,0.14263388368567462,0.17744231277281142,4674.477165800824,0.3211443394948766,44496.8983879844,688.3295434522744,786.555794153518,9.64000000000005,63.00000000000033,0.010000000000000054,53.69914924637911,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.248075157896923,16.231349900913788
2020-04-27,1783.2313219784185,5.209577830223136,8.40814608537621,9.156947564828148,0.13367224534344163,0.1656281146701065,4688.173207899428,0.3059398641880615,45153.18067528054,656.2823062640612,753.5217906700846,9.64000000000005,63.00000000000033,0.010000000000000054,53.654158314874905,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.183136685164779,15.785170804421472
2020-04-28,1787.7980228348183,4.566701795421072,7.288114573728349,9.281479257977944,0.12454313035535124,0.15421785394052445,4700.17913830984,0.29218954584628243,45780.17194796015,626.9912869055449,721.5245524401855,9.64000000000005,63.00000000000033,0.010000000000000054,53.58238667410066,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.112665608342146,15.238916195476065
2020-04-29,1791.7637886193288,3.965766488776538,6.300182407348625,9.396112675545528,0.11464199547174948,0.14313430189689316,4710.605230429219,0.2799136525973818,46382.23474636126,602.0628090705621,690.7366431601336,9.64000000000005,63.00000000000033,0.010000000000000054,53.48084301139328,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,4.0390664100612135,14.619136726438999
2020-04-30,1795.168478180724,3.4046900895946877,5.4383132760997075,9.499944881578358,0.10383863946095508,0.13231549694626407,4719.556284489665,0.26914192981649177,46964.140571729644,581.9058333704724,661.607831432803,9.64000000000005,63.00000000000033,0.010000000000000054,53.348180739475865,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.9646228983206866,13.951484520696535
2020-05-01,1798.0600852030957,2.891607418521163,4.694665467740589,9.59229867411203,0.09235861760476616,0.12170931178532843,4727.15848550688,0.2598986257721946,47531.6301055911,567.4895398630198,634.9320209566328,9.64000000000005,63.00000000000033,0.010000000000000054,53.18488474659145,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.8912973981379713,13.263111859140633
2020-05-02,1800.5024006831904,2.4423157772069692,4.05761917191081,9.6729893578788,0.08069430257009051,0.11126937879697964,4733.579546741674,0.25218964483011586,48090.25460892837,558.624507838442,611.6602471331186,9.64000000000005,63.00000000000033,0.010000000000000054,52.99341145910333,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.8205679096248146,12.580074175083164
2020-05-03,1802.5807597884136,2.078359328057135,3.51029695811863,9.742524823838979,0.06953818006266813,0.10095203409773483,4739.04381729608,0.24601489037759688,48644.44415643778,554.1895508852964,592.4936177997427,9.64000000000005,63.00000000000033,0.010000000000000054,52.77829388844521,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.753293740880542,11.92480560822623
2020-05-04,1804.41391502554,1.8331554042522904,3.028017159442239,9.802255608829475,0.05973282056736313,0.09053755498506591,4743.863516171808,0.24136330094415465,49195.32771978478,550.8835658789052,577.4327214299628,9.64000000000005,63.00000000000033,0.010000000000000054,52.54622041633398,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.689602496998485,11.31364897792454
2020-05-05,1806.0277762820858,1.6138613818899303,2.606243800415553,9.852014912827679,0.049760830680855274,0.08002081329762303,4748.106762209664,0.23823175172621583,49743.1406670203,547.8129491344544,566.116412436403,9.64000000000005,63.00000000000033,0.010000000000000054,52.301430018132905,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.628485162988041,10.75601720717137
2020-05-06,1807.4398367364538,1.4120605483760784,2.2414803616238834,9.891920040470806,0.03990627265511464,0.06952239730353407,4751.819530610067,0.23661240461560595,50286.97801157752,543.8373459814168,557.7911554811492,9.64000000000005,63.00000000000033,0.010000000000000054,52.04632461444008,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.568669902345385,10.256224967126316
2020-05-07,1808.6645090972684,1.2246724313208446,1.9300871619742164,9.922462977993714,0.03054379628189836,0.05923455815864607,4755.039687550317,0.23652830798659166,50824.647309588196,537.6692990788235,551.4622095326467,9.64000000000005,63.00000000000033,0.010000000000000054,51.78599426884564,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.5089478279964617,9.81987005202927
2020-05-08,1809.717127782876,1.052618738487402,1.6673943953979227,9.944578325932273,0.02290784721142377,0.0493806697502063,4757.8075161475535,0.23805734928341532,51354.02000061397,529.3726918268947,546.0058038851031,9.64000000000005,63.00000000000033,0.010000000000000054,51.52694722070347,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.4484064800101866,9.45259492366813
2020-05-09,1810.61695055597,0.8998228127537228,1.4470369083777903,9.9596942486509,0.017180885408567825,0.040184823579623066,4760.1736109309695,0.24131288914420373,51873.01416012442,518.9941601112835,540.3329889836406,9.64000000000005,63.00000000000033,0.010000000000000054,51.27615740970996,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.386594083389305,9.15936179745453
2020-05-10,1811.3894097495593,0.772459223333877,1.2604552830932985,9.96977068648819,0.012885664056425869,0.03184902492453631,4762.2047986959715,0.24642923699389976,52380.17962461828,507.1654649444846,533.6046706323659,9.64000000000005,63.00000000000033,0.010000000000000054,51.04035011933813,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.3236318909194877,8.94379535769475
2020-05-11,1812.0678006864446,0.6783909591940087,1.0954376161661286,9.977328014866156,0.009664248042319402,0.02453608996037056,4763.988579144803,0.2535638475902862,52874.39006752649,494.21044324617924,525.4993174539131,9.64000000000005,63.00000000000033,0.010000000000000054,50.825466209413165,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.260287589812115,8.805355760429475
2020-05-12,1812.659932609212,0.592131939498933,0.9493967318401757,9.98299601114963,0.007248186031739551,0.018402067470277922,4765.545466356023,0.2628653549881256,53354.98626428424,480.5961970112349,515.8905837594724,9.64000000000005,63.00000000000033,0.010000000000000054,50.649104828359235,15.20000000000008,37.300000000000196,0.200000000000001,372903.00000000204,3.1981041400458574,8.738617652962866
