date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,hospital_beds_per_thousand,population
2020-03-21,1.2494233470215124,0.14033366903746308,0.10068685586928197,1.000000000000005,0.06374627792396753,0.06578187053863449,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,46.47533804266697,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-22,1.3487190939765439,0.15738341273478795,0.11234772108748206,1.000000000000005,0.058087665779756575,0.06512599566415696,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,50.11280976988007,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-23,1.4668399022535805,0.16926574313221598,0.12478212242517868,0.9987394957983244,0.04988443065349878,0.06284223430467889,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,53.508022970590496,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-24,1.6060930811827543,0.18257309532589144,0.1381305478628403,0.9963235294117698,0.040903950010162886,0.05891221871493457,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,56.61484996873158,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-25,1.7710371670603073,0.20001967281956434,0.1527108714659734,0.993719699418234,0.032471756948475435,0.053604978515838994,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,59.41043918954167,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-26,1.9667878946876063,0.22267150962436982,0.16890451752966779,0.9923809187136445,0.025582001292481338,0.04738246691855349,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,61.88565372958362,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-27,2.197747676025405,0.2503585126319817,0.18707108368700553,0.9939624828296756,0.020980295410214272,0.04082870539253505,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,64.0635767548478,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-28,2.46665270918454,0.2819834933944781,0.20748430824036762,1.000109871172032,0.019225848577699503,0.03459664216657325,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,66.00118175812042,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-29,2.7738583101689525,0.3157539419592399,0.23028404565991412,1.0122995979491611,0.020738067751955976,0.029368296104567964,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,67.76465393332862,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-30,3.109239886472874,0.34179283203504135,0.2550747019889567,1.031719850368789,0.025831508150747903,0.026001335200597935,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,69.3599980453424,19.700000000000102,0.800000000000004,46874200.00000026
2020-03-31,3.474964821124862,0.37053337645032813,0.2820306548045816,1.0591809672853199,0.03226955871487096,0.024792856604068384,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,70.79285147518337,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-01,3.8770219351713844,0.40566344539527743,0.3114725709353695,1.0950482981853877,0.03947366224882298,0.025773375484725535,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,72.05261792119047,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-02,4.322650097144544,0.44833291048472645,0.3437387203799376,1.1391918474270193,0.046848297753197814,0.028750846093182212,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,73.1333726199492,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-03,4.818409680162877,0.49778814440200725,0.3790884617458459,1.1909485074190058,0.05378522137566123,0.03334367755631207,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,74.03553706030783,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-04,5.368736154756945,0.5518478956318232,0.41762985632877747,1.2490937335054326,0.059666647124183014,0.03900549572379522,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,74.76713501888968,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-05,5.974855283488534,0.607260194509906,0.4592653786719233,1.3118203001290767,0.06386763240196089,0.0450437145530275,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,75.3353942505927,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-06,6.581028340444466,0.60702885628967,0.49717220788888183,1.3678988385421877,0.05693433774684885,0.049372960446121716,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,75.76691204217863,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-07,7.194126135747066,0.6137396448029029,0.5319618967052854,1.417520767562105,0.05026377852022069,0.05184387676639486,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,76.10445794889328,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-08,7.855177665805141,0.6615329171833029,0.5685913320312274,1.4670513707588468,0.050011990321969055,0.05326719975320605,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,76.38168024253626,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-09,8.623073617808945,0.7682569923477242,0.6143988965670544,1.5263551085474825,0.0596647781325564,0.05503475663455555,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,76.63720717608459,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-10,9.562343998101394,0.9395411605503878,0.6776315900077095,1.6067896022574146,0.08070527396787255,0.05883521421153408,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,76.91355066325295,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-11,10.733991353456478,1.17185044054854,0.7663403699459903,1.719701122184337,0.11311460512037787,0.06644089029665971,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,77.22881425794402,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-12,12.188615687038084,1.4547766474766957,0.8875516575499922,1.875296203629206,0.15574739533996057,0.07954786229263068,0.09000000000000047,1.4200000000000077,1659.0000000000086,0.0,77.59515271026484,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-13,13.787308565537153,1.598807113920388,1.0293644542161482,2.0729718295157022,0.19778986130781506,0.09965604862638983,0.09000000000000047,1.4200126050420245,1659.0000000000086,0.0,78.0186124318584,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-14,15.575016007216886,1.7877931182457236,1.197204497740329,2.319063067353329,0.24617691440361553,0.12763311597851923,0.09000000000000047,1.4200367647058902,1659.0000000000086,0.0,78.50251604658298,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-15,17.697923285309273,2.122971535516876,1.4060808135121015,2.622846104652041,0.30384729472320354,0.16388740970528604,0.09000000000000047,1.4200628030058255,1659.0000000000086,0.0,79.04694585846676,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-16,20.349056555772556,2.6511814635316506,1.675143674128908,2.993540525483218,0.3707426138995463,0.20832118106694172,0.09000000000000047,1.4200761908128716,1659.0000000000086,0.0,79.64530150761877,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-17,23.727484078109356,3.37846366713808,2.023603069106705,3.4380610179003965,0.4445566372184551,0.2602955076489464,0.09000000000000047,1.4200729802137282,1659.0000000000086,0.0,80.28522241384283,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-18,28.00771713098026,4.280260161471864,2.467667557162936,3.9593311545048135,0.5212972452053743,0.31860398367788695,0.09000000000000047,1.4200356659941702,1659.0000000000086,0.0,80.94927960934798,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-19,33.316760698913995,5.309063899384452,3.0182484054287695,4.5550187278695695,0.5957079048154734,0.3814529877584161,0.09000000000000047,1.419939807026334,1659.0000000000086,0.0,81.62483494941577,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-20,39.29841409238208,5.9816686420561265,3.64429651738768,5.196419184880855,0.6414157055993243,0.44482083325578775,0.09000000000000047,1.4197715973512004,1659.0000000000086,0.0,82.3032926632578,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-21,46.07605685241529,6.7776541964742325,4.357013920038183,5.887068751944427,0.690661003504601,0.50830680141243,0.09000000000000047,1.4195053302047405,1659.0000000000086,0.0,82.97139516001619,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-22,54.00385905818681,7.927810783102296,5.186116774870277,6.64214383933002,0.7550836647163641,0.572756927174385,0.09000000000000047,1.4191238263542683,1659.0000000000086,0.0,83.61403521939818,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-23,63.533130234170294,9.529277608981557,6.168511627694413,7.48183412384142,0.8396967175094788,0.6397438427628197,0.09000000000000047,1.418598041064992,1659.0000000000086,0.0,84.21636513465218,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-24,75.11208103050828,11.578955621086548,7.339802596013229,8.426372360819025,0.9445430617261639,0.711176660352659,0.09000000000000047,1.4179090996416677,1659.0000000000086,0.0,84.76537856979986,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-25,89.11064448328862,13.998567071341768,8.72792175955034,9.492306743141759,1.065938000884153,0.7890083840815609,0.09000000000000047,1.417029109799126,1659.0000000000086,0.0,85.25460115424079,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-26,105.76409195975174,16.653450190384188,10.348351953146938,10.689705170478511,1.1974011412578163,0.8750164690566473,0.09000000000000047,1.4159441012569096,1659.0000000000086,0.0,85.67767985727735,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-27,124.5950308314818,18.83094090717085,12.183804365635922,11.9948483671931,1.3051452321553878,0.9699197532145944,0.09000000000000047,1.4146229111075193,1659.0000000000086,0.0,86.0304486453822,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-28,145.83896866336602,21.243939358464793,14.250303662074415,13.418485984509264,1.423639143896763,1.074751870502415,0.09000000000000047,1.413042167170331,1659.0000000000086,0.0,86.3124777251486,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-29,169.9698050366328,24.130837518202227,16.564952374868707,14.982578127683851,1.5640932881100347,1.1904819701037042,0.09000000000000047,1.4111929052743242,1659.0000000000086,0.0,86.52136184912983,19.700000000000102,0.800000000000004,46874200.00000026
2020-04-30,197.51789999596238,27.548095818031168,19.139035709722997,16.71167503079847,1.7290977618162071,1.3177302558583235,0.09000000000000047,1.4090745432091385,1659.0000000000086,0.0,86.6583651166471,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-01,228.93362538481966,31.415726032883487,21.97285015010095,18.626451812853247,1.9147774260809696,1.4565546408271648,0.09000000000000047,1.4066667671353625,1659.0000000000086,0.0,86.72915037271491,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-02,264.485028346954,35.55140344515395,25.05182491057188,20.738859544837126,2.1124082150035237,1.6062907382157223,0.09000000000000047,1.403956765719979,1659.0000000000086,0.0,86.74432625723507,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-03,304.18107895252376,39.69605096783451,28.343613026820364,23.0484885500306,2.3096293674582062,1.765431854566772,0.09000000000000047,1.4009475355052414,1659.0000000000086,0.0,86.71985749189217,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-04,346.7737697832364,42.59269110241118,31.738102950464395,25.528496341417632,2.4800080630855788,1.9335305812935373,0.09000000000000047,1.3976405158823266,1659.0000000000086,0.0,86.65905116675376,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-05,392.49485545636793,45.72108587690542,35.234751420993156,28.18675687144789,2.658260733804169,2.1101716916262654,0.09000000000000047,1.3940225653215725,1659.0000000000086,0.0,86.56551074093485,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-06,442.0781874875579,49.583332184020456,38.87069300983026,31.03232686496283,2.8455701463453744,2.29350126387161,0.09000000000000047,1.390091907830871,1659.0000000000086,0.0,86.44351120696176,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-07,496.4449528328639,54.366765459928814,42.70176345485176,34.07046363611714,3.038136885777136,2.480749574277338,0.09000000000000047,1.385852867524739,1659.0000000000086,0.0,86.29828046404496,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-08,556.4676027953019,60.022650048405026,46.788267161274646,37.29888845106982,3.2284249009197996,2.668623266680859,0.09000000000000047,1.3813119195511192,1659.0000000000086,0.0,86.13621034803384,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-09,622.7927997047516,66.32519697392509,51.184302827323236,40.7049840500025,3.4060956634080197,2.85359947974562,0.09000000000000047,1.3764747282864829,1659.0000000000086,0.0,85.96151070220198,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-10,695.7086269278861,72.91582727149114,55.92975766347895,44.26369278863317,3.5587087869871774,3.032146442388406,0.09000000000000047,1.3713439259821556,1659.0000000000086,0.0,85.7767548753911,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-11,774.0706266277194,78.3619997361007,61.03943751069917,47.913251168721246,3.64955841635545,3.1992628699296417,0.09000000000000047,1.365917446749062,1659.0000000000086,0.0,85.58634379067402,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-12,858.3078665448054,84.23723994428639,66.54153530820226,51.65072699968259,3.737475858161874,3.353398994722608,0.09000000000000047,1.3602120023210098,1659.0000000000086,0.0,85.39559979517111,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-13,949.2483692040162,90.9405026796112,72.44950991683379,55.487738203866755,3.8370112245845656,3.494922064400074,0.09000000000000047,1.3542323695494212,1659.0000000000086,0.0,85.21008704741271,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-14,1047.7738981053412,98.52552891662518,78.75773473238954,59.44245200454852,3.954713815982063,3.6256839529542306,0.09000000000000047,1.3479593450353708,1659.0000000000086,0.0,85.03510180786088,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-15,1154.5610473669847,106.78714927311871,85.43823414560774,63.53358431692151,4.091132323848221,3.748696869046642,0.09000000000000047,1.3413874144003182,1659.0000000000086,0.0,84.87529015680076,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-16,1269.8870589576904,115.32601159931241,92.4382358871633,67.77589929134348,4.242314983028383,3.867890137240708,0.09000000000000047,1.3345403991971378,1659.0000000000086,0.0,84.73436128275905,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-17,1393.4841856209853,123.59712666974954,99.67833528641337,72.17683397077016,4.4009346858815075,3.987927783926012,0.09000000000000047,1.3274348727656637,1659.0000000000086,0.0,84.61487244881795,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-18,1524.3787823960906,130.8945967799465,107.18292938982637,76.62934493509132,4.452510969162268,4.102361642727967,0.09000000000000047,1.3200637111353357,1659.0000000000086,0.0,84.51806771735049,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-19,1662.7615593245434,138.38277693208357,114.91796837397953,81.15022460306393,4.520879671603446,4.2140181615870285,0.09000000000000047,1.312455184773611,1659.0000000000086,0.0,84.44375699357212,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-20,1808.6246116394998,145.8630523176796,122.76403558882357,85.82147582139959,4.671251221058764,4.332961584991183,0.09000000000000047,1.304644232794819,1659.0000000000086,0.0,84.39022530820442,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-21,1961.6795285421686,153.05491690471115,130.55396431282023,90.75768734439502,4.936211525037778,4.472974744011655,0.09000000000000047,1.2966630388495095,1659.0000000000086,0.0,84.35416477947275,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-22,2121.295974784135,159.61644624349805,138.10105031929544,96.08156544365517,5.323878100791917,4.6489196488296916,0.09000000000000047,1.288544952052454,1659.0000000000086,0.0,84.3306235846047,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-23,2286.4556268541037,165.15965207111765,145.2202113012042,101.90558261538536,5.8240171728790155,4.874757933131649,0.09000000000000047,1.280338416689633,1659.0000000000086,0.0,84.31296768845364,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-24,2455.7176251179576,169.26199826471534,151.74385643970427,108.31821411086045,6.412631496336712,5.162066187405307,0.09000000000000047,1.2720800891817383,1659.0000000000086,0.0,84.29972576634034,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-25,2627.273335192707,171.5557100753952,157.55269614361168,115.30806911578935,6.989855005575106,5.524506492525546,0.09000000000000047,1.2637977850504942,1659.0000000000086,0.0,84.28979432475538,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-26,2800.6701112846445,173.39677609242256,162.55482188146468,122.93720891505812,7.629139799753418,5.968547451811752,0.09000000000000047,1.2555110731123713,1659.0000000000086,0.0,84.28234574356665,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-27,2975.5016461654923,174.83153488121116,166.69331825337412,131.2782783734302,8.34106945873557,6.4928511189170015,0.09000000000000047,1.2472301050928452,1659.0000000000086,0.0,84.2767593076751,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-28,3151.400103402405,175.89845723718528,169.95683759112973,140.39004362170184,9.111765248544259,7.089439244165138,0.09000000000000047,1.238990452122803,1659.0000000000086,0.0,84.27256948075646,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-29,3328.0302165304774,176.63011312827706,172.38753090827967,150.29904532131866,9.90900169982127,7.74456795930357,0.09000000000000047,1.2308435178251356,1659.0000000000086,0.0,84.26942711056746,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-30,3505.0848634321233,177.0546469017995,174.08699611269026,160.985838612838,10.686793291672693,8.439383791067867,0.09000000000000047,1.2228010288019495,1659.0000000000086,0.0,84.26707033292573,19.700000000000102,0.800000000000004,46874200.00000026
2020-05-31,3682.28174712161,177.1968836896013,175.2207391659659,172.37467307727584,11.388834464552858,9.150415671355214,0.09000000000000047,1.2148774361134222,1659.0000000000086,0.0,84.26530274969441,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-01,3859.66342734186,177.38168022033634,176.05320902864403,184.36104682476392,11.986373747574326,9.86435150787971,0.09000000000000047,1.2070843860702007,1659.0000000000086,0.0,84.26397706227092,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-02,4037.0665750312883,177.40314768949298,176.62573595700363,196.93759184126236,12.576545016563117,10.571268963812193,0.09000000000000047,1.199451298602426,1659.0000000000086,0.0,84.26298279670331,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-03,4214.170891195903,177.10431616466363,176.95060885204515,210.06129019639638,13.12369835518254,11.254640960092518,0.09000000000000047,1.1919677564340447,1659.0000000000086,0.0,84.2622370975276,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-04,4390.5874767356545,176.41658553978755,177.02482234685567,223.65850804807334,13.597217851713364,11.895549886197397,0.09000000000000047,1.1846369356190065,1659.0000000000086,0.0,84.26167782314582,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-05,4565.925109814191,175.33763307856424,176.84038712213294,237.6287711459455,13.970263097899458,12.475848258216264,0.09000000000000047,1.1774547540736617,1659.0000000000086,0.0,84.26125836735949,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-06,4739.839953886185,173.91484407201324,176.39206264282814,251.84759645900704,14.218825313082014,12.980529212408179,0.09000000000000047,1.1704189582507876,1659.0000000000086,0.0,84.26094377551973,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-07,4912.072838717813,172.2328848316443,175.6831567106281,266.1686158962919,14.321019437300219,13.399504375369503,0.09000000000000047,1.1635112128703806,1659.0000000000086,0.0,84.26070783163992,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-08,5082.109153925246,170.03631520744386,174.63408941403145,280.4541606940358,14.285544797755403,13.72804230867647,0.09000000000000047,1.1567319875454827,1659.0000000000086,0.0,84.26053087373006,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-09,5249.808384513109,167.69923058787143,173.24812103596014,294.6446282774763,14.190467583449085,13.958679759949518,0.09000000000000047,1.1500910074658364,1659.0000000000086,0.0,84.26039815529766,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-10,5415.382855934937,165.57447142183463,171.6013320504028,308.68166125335654,14.037032975886767,14.089221035217491,0.09000000000000047,1.1435891023996374,1659.0000000000086,0.0,84.26029861647336,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-11,5579.3011206196015,163.91826468466968,169.81620055687148,322.516077872791,13.834416619439335,14.123153494577327,0.09000000000000047,1.1372419237615912,1659.0000000000086,0.0,84.26022396235514,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-12,5742.215497866131,162.91437724653414,168.04178535624465,336.11381987841406,13.597742005626706,14.069959173938834,0.09000000000000047,1.1310246878114987,1659.0000000000086,0.0,84.26016797176646,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-13,5904.907728764831,162.69223089870172,166.43886325764913,349.4604133897419,13.346593511330584,13.945348501333266,0.09000000000000047,1.1249273717086579,1659.0000000000086,0.0,84.26012597882496,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-14,6068.248217388111,163.34048862328314,165.16878205862167,362.5643145671939,13.103901177453999,13.771435584144765,0.09000000000000047,1.118935186182917,1659.0000000000086,0.0,84.26009448411884,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-15,6233.40747849035,165.15926110223955,164.47225154073442,375.5010154987638,12.936700931571448,13.578659590500317,0.09000000000000047,1.1130512603547071,1659.0000000000086,0.0,84.26007086308925,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-16,6400.735602403647,167.32812391329918,164.41934880422588,388.25903570293576,12.758020204173107,13.373893367729814,0.09000000000000047,1.107253215789626,1659.0000000000086,0.0,84.26005314731705,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-17,6570.253721841529,169.51811943788348,164.98275853271068,400.8060091624642,12.54697345952933,13.160857323793499,0.09000000000000047,1.1015210365998163,1659.0000000000086,0.0,84.26003986048791,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-18,6741.720090993309,171.46636915178067,166.0610141160814,413.10295548206204,12.296946319598533,12.941022275327365,0.09000000000000047,1.0958453669779826,1659.0000000000086,0.0,84.26002989536605,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-19,6914.679644844862,172.95955385155392,167.49592849268507,425.11498325666673,12.012027774605185,12.714286583677183,0.09000000000000047,1.090221614115195,1659.0000000000086,0.0,84.26002242152465,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-20,7088.50116866921,173.82152382434765,169.08566728095553,436.8193175976397,11.704334340973295,12.479484006924032,0.09000000000000047,1.084645525389242,1659.0000000000086,0.0,84.2600168161436,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-21,7262.405175144452,173.90400647524223,170.5945536281377,448.21132077741595,11.392003179776527,12.234764588903447,0.09000000000000047,1.0791219914886039,1659.0000000000086,0.0,84.26001261210783,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-22,7436.896576898104,174.49140175365233,171.92752688884752,459.36194888946216,11.150628112046373,11.979506376389947,0.09000000000000047,1.073671648755433,1659.0000000000086,0.0,84.26000945908099,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-23,7611.561168937325,174.6645920392214,172.97540971091513,470.25397621137654,10.892027321914561,11.712897558633781,0.09000000000000047,1.0682985006260461,1659.0000000000086,0.0,84.26000709431085,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-24,7785.139364097964,173.57819516063802,173.5552484596572,480.84515248820344,10.591176276827014,11.433526918167335,0.09000000000000047,1.0630249420500144,1659.0000000000086,0.0,84.26000532073326,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-25,7955.94956185823,170.81019776026545,173.46135425036695,491.08657929828,10.24142681007664,11.13997162689313,0.09000000000000047,1.0578680924457218,1659.0000000000086,0.0,84.27284852836519,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-26,8122.205674948953,166.2561130907229,172.50358372268173,500.9364923276216,9.84991302934159,10.831238093149823,0.09000000000000047,1.0528577597027478,1659.0000000000086,0.0,84.29746622820679,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-27,8282.255274311276,160.0495993623216,170.53604962135864,510.37059807571046,9.434105748088944,10.507092597011702,0.09000000000000047,1.0480499131836556,1659.0000000000086,0.0,84.32399850761287,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-28,8434.758197814917,152.50292350364182,167.4786537318563,519.389826384838,9.019228309127481,10.168309266763314,0.09000000000000047,1.0434763489148926,1659.0000000000086,0.0,84.3376401218216,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-29,8579.136893351504,144.37869553658737,163.17675759042442,528.042531391732,8.652705006894102,9.811637573860473,0.09000000000000047,1.0391673780404047,1659.0000000000086,0.0,84.32152356260096,19.700000000000102,0.800000000000004,46874200.00000026
2020-06-30,8714.543022308404,135.40612895690091,157.5683421100777,536.3131202632568,8.27058887152482,9.437302679425748,0.09000000000000047,1.0351315128451077,1659.0000000000086,0.0,84.2623729563723,19.700000000000102,0.800000000000004,46874200.00000026
2020-07-01,8840.388730855428,125.84570854702294,150.74936631106524,544.1885247481868,7.875404484929985,9.04946585895523,0.09000000000000047,1.0313759455582021,1659.0000000000086,0.0,84.14485163066009,19.700000000000102,0.800000000000004,46874200.00000026
2020-07-02,8956.503086603123,116.1143557476946,142.9356351082183,551.6664582023819,7.4779334541952345,8.654779904882238,0.09000000000000047,1.0279093024136432,1659.0000000000086,0.0,83.95417169002815,19.700000000000102,0.800000000000004,46874200.00000026
