date,total_cases,new_cases,new_deaths,total_deaths,total_cases_per_million,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,gdp_per_capita,cardiovasc_death_rate,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,population
2020-03-30,9.199056029037587,0.9375849143315831,0.017517145079185607,0.9974789915966438,0.14175306411510327,0.2900000000000015,14110.000000000078,0.020000000000000108,41.152177903040524,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-03-31,9.886428414796953,0.9473063328075122,0.023092609940610978,0.9926470588235345,0.15272898683875177,0.2900000000000015,14110.000000000078,0.020000000000000108,42.2663160387866,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-01,10.63327638543516,0.9573123287911558,0.031007240260888167,0.9874393988364629,0.1646092805298398,0.2900000000000015,14110.000000000078,0.020000000000000108,43.243314921785554,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-02,11.442184179832692,0.9704406137556177,0.04172666484337146,0.984761837427284,0.1774296494730104,0.2900000000000015,14110.000000000078,0.020000000000000108,44.0953737155797,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-03,12.313958755430454,0.9881730588946074,0.05511529598223784,0.9879249656593461,0.19119990355595398,0.2900000000000015,14110.000000000078,0.020000000000000108,44.830797416613734,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-04,13.246458077561872,1.0109746551922887,0.07058663358978132,1.0002197423440586,0.20588619140322956,0.2900000000000015,14110.000000000078,0.020000000000000108,45.460980415401544,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-05,14.233712336451973,1.0385477334756659,0.08721599329188369,1.024599195898317,0.2213976752266307,0.2900000000000015,14110.000000000078,0.020000000000000108,46.00098030185504,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-06,15.126609397781795,0.9313671672689996,0.10256454829793689,1.060918692334211,0.23543367982010271,0.2900000000000015,14110.000000000078,0.020000000000000108,46.46994821928081,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-07,15.936101198304051,0.838344379976637,0.11910182104892156,1.1110089933941636,0.24816301034988675,0.2900126050420183,14110.000000000078,0.020000000000000108,46.88457800350398,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-08,16.76720194914823,0.8527401854349674,0.13693463986555376,1.1775359952072277,0.26120871542240254,0.2900367647058839,14110.000000000078,0.020000000000000108,47.26412160863969,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-09,17.777049813509553,1.026077440304411,0.15565831668003183,1.2631455322813117,0.2770001047633117,0.29007540804783605,14110.000000000078,0.020000000000000108,47.630646474740985,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-10,19.14345316491565,1.3785755333634118,0.17448452613316576,1.3698219804973468,0.29828676247681524,0.2901129555187475,14110.000000000078,0.020000000000000108,48.0092285535348,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-11,21.041300280926592,1.9069762524789307,0.19233721489722438,1.498407209354913,0.3277740569901265,0.29013578321953937,14110.000000000078,0.020000000000000108,48.40062729750411,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-12,23.624866613409917,2.5904131848343175,0.20792453366807054,1.6482397961564592,0.3678497735118263,0.2901118568070272,14110.000000000078,0.020000000000000108,48.80047047312815,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-13,26.83807465301159,3.2183431788649175,0.21601127355422065,1.8131029240404244,0.4176563992999985,0.2900127872400478,14110.000000000078,0.020000000000000108,49.206646972493246,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-14,30.78207893739934,3.9478556388351866,0.22406404663302198,1.9938446461654218,0.4787579749759694,0.2897946583033394,14110.000000000078,0.020000000000000108,49.61874153189101,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-15,35.63051524700562,4.85132482544185,0.2345153911480054,2.193282644287936,0.5538352879546672,0.28942097756719465,14110.000000000078,0.020000000000000108,50.031500880657184,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-16,41.570979518641494,5.942630658512558,0.24854329837070066,2.4149038060989554,0.6457828977694923,0.2888441753214856,14110.000000000078,0.020000000000000108,50.436941756162,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-17,48.76113703070713,7.191782302223154,0.2663848493436368,2.6618889082264516,0.7570319050659701,0.28802905909292453,14110.000000000078,0.020000000000000108,50.82593191505305,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-18,57.29580429209963,8.535885854010628,0.28757144243759236,2.9363811284872323,0.8890420283469906,0.28693469024729557,14110.000000000078,0.020000000000000108,51.1893758916874,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-19,67.18226045889386,9.887370111257828,0.31110521401953284,3.238937430075837,1.0419206615317385,0.28553812175787024,14110.000000000078,0.020000000000000108,51.51910431695566,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-20,78.24105862794559,11.059483627399434,0.32802832874348015,3.5605540744961215,1.2128892679652252,0.28381648724600483,14110.000000000078,0.020000000000000108,51.80854090740008,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-21,90.53218375764327,12.291639223458454,0.34731407137984727,3.9030593826335718,1.4028721869144518,0.28175829303631394,14110.000000000078,0.020000000000000108,52.053202707053046,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-22,104.12357220737292,13.59177402005023,0.37297747337974707,4.272430283581521,1.6129190076712976,0.27934716192332504,14110.000000000078,0.020000000000000108,52.25107526881604,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-23,119.05615685430172,14.932873824669244,0.40657538040649815,4.676300734664171,1.8436642072725458,0.27658535528218386,14110.000000000078,0.020000000000000108,52.402894040493806,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-24,135.31765093096573,16.261710959969317,0.44782099878257314,5.122093036453857,2.094921878789901,0.2734740843349414,14110.000000000078,0.020000000000000108,52.512355404320004,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-25,152.82288590346053,17.505397634973786,0.4950448053248105,5.615616319034003,2.365381777547505,0.2700218528439666,14110.000000000078,0.020000000000000108,52.58627495660142,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-26,171.3990648800844,18.576300973483118,0.5455402297208228,6.160015406696328,2.652381355785068,0.2662617031429947,14110.000000000078,0.020000000000000108,52.63470621745114,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-27,190.92974468462734,19.530771302187354,0.5983439247146647,6.757503474867119,2.9541297466384187,0.26222682034367173,14110.000000000078,0.020000000000000108,52.671029663088426,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-28,211.36969054320582,20.440014481811847,0.6540746856174476,7.410936268076661,3.269930697179854,0.2579679497761769,14110.000000000078,0.020000000000000108,52.69827224731639,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-29,232.5601379785101,21.190498902729313,0.7087686838963448,8.119223532667077,3.5973332846819233,0.2535291297529475,14110.000000000078,0.020000000000000108,52.71870418548736,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-04-30,254.26670981872468,21.70661044078328,0.758806635740618,8.877669103928248,3.9327176428908937,0.2489652054271867,14110.000000000078,0.020000000000000108,52.734028139115594,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-01,276.20785395421854,21.941173085920397,0.8008276658810951,9.67822597144976,4.2717342567318495,0.2443176338700025,14110.000000000078,0.020000000000000108,52.74552110433677,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-02,298.07617165506326,21.868339413664636,0.8316647054547788,10.509687578134848,4.6096334333375175,0.239632052163976,14110.000000000078,0.020000000000000108,52.754140828252645,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-03,319.55441380917125,21.47825843872297,0.8482960404033025,11.357831294460883,4.941512405319889,0.2349341231565958,14110.000000000078,0.020000000000000108,52.760605621189555,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-04,340.55436885720223,20.99996726149216,0.857893006385219,12.215610057788153,5.266004859904599,0.23024713406104766,14110.000000000078,0.020000000000000108,52.76545421589224,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-05,360.9114133591272,20.357053662020892,0.8615354626105056,13.077059838105196,5.580567316550954,0.22556786509006527,14110.000000000078,0.020000000000000108,52.78309486359993,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-06,380.3719084356356,19.460501946580337,0.8540863093043576,13.931081885689455,5.881281822254854,0.2209089304917574,14110.000000000078,0.020000000000000108,52.81266358467481,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-07,398.66441936809775,18.292516085016075,0.8333087526634664,14.76434244206285,6.163955872185655,0.21625748972402192,14110.000000000078,0.020000000000000108,52.84363763679319,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-08,415.5531302985368,16.88871479485451,0.7991412283631469,15.563447523208442,6.424947350163816,0.2116047203957963,14110.000000000078,0.020000000000000108,52.860045616088826,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-09,430.87790525460787,15.324777854382656,0.753153594187681,16.316574006982957,6.661783234019122,0.20695580274028644,14110.000000000078,0.020000000000000108,52.843625033010454,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-10,444.58433391833216,13.70643083745798,0.6981392745030757,17.014692948676156,6.873623624609374,0.20231381391688283,14110.000000000078,0.020000000000000108,52.77619049421493,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-11,456.78282057449644,12.198488286464535,0.641590881216674,17.656268580285428,7.062176994475141,0.19768025377961454,14110.000000000078,0.020000000000000108,52.641409838987066,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-12,467.3852085142603,10.602389162489002,0.5788660762324802,18.235123219312353,7.226081679275889,0.19305543920348944,14110.000000000078,0.020000000000000108,52.426136241554524,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-13,476.3432373488504,8.958029751634047,0.5107817485124343,18.74589638992062,7.364590348015428,0.18842619478723271,14110.000000000078,0.020000000000000108,52.12140728782401,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-14,483.6723439780251,7.3291073169576,0.43972819890856646,19.185618155401063,7.477938397727807,0.1838049402080718,14110.000000000078,0.020000000000000108,51.72319428293336,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-15,489.4695133164219,5.797169854234038,0.3692757871904748,19.554889117520446,7.567620249491729,0.1791859611353689,14110.000000000078,0.020000000000000108,51.232964231915666,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-16,493.9266663383191,4.457153408775077,0.30387991731593317,19.85876541603306,7.636596570441368,0.17457305197628448,14110.000000000078,0.020000000000000108,50.65810132519732,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-17,497.34070111120604,3.4140350630454317,0.24865977638384718,20.107422478314415,7.689449690274476,0.1699755226603002,14110.000000000078,0.020000000000000108,50.01222305272159,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-18,500.1210235709618,2.7803226773745724,0.20923238884897147,20.316652831586516,7.732500163633469,0.16540520372761064,14110.000000000078,0.020000000000000108,49.31541728954126,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-19,502.3501406581833,2.2291172504355843,0.1718079374027274,20.488459242306597,7.767020565517615,0.16086159510340048,14110.000000000078,0.020000000000000108,48.59208817724004,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-20,504.0969623132891,1.7468217775164108,0.1366129019854651,20.625070999280076,7.794074409270737,0.1563564419642668,14110.000000000078,0.020000000000000108,47.84847789763598,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-21,505.4248872165448,1.327924995063617,0.10430195186078597,20.729372092381873,7.814641133391332,0.1519074413633102,14110.000000000078,0.020000000000000108,47.09091239866338,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-22,506.3978670930816,0.9959437462977128,0.07822646389558949,20.805222346597358,7.829709841640148,0.14754612724097022,14110.000000000078,0.020000000000000108,46.32548148710361,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-23,507.08495494166067,0.7469578097232845,0.058669847921692116,20.857698272553087,7.840349608120878,0.14328758508812928,14110.000000000078,0.020000000000000108,45.55779889813319,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-24,507.5637162062462,0.5602183572924634,0.04400238594126909,20.893273704414845,7.847762206090669,0.1391313319964462,14110.000000000078,0.020000000000000108,44.792822347484886,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-25,507.92278715468535,0.4201637679693475,0.033001789455951815,20.919955278311164,7.8533216545680125,0.13509769098182092,14110.000000000078,0.020000000000000108,44.03471857056847,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-26,508.19209036601467,0.31512282597701063,0.024751342091963863,20.9399664587334,7.85749124092602,0.13118202712453653,14110.000000000078,0.020000000000000108,43.28676210181135,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-27,508.39406777451165,0.23634211948275796,0.018563506568972897,20.954974844050078,7.860618430694526,0.12739346927682207,14110.000000000078,0.020000000000000108,42.55125935916399,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-28,508.5455508308844,0.17725658961206847,0.013922629926729673,20.96623113303759,7.862963823020905,0.12372302697377703,14110.000000000078,0.020000000000000108,41.829491707479065,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-29,508.65916312316403,0.13294244220905135,0.010441972445047255,20.97467334977822,7.86472286726569,0.12016799744429543,14110.000000000078,0.020000000000000108,41.12167275604568,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-30,508.7443723423737,0.09970683165678851,0.00783147933378544,20.981005012333696,7.866042150449278,0.11673815063655076,14110.000000000078,0.020000000000000108,40.426916331740195,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-05-31,508.808279256781,0.07478012374259138,0.005873609500339081,20.9857537592503,7.8670316128369695,0.11343677393410359,14110.000000000078,0.020000000000000108,39.74321245888923,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-01,508.8562094425864,0.056085092806943536,0.004405207125254311,20.989315319437754,7.8677737096277385,0.1102464556929825,14110.000000000078,0.020000000000000108,39.067409344166975,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-02,508.89215708194047,0.04206381960520765,0.003303905343940733,20.991986489578345,7.868330282220815,0.10716674222222569,14110.000000000078,0.020000000000000108,38.38352759636058,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-03,508.9191178114561,0.031547864703905734,0.0024779290079555497,20.993989867183785,7.868747711665622,0.10419406119155629,14110.000000000078,0.020000000000000108,37.69164149558981,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-04,508.93933835859275,0.0236608985279293,0.0018584467559666622,20.995492400387867,7.8690607837492275,0.10134399450388067,14110.000000000078,0.020000000000000108,37.00003719796908,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-05,508.9545037689453,0.017745673895946976,0.0013938350669749967,20.99661930029093,7.869295587811932,0.09860754338922284,14110.000000000078,0.020000000000000108,36.32166332187698,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-06,508.96587782670963,0.013309255421960233,0.0010453763002312476,20.997464475218226,7.869471690858959,0.09596664655290627,14110.000000000078,0.020000000000000108,35.67146888765859,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-07,508.97440837003296,0.009981941566470174,0.0007840322251734357,20.9980983564137,7.869603768144231,0.09341793901939863,14110.000000000078,0.020000000000000108,35.06440677240204,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-08,508.9808062775254,0.0074864561748526305,0.0005880241688800767,20.998573767310305,7.869702826108184,0.0909422519374644,14110.000000000078,0.020000000000000108,34.51393630102103,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-09,508.9856047081447,0.005614842131139473,0.00044101812666005755,20.998930325482757,7.869777119581149,0.08853005676176033,14110.000000000078,0.020000000000000108,34.03090018956672,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
2020-06-10,508.9892035311092,0.0042111315983546045,0.0003307635949950432,20.999197744112095,7.8698328396858725,0.08617582311430678,14110.000000000078,0.020000000000000108,33.622682252711606,17.700000000000088,3.1100000000000163,2683.300000000014,217.29000000000119,5.750000000000031,47.95000000000026,0.7000000000000035,65497752.00000034
