date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population_density,gdp_per_capita,population
2020-03-23,1.8893549121215647,0.255361256972818,0.18324599093932178,1.000000000000005,0.051144934855179465,0.06301870489291418,26.380012552071513,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-03-24,2.1162404891978355,0.27020549347298817,0.2059889534501284,1.000000000000005,0.04331991639671753,0.05942692459728752,29.54863110119008,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-03-25,2.3842230301175147,0.30305812786169056,0.23091705445411254,1.000000000000005,0.03507558694201133,0.05448422059728696,33.29121266008784,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-03-26,2.7181931290845855,0.3608908809641419,0.2608479395154394,1.000000000000005,0.02692078199707088,0.048449138298643994,37.95533919771624,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-03-27,3.1441716729285063,0.4453772751381041,0.298867693485966,1.000000000000005,0.02019058649780316,0.041673957796381216,43.9043725301554,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-03-28,3.685310396583911,0.554217183890748,0.34789527560898065,1.000000000000005,0.01514293987335237,0.03458126020248955,51.46160405825013,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-03-29,4.3588922997003845,0.6821302440913011,0.4103558458470078,1.000000000000005,0.011357204905014278,0.027646352391686172,60.86836707083704,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-03-30,5.15895590867963,0.806474864710365,0.48900718819909006,1.000000000000005,0.008517903678760708,0.021384085560732957,72.04139828308914,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-03-31,6.098483253423115,0.9443357865418254,0.5852161215953433,1.000000000000005,0.006388427759070531,0.016038064170549718,85.16197986939524,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-01,7.193513377365347,1.0986364552909866,0.6987674564195212,1.000000000000005,0.004791320819302898,0.012028548127912288,100.4540817023052,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-02,8.45752999100722,1.2667213621534397,0.8280736530774093,1.000000000000005,0.0035934906144771735,0.009021411095934215,118.10598904014219,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-03,9.897252212066036,1.4417507824424904,0.9703320659231203,1.000000000000005,0.00269511796085788,0.006766058321950662,138.21152329271195,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-04,11.509477620588012,1.6137468295597315,1.1216428762038162,1.000000000000005,0.0020213384706434102,0.005074543741462996,160.7259575955847,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-05,13.278714550282663,1.770377995472969,1.2770975417682493,1.000000000000005,0.0015160038529825576,0.003805907806097247,185.43295349080654,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-06,15.18044832383032,1.9025895728813946,1.4337316889700165,1.000000000000005,0.001137002889736918,0.0028544308545729352,211.9901625970969,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-07,17.213810709582532,2.0340042352525165,1.589506265111484,1.000000000000005,0.0008527521673026885,0.0021408231409297015,240.3854580822769,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-08,19.371686409691783,2.158357087234478,1.7410626335459625,1.000000000000005,0.0006395641254770164,0.001605617355697276,270.5194846412169,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-09,21.640982001839014,2.2696566324911496,1.8845599034076974,1.000000000000005,0.0004796730941077623,0.0012042130167729571,302.2094113154316,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-10,24.002827645529273,2.3621164239481978,2.016302926909364,1.000000000000005,0.0003597548205808217,0.0009031597625797179,335.1917461077766,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-11,26.432728361813453,2.4301038014776353,2.133213297315187,1.000000000000005,0.0002698161154356163,0.0006773698219347884,369.1244469434705,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-12,28.9006774930796,2.4681014451612358,2.2331825974207833,1.000000000000005,0.0002023620865767122,0.0005080273664510913,403.5885048908615,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-13,31.38132583150982,2.480762573851538,2.3160558233079955,1.000000000000005,0.00015177156493253416,0.0003810205248383185,438.2299551064145,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-14,33.86270736652188,2.481467211578056,2.3802315895236634,1.000000000000005,0.00011382867369940062,0.00028576539362873887,472.8817064720224,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-15,36.3297066722735,2.4670635631761115,2.42455733790875,1.000000000000005,8.537150527455046e-05,0.00021432404522155415,507.33268030650635,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-16,38.76678549871069,2.4371270195055517,2.4486793156487607,1.000000000000005,6.402862895591284e-05,0.00016074303391616561,541.3658870883164,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-17,41.160027714854024,2.3932783609446164,2.4533050588115577,1.000000000000005,4.802147171693463e-05,0.0001205572754371242,574.786983997557,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-18,43.49867301626341,2.3386724100103398,2.440400255000721,1.000000000000005,3.601610378770097e-05,9.041795657784315e-05,607.4456930725062,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-19,45.77626720563654,2.2776145208238536,2.4133363903455667,1.000000000000005,2.7012077840775727e-05,6.781346743338236e-05,639.2518648270051,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-20,48.00665095367803,2.230398996629529,2.3777325771806392,1.000000000000005,2.0259058380581796e-05,5.086010057503677e-05,670.3987612576175,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-21,50.18320411700391,2.1765645997669134,2.334353408321811,1.000000000000005,1.5194293785436347e-05,3.814507543127758e-05,700.7939274396589,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-22,52.29223502052612,2.1090394808529833,2.2833949851359963,1.000000000000005,1.1395720339077261e-05,2.8608806573458184e-05,730.2461556637788,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-23,54.31798040243411,2.025751814906062,2.2248128839715866,1.000000000000005,8.546790254307946e-06,2.145660493009364e-05,758.5353093787337,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-24,56.246355372931035,1.9283797952454826,2.158568130981278,1.000000000000005,6.41009269073096e-06,1.609245369757023e-05,785.4646911484665,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-25,58.06776588328596,1.821414128916338,2.0848116832391934,1.000000000000005,4.80756951804822e-06,1.2069340273177672e-05,810.9003186199161,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-26,59.77921807762293,1.7114549082580375,2.004022789578719,1.000000000000005,3.605677138536165e-06,9.052005204883254e-06,834.8003814988749,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-27,61.38842131516622,1.6092052729840922,1.9153102402124835,1.000000000000005,2.704257853902124e-06,6.789003903662441e-06,857.2725401642349,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-28,62.88994236000113,1.501522571415511,1.8188361061451437,1.000000000000005,2.028193390426593e-06,5.091752927746831e-06,878.2409188594413,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-29,64.28083750691108,1.3908962918454097,1.7161335437329708,1.000000000000005,1.5211450428199449e-06,3.818814695810123e-06,897.6644082783897,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-04-30,65.56229264214204,1.2814559939325396,1.6096266607085856,1.000000000000005,1.1408587821149586e-06,2.8641110218575924e-06,915.5595689754389,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-01,66.74085328897573,1.1785612908598777,1.5022704156995081,1.000000000000005,8.55644086586219e-07,2.1480832663931943e-06,932.0178089229186,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-02,67.82934714190966,1.0884943359535713,1.3972805428670696,1.000000000000005,6.417330649396643e-07,1.6110624497948957e-06,947.2182666792621,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-03,68.84757596729207,1.0182291876471445,1.2979309953855975,1.000000000000005,4.812997987047482e-07,1.2082968373461718e-06,961.4374737651041,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-04,69.81148999098306,0.9639142953895288,1.2054104314131489,1.000000000000005,3.6097484902856115e-07,9.062226280096289e-07,974.8981812772877,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-05,70.72754121657289,0.9160514293637378,1.1214233697783502,1.000000000000005,2.7073113677142084e-07,6.796669710072217e-07,987.6904908383808,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-06,71.6090528096502,0.8815117459077431,1.0483058919103636,1.000000000000005,2.0304835257856563e-07,5.097502282554163e-07,1000.0004555560656,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-07,72.47337008558293,0.8643173905555659,0.9883813258493866,1.000000000000005,1.5228626443392423e-07,3.823126711915622e-07,1012.0702954485633,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-08,73.33972375035408,0.8663537507382657,0.9434770092545266,1.000000000000005,1.1421469832544317e-07,2.8673450339367164e-07,1024.1685590137026,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-09,74.22762733118842,0.88790364530968,0.9145618616597067,1.000000000000005,8.566102374408238e-08,2.1505087754525373e-07,1036.5677444057212,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-10,75.15567524952264,0.9280479666907295,0.9014745636655956,1.000000000000005,6.424576780806179e-08,1.612881581589403e-07,1049.5275153178673,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-11,76.10534725808586,0.9496720448305889,0.8993037249470002,1.000000000000005,4.818432585604634e-08,1.2096611861920523e-07,1062.789230541408,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-12,77.08891671376489,0.9835694828795689,0.9088872959726948,1.000000000000005,3.6138244392034755e-08,9.072458896440392e-08,1076.5242834425799,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-13,78.1382938701654,1.0493771768009195,0.9328794344876026,1.000000000000005,2.7103683294026064e-08,6.804344172330293e-08,1091.1782988779933,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-14,79.29413733862933,1.155843483764234,0.9746031763828333,1.000000000000005,2.0327762470519548e-08,5.10325812924772e-08,1107.3190749988328,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-15,80.59768768399798,1.3035503568438631,1.0371899388482126,1.000000000000005,1.524582185288966e-08,3.8274435969357904e-08,1125.5225396040066,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-16,82.08464262143428,1.4869549460427254,1.1229341477366783,1.000000000000005,1.1434366389667245e-08,2.8705826977018428e-08,1146.2872174050106,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-17,83.78056341403963,1.6959207990601661,1.2328092080875788,1.000000000000005,8.575774792250434e-09,2.152937023276382e-08,1169.9700804745742,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-18,85.69869017526804,1.91812676606953,1.3713355744561198,1.000000000000005,6.431831094187825e-09,1.6147027674572865e-08,1196.7560327218018,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-19,87.85698466441819,2.1582944927809815,1.5393169684956154,1.000000000000005,4.8238733206408695e-09,1.2110270755929648e-08,1226.8959133584185,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-20,90.26124205358204,2.4042573918869685,1.7330106740123092,1.000000000000005,3.617904990480652e-09,9.082703066947235e-09,1260.4706588391132,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-21,92.90376929067148,2.6425272391317796,1.9454968548951437,1.000000000000005,2.713428742860489e-09,6.812027300210426e-09,1297.3728444848637,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-22,95.76239387168832,2.8586245825485808,2.1677055435630876,1.000000000000005,2.0350715571453666e-09,5.109020475157819e-09,1337.2928407004306,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-23,98.79972041992669,3.0373265493872,2.389186882300633,1.000000000000005,1.526303667859025e-09,3.831765356368365e-09,1379.7084301374775,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-24,101.96257312037503,3.162852701309959,2.598688804259416,1.000000000000005,1.1447277508942688e-09,2.8738240172762734e-09,1423.8770205669111,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-25,105.19670359593752,3.2341304762087186,2.7865566807640563,1.000000000000005,8.585458131707016e-10,2.1553680129572052e-09,1469.041039827254,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-26,108.48419544097399,3.2874918455211204,2.9476621776706553,1.000000000000005,6.439093598780262e-10,1.616526009717904e-09,1514.950289728232,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-27,111.80118795112497,3.3169925105144715,3.0777784690642442,1.000000000000005,4.829320199085196e-10,1.212394507288428e-09,1561.271557632311,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-28,115.12146303832773,3.3202750874753866,3.174277613918421,1.000000000000005,3.621990149313897e-10,9.09295880466321e-10,1607.6387074937898,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-29,118.41913541707822,3.2976723789549607,3.236653588590081,1.000000000000005,2.716492611985423e-10,6.819719103497408e-10,1653.6902481381212,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-30,121.67067024412754,3.2515348272026503,3.266914561190465,1.000000000000005,2.0373694589890674e-10,5.114789327623055e-10,1699.0975094714022,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-05-31,124.85639634825421,3.185726104241682,3.269877097363442,1.000000000000005,1.5280270942418004e-10,3.8360919957172914e-10,1743.5857746374909,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-01,127.94777560637507,3.0913792582071222,3.2492397557956956,1.000000000000005,1.1460203206813503e-10,2.8770689967879685e-10,1786.756515690467,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-02,130.93466816244148,2.986892556131105,3.206127295838373,1.000000000000005,8.595152405110128e-11,2.1578017475909764e-10,1828.4681252940327,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-03,133.82215496798517,2.887486805592191,3.1446856464101347,1.000000000000005,6.446364303832596e-11,1.6183513106932324e-10,1868.7915424191374,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-04,136.62689418332587,2.8047392153770816,3.071047040237469,1.000000000000005,4.834773227874447e-11,1.2137634830199243e-10,1907.9593749785445,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-05,139.37438847847716,2.747494295178581,2.9925538645349254,1.000000000000005,3.6260799209058353e-11,9.103226122649433e-11,1946.3277418027542,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-06,142.09693550882577,2.722547030369072,2.917176549015289,1.000000000000005,2.7195599406793763e-11,6.827419591987075e-11,1984.3476541219459,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-07,144.83209077189102,2.735155263080622,2.853076981897217,1.000000000000005,2.039669955509532e-11,5.1205646939903065e-11,2022.543551677435,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-08,147.64042231291978,2.8083315410402703,2.8129827525832267,1.000000000000005,1.529752466632149e-11,3.84042352049273e-11,2061.761242620393,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-09,150.53558499584068,2.895162682929528,2.8002892622396214,1.000000000000005,1.1473143499741117e-11,2.8803176403695476e-11,2102.191405139183,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-10,153.511821261425,2.976236265590816,2.8134302627753893,1.000000000000005,8.604857624805839e-12,2.1602382302771608e-11,2143.7536340095294,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-11,156.54946064548722,3.0376393840670657,2.847189374521753,1.000000000000005,6.453643218604379e-12,1.6201786727078708e-11,2186.173240213033,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-12,159.61904441753518,3.0695837720515966,2.893683724491836,1.000000000000005,4.8402324139532845e-12,1.215134004530903e-11,2229.0388506510512,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-13,162.68441905975794,3.065374642225515,2.94310167507541,1.000000000000005,3.6301743104649634e-12,9.113505033981774e-12,2271.8456079301145,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-14,165.70505637626667,3.0206373165107694,2.984256120559955,1.000000000000005,2.7226307328487223e-12,6.83512877548633e-12,2314.027570200983,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-15,168.66552466746205,2.9604682911969142,3.006259963723138,1.000000000000005,2.0419730496365415e-12,5.126346581614748e-12,2355.3692505337403,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-16,171.54621848443648,2.8806938169755822,3.004345910090354,1.000000000000005,1.5314797872274062e-12,3.844759936211061e-12,2395.5968730974646,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-17,174.31651583488545,2.7702973504498543,2.9749538411004135,1.000000000000005,1.1486098404205546e-12,2.883569952158296e-12,2434.282829031247,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-18,176.9435116337597,2.6269957988748853,2.916193402803336,1.000000000000005,8.614573803154159e-13,2.1626774641187218e-12,2470.967631792831,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-19,179.3985677912541,2.455056157494887,2.828190947383695,1.000000000000005,6.460930352365619e-13,1.6220080980890413e-12,2505.2513836700955,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-20,181.66222577879958,2.2636579875458605,2.7133497393031267,1.000000000000005,4.845697764274214e-13,1.216506073566781e-12,2536.862375664663,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-21,183.72789105355696,2.0656652747576523,2.5765451099072125,1.000000000000005,3.6342733232056606e-13,9.123795551750858e-13,2565.708537404609,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-22,185.60837788939227,1.8804868358355327,2.421842251952067,1.000000000000005,2.7257049924042454e-13,6.842846663813144e-13,2591.968839705044,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-23,187.2930158023063,1.6846379129141429,2.2505263237410404,1.000000000000005,2.044278744303184e-13,5.132134997859858e-13,2615.4942833017344,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-24,188.77646838049532,1.4834525781891637,2.0662211810733973,1.000000000000005,1.533209058227388e-13,3.8491012483948934e-13,2636.2103464452766,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-25,190.06143984387208,1.2849714633768445,1.8740267455335566,1.000000000000005,1.149906793670541e-13,2.88682593629617e-13,2654.154782781602,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-26,191.16070496370588,1.0992651198338623,1.6798720307080228,1.000000000000005,8.624300952529059e-14,2.1651194522221278e-13,2669.505969762353,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-27,192.09863150235304,0.9379265386472138,1.4900299118480838,1.000000000000005,6.468225714396795e-14,1.6238395891665957e-13,2682.604169952667,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-28,192.91232204305464,0.8136905407016357,1.310753203116833,1.000000000000005,4.851169285797596e-14,1.2178796918749468e-13,2693.967477012015,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-29,193.65373086648646,0.7414088234318513,1.1476361693059514,1.000000000000005,3.638376964348197e-14,9.1340976890621e-14,2704.321384423527,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-06-30,194.33328457520446,0.6795537087180391,1.0036988464364778,1.000000000000005,2.7287827232611478e-14,6.850573266796575e-14,2713.8114840190065,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-07-01,194.95864151802286,0.6253569428184265,0.8808046778137844,1.000000000000005,2.046587042445861e-14,5.1379299500974314e-14,2722.544709652914,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-07-02,195.53603026586066,0.5773887478378024,0.7794632368671263,1.000000000000005,1.5349402818343956e-14,3.8534474625730734e-14,2730.6080304620555,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
2020-07-03,196.07125346862654,0.5352232027658765,0.6986822692793047,1.000000000000005,1.1512052113757967e-14,2.890085596929805e-14,2738.0824708103464,11.370000000000058,275.0000000000015,0.28000000000000147,256.5000000000013,49903.030000000246,68722.00000000035
