date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,gdp_per_capita,female_smokers,population
2020-09-14,45038.66622655783,159.4777090100044,150.88359215753295,900.5806647637194,2.718360614206846,2.9244382710401653,0.020000000000000108,1.1022314307915182,2943.2969065455104,2628.89771934549,0.06515818760550464,15.932583049446649,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-15,45201.59218769477,162.92596113694762,153.453785423903,903.2355470537217,2.654882290002261,2.855723661263321,0.020000000000000108,1.117401110262354,3014.091910678368,2735.5863470398263,0.06365742544879566,16.21970716426665,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-16,45368.98171349254,167.38952579776588,156.55539659863206,905.8299246729687,2.5943776192470125,2.787919927589382,0.020000000000000108,1.132800186284356,3071.676092026234,2831.939873402046,0.06262639164638997,16.412771646632464,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-17,45542.02696062044,173.04524712789805,160.24357766875448,908.3699063360142,2.539981663045476,2.722416190035931,0.020000000000000108,1.1485516587824347,3115.141587442434,2916.0464855298837,0.06211863019245255,16.50212236781212,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-18,45721.8222728248,179.7953122043595,164.55476615395781,910.8645984656512,2.4946921296370514,2.6609047411048445,0.020000000000000108,1.1646842676808808,3146.1540089399423,2987.0531414583415,0.06218044000051273,16.483028427442825,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-19,45909.15818813515,187.33591531034813,169.4936083905171,913.3260021782635,2.461403712612407,2.605119409093019,0.020000000000000108,1.1810870533786326,3166.4636644295897,3045.0397268112783,0.06281454784136718,16.35571023460929,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-20,46104.36694426885,195.2087561336987,175.02315199424555,915.7689360228392,2.4429338445756628,2.5566393305754236,0.020000000000000108,1.1975670676681067,3179.4476190397145,3090.8981532209386,0.06397597229020453,16.12543975417289,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-21,46305.281817768606,200.9148734997572,180.94278432535475,918.19585198481,2.4269159619708582,2.5149518638009956,0.020000000000000108,1.213925139147979,3188.7655462125635,3125.9677002421467,0.06564035025837749,15.800713622998792,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-22,46512.48547450945,207.20365674084923,187.2682824909459,920.613469466954,2.417617482143952,2.4810712023109955,0.020000000000000108,1.2300012234624729,3194.213106007197,3151.701728639921,0.06777001705706699,15.39419552752707,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-23,46727.556397414155,215.07092290469996,194.08010084687808,923.0370090168296,2.4235395498755823,2.456741346141783,0.020000000000000108,1.245576547848957,3194.609409337335,3169.2655498736103,0.07031329171975575,14.921456277190247,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-24,46952.42933749184,224.87294007768497,201.4843219182875,925.4858045971419,2.4487955803123143,2.4438383302268964,0.020000000000000108,1.2604593986048838,3189.204665277084,3179.846334350914,0.07321606122679172,14.399610307440215,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-25,47188.91565211701,236.4863146251678,209.58336958997643,927.980012788517,2.494208191375157,2.443921895698618,0.020000000000000108,1.2745673996323976,3180.621469222847,3184.769883277734,0.07646779899055287,13.844201912868478,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-26,47438.343558738765,249.4279066217528,218.45404399920534,930.538144691583,2.558131903065955,2.4578992433641416,0.020000000000000108,1.2879423564469892,3171.7212085751876,3185.5201241583695,0.08006465014789214,13.268712197418019,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-27,47701.288325162735,262.944766423975,228.1310477052867,933.1752148535302,2.6370701619471753,2.4857728488127027,0.020000000000000108,1.3005926755446813,3163.6376582090293,3183.25919460553,0.08400695561350488,12.684098789304642,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-28,47974.866550918014,273.5782257552797,238.51199166131835,935.873621870595,2.698407017064781,2.52464880273752,0.020000000000000108,1.3124388505499156,3156.783156391101,3178.686170356221,0.08832212039467954,12.09957376877229,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-29,48260.000284875714,285.13373395770134,249.64535298968664,938.6448253234389,2.7712034528438387,2.5751936156278044,0.020000000000000108,1.32331119996803,3149.640647836317,3172.3144015228263,0.0930334454996297,11.523006118434434,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-09-30,48558.77610247392,298.7758175982054,261.6037015554522,941.5140650171442,2.8692396937052815,2.6388339641449035,0.020000000000000108,1.3330659791615447,3141.495078637423,3164.721305343805,0.09814774087973213,10.959184129873027,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-01,48873.58626237587,314.81015990195124,274.4523761989102,944.5114214196144,2.9973564024703037,2.717106080736348,0.020000000000000108,1.341632709969092,3129.635012921187,3156.2049091953177,0.1036675283488749,10.411606908005947,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-02,49206.484573963615,332.8983115877439,288.2259919100105,947.6651109903746,3.153689570760296,2.8111677958463828,0.020000000000000108,1.3490367496713909,3112.9808492190136,3146.536842853183,0.10958435666889617,9.8828406044046,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-03,49558.70329795824,352.21872399462234,302.91082020917287,950.9964576771715,3.331346686796795,2.921432569573867,0.020000000000000108,1.3554674458993112,3091.6585037533077,3135.0968952297426,0.11590627008732196,9.373951720271787,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-04,49930.290821885035,371.58752392680117,318.43157443289823,954.5161215384229,3.519663861251448,3.047295015415699,0.020000000000000108,1.3613260207528628,3065.677765985638,3121.1035052943216,0.12268778272063065,8.88442306622195,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-05,50313.352101546356,383.0612796613264,334.07229281562445,958.1771525629977,3.6610310245746613,3.184580505259258,0.020000000000000108,1.367130100567881,3035.3619767193554,3103.7615979429493,0.13003975429968456,8.412761384992912,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-06,50709.13668443391,395.78458288755974,349.8797508011177,961.994451364719,3.817298801721241,3.333786219280583,0.020000000000000108,1.3734211048376777,3001.0627074910394,3082.5439844947077,0.13808896246038097,7.957025789875915,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-07,51122.675056958346,413.53837252442935,366.2745010452474,966.0049690988477,4.010517734128688,3.4965916036976763,0.020000000000000108,1.3807216140193397,2967.037172829014,3057.6311945765947,0.14694826677094855,7.515571540209143,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-08,51560.680694787356,438.0056378290047,383.87385930041967,970.2529834498644,4.248014351016691,3.6750311300518668,0.020000000000000108,1.389494022408495,2938.2458983677243,3030.301256307369,0.1567315620691619,7.086877426973284,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-09,52029.976600599315,469.2959058119612,403.35914382890303,974.7790556223058,4.526072172441582,3.870873864668835,0.020000000000000108,1.4000380992239556,2917.48229061484,3002.3847011187017,0.16751829016854913,6.6702728084329435,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-10,52536.3152073985,506.3386067991786,425.37610496282207,979.611748083893,4.832692461587174,4.08515814575438,0.020000000000000108,1.412387656512345,2909.039853061328,2976.306496104059,0.17931583462705855,6.266883662562594,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-11,53083.49330600144,547.17809860294,450.4602472741535,984.7614128728759,5.149664788982891,4.317842591216245,0.020000000000000108,1.4263400313306087,2914.5067159110613,2954.7193355557474,0.19210436142601497,5.879197976398357,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-12,53661.106728046725,577.6134220452893,478.25314473163405,990.1449445932492,5.383531720373247,4.563762841925442,0.020000000000000108,1.4415198909834144,2936.6546167652327,2940.624973547875,0.2058226149609143,5.509820266397028,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-13,54273.09108352704,611.9843554803158,509.1385259695408,995.7837407655588,5.638796172309679,4.8238491191622535,0.020000000000000108,1.4574438936738912,2975.494744086534,2936.976018460846,0.2203588810655471,5.160899459655566,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
2020-10-14,54929.31687437774,656.2257908507033,543.8078299975185,1001.7351391229747,5.951398357415849,5.101014667425996,0.020000000000000108,1.4735336313090728,3028.8011162420216,2945.8013092561105,0.23558315562786142,4.833282868820541,261.00000000000136,0.010000000000000054,35.70000000000019,8787.580000000045,1.500000000000008,2780472.000000015
