date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2021-09-05,91662479.03016567,292046.32599321724,292193.8583616362,1684043.8460103776,2284.602310269515,2158.093959302892,0.7231678805380646,115.01739181559235,63.083751225752216,5699436.158373039,5906982.938117441,0.19822403476009193,1250514600.0000064
2021-09-06,91953504.87112147,291025.8409558054,292353.3507377757,1686355.5410203906,2311.695010013064,2198.6345835689626,0.7489146951482166,115.46411173499757,63.27480986404599,5629331.727894202,5839020.8957664985,0.1960393900002567,1250514600.0000064
2021-09-07,92243220.18297924,289715.31185777235,292114.95878959587,1688693.8066056315,2338.265585240894,2236.924220966964,0.7745879282777764,115.90571243731816,63.46452966694214,5565347.991783619,5770770.560819711,0.1940284112784733,1250514600.0000064
2021-09-08,92531185.9945067,287965.81152746023,291464.8444262309,1691059.549330438,2365.742724806563,2272.880204186765,0.8000755615929489,116.34258991945615,63.65311816164819,5507150.178760152,5703515.500479043,0.1922247667652547,1250514600.0000064
2021-09-09,92816939.89297129,285753.8984646001,290402.3368962734,1693453.9845091433,2394.435178705119,2306.501903948092,0.8252785522548294,116.7750137065606,63.84069220882511,5453130.191988674,5638155.630110422,0.19063641605648818,1250514600.0000064
2021-09-10,93100090.13839376,283150.2454224647,288945.65898458427,1695877.796251931,2423.811742787731,2337.9007543993403,0.8501449193624226,117.2030965759775,64.02720338415608,5400781.053897783,5575167.964777395,0.1892399170843832,1250514600.0000064
2021-09-11,93380386.24923825,280296.110844483,287136.22165989946,1698330.5074992285,2452.7112472976537,2367.322772166671,0.874646989457177,117.62673290386435,64.21243356591287,5346554.557278548,5514532.690131212,0.18798989256441886,1250514600.0000064
2021-09-12,93657771.94167995,277385.69244170137,285041.8450605358,1700810.0075475008,2479.50004827221,2395.1654456408437,0.8988006913495099,118.04565601274005,64.39604107618007,5288311.239726856,5455800.390481416,0.18682774586158202,1250514600.0000064
2021-09-13,93932778.87313145,275006.9314515091,282753.42901938414,1703310.6838280489,2500.6762805480525,2422.1629145473785,0.9226662909749652,118.45963357387325,64.5776332635023,5225926.693515252,5398170.947919247,0.18566508864634837,1250514600.0000064
2021-09-14,94205241.9020853,272463.0289538552,280288.8167680938,1705832.6421696818,2521.9583416327628,2448.404882096704,0.9463457104742763,118.86839066198235,64.75681156688991,5159588.87818428,5340205.228134013,0.18438343186937692,1250514600.0000064
2021-09-15,94474863.34783107,269621.44574577315,277668.1926849912,1708376.5060616527,2543.863891971182,2473.850903492377,0.9699751846010222,119.27139981613786,64.93322115092707,5090662.446130136,5280706.876449579,0.18288178851095344,1250514600.0000064
