date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,total_boosters_per_hundred,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,population
2020-08-04,51.82246791091441,2.472493458703963,1.2998687836035798,1.9963235294117752,7.285337033288756e-15,1.8941423423367457e-14,123837.00000000067,8.550000000000045,1.4107364991538893,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,70.47171410957364,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-05,55.00250057765907,3.1800326667493755,1.6911882716070195,1.9937196994182393,5.464002774966567e-15,1.4206067567525592e-14,123837.00000000067,8.550000000000045,1.4110619089484828,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,70.8551553300795,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-06,59.23086702988306,4.228366452227522,2.2194913976289925,1.9923809187136499,0.0006140917905664772,1.0654550675644194e-14,123837.00000000067,8.550000000000045,1.4113174401147255,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,71.28595473285384,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-07,64.84913605133936,5.618269021458955,2.912019808725953,1.993962482829681,0.0030462184873980436,7.990913006733146e-15,123837.00000000067,8.550000000000045,1.4113857853219867,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,71.75071604964049,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-08,72.14580485039863,7.2966687990612655,3.788311075031868,2.000109871172037,0.007245879120881461,0.0006493212669743204,123837.00000000067,8.550000000000045,1.4111298367290486,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.24094880193636,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-09,81.31591472377197,9.170109873374832,4.856468600391559,2.0122995979491662,0.013013594861023128,0.002197398190049752,123837.00000000067,8.550000000000045,1.410408625122742,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,72.7518418535532,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-10,92.2265611236307,10.910646399859846,6.12477161836091,2.029198841965433,0.017517145079186905,0.004608294279253553,123837.00000000067,8.550000000000045,1.4090563072389557,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,73.27320071789609,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-11,105.04212510904514,12.815563985415274,7.602421150745489,2.0518280261088546,0.02309260994061195,0.008001307975115689,123837.00000000067,8.550000000000045,1.4068927475591475,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,73.79199087455663,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-12,119.97121891258563,14.929093803541123,9.280896179801218,2.082487697021851,0.031007240260888896,0.012565299016243071,123837.00000000067,8.550000000000045,1.4037566647417608,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,74.29424525675792,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-13,137.1903404934246,17.219121580839456,11.136722878225209,2.1239536848543032,0.04172666484337201,0.018494433214994246,123837.00000000067,8.550000000000045,1.399532107476814,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,74.7664948669383,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-14,156.78661445216312,19.596273958738873,13.133551531648894,2.178873473078352,0.05511529598223825,0.025939991039235406,123837.00000000067,8.550000000000045,1.3941463333548652,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,75.19684173843912,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-15,178.71484771695074,21.928233264787874,15.22371423050787,2.2493134758494913,0.07058663358978162,0.03497422404865741,123837.00000000067,8.550000000000045,1.387569349240456,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,75.57576365677062,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-16,202.76532130807544,24.050473591124884,17.349393138944286,2.3364194960273936,0.08721599329188393,0.04556324722201352,123837.00000000067,8.550000000000045,1.3797998302884562,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,75.89671770056125,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-17,228.56484424543964,25.799522937364394,19.47626980572732,2.4325990434814413,0.09626202728953366,0.05682822080758977,123837.00000000067,8.550000000000045,1.3708749211972748,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.15659289726979,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-18,256.1044670560905,27.539622810651004,21.579583576014986,2.539559172720975,0.10702198911614848,0.06887310484292583,123837.00000000067,8.550000000000045,1.3608853440976993,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.35604971496926,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-19,285.32043174003223,29.21596468394176,23.62042540017547,2.6634282677113883,0.12391548989787435,0.08224613438526499,123837.00000000067,8.550000000000045,1.3499461670907293,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.49977468118503,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-20,316.0849262613919,30.76449452135973,25.55532373662163,2.8123578846878763,0.14896441315708414,0.09771239652262702,123837.00000000067,8.550000000000045,1.3382073628746098,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.59667134702333,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-21,348.1991504167944,32.114224155402525,27.343433978936858,2.9947241342657502,0.18239234671332094,0.1160832631321127,123837.00000000067,8.550000000000045,1.3258458906110335,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.6600035102676,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-22,381.388115236643,33.18896481984865,28.9519305262195,3.2177787180231707,0.22307415660900543,0.13808846544863232,123837.00000000067,8.550000000000045,1.3130313151787036,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.7133387671546,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-23,415.2967425360803,33.908627299437285,30.360050835841143,3.4866372059381985,0.2688731675537165,0.16428014999145196,123837.00000000067,8.550000000000045,1.2999308878061369,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.76014903334925,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-24,449.4592084857714,34.16246594969113,31.554552832763257,3.802259740264903,0.3156335440557211,0.19586848353431335,123837.00000000067,8.550000000000045,1.2867073772314628,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.798923022588,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-25,483.75507216911285,34.295863683341445,32.519511263227955,4.168453046956927,0.3662015639887857,0.23314780738247431,123837.00000000067,8.550000000000045,1.2735373202539155,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.82516026952676,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-26,518.1184049671716,34.36333279805881,33.254626498487596,4.587506559619772,0.4190597056354169,0.2755607585749946,123837.00000000067,8.550000000000045,1.2605978835323906,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.83286664687691,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-27,552.5238392780623,34.405434310890634,33.7745485745768,5.059440520878381,0.4719386059880374,0.3219354364167023,123837.00000000067,8.550000000000045,1.2480432736706262,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.81567600325734,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-28,586.9761050564791,34.452265778416894,34.10837022214144,5.581442058402816,0.5220050210715074,0.3706632773771687,123837.00000000067,8.550000000000045,1.2359733085173539,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.76769139158338,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-29,621.5021822183461,34.52607716186702,34.29924663881039,6.147442241927527,0.5660027961850149,0.41983246126493934,123837.00000000067,8.550000000000045,1.2244203498430912,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.68411599035862,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-30,656.1454149443036,34.643232725957525,34.40411031847435,6.747798876015793,0.6003585935834939,0.46732796585820763,123837.00000000067,8.550000000000045,1.2133994575988682,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.56172629464366,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-08-31,690.8842066510213,34.738791706717706,34.48643616484159,7.372840107238102,0.62504270084373,0.5116250952727774,123837.00000000067,8.550000000000045,1.20289768628254,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.39922700928278,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-01,725.7394478130893,34.85524116206806,34.566422469461884,8.019643008676812,0.6468040036547765,0.5517582526116622,123837.00000000067,8.550000000000045,1.1928907824882478,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,76.19751721882386,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-02,760.7756912250412,35.03624341195187,34.66271181007966,8.683106529293662,0.6634643472788986,0.58667114582591,123837.00000000067,8.550000000000045,1.1833309827937892,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,75.95989001495833,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-03,796.0768233638371,35.301132138795886,34.79090861515514,9.35681923116548,0.673713321868354,0.61544792950518,123837.00000000067,8.550000000000045,1.1741735764618593,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,75.69218221710122,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-04,831.7278179107266,35.65099454688947,34.96246733725522,10.03371009241097,0.6768913262428954,0.6374865612206766,123837.00000000067,8.550000000000045,1.1653468921072234,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,75.40288666282602,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-05,867.8010508926455,36.073232981918935,35.1838585830966,10.706536609385815,0.6728268657228965,0.6526288187823475,123837.00000000067,8.550000000000045,1.156813821310542,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,75.09740029123726,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-06,904.3460370382638,36.54498614561831,35.45594371107816,11.368250873328972,0.6617145255041965,0.6612578131817841,123837.00000000067,8.550000000000045,1.1485696420010076,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,74.77879811758771,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-07,941.5418160786347,37.195779040370866,35.807375527329356,12.014795136250786,0.6465444590925955,0.6641946527111613,123837.00000000067,8.550000000000045,1.140641517215043,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,74.45350162632921,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-08,979.4120666485056,37.87025056987097,36.23854441214219,12.642528155678736,0.6277331665560344,0.6613407212722213,123837.00000000067,8.550000000000045,1.1330759989326156,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,74.12969393144706,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
2020-09-09,1017.8468812727415,38.43481462423586,36.72451044226765,13.24766857959036,0.6051405342576859,0.6528846618332877,123837.00000000067,8.550000000000045,1.125928039923445,956.0000000000052,0.0,215.90000000000117,0.1000000000000005,208.00000000000108,0.05000000000000025,73.8161311467108,3.850000000000021,25.000000000000135,176.9600000000009,405285.0000000022
