date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_70_older,diabetes_prevalence,female_smokers,hospital_beds_per_thousand,population
2020-03-29,345.21304401382974,34.98226756689388,27.061856441336623,16.75300909186395,2.5392459891866004,1.7601774357670346,0.15000000000000077,1.5001025181134233,219.00000000000122,0.0,65.42489887060857,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-03-30,382.21479270655914,37.00438005461456,29.41932688174589,19.467504071645255,2.727317491243542,1.9933943890424741,0.15000000000000077,1.5035723636981917,219.00000000000122,0.0,68.77586807667988,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-03-31,421.42203505997827,39.20921587483299,31.856201205265513,22.386649385343553,2.9287621972949753,2.230435093656456,0.15000000000000077,1.507884347111073,219.00000000000122,0.0,71.81244258950744,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-01,463.418239287874,41.9976843689561,34.4100119252808,25.556680639524842,3.1772439168788,2.4735200823625787,0.15000000000000077,1.5124896986009215,219.00000000000122,0.0,74.49084858725028,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-02,508.9426387419245,45.52550955984579,37.132492783650385,29.036999813838904,3.4857286713371924,2.7264204431552614,0.15000000000000077,1.5168152377515982,219.00000000000122,0.0,76.78640938807843,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-03,558.7063326440332,49.76452648145521,40.077557208940185,32.88460183193709,3.8516591408655385,2.993491641351584,0.15000000000000077,1.520349631287198,219.00000000000122,0.0,78.69759954267496,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-04,613.2543616355792,54.54865342605595,43.29228216009887,37.14239448966071,4.2608354997991285,3.2789488861526723,0.15000000000000077,1.5225781575313346,219.00000000000122,0.0,80.22161562339289,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-05,672.8622644393553,59.60837112965842,46.810146009214506,41.830438401182256,4.690326043078184,3.5863236555647364,0.15000000000000077,1.5230797073534157,219.00000000000122,0.0,81.37573288755125,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-06,736.7034533392139,63.841540144270425,50.64378888635505,46.88517527793914,5.056448475424355,3.919140123703294,0.15000000000000077,1.5215219653890135,219.00000000000122,0.0,82.19931857322658,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-07,805.1305150205721,68.42732511466706,54.817497773363655,52.334178808163564,5.45028722922503,4.27943896478782,0.15000000000000077,1.5176477765627707,219.00000000000122,0.0,82.75534187109652,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-08,878.7979993876025,73.66768194201205,59.34142471980953,58.224470563782766,5.891254529869656,4.667225151192683,0.15000000000000077,1.5113095234369476,219.00000000000122,0.0,83.1315064033225,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-09,958.3952674786481,79.59741627228163,64.20844798394258,64.60279054403952,6.379042060944593,5.080608423834082,0.15000000000000077,1.5024494987509511,219.00000000000122,0.0,83.413629802492,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-10,1044.4461274027824,86.05097106006141,69.39181788840955,71.50080008320754,6.898551099683893,5.515908644960251,0.15000000000000077,1.4910963354400737,219.00000000000122,0.0,83.62522235186913,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-11,1137.1585612922308,92.71251724139398,74.84339121204096,78.923984031378,7.423590118557373,5.967734812744116,0.15000000000000077,1.4774950052969287,219.00000000000122,0.0,83.78391676390197,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-12,1236.3120205166865,99.15352173841475,80.49230698369148,86.8433273900495,7.919647986461676,6.429044322227781,0.15000000000000077,1.4620485325764476,219.00000000000122,0.0,83.90293757292659,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-13,1340.6460063377435,104.33403270652617,86.2765773612335,95.17898875520697,8.335889836000117,6.897477326997285,0.15000000000000077,1.4452776728647874,219.00000000000122,0.0,83.99220317969505,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-14,1450.3457361689534,109.69976499531174,92.17229727431894,103.93778067435628,8.75896327228129,7.370049818130976,0.15000000000000077,1.4278057013195686,219.00000000000122,0.0,84.05915238477141,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-15,1565.7764482159228,115.43073842004571,98.13814506304382,113.12149969451981,9.183847535012532,7.840297059784412,0.15000000000000077,1.4103020781874807,219.00000000000122,0.0,84.10936428857867,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-16,1687.2740459227723,121.49761748665698,104.1236361082074,122.71993860411567,9.598535295732589,8.300089149072324,0.15000000000000077,1.393395272279914,219.00000000000122,0.0,84.14702321643412,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-17,1814.9880813069822,127.71405021906534,110.07531305400641,132.70564561436686,9.985779299853757,8.740992685980082,0.15000000000000077,1.3775850773515017,219.00000000000122,0.0,84.17526741232571,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-18,1948.7639924605242,133.7759222796838,115.94138847505575,143.02999374535844,10.324402348193502,9.155292025797294,0.15000000000000077,1.3632259767272674,219.00000000000122,0.0,84.1964505592444,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-19,2088.0547816757135,139.2907975597954,121.675226876654,153.6202328655802,10.590279783123165,9.536755218443009,0.15000000000000077,1.350540684872537,219.00000000000122,0.0,84.21233791943342,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-20,2230.8703202580814,142.81554484082284,127.17259905212548,164.33946359553318,10.719261227129074,9.877250479766339,0.15000000000000077,1.3396480799116768,219.00000000000122,0.0,84.2242534395752,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-21,2377.2596568063636,146.38934124212346,132.414054169508,175.17007927389645,10.830638551245334,10.173296457109839,0.15000000000000077,1.3305447218600683,219.00000000000122,0.0,84.23319007968152,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-22,2527.852418752159,150.59276546617588,137.43735542997544,186.12360017940455,10.953538060169633,10.426282620789731,0.15000000000000077,1.3231514308585308,219.00000000000122,0.0,84.23989255976126,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-23,2683.5199055314797,155.66748941960628,142.31897487888128,197.22725087792801,11.103663564519612,10.641550524092636,0.15000000000000077,1.3173509681018831,219.00000000000122,0.0,84.24491941982106,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-24,2845.1209084634174,161.60100491215164,147.16021451404163,208.5138932327838,11.28665200435288,10.827704748273113,0.15000000000000077,1.3130474859342034,219.00000000000122,0.0,84.24868956486591,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-25,3013.3110756591386,168.19016868088192,152.0767971169471,220.01447616246796,11.500590166807019,10.996096111301814,0.15000000000000077,1.310135646771275,219.00000000000122,0.0,84.25151717364955,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-26,3188.3999357036355,175.08886115836697,157.1910593761721,231.7523729589554,11.737902224329588,11.160434074426604,0.15000000000000077,1.3084997635206042,219.00000000000122,0.0,84.25363788023728,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-27,3368.37307718174,179.97314231350722,162.49950429295671,243.71896620919753,11.966597321123743,11.339029660538781,0.15000000000000077,1.307986005575167,219.00000000000122,0.0,84.25522841017808,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-28,3553.7422998061556,185.3692232509678,168.06822922165702,255.93225956316877,12.213296407132418,11.53696115943125,0.15000000000000077,1.308414843547893,219.00000000000122,0.0,84.25642130763367,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-29,3746.0211398513907,192.2788405151492,174.0235023945882,268.41270469176936,12.480447418471504,11.755489615533378,0.15000000000000077,1.3095375386079158,219.00000000000122,0.0,84.25731598072537,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-04-30,3947.108404985511,201.08726548655613,180.51211128204358,281.17515553886625,12.762452564500059,11.99283052774572,0.15000000000000077,1.3110330828505734,219.00000000000122,0.0,84.25798698554414,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-01,4158.825825393956,211.71742067277134,187.67162386230865,294.22283401032337,13.047679759509517,12.244732624316095,0.15000000000000077,1.3125448509226765,219.00000000000122,0.0,84.25849023915822,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-02,4382.571292122397,223.74546692668616,195.60808457417198,307.5428042407747,13.319971196490592,12.504911943996625,0.15000000000000077,1.3137465502799213,219.00000000000122,0.0,84.25886767936879,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-03,4619.058785833886,236.48749386017337,204.37928628130805,321.1025782937037,13.559774777458461,12.765377396911514,0.15000000000000077,1.3143444957739376,219.00000000000122,0.0,84.2591507595267,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-04,4867.012819175034,247.95403345266112,214.0908040774972,334.86017547852003,13.757597728213455,13.02135140579613,0.15000000000000077,1.3141150298782895,219.00000000000122,0.0,84.25936306964515,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-05,5127.266741078116,260.25392198671665,224.78857833284854,348.8101283768285,13.949953305856297,13.269474123190038,0.15000000000000077,1.3129545658799537,219.00000000000122,0.0,84.25952230223399,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-06,5400.868882570069,273.6021415546792,236.4061569235217,362.9355697797131,14.125441708545443,13.504415385540577,0.15000000000000077,1.3108907789671747,219.00000000000122,0.0,84.25964172667561,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-07,5688.646619910754,287.7777373877293,248.7904840468757,377.2101130167505,14.274543466283053,13.72029166197381,0.15000000000000077,1.3080772632816207,219.00000000000122,0.0,84.25973129500682,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-08,5990.879421946651,302.23280207117887,261.7212418328301,391.5992622027703,14.38914935795407,13.91172876587275,0.15000000000000077,1.3047757884437643,219.00000000000122,0.0,84.25979847125524,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-09,6307.053635626126,316.174213705938,274.92535655238646,406.0614699229252,14.462207849105521,14.074658888561014,0.15000000000000077,1.3013045304084552,219.00000000000122,0.0,84.25984885344155,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-10,6635.678575135895,328.62493952961563,288.0878782740188,420.5489304964932,14.487460670281003,14.206918374565577,0.15000000000000077,1.2979712872698208,219.00000000000122,0.0,84.25988664008128,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-11,6971.598588753354,335.92001363234476,300.6545019505049,434.9779228238897,14.428992399931198,14.30257000264366,0.15000000000000077,1.2950789825822964,219.00000000000122,0.0,84.25525111451486,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-12,7314.871339755073,343.2727510128822,312.5144170252579,449.3318422472004,14.353919477711832,14.360032059190264,0.15000000000000077,1.292837679082813,219.00000000000122,0.0,84.24633329386945,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-13,7667.124594021229,352.2532542745297,323.7503979337791,463.6219909290985,14.29014872269889,14.383337231205905,0.15000000000000077,1.291399267715473,219.00000000000122,0.0,84.23671506413201,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-14,8030.694398974241,363.56980495929145,334.57796441672133,477.87833870425834,14.25634780576045,14.380543162577041,0.15000000000000077,1.2908880092869297,219.00000000000122,0.0,84.23177353145401,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-15,8407.97871778273,377.2843188131989,345.2997517546876,492.14259371791655,14.264255036608658,14.36254037128639,0.15000000000000077,1.2914076036038544,219.00000000000122,0.0,84.23763428563007,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-16,8800.9526550145,392.97393723530377,356.27128844432906,506.4630054047924,14.320411704088704,14.342158187320663,0.15000000000000077,1.2930343710933256,219.00000000000122,0.0,84.26505021325305,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-17,9210.804875876274,409.85222086442286,367.8753294554193,520.8904667232783,14.427461331395572,14.333494206101378,0.15000000000000077,1.2958158558894854,219.00000000000122,0.0,84.31909632186621,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-18,9632.394752576258,421.58987670196996,380.1140053333233,535.3747504949483,14.48428378135213,14.341327344944508,0.15000000000000077,1.2997652532616537,219.00000000000122,0.0,84.40058920972558,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-19,10067.205663656514,434.8109110817464,393.19098622365175,549.9476756701779,14.572925182491169,14.372575987053585,0.15000000000000077,1.3048685424026092,219.00000000000122,0.0,84.50715166812171,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-20,10519.575902558174,452.3702389027778,407.49349225338915,564.6983941152716,14.75071845054002,14.438361369734293,0.15000000000000077,1.3110175994328572,219.00000000000122,0.0,84.63401113312113,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-21,10994.982363247025,475.40646068968914,423.4702214848066,579.742250660792,15.043856549605103,14.550878654967192,0.15000000000000077,1.31799606964575,219.00000000000122,0.0,84.77459852437232,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-22,11498.753304432703,503.7709411863045,441.53979588089715,595.1974281378057,15.455177480077154,14.721050232337245,0.15000000000000077,1.3254532577934612,219.00000000000122,0.0,84.9209973742102,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-23,12035.10292273308,536.3496183008475,462.0220957794519,611.1674311550681,15.970003019560153,14.956765696230978,0.15000000000000077,1.332926239401982,219.00000000000122,0.0,85.06428067448454,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-24,12606.407282547567,571.3043598148415,485.0867607486169,627.7279489319128,16.560517778568006,15.261561828734342,0.15000000000000077,1.3398953906051405,219.00000000000122,0.0,85.19476351168123,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-25,13207.154120604942,600.7468380576415,510.680720690746,644.7128007422452,16.9848518116248,15.618872082604431,0.15000000000000077,1.3458649818678845,219.00000000000122,0.0,85.31152027435574,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-26,13840.010693879714,632.856573274971,538.9731051593014,662.1913070854503,17.47850634417435,16.034051605586185,0.15000000000000077,1.3503911410550846,219.00000000000122,0.0,85.41224233892788,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-27,14509.847193001922,669.8364991223573,570.0398951267491,680.3400543283099,18.14874724358651,16.519585569089468,0.15000000000000077,1.3531697294176892,219.00000000000122,0.0,85.49071375161039,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-28,15221.804302314491,711.9571093126806,603.8330504659419,699.3769702872806,19.036915959516026,17.09012146511706,0.15000000000000077,1.3540372841350206,219.00000000000122,0.0,85.53958185540151,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-29,15979.843869916242,758.0395676018355,640.1573555611575,719.511880915203,20.1349106283313,17.75874332896064,0.15000000000000077,1.3529429598692053,219.00000000000122,0.0,85.55243526032953,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-30,16785.661910194154,805.8180402779778,678.6530535163765,740.9094278163323,21.397546901435973,18.53417740622277,0.15000000000000077,1.349932333024078,219.00000000000122,0.0,85.52069845558988,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-05-31,17637.873355722564,852.2114455284589,718.7828218114917,763.6612563826124,22.751828566510113,19.4186964030834,0.15000000000000077,1.345112145695662,219.00000000000122,0.0,85.43536870271386,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-01,18527.07457076739,889.2012150448587,759.9907351369004,787.6290224420993,23.96776605965961,20.416266161394674,0.15000000000000077,1.338621116382285,219.00000000000122,0.0,85.29238463951128,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-02,19454.735016634073,927.6604458667096,802.1056715853852,812.9101637287962,25.281141286826195,21.53090017049659,0.15000000000000077,1.3306015838930505,219.00000000000122,0.0,85.09198886748104,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-03,20423.9481435357,969.2131269016496,844.8738041092083,839.6344812322803,26.724317503581226,22.755917209320444,0.15000000000000077,1.321181149135045,219.00000000000122,0.0,84.83824989236913,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-04,21437.764727561313,1013.8165840256247,887.9965699532715,867.9124155460603,28.27793431385274,24.0759686115799,0.15000000000000077,1.3104728043205809,219.00000000000122,0.0,84.53870357958725,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-05,22497.942873402113,1060.1781458408104,931.1591477299843,897.7962541288421,29.883838582836276,25.468558714664283,0.15000000000000077,1.2985774539191706,219.00000000000122,0.0,84.20408424577653,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-06,23604.010516396156,1106.067642994055,974.0518152254148,929.2510367504791,31.454782621678,26.905185196308533,0.15000000000000077,1.285627175765818,219.00000000000122,0.0,83.84812297748054,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-07,24752.562299061865,1148.551782665711,1016.3859677539042,962.1327345764355,32.88169782598706,28.3521943270957,0.15000000000000077,1.2718139500208747,219.00000000000122,0.0,83.48739637014995,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-08,25934.69651421241,1182.1342151505455,1058.2333209996573,995.7470945651658,33.614359988753435,29.730178712354785,0.15000000000000077,1.2573486654891548,219.00000000000122,0.0,83.13654921684982,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
2020-06-09,27150.66314196187,1215.9666277494657,1099.4196647962863,1030.1228936452721,34.37579908012363,31.029336038144613,0.15000000000000077,1.2424770776559757,219.00000000000122,0.0,82.79962910720761,98.00000000000051,25.300000000000136,2.890000000000016,17.310000000000088,0.200000000000001,1.600000000000008,110990096.00000057
