date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,median_age,extreme_poverty,diabetes_prevalence,female_smokers,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2022-06-06,208930.5709572612,56.85497287625192,57.62524334012643,2553.8842779071815,0.09069641836071879,0.07798405564632702,15.85400856638094,0.9858009227031315,46.437295525991495,48.90888185145471,50.20471954065064,1.641040090818234e-09,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.9758695928558,14.355255609335986
2022-06-07,208987.1206872416,56.54972998039523,57.35650522649115,2553.9815827031753,0.09730479599419795,0.08132401458542413,15.856938228276356,0.9932702136821658,46.43958525147494,48.613432558597566,50.241548705261806,1.2307800681136755e-09,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.96080814163606,13.861675195782134
2022-06-08,209043.5575483985,56.436861156918994,57.11674785975209,2554.0868980810374,0.10531537786184127,0.08612762632368362,15.859879656986216,1.002331457934541,46.44183971430116,48.31385054478319,50.268524166309064,9.230850510852567e-10,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.944323162280263,13.35901733967529
2022-06-09,209100.16197190032,56.604423501819895,56.941753525712656,2554.2015989001484,0.11470081911066687,0.09231065186945969,15.862866756314345,1.013311133851683,46.44407306303686,48.17719463127654,50.289111288920616,6.923137883139424e-10,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.926576266806727,12.873183223613257
2022-06-10,209157.25118157582,57.08920967549234,56.872176812028584,2554.3267163050436,0.12511740489537918,0.09971941424146145,15.865893279905464,1.0264439192316854,46.44628168803401,48.150790823705265,50.31411853456383,5.192353412354568e-10,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.907704963056407,12.427083142153583
2022-06-11,209215.14074558744,57.88956401162904,56.94754792899566,2554.46270044792,0.13598414287644736,0.10812553353177501,15.8689711881127,1.0418607351574436,46.44847387106759,48.1729993879794,50.34093796362495,3.894265059265926e-10,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.88783029676828,12.038685267317945
2022-06-12,209274.11574018636,58.9749945988964,57.20177520014049,2554.6092425305133,0.14654208259366414,0.1172219782031301,15.872101371045762,1.0596495914456536,46.45066842851084,48.21215096309192,50.36501181143889,2.9206987944494443e-10,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.86705842762749,11.71915793885305
2022-06-13,209333.63391244452,59.51817225815752,57.582351762096394,2554.7664018397113,0.15715930919799562,0.12698564978033744,15.875276416131792,1.0799454999837246,46.45285797943103,48.14478441387256,50.370300552179756,2.1905240958370832e-10,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.84547765579314,11.471268283302237
2022-06-14,209393.91459076546,60.28067832096147,58.11547212797186,2554.9343521231613,0.16795028344988677,0.1372844862040316,15.878482683786004,1.102759706758965,46.455029715988985,47.91888242805154,50.33170085046327,1.6428930718778125e-10,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.823152036285737,11.288159264928442
2022-06-15,209455.624049086,61.709458320553125,58.868828401085636,2555.1120924698794,0.1777403467179907,0.14776410802729673,15.881714469206688,1.1278936326871958,46.4571557711547,47.58778819466509,50.236396840174606,1.2321698039083594e-10,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.80014069172629,11.160017246276919
2022-06-16,209519.63448801066,64.01043892464247,59.92694693106641,2555.2977409749083,0.18564850502879715,0.15795187869338811,15.884936304393726,1.1547582982064135,46.45922170877979,47.1200805340618,50.045235574539554,9.241273529312696e-11,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.776495582512542,11.075361512600399
2022-06-17,209586.84327066247,67.20878265178837,61.37269080592756,2555.4887549878104,0.19101401290217346,0.16733494974402327,15.888127729264935,1.1829560862921746,46.4612357709191,46.515028079925855,49.72161252447293,6.930955146984523e-11,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.7522575258354,11.022287063899018
2022-06-18,209658.03734957118,71.19407890868625,63.2733867211232,2555.6820962990387,0.19334131122802017,0.17541879472560015,15.891274853186603,1.2121540395090489,46.463193796515185,45.78518831915583,49.23915703394947,5.198216360238392e-11,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.72745090132551,10.989672357671255
2022-06-19,209733.7915868393,75.75423726813408,65.67042013134025,2555.874355029712,0.19225873067376265,0.18177110961886103,15.894352471499541,1.241967177983437,46.465089190308234,44.95308537856107,48.58350481489332,3.898662270178794e-11,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.702111585357905,10.96836076469819
2022-06-20,209813.08787241805,79.29628557876714,68.49578875719953,2556.0568005321456,0.1824455024332472,0.18514717513593015,15.89735347773586,1.2719674649355435,46.466925894024065,44.00883471911801,47.76668484904982,2.9239967026340954e-11,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.676309979534665,10.952322309602705
2022-06-21,209896.43330896797,83.3454365499449,71.79059738561146,2556.228427806999,0.17162727485337773,0.18538058173979532,15.900268663570177,1.3016881067818147,46.46871575212768,42.949849482562016,46.81210154887533,2.1929975269755715e-11,39.10000000000021,1.000000000000005,10.080000000000053,44.00000000000025,3.86000000000002,627082.0000000033,20.650109920240645,10.939800624989928
