date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,reproduction_rate,new_tests,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,aged_65_older,extreme_poverty,female_smokers,hospital_beds_per_thousand,population
2020-10-11,31.99936003372627,0.00026337028278857215,0.0006783537699794833,1.9999918595588384,3.6070033493525234e-06,9.054482062922708e-06,0.6800000000000036,0.8300000000000043,72.89187942601643,233.00000000000125,0.020000000000000108,49.4276452676133,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-12,31.998259521093065,0.0001975277120914291,0.0005087653274846125,1.9999938946691316,2.7052525120143926e-06,6.790861547192032e-06,0.6800000000000036,0.8300000000000043,73.85152107565335,233.00000000000125,0.020000000000000108,49.33014733144695,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-13,31.995963548382868,0.00014814578406857184,0.00038157399561345937,1.9999954210018513,2.0289393840107945e-06,5.093146160394024e-06,0.6800000000000036,0.8300000000000043,74.83912561604846,233.00000000000125,0.020000000000000108,49.255316704144434,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-14,31.9934497136466,0.00011110933805142889,0.0002861804967100945,1.9999965657513914,1.5217045380080959e-06,3.819859620295518e-06,0.6800000000000036,0.8300000000000043,75.90697834261177,233.00000000000125,0.020000000000000108,49.201395091133605,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-15,31.992178429384964,0.0006974237941009509,0.0002146353725325709,1.999997424313546,1.1412784035060718e-06,2.8648947152216387e-06,0.6800000000000036,0.8300000000000043,77.0909642029835,233.00000000000125,0.020000000000000108,49.165042116669596,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-16,31.99381061583321,0.003108717490048899,0.00016097652939942817,1.9999980682351621,8.559588026295538e-07,2.1486710364162293e-06,0.6800000000000036,0.8300000000000043,78.16828779347885,233.00000000000125,0.020000000000000108,49.14128158750226,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-17,31.999995970924722,0.007292753372869602,0.0007700536640178983,1.9999985511763745,6.419691019721653e-07,1.611503277312172e-06,0.6800000000000036,0.8300000000000043,78.72589802567379,233.00000000000125,0.020000000000000108,49.12346119062677,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-18,32.01221417276372,0.013048750550014233,0.0022879474878324353,1.9999989133822837,4.814768264791239e-07,1.208627457984129e-06,0.6800000000000036,0.8300000000000043,78.74574112322011,233.00000000000125,0.020000000000000108,49.11009589297015,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-19,32.030395277278075,0.018804016047610915,0.004865281882842668,1.9999991850367156,3.6110761985934296e-07,9.064705934880967e-07,0.6800000000000036,0.8300000000000043,78.4816846400881,233.00000000000125,0.020000000000000108,49.10007191972768,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-20,32.05545644503035,0.025528351402224085,0.008603712543353747,1.9999993887775394,2.7083071489450723e-07,6.798529451160725e-07,0.6800000000000036,0.8300000000000043,78.28345697284792,233.00000000000125,0.020000000000000108,49.092553939795835,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-21,32.08873195885361,0.033625901560717916,0.013545544588510823,1.9999995415831573,2.031230361708804e-07,5.098897088370544e-07,0.6800000000000036,0.8300000000000043,78.5850609476925,233.00000000000125,0.020000000000000108,49.086915454846945,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-22,32.1315457370782,0.043076569027681394,0.01966594577169991,1.9999996561873705,1.5234227712816032e-07,3.824172816277908e-07,0.6800000000000036,0.8300000000000043,79.88908659635449,233.00000000000125,0.020000000000000108,49.08268659113528,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-23,32.184890718451875,0.053542074475997105,0.02686710638759853,1.9999997421405307,1.1425670784612024e-07,2.868129612208431e-07,0.6800000000000036,0.8300000000000043,82.36223080591714,233.00000000000125,0.020000000000000108,49.079514943351526,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-24,32.24918840082991,0.06444550220476784,0.03497385920246368,1.9999998066054006,8.569253088459018e-08,2.151097209156323e-07,0.6800000000000036,0.8300000000000043,85.80914886397257,233.00000000000125,0.020000000000000108,49.07713620751372,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-25,32.32410849519261,0.07503095923276154,0.04373039440184786,1.9999998549540532,6.426939816344264e-08,1.6133229068672423e-07,0.6800000000000036,0.8300000000000043,89.88321911404292,233.00000000000125,0.020000000000000108,49.07535215563536,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-26,32.40969417036025,0.08566882382017571,0.05315073697785659,1.9999998912155426,4.8202048622581974e-08,1.2099921801504318e-07,0.6800000000000036,0.8300000000000043,94.45061461564438,233.00000000000125,0.020000000000000108,49.07401411672659,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-27,32.506107085430216,0.0964752765593789,0.06312775861574552,1.9999999184116595,3.6151536466936484e-08,9.074941351128238e-08,0.6800000000000036,0.8300000000000043,99.4520338986005,233.00000000000125,0.020000000000000108,49.07301058754501,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
2020-10-28,32.612337263006125,0.1062769486929668,0.0733322443011758,1.9999999388087475,2.7113652350202363e-08,6.806206013346179e-08,0.6800000000000036,0.8300000000000043,104.88753059524984,233.00000000000125,0.020000000000000108,49.07225794065883,28.600000000000158,6.220000000000033,1.400000000000007,10.200000000000053,2.3000000000000114,929769.000000005
