date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,extreme_poverty,male_smokers,handwashing_facilities,hospital_beds_per_thousand,population
2020-03-24,5.192675767687935,1.0957074594664937,0.6251384849680888,3.988970588235315,0.10445027169521712,0.035336732890271665,338.32679010783016,0.830075408047839,46.24916006409215,32.288611528818855,0.05062517651941738,21.069402299149512,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,62.66643358242048,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-03-25,6.497593445029055,1.3399932642831307,0.7875576452386732,3.9811590982547074,0.13704811101123215,0.05587342878858302,399.8643894604644,0.830138165602784,55.47589719739049,38.271161296905106,0.05073762834948553,20.99621623632079,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,65.67818556173467,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-03-26,8.168314670067865,1.6976420070358813,0.9884293845430987,3.977142756140939,0.17360056289643355,0.08101851696958873,475.38260631054584,0.8302471277573574,68.0806203770346,45.801108529240004,0.05080952378312262,20.926714536645925,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,68.43065177634313,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-03-27,10.31864065672028,2.169724717946599,1.2375919155889685,3.981887448489032,0.2125533633487962,0.11014527104975161,568.3019419515742,0.8303729670203464,84.47660943274381,55.36967431871422,0.050832417562616763,20.867440556653833,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,70.92543097834665,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-03-28,13.044507318655299,2.738945122170363,1.5429272915721435,4.000329613516101,0.2516095926473443,0.1423125731968163,681.6275928273184,0.8304018972109624,104.24369818638743,67.30185173127886,0.05076878634584758,20.835116616585424,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,73.20192617493657,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-03-29,16.410190443742643,3.3742314660621684,1.909097052389519,4.036898793847488,0.28791533928188884,0.1762740226577936,818.193906702526,0.830170847601177,127.13712076325562,81.80893566335911,0.05057836739351633,20.85888594336993,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,75.28208134742749,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-03-30,20.39510243203133,3.9913232440198083,2.345228413080121,4.095159551106372,0.323240964707054,0.21174527135662943,980.04404464757,0.8294775216090933,152.3508851748984,98.94669851545748,0.05023791258456847,20.962179971425343,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,77.19200541910338,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-03-31,25.051966772310557,4.661672782077567,2.854695388672411,4.177542901855965,0.35842943070546895,0.2481924376803685,1168.795485004749,0.8281414314459936,179.47496090767706,118.68251903850029,0.04970768460002953,21.18424163661687,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,78.93221964286676,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-01,30.430668679750113,5.382308238788309,3.432141451006578,4.2851448945561685,0.3892325449101625,0.2843602300055904,1385.7283445227954,0.8260899132742183,208.1448599826328,140.88814978307718,0.04894204334659623,21.574343153771668,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,80.50827171340423,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-02,36.56021870438279,6.13225477314425,4.065570050763022,4.417575542281063,0.4126257661486859,0.31863652673819465,1631.770159491001,0.8233541188599958,237.94657323519738,165.2552526088014,0.04790837478531892,22.19311515459834,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,81.91441952519551,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-03,43.435225437466244,6.87703529446712,4.737912508983718,4.572845522257023,0.42650229164448217,0.34932581134323937,1908.0904185839947,0.8200952594746682,269.06662029485364,191.46047630210887,0.04660128755311336,23.10977657280076,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,83.15114399102022,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-04,51.005750041254274,7.57204602482579,5.428203935713235,4.747281200516303,0.429443622417913,0.3748542486173203,2216.0787463879033,0.8165678893377412,301.65689799425,219.27147228799126,0.04498021582643818,24.427967529794532,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,84.22778365583801,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-05,59.16969714632544,8.16508817084948,6.112465168979508,4.935460900387235,0.4205474873370294,0.39392349189285514,2555.58132061834,0.8131573326464873,334.1386431143048,248.26066627158536,0.04306822586465739,26.208516048121638,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,85.141615052803,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-06,67.78853659600794,8.619695249016244,6.773553304659659,5.128906599660182,0.3980382819539684,0.4047310804581035,2925.457289752707,0.8103775340679306,365.4883779401248,277.9743943384665,0.04092948226210007,28.44404702316303,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,85.89523439884607,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-07,76.84112772173138,9.053232975223736,7.4008600334398125,5.326091714451026,0.3704744128229428,0.4065752980617424,3325.5536977605607,0.8087810497106129,396.6556338106211,308.1603529613488,0.03860338189696294,31.120604756706523,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,86.50025353022711,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-08,86.28826337371628,9.447617039110124,7.981610118809673,5.526760123911969,0.3409779815629088,0.3998033222858031,3756.0861120405307,0.8088878234820558,427.9676141750318,338.6666771321305,0.036162297250130135,34.19704535809233,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,86.97803888716626,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-09,96.07443928852913,9.786536955156784,8.503688196734934,5.7314469513696675,0.3123753736964224,0.3855958659871389,4217.238493209462,0.8111253052327453,459.34720384394427,369.38885723500675,0.033655497986078566,37.61692105800047,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,87.34908443363598,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-10,106.12918111474869,10.055012606477494,8.95775887541159,5.941119150178842,0.28727118767373916,0.3658056583785253,4708.603029570971,0.8157491179032285,490.1515567291129,400.1016299980075,0.031125915667968785,41.3159567922076,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,87.64058756569253,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-11,116.36803968221557,10.239061652660332,9.338856810081655,6.156905943112486,0.26810368164088966,0.34283630583948577,5229.524670368282,0.8229440297654962,520.0753094343597,430.5124700744598,0.028595891178901635,45.20709526060698,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,87.88746717717838,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-12,126.69333745396959,10.32545008564911,9.647579259144965,6.37989665190451,0.2571863585157354,0.319551437524411,5779.171734838277,0.832836496790833,548.7836844952,460.5242685222322,0.026140518901306184,49.17722513000606,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.0964843518561,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-13,136.9745602979758,10.281337079427537,9.885043526453114,6.608468061003377,0.25421814639164997,0.29901748893839586,6356.518485463992,0.8454248839053432,576.0642916750301,490.1541419217331,0.02378396060455109,53.131794089909285,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.27226145393745,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-14,147.17486010712787,10.200385485718048,10.04898965841451,6.8434227975301765,0.2541897894963881,0.282373976432304,6960.567726412162,0.8605983978999201,602.0064743662098,519.2816051484758,0.02156615403453809,56.960967416171556,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.41811577371112,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-15,157.28494275326148,10.110146903558103,10.143676148141859,7.0868980613021355,0.2579015534991499,0.2704367525246162,7590.008260872482,0.878102321372582,626.548881077087,547.6887895110021,0.019530788764429763,60.55929699070019,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.53668476176375,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-16,167.3163411955217,10.031446635328578,10.178667259781264,7.341547172350239,0.2654688283434966,0.2636399431911354,8243.28608145485,0.8975584798788239,649.8964377955344,575.1271932967949,0.017741013357420593,63.82922549027799,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.6303949546455,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-17,177.29637031163833,9.980065260917907,10.16792352175904,7.609925731557455,0.27649334717876056,0.26199240083226594,8918.333953463487,0.9184991766512007,672.1632785728962,601.3616360844264,0.01623077617837574,66.68482150943453,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.70181366911935,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-18,187.26434302138256,9.967999818345199,10.129119596716837,7.8940312411374,0.29019160055860227,0.2650450439984726,9610.418904011658,0.9404327212085053,692.5271292593435,625.810658220399,0.015016650330291193,69.02711322322016,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.75391277284803,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-19,197.26873237915942,10.004409689227561,10.083132683962981,8.194957819993334,0.30549114708992825,0.2718663621843752,10314.828048941748,0.9629184323090954,711.9464296852973,647.9203563026629,0.014094097314622096,70.78792379912176,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.79026651240925,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-20,207.33857255521667,10.069855424645313,10.05275125828576,8.507595223430695,0.31606082961285714,0.2806711032478487,11028.90010910452,0.9856350103985974,732.7323012555706,667.4560396898294,0.013459390051254242,71.94511220939313,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.81519988430706,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-21,217.49497660451888,10.15641548574321,10.0462533273601,8.83341134969973,0.3283836959006582,0.291297283479843,11750.690482604103,1.0083948098351485,755.3518115913236,684.2832385585818,0.01309034085776843,72.51875335549356,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.83389991323043,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-22,227.76856600219367,10.273597975005547,10.069345619308066,9.17657758144094,0.34509190896492536,0.30383592317872565,12478.103274579687,1.0311433924442364,779.0222135739076,698.2883985375541,0.012969177750630799,72.55526734370494,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.84792493492294,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-23,238.1911142236883,10.422554654492702,10.124928897738982,9.54232329597083,0.3671899724476765,0.31849830631423215,13209.05020965166,1.054001855903961,802.8036672909684,709.3926886898505,0.013051382343354501,72.11946278961462,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.85844370119233,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-24,248.78927942988685,10.598170030947111,10.212921948029525,9.935701747996237,0.39446164546374773,0.335516425275429,13942.494557691256,1.077289853466434,826.4492840816729,717.7422379136397,0.013290637597852031,71.28066528872043,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.86633277589438,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-25,259.5799039809482,10.79062816962276,10.330129567033794,10.36066448165007,0.4257751287325885,0.35506831443168546,14678.861114346897,1.101346349375845,849.9953583424453,724.0733881960582,0.01367014367996629,70.11096438347641,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.87224958192091,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-26,270.56648907168443,10.986587804657292,10.470143555365858,10.819367139518114,0.45931195417710863,0.3772220503034027,15419.009135695556,1.1263032332665333,873.233965658673,729.1826267966892,0.014166796512398787,68.68806491656667,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.8766871864408,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-27,281.5689036492712,11.002416613027568,10.603100394384784,11.302825289997362,0.4839151227110481,0.4013517348833381,16165.72458501884,1.1520795581108583,897.4871616112607,733.847781345094,0.014762136815456193,67.08818346441281,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88001538983073,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-28,292.61022654109087,11.041324418400297,10.729287965471862,11.813851352759837,0.511368791936325,0.42760607653419136,16922.942399117528,1.1784012975424214,923.3150076014657,738.907555465835,0.015439572876621257,65.36773423696516,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88251154237317,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-29,303.82088903962597,11.21066364347057,10.862968721356658,12.35980674339989,0.5462124375204411,0.4564109245628938,17694.96347354632,1.2048040436157708,950.6186536602844,745.2765457202565,0.01619603389146726,63.573215028079474,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88438365678,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-04-30,315.38694990835603,11.566061727431645,11.026184039401478,12.949686990323048,0.5900730320834475,0.48828524578157645,18485.285754265566,1.230698216939367,978.3715013265703,753.753546976037,0.0170154804929379,61.72193615793751,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88578774258512,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-01,327.5113016361803,12.124352371850417,11.244107486564701,13.591935572412638,0.6423931709598072,0.5237031069282969,19296.684306003015,1.2553861384640617,1005.9917562470301,764.8849566121194,0.017873762923032478,59.82199510487855,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88684080693896,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-02,340.38457512823464,12.873273975074,11.541559768123284,14.292804297279766,0.7009771665197919,0.5629901614825843,20131.69162316745,1.2781659774744218,1032.8051698032446,778.971296644611,0.0187422646615698,57.89896724010048,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88763060520435,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-03,354.16331822400457,13.778743458034675,11.940394939214652,15.055123584950799,0.7624006189105306,0.6062460147770976,20994.24030216338,1.298392097844021,1060.0449326206963,796.4516786890186,0.01959063514776109,56.022000155350156,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.8882229539034,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-04,368.84144471196004,14.67812675965402,12.465456029879658,15.8622541302128,0.8071915436916258,0.6523784348061598,21888.054968057604,1.3156256829499213,1087.5538648393658,817.4610764052591,0.02038883932138969,54.26378195232393,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88866721542767,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-05,384.5236013103119,15.682156802125803,13.128393412196449,16.71879790211987,0.8565895207292895,0.7016427465958944,22817.466306844788,1.329696476174951,1114.3846051582914,842.0557620550768,0.021108694778695824,52.66614124769485,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88900041157088,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-06,401.33513795752447,16.81153680004299,13.928484619586921,17.637175349666855,0.918411759163646,0.7547661582016085,23786.482174649896,1.3405973409709047,1139.6525214188173,870.1944718321945,0.02172502463929016,51.26213179226765,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88925030867829,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-07,419.3810561184349,18.045918275533243,14.854156774321758,18.632600322851335,0.9954507068969767,0.8126439463823002,24797.69004081293,1.348487113679053,1162.1487613506908,901.7475022257955,0.022229127238355826,50.07705294891961,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88943773150883,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-08,438.715220013843,19.33416398137524,15.88412840814923,19.719311263470143,1.0867302409031805,0.8761115958565392,25852.814443990475,1.3536424845805586,1181.9740063717788,936.565329319639,0.02262788938481086,49.11979520619526,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88957829863175,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-09,459.31726504270364,20.602045093335924,16.988265827766767,20.90774459821673,1.1884478099598696,0.9457739037443775,26954.567049325586,1.3564000922654142,1201.8108780820032,974.6733182566991,0.022932132293941077,48.39774879637244,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88968372397393,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-10,481.0752790987706,21.758014104423438,18.128225388924655,22.20241478350421,1.2946810416974417,1.0218768078987825,28107.677274712398,1.3572116723018421,1224.8014170187334,1016.1859680073287,0.02313575080416625,47.89792051777067,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88976279298058,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-11,503.5862589362313,22.510979873728083,19.24732175662565,23.611668876897753,1.4092622357010087,1.1080053758012705,29317.964517120316,1.3566442099471332,1253.307481870156,1061.4013376732423,0.023247902308037457,47.585707679860064,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88982209473555,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-12,526.86387002635,23.27761111731937,20.33256096840657,25.140167300853705,1.5285045306865541,1.2041704830468178,30589.966476614256,1.3552811535818774,1288.4667562451712,1110.3483206434273,0.02326769790103459,47.44420965452989,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88986657105178,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-13,551.0283323840167,24.164462378067135,21.383203693337926,26.780497162776715,1.6403344419709622,1.3075304156141394,31927.860959593905,1.3537908587222858,1331.6086202204797,1163.051107968028,0.023200935028878756,47.44815724089749,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88989992828895,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-14,576.2414819964815,25.213149627765002,22.407355743500574,28.51570577447431,1.7352120467335574,1.413474088375119,33334.912962746545,1.3528649604605913,1382.7626741874324,1219.6064466838443,0.023047436888982954,47.58409142776432,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88992494621684,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-15,602.6580668949057,26.416584909899424,23.419410957593147,30.321200791747827,1.8054975935504942,1.5164334589768815,34814.90873628104,1.3532710538942494,1442.6152587110355,1280.3065480057749,0.0228025459925291,47.84865842214845,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88994370966275,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
2020-05-16,630.3892192080258,27.731152321726483,24.43813336363769,32.16617531908565,1.8449764595455496,1.610492838253349,36371.39094135111,1.355807362818879,1510.2698123806179,1345.2706996274749,0.022481353579723296,48.21911986703158,0.010000000000000054,81900.00000000044,667.0000000000034,0.0,88.88995778224718,2.6900000000000146,20.000000000000107,36.80000000000018,20.400000000000105,24.65000000000013,1.400000000000007,54027484.00000028
