date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_fully_vaccinated_per_hundred,total_deaths_per_million,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,hospital_beds_per_thousand,life_expectancy,population
2020-04-01,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,41.0080998026558,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-02,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,41.81638351391822,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-03,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.49038912218727,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-04,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.06333709050929,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-05,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.549303722859406,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-06,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.96527805070958,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-07,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.33252802736644,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-08,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.65015539350486,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-09,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.914940397746676,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-10,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.12222113541414,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-11,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.277065657636946,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-12,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.393486218017685,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-13,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.47417251742412,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-14,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.51730101056331,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-15,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.52419957821989,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-16,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.494583426392836,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-17,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.42958915350509,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-18,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.331718368037734,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-19,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.204795401755575,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-20,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.053935594626374,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-21,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.88552150851024,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-22,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.707185087426694,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-23,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.52779427775495,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-24,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.357442993384154,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-25,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.20744358957599,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-26,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.06970033924088,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-27,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.93102525443072,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-28,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.791651293764275,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-29,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.65136452074343,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-04-30,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.51164879456539,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-01,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.374962355458685,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-02,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.24419526368522,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-03,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.12226247879177,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-04,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.011798669048645,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-05,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.91492931852863,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-06,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.83309905741624,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-07,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.733098371924555,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-08,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.61747649387561,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-09,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.51096370524839,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-10,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.484132604405005,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-11,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.57525119861732,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-12,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.80973235500701,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-13,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.18622363600321,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-14,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.68246313747436,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-15,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.26200330010001,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-16,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.8792537678999,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-17,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.48326353213054,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-18,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,46.020557539207864,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-19,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,46.43726414664902,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-20,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,46.680710715028845,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-21,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,46.734464839762325,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-22,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,46.6151097804359,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-23,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,46.34032053830049,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-24,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.904920914391234,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-25,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,45.29243179762284,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-26,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,44.501565606458946,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-27,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,43.54242840652494,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-28,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,42.44384732299331,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-29,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,41.24719383096514,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-30,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,40.00175122325623,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-05-31,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,38.761240211236654,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-01,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,37.5812131254605,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-02,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,36.517099566138086,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-03,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,35.622740640990166,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-04,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,34.94928964363859,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-05,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,34.47800019976196,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-06,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,34.16571023385512,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-07,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.94511040648382,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-08,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.79133280486291,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-09,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.67599960364723,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-10,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.589499702735466,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-11,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.52462477705164,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-12,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.47596858278878,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-13,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.43947643709163,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-14,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.41210732781877,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-15,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.39158049586412,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-16,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.37618537189813,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-17,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.36463902892365,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-18,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.35597927169278,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-19,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.349484453769634,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-20,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.34461334032727,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-21,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.3409600052455,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-22,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.33822000393417,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-23,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.33616500295067,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-24,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.33462375221305,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-25,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.33346781415983,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-26,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.33260086061992,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-27,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.331950645464985,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-28,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.331462984098785,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-29,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.331097238074136,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-06-30,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.33082292855565,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
2020-07-01,1.000000000000005,0.0,0.0,9.000000000000046,0.0,0.0,0.48000000000000254,11.52000000000006,125.00000000000065,0.020000000000000108,33.33061719641678,20.80000000000011,25.10000000000013,1.400000000000007,73.00000000000037,724272.0000000041
