date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,cardiovasc_death_rate,life_expectancy,human_development_index,population
2020-04-12,4.978938056264332,0.32634667260204997,0.29685550429446667,1.000000000000005,0.01135777636111543,0.027645491787158756,0.7390717142392902,0.8900000000000048,1.1200000000000059,0.020000000000000108,16.888769095700837,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-13,5.300994104577056,0.3237677614004713,0.3079708137412125,0.9974789915966438,0.008518332270836572,0.02101789388885,0.7868813551688032,0.8900000000000048,1.1200000000000059,0.020000000000000108,17.322576821775655,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-14,5.6189259274955035,0.3192156077342582,0.3157347360331238,0.9926470588235345,0.006388749203127429,0.0157634204166375,0.8341621475983233,0.8900000000000048,1.1200000000000059,0.020000000000000108,17.808932616331766,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-15,5.931389015757384,0.31342592687373866,0.32005864737067397,0.9874393988364629,0.004791561902345571,0.011822565312478123,0.8807069371370115,0.8900000000000048,1.1200000000000059,0.020000000000000108,18.332949462248852,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-16,6.2377789951729286,0.3071121083744382,0.3211516131944571,0.984761837427284,0.0048218550078839365,0.008866923984358593,0.9264096469380866,0.8900000000000048,1.1200000000000059,0.020000000000000108,18.88521209668667,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-17,6.538208195959539,0.3009707975057806,0.31949283077496415,0.9879249656593461,0.008787690544859325,0.006650192988268945,0.9712642487782271,0.8900000000000048,1.1200000000000059,0.020000000000000108,19.46040907251503,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-18,6.833488079742774,0.29568608132261315,0.3158109611549146,1.0002197423440586,0.01651319841931035,0.006156196777400806,1.0153639913671237,0.8900000000000048,1.1200000000000059,0.020000000000000108,20.047152958232456,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-19,7.125116059807091,0.291932628218851,0.31106862810600533,1.024599195898317,0.027543269855206824,0.008160134008389986,1.0589008215796432,0.8900000000000048,1.1200000000000059,0.020000000000000108,20.63084548790514,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-20,7.41400511208222,0.2891175383910294,0.30627432175823743,1.0621791965358918,0.03995286286328628,0.012832770189550442,1.1019758747496986,0.8900000000000048,1.1200000000000059,0.020000000000000108,21.195826423621195,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-21,7.700629884481845,0.2867961369865497,0.30177813950872373,1.1146854639823989,0.05428591411579064,0.02029765456523981,1.1446469028302135,0.8900000000000048,1.1200000000000059,0.020000000000000108,21.726985202331313,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
2020-04-22,7.986235180006516,0.28573381896486416,0.2979331521428554,1.1838162957889988,0.0704655668085626,0.030443829159224056,1.1870929663922158,0.8900000000000048,1.1200000000000059,0.020000000000000108,22.210969670979285,27.300000000000146,3.200000000000016,137.02000000000072,74.48000000000039,0.6600000000000035,6948395.000000035
