date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_vaccinations_per_hundred,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,positive_rate,total_boosters_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,male_smokers,median_age,diabetes_prevalence,female_smokers,population,excess_mortality_cumulative,excess_mortality
2022-03-21,7266033.65771848,51548.35378357633,55531.06209088416,21841.007096684523,12.892657062966542,12.004572985363717,405823.4117823189,186.58664209501944,0.8856941180395952,112.28427749579893,1316.5800291198432,29657219.50164428,63863.14258921598,0.6626917777432417,49.753924605503315,37962.61360735515,7.760116875631293e-07,21.51098134533126,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.8938976827667755,7.080147552852981
2022-03-22,7315955.971472451,49922.313753971895,54325.038247219425,21854.19763020573,13.190533521206827,12.293756177290422,408611.67950513016,186.83770689216243,0.861548869072684,111.37075498674915,1328.9544626931488,29718338.61580985,61119.11416557076,0.6615017033785375,49.78408333315609,39557.28034126303,5.82008765672347e-07,20.83053303550138,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.894407355712547,7.757310440704021
2022-03-23,7364023.053507388,48067.082034936,52912.78402882123,21867.670281477855,13.472651272126859,12.588989563478503,411296.32849956566,187.0965126467285,0.8390061896196401,110.42304038356556,1338.0522561989198,29776805.96717417,58467.35136432035,0.660254590397511,49.81387407064929,41093.05400190726,4.365065742542603e-07,20.2287973202589,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.896020102618755,8.40822090652766
2022-03-24,7410020.394509995,45997.341002608,51316.2047769489,21881.390607036024,13.720325558167563,12.880474881076898,413865.3779890898,187.3624835708348,0.8179067107344467,109.43133975761614,1343.9501649998706,29832700.17489586,55894.20772168894,0.6588678981956778,49.8433823052264,42563.58925708661,3.273799306906952e-07,19.710123200278233,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.898584704815217,9.019209497422771
2022-03-25,7453808.389644627,43787.9951346322,49565.44346247903,21895.307887403746,13.917280367720714,13.157136057381706,416311.03077365377,187.63493863158467,0.7979928966578173,108.35049253637645,1346.5861370013592,29886069.438654162,53369.263758299734,0.6572659850559384,49.872689120645795,43960.88627054612,2.455349480180214e-07,19.27488554823714,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.901951133653441,9.580068783885267
2022-03-26,7495367.505129409,41559.11548478156,47699.00264404743,21909.356933652387,14.049046248641234,13.407909896947094,418632.19587791385,187.91312802023046,0.778971240043461,107.10687392716935,1345.9120009410667,29936929.87095899,50860.432304826994,0.6553937357214957,49.901864448758495,45275.456865159176,1.8415121101351607e-07,18.92044373454569,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.905980757202876,10.085005773434329
2022-03-27,7534832.153168335,39464.64803892559,45763.83593665554,21923.459442320767,14.102508668381398,13.622714096918486,420836.38053739525,188.196434804535,0.7605637564708643,105.68102810213216,1341.9539102080644,29985288.629447468,48358.75848847809,0.6532393871175609,49.93097050389741,46497.598822107975,1.3811340826013704e-07,18.639466123469084,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.910556996473597,10.533467957834558
2022-03-28,7572715.204873029,37883.05170469521,43811.65005009998,21937.58047378973,14.121031468965448,13.798391745927411,422952.22975954344,188.48417495832808,0.7425656744960063,104.08922938299875,1334.7416285190106,30031166.021035224,45877.39158775487,0.6508159333569176,49.960066967405076,47616.68248762177,1.0358505619510278e-07,18.41870915950552,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.915596318783781,10.930874585515099
2022-03-29,7608976.954349676,36261.74947664685,41860.14099087173,21951.68537150264,14.10489771290704,13.929101016943962,424977.5258956116,188.7755290624992,0.7248489488261103,102.3521838342757,1324.377924685963,30074616.53287407,43450.51183884464,0.6481597845361118,49.98920296357216,48621.06100921995,7.768879214632709e-08,18.238089077127547,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.921057683265517,11.28895812539546
2022-03-30,7643490.586544428,34513.632194750855,39923.93399105301,21965.71267116095,14.027299658306672,14.008307986366686,426905.1860338619,189.06952594083992,0.7073624711541667,100.47494912328287,1310.9987150076868,30115687.71940349,41071.18652942441,0.6453171557905786,50.0184117341761,49498.33253778122,5.826659410974532e-08,18.09745546330787,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.926910009147829,11.624508821676127
2022-03-31,7676118.387791332,32627.801246903517,38013.99985414953,21979.590337242753,13.877666081803714,14.030646794558486,428727.51853186113,189.3650652470237,0.6900677486468154,98.45257577264975,1294.7271551956505,30154408.15991465,38720.440511160145,0.6423448480969749,50.04770733696976,50235.874807343745,4.3699945582308986e-08,17.996992857985127,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.933130955471095,11.942551865125889
2022-04-01,7706768.903723277,30650.51593194561,36137.21721446481,21993.247940391695,13.657603148941686,13.993314766248554,430439.41541570314,189.66096926493836,0.6728703008193075,96.27299679393475,1275.5638376313873,30190789.41303558,36381.25312092671,0.6392970976111936,50.07708286213269,50821.579053148474,3.277495918673174e-08,17.93652615609391,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.93970577501131,12.247833819889776
2022-04-02,7735439.807705203,28670.90398192627,34296.0442316308,22006.62579045864,13.377850066942221,13.897118750833817,432040.746679425,189.95605661903372,0.6556643610378816,93.93829639958822,1253.5534212099674,30224831.942258954,34042.52922337122,0.6362388219155712,50.106509787194284,51244.735905892456,2.4581219390048806e-08,17.914999659087265,27.300000000000146,43.20000000000024,5.290000000000028,24.40000000000013,17564020.00000009,7.9466262238616885,12.54485680826392
