date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,people_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,population
2022-06-17,12388185.101576485,5727.73121337802,5418.876463993301,255372.06995798153,34.266656146861834,34.28973738643889,22.05472367325931,1.7861065041627842,1463717.945828138,1154071.5584025753,0.048212475982809866,1426736614.0000074
2022-06-18,12394044.296011081,5859.194434597195,5514.53113370927,255406.35699337337,34.350767805039766,34.2713253410574,22.094472780801013,1.8008848231770356,1624167.8394454438,1247848.7383235884,0.05039982240404348,1426736614.0000074
2022-06-19,12400028.92574136,5984.629730278869,5620.845541458431,255440.7620889218,34.46317281564154,34.286809616652825,22.137669873254314,1.8167064422050159,1792807.431200117,1362263.8242986083,0.05280164443716327,1426736614.0000074
2022-06-20,12406121.7027902,6092.777048840382,5733.396460715681,255475.39667981386,34.6857280280208,34.34467153052458,22.184264525173475,1.8334487068961693,1960232.16186163,1494502.1516273203,0.05543882220957907,1426736614.0000074
2022-06-21,12412325.190602686,6203.487812486792,5850.29622788971,255510.27066758537,34.91730183872735,34.443351740976865,22.234442252962232,1.8510251209930735,2120164.2771169757,1639849.7526991614,0.05830519939797302,1426736614.0000074
2022-06-22,12418638.521442657,6313.330839972731,5968.748788241144,255545.32352428345,35.08792789811472,34.56967282318583,22.287969860374584,1.8692722344099661,2268336.1017452986,1792732.0021455768,0.061406824564640174,1426736614.0000074
2022-06-23,12425056.436961131,6417.915518473416,6085.580352169878,255580.4501415969,35.15353480529262,34.70342931034352,22.344366212346255,1.8880024951352086,2399188.3442954035,1946945.8089298063,0.06474516367234902,1426736614.0000074
2022-06-24,12431568.568622611,6512.131661479507,6197.6373874305855,255615.52021770418,35.08947237093784,34.82083022451593,22.402956139544145,1.9070086586817259,2506872.3883120543,2095967.9167652314,0.06828301625781714,1426736614.0000074
2022-06-25,12438158.898024831,6590.329402218236,6302.085113294344,255650.3927974091,34.885656314402524,34.897080974786476,22.462910866778373,1.9260561061638506,2586475.934592157,2233440.5355538884,0.07195741410027959,1426736614.0000074
2022-06-26,12444805.352138551,6646.454113719277,6396.631371169863,255684.9271772427,34.542926786545316,34.908319780863664,22.52327833431135,1.9448896878969697,2634778.05658407,2353722.0676156464,0.07569091125394284,1426736614.0000074
2022-06-27,12451470.740493719,6665.388355166649,6478.432951939139,255718.99360529825,34.072838270258096,34.8206414193582,22.58242610690678,1.9633144863493623,2650781.950906059,2452372.031723374,0.07938954737064471,1426736614.0000074
2022-06-28,12458148.720431715,6677.979937997491,6546.217555744925,255752.52361379954,33.53481616229284,34.62306283568871,22.639823458654583,1.9813518957898204,2632649.513890601,2525584.1798526505,0.08295505645558549,1426736614.0000074
2022-06-29,12464840.725165432,6692.004733717908,6600.3138827104485,255785.48128501064,32.96127695688451,34.319225374988946,22.695420761411782,1.9990792094958911,2579160.537534955,2569987.622672297,0.08627091419042875,1426736614.0000074
2022-06-30,12471552.906042805,6712.180877373121,6642.351877449782,255817.8669107525,32.38833005121223,33.92422187545637,22.749665280173282,2.016368230651333,2493088.332659946,2583401.8437333796,0.089241808784386,1426736614.0000074
2022-07-01,12478293.839244466,6740.933201662688,6675.037912450629,255849.71973704017,31.854854519663256,33.462216988363494,22.80334980046613,2.033097924766137,2379589.1912370436,2565218.4464716604,0.09178866104853528,1426736614.0000074
2022-07-02,12485072.805806993,6778.966562526922,6701.986175611413,255881.1200225607,31.401806694530933,32.96466241806646,22.857346868772385,2.0491532755073787,2245659.4815661176,2516530.276030219,0.09385911052460458,1426736614.0000074
2022-07-03,12491898.50164033,6825.6958333367,6727.59221089409,255912.19058253174,31.07170085153819,32.46895835201143,22.912585943434525,2.0644244265723595,2100226.1172023863,2440165.5882282266,0.09541227083786209,1426736614.0000074
2022-07-04,12498774.620040866,6876.1184005358255,6757.696531796952,255943.02861886425,30.83889199288768,32.00720163407972,22.969920711616005,2.0788774666648897,1953394.421725321,2340538.656911315,0.09641941644449238,1426736614.0000074
2022-07-05,12505706.172642173,6931.552601306856,6793.92117211857,255973.6754719055,30.64749478652101,31.595010630860415,23.029543313285405,2.0924591665791485,1817273.881209959,2224056.27295175,0.09688809174513413,1426736614.0000074
2022-07-06,12512697.666391796,6991.493749622686,6836.705236393398,256004.2115166638,30.536526067266365,31.248935090146,23.091521415151547,2.105093728521953,1696857.9760820023,2098012.8988153017,0.09684286260329159,1426736614.0000074
2022-07-07,12519751.664435105,7053.9980433094615,6885.536129945349,256034.73783917888,30.526683496797588,30.983316055812512,23.155857124712107,2.116822235628701,1595779.8804939534,1969825.8402233077,0.0963213841858237,1426736614.0000074
2022-07-08,12526867.70677819,7116.042343083271,6939.122981427993,256065.36249379953,30.62492535692273,30.80793080397966,23.222399307658225,2.1277364246206885,1515535.9073323284,1846389.5357751106,0.09536870459056376,1426736614.0000074
