date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,extreme_poverty,population
2021-07-13,5453580.249096701,5361.469715028927,5281.171096042066,49983.90690215874,47.1289640941298,49.27754765956866,3.0607856029480165,1.0871255593873022,226483.04365527577,0.022599593362505707,41.824612171639885,43.804666054936156,725498.8232807105,751410.2383593025,0.3570441654394929,34.00714744302694,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-14,5459011.853289889,5431.604193188316,5306.918260137569,50030.44948818991,46.54258603116625,48.54926982677094,3.244486261034547,1.106931596819082,226434.15819394583,0.02327403244915792,41.21696430002926,44.06287478360684,707943.1728580773,743357.9162290771,0.3299508681003052,33.565268145295455,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-15,5464556.182662964,5544.329373074826,5351.162607999111,50076.50712260662,46.0576344167167,47.869637405630954,3.4107761372755925,1.1278838947700986,226190.1512084849,0.024052647801639,40.46791230065225,44.30218501466059,689279.3446080063,732846.286557717,0.30507061713857764,33.276451108971635,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-16,5470256.4313734425,5700.248710478398,5417.399281306387,50122.21243633125,45.7053137246255,47.2588804459492,3.55984082952425,1.149942656048487,225775.70585949908,0.024962077964997872,39.57911942264503,44.523678353755685,670664.525149606,720010.1093268213,0.2821956583936879,33.05983833172877,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-17,5476149.95431548,5893.522942037864,5508.09589439932,50167.72307967255,45.5106433413037,46.73576311403533,3.692992451490317,1.1730415104591208,225247.3032795632,0.0260185849766573,38.55542877189656,44.72900068516169,654237.6476113973,705361.7731231066,0.26119215426714726,32.89737874879662,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-18,5482263.43508051,6113.48076502873,5624.200894781398,50213.217083510135,45.4940038375874,46.3151560459338,3.8122638925931795,1.197048909185648,224681.98489341544,0.02724890964393452,37.40466304627864,44.920168257892016,641486.1551494021,689834.1512709022,0.24204359857043178,32.775534061597504,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-19,5488490.872852083,6227.437771573755,5753.15855618625,50258.71669110714,45.499607597001216,45.98965258713302,3.920699697079021,1.2217394937832262,224198.81767781882,0.02868118772745643,36.13761169970579,45.0999880227662,634586.9223575275,674813.739309674,0.2248159891669967,32.68415054619817,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-20,5494861.049225366,6370.176373282782,5897.259179421531,50304.309528673024,45.592837565882846,45.770127126193394,4.021515884638619,1.2467839351402656,223889.48463845492,0.030338137078721007,34.76810373276258,45.27150119807019,633801.9666227037,661714.190713672,0.20957724720815013,32.61561290964867,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-21,5501471.900025044,6610.850799677675,6065.722611133708,50350.1721755934,45.862646920372114,45.67295054826502,4.117669557305732,1.2717888240119561,223839.37209228688,0.032219342951251534,33.31223487778788,45.43750017133875,638065.3269062659,651731.6445704843,0.1964894964920857,32.564209682236545,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-22,5508453.295429262,6981.395404218513,6271.017361873238,50396.51851437127,46.34633877786803,45.71418333783102,4.211928961773745,1.2962774615771655,224057.16812868544,0.03433629131169339,31.787387211993178,45.60064565209818,646701.6908002563,645649.1277717554,0.18567804673881239,32.52565726167745,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-23,5515939.125062581,7485.829633319036,6526.099944643465,50443.56099308298,47.042478711713954,45.90522040576506,4.306541259145441,1.3197114898480344,224597.71943846656,0.03670292953742234,30.21292243872989,45.76326785251908,658678.1649004518,643936.7975579706,0.17731024804699896,32.49674294625813,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-24,5524046.361815689,8107.23675310823,6842.34437881228,50491.48157222019,47.92057913721152,46.249524709624446,4.402973009646741,1.3415310317363833,225519.27863832016,0.039317597928761716,28.608662417282744,45.92687881440553,671375.3111187788,646385.0443061647,0.17136940226020095,32.47505720969364,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-25,5532859.35971019,8812.997894501517,7227.989318045873,50540.40993482132,48.92836260113108,46.74017746886999,4.502135542626142,1.3611977243517401,226829.24152560535,0.04214947834314537,26.99565162873455,46.09231360337047,682654.4443604166,652266.2387402903,0.1676965733499667,32.45879290727027,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-26,5542287.669314002,9428.309603810867,7685.256413065768,50589.96344659118,49.5535117698529,47.31931813720524,4.604925832793789,1.3782163281700774,228517.0442986969,0.04517674999847093,25.39562527617279,46.260282067427724,692521.2807008242,660542.5861819155,0.16600061359360002,32.44659468045275,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-27,5552401.613039161,10113.943725159395,8220.08007547484,50640.27053258405,50.30708599287133,47.99277108512766,4.712029539430514,1.3921265318418456,230530.1538122583,0.04837949203990047,23.829016953251145,46.431261001120305,701015.3715307905,670144.5111942915,0.1659067303955881,32.437446010339606,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-28,5563323.119911892,10921.50687273188,8835.887907769687,50691.70716576002,51.436633175972254,48.78902385360018,4.823482885018917,1.4025422162698802,232780.6518814953,0.05173597649598878,22.31377467356799,46.604804832934676,706092.7441296711,679862.723360167,0.16694895535971652,32.430584507754745,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-29,5575180.926860236,11857.80694834337,9532.518013244864,50744.75595609125,53.0487903312359,49.74647344934694,4.938992254261933,1.4091621567079065,235183.49905979665,0.05523410906882426,20.865663907567743,46.78012140104237,707295.4302853603,688518.9797696415,0.1686288141280617,32.425438380816104,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-30,5588076.979679768,12896.05281953163,10305.406978421059,50799.900467391715,55.14451130046321,50.903861066325085,5.058043318039703,1.411754940090725,237658.45018366489,0.05883330642993116,19.49822013494215,46.95627350068488,704550.8537579773,695072.2256481759,0.17048470044737168,32.41573004611632,31.600000000000176,0.200000000000001,85341248.00000045
2021-07-31,5602061.2337578945,13984.254078126445,11144.980859866233,50857.545954939465,57.64548754774569,52.293098126828575,5.180177123306772,1.4101801352555052,240134.30008118792,0.06249844459297207,18.223791151626802,47.13301992835794,699179.6419829958,699044.273874142,0.17225573606597502,32.40165047576376,31.600000000000176,0.200000000000001,85341248.00000045
2021-08-01,5617112.754617071,15051.520859176631,12036.19842431146,50917.959918693356,60.413963753892745,53.933885812316085,5.304883812098703,1.404383485410603,242553.2234771809,0.06617861689657144,17.051718606124776,47.31054080276496,692606.9347354701,700466.0559873786,0.17387764561767804,32.38749642178731,31.600000000000176,0.200000000000001,85341248.00000045
2021-08-02,5633094.9155911235,15982.16097405283,12972.46290226723,50980.657770306454,62.69785161309257,55.81166710648989,5.431618741426977,1.394442914639725,244852.85600478324,0.06981754379718629,15.989178418071297,47.48930912502143,685311.4580490179,699436.0767998432,0.17532694785256064,32.379830137930696,31.600000000000176,0.200000000000001,85341248.00000045
2021-08-03,5650040.799379194,16945.883788070354,13948.45432796095,51045.89510536404,65.2373350575894,57.94461555287979,5.559782414182717,1.3805917205628595,246975.8630766324,0.07333827097006178,15.04068148646881,47.66994241260906,677816.996801147,696122.0181848865,0.17662320054682215,32.386164458651685,31.600000000000176,0.200000000000001,85341248.00000045
2021-08-04,5667971.736024385,17930.936645189835,14949.801412421933,51114.18003943034,68.2849340663014,60.35161583401999,5.688841335523923,1.3631758524777378,248887.20535530918,0.07666902320168996,14.208221198885235,47.85322183854542,670753.6891813395,691073.578393029,0.17794768483157777,32.41396933623186,31.600000000000176,0.200000000000001,85341248.00000045
