date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,cardiovasc_death_rate,female_smokers,handwashing_facilities,population
2020-03-29,7.0678505264420455,1.6389148867887848,0.9000679008518416,3.000000000000016,0.039040784583064196,0.006749151583710433,0.08000000000000043,1.2100000000000062,404.56635286416474,0.0,62.50000000000033,0.09000000000000047,1200.0000000000064,0.020000000000000108,83.51975080351133,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-03-30,8.89917490194209,1.883016158627468,1.1162942999116696,2.996218487394974,0.056332947842598874,0.014734779007757015,0.08000000000000043,1.2100000000000062,405.0297743443102,0.0,62.50000000000033,0.09000000000000047,1200.0000000000064,0.020000000000000108,84.9077302002419,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-03-31,11.006540193909725,2.1510953445685366,1.3559519789738326,2.9889705882353104,0.07652572898149684,0.026269248444570265,0.08000000000000043,1.2100000000000062,405.92032687975876,0.0,62.50000000000033,0.09000000000000047,1200.0000000000064,0.020000000000000108,85.98814606647115,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-01,13.43869635422353,2.4675393494089537,1.6200858329698735,2.9811590982547025,0.10083321076327219,0.0414868426036282,0.08000000000000043,1.2100000000000062,407.2474203375831,0.0,62.50000000000033,0.09000000000000047,1200.0000000000064,0.020000000000000108,86.79516578773325,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-02,16.249254974135685,2.837710103524077,1.9092662170027805,2.977142756140934,0.12919633664388303,0.060314550181551296,0.08000000000000043,1.2100000000000062,409.0988490282364,0.0,62.50000000000033,0.09000000000000047,1200.0000000000064,0.020000000000000108,87.38209913071603,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-03,19.48238402310342,3.252700806473057,2.2231064177617856,2.981887448489027,0.16060119559862046,0.08245440003112166,0.08000000000000043,1.2099873949579896,411.09422403685335,0.0,62.49470588235327,0.09000000000000047,1200.0000000000064,0.020000000000000108,87.78825502030605,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-04,23.162078902912615,3.692903109702893,2.559900757083464,3.000329613516096,0.1933177357422754,0.10737021178804738,0.08000000000000043,1.209963235294124,413.3835316346218,0.0,62.48985294117681,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.06369126522966,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-05,27.28411573827049,4.130682503576466,2.9163531696225586,3.0368987938474836,0.22507879954426355,0.13427765884103582,0.08000000000000043,1.2099371969941888,416.349219508126,0.0,62.48906391402748,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.27026844892238,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-06,31.76589869769129,4.488267210584749,3.2889996865252638,3.093899046904686,0.25573540864333066,0.16304437858455872,0.08000000000000043,1.209911204145126,420.4661001514571,0.0,62.489083003394,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.42520133669191,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-07,36.62532900064411,4.864293491325771,3.6770472762061717,3.173866431267724,0.2870019443299452,0.19335681335018415,0.08000000000000043,1.2099028601224209,426.28530879168005,0.00010536522301228214,62.47027702306919,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.54140100251907,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-08,41.89627535423235,5.274593744867964,4.078478249656253,3.278864593974392,0.3162210768641369,0.224339846599581,0.08000000000000043,1.2099256906638924,434.70402684262945,0.0003506787330316757,62.4384123568301,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.6215549535701,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-09,47.61181543616563,5.718275625393064,4.490380665264175,3.409956460994697,0.34123820583814857,0.2548135468759952,0.08000000000000043,1.2100100404607523,446.51163034528884,0.0007481415643180385,62.41494372140417,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.67350865215248,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-10,53.791667006988575,6.181903228417789,4.909196132432303,3.5668080050866875,0.36027577784338255,0.2834857257678567,0.08000000000000043,1.2101814152841568,462.2750285120378,0.0012980163219133874,62.42973073869381,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.70807912970918,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-11,60.43276124425253,6.642632980460089,5.330905664288684,3.747391071688324,0.3718390247206112,0.3090963563814845,0.08000000000000043,1.210479952865834,482.4091640795689,0.0019899957579185626,62.515575364944816,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.73741519731433,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-12,67.50217274314427,7.070565556288841,5.751169067221047,3.947760498336385,0.37464526724763414,0.3305258871956162,0.08000000000000043,1.2109376957418143,506.6584244494642,0.0028042292037007265,62.71219218951348,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.77376760354501,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-13,74.90408592452059,7.402778724424141,6.167774020842428,4.164407962634002,0.3700919013083829,0.34687647745230415,0.08000000000000043,1.2115846551289222,534.5719211166723,0.0037120923940489863,63.04632901608478,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.82856665288512,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-14,82.64238247829685,7.738945711062138,6.578648712141204,4.396302093501042,0.3618611043911131,0.3575329237000884,0.08000000000000043,1.212464347843138,566.1268723177895,0.004664159793274307,63.5455386172673,0.09000000000000047,1200.0000000000064,0.020000000000000108,88.91173041952821,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-15,90.73104348445001,8.089147874117561,6.980898783621106,4.64064932384266,0.34957940941809285,0.3622083547013758,0.08000000000000043,1.2136081186716248,601.183696578356,0.005616898125498728,64.22203696230414,0.09000000000000047,1200.0000000000064,0.020000000000000108,89.03114590772967,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-16,99.18241318864472,8.451734855168016,7.371522019196124,4.893496042655759,0.3336131284921415,0.3609785026129748,0.08000000000000043,1.2150515964374629,639.0083606690622,0.0065531713316806205,65.0576023823617,0.09000000000000047,1200.0000000000064,0.020000000000000108,89.19227992207081,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-17,107.99839683395302,8.816257508538275,7.747944358611715,5.150180209108829,0.31488340810149174,0.35430740637149627,0.08000000000000043,1.2168349158154936,679.3332905405825,0.007475641265405599,66.02111064262141,0.09000000000000047,1200.0000000000064,0.020000000000000108,89.39788722015697,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-18,117.16385903464402,9.165667598113481,8.108421908260674,5.40567006310183,0.29472752052343654,0.34306668923240413,0.08000000000000043,1.2189918946832121,722.0645606656191,0.008379840192751694,67.06034817265781,0.09000000000000047,1200.0000000000064,0.020000000000000108,89.64779162714112,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-19,126.64167255652622,9.477967569949056,8.452342449295067,5.65481815818611,0.2747948323770638,0.3285500169243035,0.08000000000000043,1.2215183230809306,766.680886562564,0.009259185251221835,68.1075655897391,0.09000000000000047,1200.0000000000064,0.020000000000000108,89.93872187161645,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-20,136.24295448203614,9.60139746156006,8.76640955190344,5.89129138205265,0.2557082768361272,0.31192931941591706,0.08000000000000043,1.2244091043016498,812.6452156652986,0.010108739293943219,69.09960276373299,0.09000000000000047,1200.0000000000064,0.020000000000000108,90.264188462536,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-21,145.97342465273613,9.730556822737608,9.050876814864893,6.112812427942211,0.23594733561675302,0.29363816603252635,0.08000000000000043,1.2276503964227485,860.0115782001712,0.010915426480800032,69.9789150656893,0.09000000000000047,1200.0000000000064,0.020000000000000108,90.61439134690212,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-22,155.92092175393503,9.947562090227105,9.316286732027805,6.319046942158996,0.21705423151217715,0.2743928132768191,0.08000000000000043,1.2312153344857766,908.6863630295741,0.01166168298277199,70.69398591141963,0.09000000000000047,1200.0000000000064,0.020000000000000108,90.98314645135318,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-23,166.21515802521236,10.294285013048496,9.579398791748728,6.511279388907557,0.2003472347201059,0.2550504276693146,0.08000000000000043,1.2350624381623303,957.9852021364355,0.01232657897916046,71.19299104959585,0.09000000000000047,1200.0000000000064,0.020000000000000108,91.36698168725451,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-24,176.9975352933116,10.78241382442763,9.860135551471547,6.692169948920497,0.18697665099159871,0.23650275287868305,0.08000000000000043,1.2391360335344836,1007.2179901608285,0.012909769399205531,71.42400476101729,0.09000000000000047,1200.0000000000064,0.020000000000000108,91.75135165005639,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-25,188.39850699681014,11.400999120744787,10.179292193661853,6.865572193429232,0.17796681274272963,0.2195963600694844,0.08000000000000043,1.2433681854611423,1056.0242715475783,0.013424731703573528,71.34379865802875,0.09000000000000047,1200.0000000000064,0.020000000000000108,92.1271515849891,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-26,200.5205997046215,12.12211327074607,10.556818692757718,7.036396339642071,0.1742475723883338,0.20507283566297327,0.08000000000000043,1.247694367925852,1103.923003272838,0.01389369422047267,70.92111176016678,0.09000000000000047,1200.0000000000064,0.020000000000000108,92.48935560858682,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-27,213.1055111876455,12.584926905225053,10.982787742903794,7.2042041713443625,0.17037540133391377,0.19280543476274406,0.08000000000000043,1.2520437235849855,1151.3630022930272,0.014343832397739786,70.13327887507023,0.09000000000000047,1200.0000000000064,0.020000000000000108,92.83599537483067,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-28,226.24597243404412,13.140472813049385,11.469628945510118,7.371317317260707,0.1690388231400606,0.18326228550967946,0.08000000000000043,1.2563345056816304,1198.8513564385828,0.014817021033922186,68.96900408196534,0.09000000000000047,1200.0000000000064,0.020000000000000108,93.16739407475598,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-29,240.21305075410493,13.967086995048858,12.043526977393759,7.5436786796068205,0.17380562026390156,0.1771944516888209,0.08000000000000043,1.2604974855960662,1246.4815683955194,0.015366159440600035,67.42223787078242,0.09000000000000047,1200.0000000000064,0.020000000000000108,93.48559193615762,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-04-30,255.35435820132574,15.141313953461847,12.735625679069903,7.728977497100084,0.18638201093160456,0.17540197968452154,0.08000000000000043,1.2644594102539357,1294.2994277510693,0.016041426303139126,65.51140367781218,0.09000000000000047,1200.0000000000064,0.020000000000000108,93.79391534836915,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-01,272.0177078882281,16.663354566583163,13.575431120970194,7.935243142217448,0.20707804019611814,0.1785584336968109,0.08000000000000043,1.2681569364881264,1342.6579256937177,0.016843125318821726,63.286544031791664,0.09000000000000047,1200.0000000000064,0.020000000000000108,94.09665370584713,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-02,290.49385622321745,18.476151994749944,14.585863903106468,8.169790469138858,0.23515662323047626,0.18707929715366858,0.08000000000000043,1.2714992472917592,1391.2553705792757,0.017757747996873272,60.80749690555035,0.09000000000000047,1200.0000000000064,0.020000000000000108,94.3988170408593,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-03,310.97355958822806,20.479706109831078,15.779548379818564,8.438428824704836,0.2690953277977769,0.20102327377022916,0.08000000000000043,1.2744130586103855,1440.0939035000697,0.01875981067444878,58.15616243352612,0.09000000000000047,1200.0000000000064,0.020000000000000108,94.70595424800078,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-04,333.1258710486377,22.15231351902493,17.146134620351994,8.736045277222887,0.2979591816919014,0.21966532216671558,0.08000000000000043,1.276865385425147,1489.5638665390816,0.019813232278622653,55.423558476728374,0.09000000000000047,1200.0000000000064,0.020000000000000108,95.02401675258119,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-05,357.13268706152735,24.006817556851153,18.69836954962085,9.067014565544847,0.3312263352023461,0.24326434391980117,0.08000000000000043,1.2788091877437167,1539.2816911131047,0.02087236764788105,52.70253472697104,0.09000000000000047,1200.0000000000064,0.020000000000000108,95.35925626191502,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-06,383.3435036607227,26.210817757166527,20.447455248834935,9.439627439995753,0.3728056596111979,0.272125213337395,0.08000000000000043,1.2802282547379769,1588.5086342042555,0.02190750779796641,50.05968869875129,0.09000000000000047,1200.0000000000064,0.020000000000000108,95.71814807878934,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-07,412.1425340157431,28.799031223498737,22.398609697776855,9.863172422272202,0.42368957114666683,0.3064499216384702,0.08000000000000043,1.2810978232448225,1637.2390225180939,0.022900895877563405,47.54889225127748,0.09000000000000047,1200.0000000000064,0.020000000000000108,96.09361105909214,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-08,443.849046601013,31.706513236628638,24.5477373315098,10.345747125366096,0.48268314474655566,0.34622593508793537,0.08000000000000043,1.2814280862442198,1685.7609087760973,0.023845355166091143,45.20816886525195,0.09000000000000047,1200.0000000000064,0.020000000000000108,96.48150241196629,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-09,478.6426188227709,34.79357271027697,26.878931957908414,10.89261674350746,0.5469509493808615,0.3911424635977881,0.08000000000000043,1.2812237796152934,1734.123331872961,0.024732271061058377,43.06708010724542,0.09000000000000047,1200.0000000000064,0.020000000000000108,96.87988311149586,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-10,516.507077239251,37.86445878286939,29.36260394580693,11.504982919621565,0.6124271745437274,0.4405276621779799,0.08000000000000043,1.2805017067218145,1782.9895254076323,0.025555182610596666,41.13463942755757,0.09000000000000047,1200.0000000000064,0.020000000000000108,97.28235706536088,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-11,556.9161838182563,40.409106853797226,31.970827716950595,12.17653938751839,0.6716022167190443,0.4942090950497754,0.08000000000000043,1.2792901455875811,1832.355524792637,0.026312476162860275,39.411150869957176,0.09000000000000047,1200.0000000000064,0.020000000000000108,97.68008389468983,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-12,599.9973511797889,43.08116756762659,34.69580840891533,12.910394198040237,0.7338891221385087,0.5519969958186836,0.08000000000000043,1.277614668014217,1881.8741904593803,0.02700940560307608,37.88184246727077,0.09000000000000047,1200.0000000000064,0.020000000000000108,98.063288518949,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-13,645.9632202368143,45.96586921159591,37.51798461955018,13.708959190870214,0.7985907265424737,0.6130412180986615,0.08000000000000043,1.2755227333959263,1931.3265542860377,0.027634882256605743,36.54208159188816,0.09000000000000047,1200.0000000000064,0.020000000000000108,98.42239334460943,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-14,695.0055114930611,49.04229137217472,40.409849162788106,14.572669619397027,0.8637297288111876,0.6760674358752256,0.08000000000000043,1.2730400784890925,1980.1562764126568,0.02817978160195661,35.39709125209328,0.09000000000000047,1200.0000000000064,0.020000000000000108,98.74886740664726,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-15,747.2154135163712,52.20990211025588,43.33881463550421,15.499023869363569,0.9263687251798208,0.7395542937777844,0.08000000000000043,1.2701968332688898,2028.0409952862246,0.02863806826352309,34.43830163234732,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.03586322466884,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-16,802.5238742937116,55.30846084254979,46.26936259265926,16.481863247853344,0.9828502348997348,0.8018662697838891,0.08000000000000043,1.2670328867486955,2074.899508584904,0.02900763975614268,33.651416915921814,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.27869444500467,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-17,860.6568197474345,58.13294550262996,49.164655428657426,17.51083182503031,1.0289767194844344,0.8613533222474206,0.08000000000000043,1.2636255053976577,2120.369767185288,0.02927835425149619,33.01668162682505,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.47519407227982,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-18,920.9818197233118,60.32500001255757,52.00951419592754,18.568450307040376,1.0576245887406706,0.9164256251697298,0.08000000000000043,1.2600243973093956,2163.4962491123047,0.029458765688622185,32.51020029574908,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.62598314309172,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-19,983.4963841848578,62.51456448905628,54.78538273808989,19.6523719901381,1.083926263145679,0.9663019273453015,0.08000000000000043,1.256274438899954,2203.3689062912454,0.02957144983207754,32.11609559996311,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.7346722312685,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-20,1048.2307238206101,64.73433965638507,57.46621562499608,20.76212967133664,1.1097611162345031,1.010570821721001,0.08000000000000043,1.2524311039002418,2239.8756292982694,0.02964949881555787,31.809629877089378,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.81267644235908,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-21,1115.1893162979093,66.95859249277372,60.02528906199214,21.898019360806977,1.1358922657473076,1.0492146385919805,0.08000000000000043,1.2485347047836188,2272.7574330273574,0.029733892049612853,31.5622062475068,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.86961237378625,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-22,1184.3070809532335,69.1177646669301,62.44030907186589,23.060263066177342,1.162245637578097,1.082627365498609,0.08000000000000043,1.2446141830802822,2301.7838795539733,0.029859404169724227,31.35449566817701,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.91524418661004,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-23,1255.4165098099497,71.1094288654207,64.6972426313074,24.2483808807578,1.188119263736257,1.1116280871491684,0.08000000000000043,1.2406883360820298,2326.799286523919,0.03004403599736432,31.166868842276948,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.94719590660279,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
2020-05-24,1328.2230158416273,72.80650603820591,66.79319102325441,25.460720049708662,1.2123402558177083,1.137471065361878,0.08000000000000043,1.2367777258818213,2348.0081106589414,0.030293207993498394,30.97765971186289,0.09000000000000047,1200.0000000000064,0.020000000000000108,99.9615927929128,307.81000000000165,27.600000000000147,167.30000000000086,2.5000000000000133,90.65000000000047,6336393.0000000335
