date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,icu_patients,hosp_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,female_smokers,male_smokers,life_expectancy,population,excess_mortality_cumulative,excess_mortality
2020-03-11,441.9505604610704,83.43830539574593,52.65745043633665,13.574748881153226,2.4456680578262886,1.6595431346272074,0.020000000000000077,3.4986137859308686,9245.000000000035,33760.000000000146,5643.536661966038,2836.4727953189554,0.10740580842517564,9.391670666238596,0.010000000000000038,4848.000000000019,4848.000000000019,0.010000000000000038,22.81630605990332,15.410000000000057,38.300000000000146,19.100000000000076,24.600000000000094,78.86000000000031,338289856.0000014,1.070000000000004,0.36292695089288574
2020-03-12,582.5103994315748,145.82865702230345,70.64156274769417,16.504951232831445,3.1884856285432224,1.9654007043365,0.020000000000000087,3.4943391757325357,9245.000000000038,33760.00000000016,7586.527866259362,3723.427350055417,0.10699483872486201,9.415908044860023,0.010000000000000044,4848.000000000022,4848.000000000022,0.010000000000000044,24.97753277092476,15.410000000000064,38.30000000000016,19.100000000000083,24.600000000000104,78.86000000000035,338289856.0000015,1.0700000000000047,0.3730334676215263
2020-03-13,829.6243800520281,250.9085321978854,101.9777216729234,20.70017431667275,4.3822336461003815,2.411542286494138,0.020000000000000094,3.490053185936446,9245.000000000042,33760.00000000017,10010.828882887821,4933.831582354113,0.106757602863944,9.426656308370305,0.010000000000000047,4848.000000000024,4848.000000000024,0.010000000000000047,27.451796637017146,15.410000000000068,38.300000000000175,19.10000000000009,24.60000000000011,78.86000000000038,338289856.0000016,1.0700000000000052,0.39113307467495956
2020-03-14,1223.557877799205,396.46861634298534,151.68073582482864,26.56845652935982,5.995046275299283,3.047924814418121,0.020000000000000098,3.484688079497588,9245.000000000044,33760.000000000175,12967.28247341347,6527.2626815943,0.10677004442332985,9.419833860237018,0.010000000000000049,4848.000000000025,4848.000000000025,0.010000000000000049,30.2159337738198,15.410000000000071,38.30000000000018,19.100000000000094,24.60000000000012,78.8600000000004,338289856.00000167,1.0700000000000054,0.42174427918010526
2020-03-15,1797.8182952272364,575.8926872087596,223.91730073740035,34.4326772386489,7.94756137098644,3.9150782261982147,0.0200000000000001,3.476907623941231,9245.000000000045,33760.000000000175,16522.697941032988,8561.739884498911,0.10710613706668953,9.391653029308351,0.01000000000000005,4848.0000000000255,4848.0000000000255,0.01000000000000005,33.22238084103071,15.410000000000075,38.30000000000019,19.100000000000097,24.600000000000122,78.86000000000041,338289856.0000017,1.0700000000000056,0.4707051066055064
2020-03-16,2460.605366540019,664.0112736483292,310.0089508277763,42.37473417333065,8.00456243095477,4.788687952130894,0.020000000000000104,3.4652713772965873,9245.000000000047,33760.000000000175,20715.51775118526,11087.426648991532,0.10784980318786475,9.338780172756971,0.010000000000000052,4848.0000000000255,4848.0000000000255,0.010000000000000052,36.40676559198835,15.410000000000078,38.300000000000196,19.1000000000001,24.600000000000126,78.86000000000041,338289856.0000018,1.0700000000000056,0.5448819327337041
2020-03-17,3241.5135594880853,781.826344699726,413.41095972716795,50.77316439858244,8.445309347456552,5.714283255630178,0.020000000000000108,3.448341380419116,9245.000000000047,33760.000000000175,25527.060291410977,14142.019178728166,0.1090599445046673,9.258706978307238,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,39.71880334719108,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0700000000000056,0.650633261351923
2020-03-18,4237.4344262418,996.6094805674596,544.0640974618284,61.33729088135452,10.599285824425658,6.894901678956001,0.020000000000000108,3.424861562140457,9245.000000000047,33760.000000000175,30901.748676864696,17749.637396328,0.11078720142956722,9.149283950601804,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,43.106752154866555,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0700000000000056,0.7950878834966293
2020-03-19,5576.578486132557,1339.6605202510664,714.7417437492494,76.45632950555384,15.145408130439513,8.614011585655284,0.020000000000000108,3.3936818858910613,9245.000000000047,33760.000000000175,36773.91196013728,21918.58121466686,0.11305985808575024,9.008877959719303,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,46.50758674058438,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0700000000000056,0.9865385786119467
2020-03-20,7391.491637708677,1815.300496846352,938.3102229703102,98.7112193334319,22.2746669575582,11.177704067392746,0.020000000000000108,3.3538583762799683,9245.000000000047,33760.000000000175,43072.58125517092,26641.037882558056,0.11589799634388621,8.8371998401838,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,49.86575469667948,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0700000000000056,1.234430113661613
2020-03-21,9798.817467777328,2407.616339021324,1225.6740553983882,130.5084953016256,31.8121088154538,14.871336874074004,0.020000000000000108,3.3046274602966,9245.000000000047,33760.000000000175,49732.42052444228,31892.752587742783,0.11928839706399111,8.635555019116529,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,53.11462145237395,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0700000000000056,1.5490429657060891
2020-03-22,12884.118983185966,3085.519397123143,1584.234895621193,173.80569274318793,43.308322077007396,19.9270173614379,0.020000000000000108,3.245429386431245,9245.000000000047,33760.000000000175,56718.63195764985,37634.9270781698,0.12321565138558241,8.40630427338718,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,56.18940306407047,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0700000000000056,1.9409488370785366
2020-03-23,16503.10205251556,3619.1464806154736,2006.4291355168043,221.91758565306046,48.120236386456334,25.660979407633103,0.020000000000000108,3.1759277282526557,9245.000000000047,33760.000000000175,63955.68141814055,43812.01893500106,0.1276513959406091,8.152923098382349,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,59.03426011964312,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0700000000000056,2.420295015009942
2020-03-24,20730.47254779008,4227.493053738925,2498.691323518669,276.71262362893617,54.801295583313575,32.28568203471649,0.020000000000000108,3.09633445165168,9245.000000000047,33760.000000000175,71319.63902094233,50353.761550960015,0.13254947132520492,7.880752440141006,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,61.60150827654562,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0695606242497055,2.9977448783966265
2020-03-25,25732.233046912428,5001.852417970655,3070.8870065368747,344.81685298349987,68.10892256014208,40.50322403411761,0.020000000000000108,3.007391595041285,9245.000000000047,33760.000000000175,78647.74700972758,57174.578031351986,0.1378329179735419,7.59560311485043,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,63.85803456875385,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0682791116446637,3.68401687285233
2020-03-26,31704.058721835972,5971.8946140597745,3732.648395012554,435.1286222844907,90.31528920517465,51.24326207859413,0.020000000000000108,2.9101359716526547,9245.000000000047,33760.000000000175,85857.90954624218,64186.54713049536,0.14339844413626524,7.305139634133953,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,65.79010963697273,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0660899782990176,4.488388035560856
2020-03-27,38825.079254693155,7121.072237209357,4490.6261117086815,556.9546115097494,121.82862915339648,65.46644930619848,0.020000000000000108,2.805841959347122,9245.000000000047,33760.000000000175,92885.34415063202,71302.63336015349,0.14914660297938082,7.017629774081405,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,67.40356008810457,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.063434184250629,5.417650824435913
2020-03-28,47223.215274891976,8398.17479846295,5346.428003303177,718.611853913503,161.65922234985703,84.0170142582528,0.020000000000000108,2.696137287222045,9245.000000000047,33760.000000000175,99692.64187186235,78439.78925734862,0.15497145837545376,6.740287618214584,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,68.70826589671847,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0613296782655426,6.475409925511361
2020-03-29,56949.18068693833,9725.994495744451,6295.073249083731,926.3792524260793,207.76888347215407,107.51219508283012,0.020000000000000108,2.5828710649640483,9245.000000000047,33760.000000000175,106185.27156226797,85506.43371741367,0.16075606630906308,6.478604530726233,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,69.73453135531207,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0613679762169348,7.661634044004254
2020-03-30,67800.33147512631,10851.172600961556,7328.224362636988,1168.3872673738606,242.0091286674644,135.21130678400394,0.020000000000000108,2.4681319671134725,9245.000000000047,33760.000000000175,112428.70115069275,92431.13235011601,0.1663833070039372,6.236922047042743,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,70.5211160342605,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0656552646449264,8.97239893313249
2020-03-31,79858.46302134165,12058.147905795526,8446.892797511047,1450.1118306208962,281.7253985367979,167.62964880164262,0.020000000000000108,2.3540031446951586,9245.000000000047,33760.000000000175,118410.50884621302,99158.38148624587,0.17174562504933324,6.017672142909731,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,71.11239261716284,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0767929306150104,10.403949721596549
2020-04-01,93259.3451813264,13400.894429669874,9646.758591022768,1784.929121834454,334.81791768087965,205.73147690504624,0.020000000000000108,2.2421490941386955,9245.000000000047,33760.000000000175,124030.45427525467,105641.60885224113,0.17675395052584958,5.8215944433167595,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,71.54155852234217,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.0976580694637066,11.950459936409366
2020-04-02,108135.12023053283,14875.784251470272,10918.744861819134,2189.1518187514102,404.2231667674479,250.57593799552728,0.020000000000000108,2.1339157960403523,9245.000000000047,33760.000000000175,129224.2015500094,111836.77719509571,0.18134600588081282,5.6490933761204145,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,71.84385376570631,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.1311929241542966,13.601948055086623
2020-04-03,124571.10132351395,16435.98799467901,12249.448683048278,2678.306284878043,489.154818514501,303.0515212083461,0.020000000000000108,2.0302251469656256,9245.000000000047,33760.000000000175,133954.03120452404,117703.71604111834,0.18548203188313733,5.500069870487215,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.06239872764118,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.1802010233401217,15.343479071604035
2020-04-04,142573.37133846636,18002.27519122584,13621.464237237753,3264.3404602648734,586.0344396777322,363.6768962391627,0.020000000000000108,1.9315634950012093,9245.000000000047,33760.000000000175,138210.16084683215,123206.20285178271,0.18914319812049807,5.373337793944926,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.21929904573099,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.2471483434585515,17.155329822679878
2020-04-05,162044.4820106374,19471.1145543761,15013.625182453226,3953.5297795878037,689.1895175411059,432.45154208887516,0.020000000000000108,1.8381175145928612,9245.000000000047,33760.000000000175,142026.33687623614,128326.34142455152,0.19231942186122064,5.267542130203369,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.33697428429835,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.333968238847956,19.013877134301474
2020-04-06,182740.01945885105,20695.540359867435,16419.964158009956,4733.239383818205,779.7097528940338,509.2661093785514,0.020000000000000108,1.7499958605729609,9245.000000000047,33760.000000000175,145445.14955439774,133042.9649404242,0.195012837242716,5.181034748913038,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.42523071322387,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.4418691978819291,20.89302808343461
2020-04-07,204675.0316271057,21935.01435199499,17830.94563628384,5610.721328426043,877.4820561055625,594.3743157120014,0.020000000000000108,1.6671363589074215,9245.000000000047,33760.000000000175,148450.48222074358,137334.37952303005,0.19721567188808126,5.112198168989245,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.491423034918,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.5716579238985675,22.765693100621984
2020-04-08,227848.45436027797,23173.424370977533,19227.02176761369,6596.694632389358,985.9733875866074,687.3965567581458,0.020000000000000108,1.5894802588379695,9245.000000000047,33760.000000000175,151018.77381811122,141189.84513031412,0.1989293686542642,5.059615659708974,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.5410672761886,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.723856680526662,24.60282142302863
2020-04-09,252223.82381804346,24375.37068611942,20584.10586481825,7701.018130077425,1104.3235604055362,787.4108498569108,0.020000000000000108,1.5170848224413425,9245.000000000047,33760.000000000175,153182.25266481182,144612.41679860846,0.2001663219011703,5.0221260951372635,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.57830045714155,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,1.8984281092499262,26.374950931986632
2020-04-10,277714.8107853172,25490.987888539184,21877.67751658399,8929.445110163128,1228.4270271238054,893.0210417236478,0.020000000000000108,1.450086079662295,9245.000000000047,33760.000000000175,155022.56063629495,147622.20089889193,0.20093857465147594,4.998787525457673,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.60622534285626,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,2.0946450269000487,28.053859265108777
2020-04-11,304174.3714050841,26459.561310716002,23085.861422505903,10281.189294807238,1351.7442199226884,1002.4079642274502,0.020000000000000108,1.3886337258747126,9245.000000000047,33760.000000000175,156606.9243718562,150250.30582930817,0.20123560519675204,4.988760973763592,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.6271690071423,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,2.311068958096363,29.61429088432891
2020-04-12,331386.61022802175,27212.239341149518,24191.736519368154,11747.099324046627,1465.9100556983215,1113.3678012248884,0.020000000000000108,1.3328014094674452,9245.000000000047,33760.000000000175,158143.56226725696,152552.76487618304,0.20106649058146864,4.991491544802338,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.64287675535682,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,2.545610218895483,31.035741110887326
2020-04-13,359078.3333820706,27691.72354270769,25191.191355266295,13307.016509841718,1559.91720563929,1224.8257250298514,0.020000000000000108,1.2826230351225636,9245.000000000047,33760.000000000175,159833.31699779266,154608.2179848686,0.20045419889925625,5.0066293244065445,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.65465756651771,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,2.795649163848411,32.30428288552495
2020-04-14,387184.96921884187,28106.636128265454,26072.851680638516,14961.458810952745,1654.4423159941762,1335.8197254142783,0.020000000000000108,1.2380550268267334,9245.000000000047,33760.000000000175,161654.70672054897,156494.5385209723,0.1994313085151018,5.033755121940985,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.66349317488839,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,3.058230316417572,33.41263385589739
2020-04-15,415640.791490732,28455.8224905107,26827.48003714344,16709.468704206833,1748.0099044164494,1444.681736853213,0.020000000000000108,1.1989451162738978,9245.000000000047,33760.000000000175,163618.89500485928,158294.56037101388,0.19802419243997885,5.0721909374479885,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.67011988116639,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,3.3300756831068874,34.355789109717904
2020-04-16,444378.23967493407,28737.448348167487,27450.634029150446,18547.32303752814,1837.854341693077,1549.471492361955,0.020000000000000108,1.1649675637729748,9245.000000000047,33760.000000000175,165798.94584963692,160096.95128989607,0.19628947593955132,5.121105064753743,0.010000000000000054,4848.0000000000255,4848.0000000000255,0.010000000000000054,72.67508991087489,15.410000000000078,38.300000000000196,19.1000000000001,24.60000000000013,78.86000000000041,338289856.0000018,3.60774502994491,35.13164525365703
