date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,total_boosters_per_hundred,reproduction_rate,icu_patients,weekly_hosp_admissions,new_tests_smoothed,positive_rate,tests_per_case,total_vaccinations_per_hundred,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,gdp_per_capita,diabetes_prevalence,hospital_beds_per_thousand,population,excess_mortality_cumulative,excess_mortality
2022-07-01,27772903.515107285,80923.34898282128,74809.89412870281,144280.07664355554,79.49175445396486,73.0552770822436,330290.7407496312,68.4231755011894,1.2331972509125995,898.9783631891531,6989.680129817807,88457.56130787492,0.41971134274074234,2.4019835387836754,219.36583327982373,77.65202297507494,35202.03965606107,34741.56760781052,1.741142394068156e-14,14.58628583067826,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.250585471365338,9.656615864005925
2022-07-02,27855551.85761363,82648.34250634685,76853.45652509865,144361.67606702368,81.59942346814022,75.22640302823098,331273.6417021721,68.46177545265363,1.2214065031488985,918.1476540983949,7135.308723736993,88460.92098090632,0.41978350705555734,2.40148765408776,219.40792877370131,77.65337986866895,35102.89661340978,34936.00542466854,1.305856795551117e-14,14.580829434417893,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.2546185060542525,9.33441090068245
2022-07-03,27939594.35384375,84042.49623011578,78746.57424676527,144445.16858872952,83.49252170582409,77.29420951099235,332273.122636358,68.50026872588333,1.2092176116861746,937.2093831077343,7269.676920954016,88463.44073567985,0.4198376302916686,2.401115740565823,219.44992395584188,77.65472623957551,34992.59834887445,35045.32263669796,9.793925966633378e-15,14.559620944591721,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.258215495571723,8.95773270686285
2022-07-04,28024501.813556734,84907.45971298774,80474.12540356147,144529.7446057361,84.57601700658215,79.23140907248161,333282.8900625954,68.53869427227298,1.196951023890683,956.1635014549132,7394.915964794385,88465.33055176001,0.419878222718752,2.4008368054243707,219.4918493986852,77.65605259823377,34915.528124939665,35084.077449404576,7.345444474975033e-15,14.517566387176842,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.261410005647771,8.545124998796144
2022-07-05,28110191.31013527,85689.49657853536,82020.04141821744,144615.4157587625,85.67115302642995,81.03731843978474,334301.9577395779,68.5771171812572,1.1848866680472963,975.0238381144571,7514.280234746414,88466.74791382012,0.4199086670390646,2.4006276040682812,219.5337598673723,77.65735667556619,34893.69473623873,35073.86049493971,5.509083356231275e-15,14.45056651630379,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.264249050084943,8.11727829984049
2022-07-06,28196633.81943084,86442.50929556938,83377.24722332707,144702.46889728797,87.0531385254787,82.74108821574688,335329.98047566,68.61562828671869,1.1732159060128493,993.8914403182296,7631.689070694599,88467.81093536521,0.41993150027929904,2.400470703051214,219.5757234234772,77.65864161785768,34937.62585179125,35041.2108851027,4.131812517173456e-15,14.355825662922754,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.2667948076948425,7.6970390647086155
2022-07-07,28283823.375368256,87189.5559374173,84549.02889228534,144791.31873825385,88.84984096586093,84.39096548307725,336366.8873118198,68.65433126675211,1.162072078184493,1012.7632796569025,7750.3247538936175,88468.60820152404,0.4199486252094749,2.4003530272884137,219.61782424181632,77.65991463291502,35063.93731062759,35015.51605005849,3.098859387880092e-15,14.232083371303268,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.269130758093605,7.308338676128663
2022-07-08,28371753.93664905,87930.5612807942,85550.05936249143,144882.39736009005,91.07862183622518,86.04624075742765,337412.6064088815,68.6933077584029,1.1515513113856242,1031.5764998202478,7873.178083842978,88469.20615114315,0.4199614689071068,2.4002647704663134,219.66015211801414,77.66118597468636,35267.9197412125,35024.92777768613,2.324144540910069e-15,14.07978812640895,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.271362128040152,6.974908384231975
2022-07-09,28460402.036779005,88648.10012995583,86407.16772775106,144976.07132323517,93.67396314510697,87.77120820220145,338466.8587129318,68.73263789701817,1.14168093667432,1050.3367866298934,8002.7417399992455,88469.65461335747,0.4199711016803307,2.4001985778497383,219.70276938909268,77.66245606149323,35533.432824655385,35086.43204851998,1.7431084056825516e-15,13.901227649428579,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.273612070681518,6.7188337029860685
2022-07-10,28549713.771588817,89311.73480981348,87159.91620757812,145072.57951052612,96.50818729095707,89.63063578966026,339529.00320438255,68.77237725922139,1.1324468692801435,1069.105870515408,8140.258389679472,88469.99096001821,0.4199783262602486,2.400148933387307,219.7457333120202,77.66373053997911,35847.04557841402,35208.493057075226,1.3073313042619138e-15,13.700626619424394,46.600000000000236,45229.240000000245,8.310000000000043,8.00000000000004,83369840.00000045,4.276014644478501,6.558988399411506
