date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,reproduction_rate,new_tests_smoothed,positive_rate,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,aged_65_older,median_age,cardiovasc_death_rate,male_smokers,population
2021-06-21,4035.306301811648,1.3045358968790781,1.2255625907105023,46.999605501502266,0.00016903653418694792,0.0004281151222650239,585575.000000003,0.9895507200992805,950.000000000005,0.16000000000000086,32.13702562147081,1004.3485539686226,986.1934113653044,0.21413467193470453,59.21750510387495,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-22,4036.751607418858,1.4453056072100545,1.2310012901563432,46.999704126126765,0.00012677740064021093,0.00032108634169876796,585575.000000003,1.0102160458921734,950.000000000005,0.16000000000000086,32.32390164984588,998.2262991222343,993.9917456603728,0.2078986768663486,58.93918538899227,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-23,4038.3608613495403,1.6092539306822693,1.2796884272164837,46.999778094595136,9.50830504801582e-05,0.00024081475627407597,585575.000000003,1.030257703455977,950.000000000005,0.16000000000000086,32.501219385412895,985.4347857508561,997.4882177779249,0.20087552671892783,58.64383118783349,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-24,4040.1491043185606,1.7882429690201085,1.3680686798176656,46.999833570946414,7.131228786011866e-05,0.000180611067205557,585575.000000003,1.0494177443017452,950.000000000005,0.16000000000000086,32.66848257396599,965.9121752859941,995.7321458803099,0.19309717509737323,58.325358200183544,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-25,4042.1202639208914,1.9711596023306956,1.4896011220158052,46.99987517820988,5.3484215895088995e-05,0.00013545830040416774,585575.000000003,1.067610496332322,950.000000000005,0.16000000000000086,32.82531708561352,939.8375574502757,987.7435825841187,0.1845921120922609,57.97291037605888,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-26,4044.2649232153994,2.1446592945082066,1.6349965751899433,46.99990638365747,4.011316192131675e-05,0.0001015937253031258,585575.000000003,1.084873677032695,950.000000000005,0.16000000000000086,32.97122803722247,907.1092120437518,972.6094322516004,0.1753838061118591,57.57414722936162,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-27,4046.558647162686,2.2937239472871056,1.7923956214377097,46.99992978774316,3.008487144098756e-05,7.619529397734435e-05,585575.000000003,1.1013349604248137,950.000000000005,0.16000000000000086,33.1057757467275,867.98976294361,949.9022907368592,0.16556985199824487,57.117709323120195,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-28,4048.9254333358213,2.366786173135016,1.9440861472353639,46.99994734080744,2.256365358074067e-05,5.714647048300826e-05,585575.000000003,1.1171122416502213,950.000000000005,0.16000000000000086,33.22892440862357,824.5602439918067,919.6706094553606,0.15528194620618221,56.59506738341973,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-29,4051.364695557786,2.439262221965034,2.0860827099740376,46.99996050560564,1.6922740185555502e-05,4.28598528622562e-05,585575.000000003,1.1324046401904795,950.000000000005,0.16000000000000086,33.34081862967393,778.803440912408,882.4665479124653,0.14466685719826966,56.00190913484994,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
2021-06-30,4053.8986994317584,2.5340038739721633,2.2182533705542227,46.99997037920429,1.2692055139166626e-05,3.2144889646692146e-05,585575.000000003,1.14743712590886,950.000000000005,0.16000000000000086,33.441848700762286,732.5576227011135,839.2040318134709,0.1338569625496397,55.3205113598641,14.95000000000008,39.80000000000021,170.05000000000092,14.500000000000076,281646.0000000015
