date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_tests,people_vaccinated_per_hundred,reproduction_rate,new_tests,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,median_age,cardiovasc_death_rate,female_smokers,male_smokers,hospital_beds_per_thousand,population
2020-09-18,93045.70336984185,714.5924987837691,710.8649008964721,555.4132452983067,2.704009808990387,2.4382280769684233,683138.203957818,3.210000000000017,0.9945524549412159,4491.822167046261,0.15621430386164487,6.378144105530594,1121.000000000006,0.21000000000000116,74.07000697172018,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-19,93756.45306067176,710.7496908299092,712.368196034346,558.1796495522699,2.7664042539632208,2.5228804953475237,687607.6203568584,3.210000000000017,0.991278271393373,4469.416399040358,0.1545497065646243,6.4505764049398095,1121.000000000006,0.21000000000000116,74.07000522879024,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-20,94461.42531586596,704.9722551941848,712.293378926213,560.9853027750629,2.8056532227930404,2.601936389610194,692050.3984609221,3.210000000000017,0.9881852710951281,4442.778104063726,0.15288351457117366,6.524221896465048,1121.000000000006,0.21000000000000116,74.07349551823143,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-21,95160.96678909741,699.5414732314507,710.8189600188366,563.801129634627,2.81582685956408,2.6699726541985997,696457.3819258476,3.210000000000017,0.9853142926878633,4406.983464925628,0.15128949436406242,6.596393636311303,1121.000000000006,0.21000000000000116,74.08018676472409,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-22,95853.89236719487,692.9255780974739,707.8616300012002,566.6193507812393,2.818221146612301,2.724815948308941,700817.4050449039,3.210000000000017,0.9827210136335459,4360.023119056218,0.14982280920226487,6.664451012624566,1121.000000000006,0.21000000000000116,74.08739863850761,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-23,96538.17593344412,684.2835662492537,703.3392761531313,569.434616511916,2.8152657306767472,2.7655360077734037,705119.6593751463,3.210000000000017,0.9804450911883152,4302.254330242396,0.14851820580279776,6.726546081058608,1121.000000000006,0.21000000000000116,74.0911065095854,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-24,97211.5932299798,673.4172965356806,697.2094210773575,572.2437225649334,2.8091060530172602,2.7923902088035537,709353.4779993633,3.210000000000017,0.9785474576931124,4233.818624217032,0.147422752606785,6.780457395312388,1121.000000000006,0.21000000000000116,74.08672516337855,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-25,97872.20400457937,660.6107745995636,689.4980517485492,575.0453969657176,2.8016744007842806,2.806781990797886,713510.2532312624,3.210000000000017,0.9770652474391956,4156.775231899043,0.14655833788753886,6.824724106600655,1121.000000000006,0.21000000000000116,74.06969658746614,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-26,98518.71362075853,646.5096161791499,680.3212413001006,577.8401401612639,2.7947431955461974,2.811229673447481,717583.2723571906,3.210000000000017,0.9760510364197341,4073.0191259281664,0.1459539828920603,6.857946764501245,1121.000000000006,0.21000000000000116,74.03593081164044,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-27,99150.7442653428,632.0306445842664,669.9013653642166,580.6301051209488,2.789964959684862,2.8093430695652524,721570.0841321474,3.210000000000017,0.9755292275410463,3986.8117749567955,0.14564648264415855,6.878246757280275,1121.000000000006,0.21000000000000116,73.98213653794828,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
2020-09-28,99769.08877431428,618.3445089714908,658.3021424782377,583.395057832309,2.764952711360289,2.8023899783213255,725467.9179795252,3.210000000000017,0.9755363841334849,3897.8338473779118,0.14565777730309326,6.88376263744955,1121.000000000006,0.21000000000000116,73.90606911322213,33.70000000000018,132.2400000000007,2.700000000000015,37.000000000000185,2.00000000000001,4268886.000000022
