date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,people_vaccinated_per_hundred,total_deaths_per_million,reproduction_rate,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations_smoothed,new_people_vaccinated_smoothed,stringency_index,aged_65_older,median_age,aged_70_older,hospital_beds_per_thousand,population
2020-03-11,3.0000000000000124,0.0,0.0,1.0000000000000038,0.0,0.0,0.08000000000000031,0.6600000000000027,3929.000000000015,0.020000000000000077,45.00000000000018,94.00000000000036,94.00000000000036,9.836716287235262,2.56000000000001,17.50000000000007,1.5000000000000062,0.8000000000000032,12889583.000000052
2020-03-12,3.0000000000000133,0.0,0.0,1.0000000000000042,0.0,0.0,0.08000000000000035,0.6600000000000029,3929.000000000017,0.020000000000000087,45.0000000000002,94.0000000000004,94.0000000000004,10.066842830625742,2.560000000000011,17.500000000000078,1.5000000000000067,0.8000000000000034,12889583.000000056
2020-03-13,3.000000000000014,0.0,0.0,1.0000000000000044,0.0,0.0,0.08000000000000038,0.6600000000000031,3929.000000000018,0.020000000000000094,45.00000000000021,94.00000000000043,94.00000000000043,10.290857720900801,2.560000000000012,17.500000000000085,1.500000000000007,0.8000000000000036,12889583.00000006
2020-03-14,3.000000000000015,0.0,0.0,1.0000000000000047,0.0,0.0,0.08000000000000039,0.6600000000000033,3929.000000000019,0.020000000000000098,45.00000000000022,94.00000000000044,94.00000000000044,10.505487505284536,2.5600000000000125,17.50000000000009,1.5000000000000075,0.8000000000000038,12889583.000000063
2020-03-15,3.000000000000016,0.0,0.0,1.0000000000000049,0.0,0.0,0.0800000000000004,0.6600000000000034,3929.00000000002,0.0200000000000001,45.00000000000023,94.00000000000045,94.00000000000045,10.706723579836076,2.560000000000013,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-16,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000042,0.6600000000000035,3929.0000000000205,0.020000000000000104,45.000000000000234,94.00000000000047,94.00000000000047,10.889631566583601,2.5600000000000134,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-17,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000024,94.00000000000048,94.00000000000048,11.058268438997185,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-18,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,11.219039079732713,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-19,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,11.380556943930127,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-20,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,11.553539556687108,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-21,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,11.737007608691819,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-22,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,11.927755706518882,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-23,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,12.123963838712708,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-24,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,12.324851030295052,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-25,3.000000000000016,0.0,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,12.527360638590732,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-26,3.000000000000016,0.0018422753716871377,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,12.727178526777585,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-27,3.000000000000016,0.009138655462184911,0.0,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,12.919496694048949,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-28,3.000000000000016,0.021737637362637466,0.001994343891402719,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.099585998235503,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-29,3.000000000000016,0.039040784583064196,0.006749151583710433,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.263225697771668,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-30,2.9974789915966547,0.057593452044279556,0.01491124959599231,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.4070256081704,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-03-31,2.9926470588235454,0.07894169536805148,0.02678395432692321,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.528667719379275,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-01,2.987439398836474,0.1034370407568081,0.042366084685076175,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.627087408797566,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-02,2.984761837427295,0.13053511734847256,0.0613812215616418,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.702609351039047,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-03,2.987924965659357,0.1590196314825894,0.08329965243496781,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.757049450254096,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-04,3.0002197423440693,0.18717034739991917,0.10735482982396366,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.793791289371264,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-05,3.024599195898328,0.21288907276713437,0.13255571512815403,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.817843467028467,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-06,3.0634397007375833,0.23757566042538353,0.15860359953292905,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.83588260027137,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-07,3.118361934570645,0.26195679379996895,0.18507147793024015,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.849411950203548,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-08,3.190096596370781,0.28295757595760485,0.2110330848536275,1.000000000000005,0.0,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.859558962652681,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-09,3.278383694854044,0.2984334373011065,0.23532668823621333,1.000000000000005,0.0006140917905623792,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.86716922198953,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-10,3.381897014838017,0.3069375537353649,0.2567529347291967,1.000000000000005,0.0030462184873949706,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.872876916492167,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-11,3.498187467010871,0.30754641029182794,0.27422323369072477,1.000000000000005,0.007245879120879156,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.877157687369145,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-12,3.6236406002581587,0.29972897384686104,0.2868710451775463,1.000000000000005,0.013013594861021398,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.880368265526878,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-13,3.743360702294465,0.27316453904707233,0.29215635434211296,1.000000000000005,0.02003815348254697,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.882776199145178,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-14,3.8571003586536277,0.24370662988323594,0.28970501624139444,1.000000000000005,0.027924542713720253,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.884582149358904,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-15,3.971784545008326,0.21991636543117307,0.28080639631162146,1.000000000000005,0.03621490024795996,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.885936612019197,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-16,4.098424704813135,0.2074065694838519,0.26786013013610815,1.000000000000005,0.04440422625255055,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.886952459014418,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-17,4.249804307536813,0.2095788443721006,0.2539611932711182,1.000000000000005,0.05195216775017578,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.887714344260834,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-18,4.43874301733652,0.2281763763301424,0.24258870361526524,1.000000000000005,0.058291856905068926,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.888285758195645,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-19,4.676794819563483,0.2636985395197469,0.23737252318656235,1.000000000000005,0.06283653973762532,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.888714318646754,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-20,4.968229598835516,0.3106698322416208,0.24263669685016775,1.000000000000005,0.06624505186204263,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889035738985084,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-21,5.31980503687713,0.36600172776880524,0.2599910972982597,1.000000000000005,0.06901151998896905,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889276804238833,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-22,5.738205426009506,0.4292201064277683,0.28975592801571204,1.000000000000005,0.07040763805248967,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889457603179144,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-23,6.228120779267966,0.4980301412300063,0.33112253747914083,1.000000000000005,0.07004877960594783,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889593202384377,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-24,6.790806162990094,0.5687714747007864,0.38227402980618896,1.000000000000005,0.06780807791713064,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889694901788303,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-25,7.423001196256804,0.6367596015007041,0.44047572274249003,1.000000000000005,0.06375198603965801,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889771176341247,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-26,8.11611967547316,0.6965419053918513,0.5021429911518911,1.000000000000005,0.05809194686652443,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889828382255955,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-27,8.858162801207342,0.7446106953658032,0.5639761832475652,1.000000000000005,0.05114814567025536,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889871286691985,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-28,9.647791460957237,0.7915543369736103,0.6246222473257849,1.000000000000005,0.043322324508024444,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889903465019009,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-29,10.481254067599005,0.8349068645595562,0.682440182585484,1.000000000000005,0.03507739302549152,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889927598764276,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
2020-04-30,11.35266647183696,0.8724955976762943,0.7358041188395668,1.000000000000005,0.02692213655968102,0.0,0.08000000000000043,0.6600000000000035,3929.000000000021,0.020000000000000108,45.00000000000025,94.0000000000005,94.0000000000005,13.889945699073227,2.560000000000014,17.500000000000092,1.500000000000008,0.800000000000004,12889583.000000067
