date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,people_vaccinated_per_hundred,reproduction_rate,icu_patients,new_tests,new_tests_smoothed,positive_rate,tests_per_case,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,cardiovasc_death_rate,handwashing_facilities,population
2020-11-02,140806.22127571778,144.7094347049711,156.18479867128363,8617.348097556824,18.288470820872718,20.930781569249632,0.09000000000000047,0.010000000000000054,0.8365717534013895,111.00000000000061,907.4708607830491,925.3097364320861,0.1483893222740041,6.825084210793036,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.48000021503995,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-03,140947.77183914147,141.5505634236865,152.343614840567,8634.742682734533,17.39458517771015,20.083528646232658,0.09000000000000047,0.010000000000000054,0.8429886081990717,111.00000000000061,901.1214067379022,919.8400269523787,0.14513927677337657,6.996267909226009,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.48000016128007,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-04,141085.95143914944,138.17960000797189,148.60307085893223,8651.186197571275,16.44351483674094,19.191942864765014,0.09000000000000047,0.010000000000000054,0.8497393553089689,111.00000000000061,896.0408611297046,914.152159839366,0.14190019125811923,7.172007008196181,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.48000012096017,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-05,141220.52448757173,134.57304842226867,144.94113232971972,8666.638824002644,15.452626431369556,18.267845804035968,0.09000000000000047,0.010000000000000054,0.8568698041352509,111.00000000000061,892.8602676960193,908.5973777980778,0.1386940510066148,7.3499974991982135,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.48000009072024,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-06,141351.3397457695,130.81525819776178,141.346607165842,8681.098979023327,14.460155020682969,17.326800481016654,0.09000000000000047,0.010000000000000054,0.8643957273742255,111.00000000000061,891.4244186129984,903.5458678669822,0.1355425162769393,7.528155849026984,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.4800000680403,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-07,141478.4112088102,127.07146304069383,137.8158807137482,8694.618966006357,13.519986983030018,16.386784911505885,0.09000000000000047,0.010000000000000054,0.8723022900361648,111.00000000000061,891.0258446643395,899.2583343197596,0.13250885876555857,7.701516046434115,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.47649584934967,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-08,141601.9787685988,123.56755978860068,134.35046709639727,8707.316713192562,12.697747186205948,15.4671972809145,0.09000000000000047,0.010000000000000054,0.8805683464864009,111.00000000000061,892.777124286879,896.1678457624454,0.12964538033790535,7.865928566823012,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.46977945003758,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-09,141722.46169441956,120.48292582076547,130.88926095578228,8719.385838061855,12.069124869292486,14.57873167109313,0.09000000000000047,0.010000000000000054,0.8891489489404323,111.00000000000061,897.0519608622194,894.6664143800124,0.12697870235103745,8.019470665582688,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.46254079308744,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-10,141839.84874334233,117.38704892278176,127.4370586774057,8730.84495385345,11.459115791594458,13.730710679628848,0.09000000000000047,0.010000000000000054,0.8979995591519965,111.00000000000061,903.282587324106,894.9619794986497,0.12454753678267061,8.158977595179271,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.4588189755526,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
2020-11-11,141954.26739137893,114.41864803662428,124.04237513281203,8741.719979126363,10.875025272913698,12.935010708493467,0.09000000000000047,0.010000000000000054,0.9070458878513936,111.00000000000061,911.1704731369075,897.1105764145509,0.12239643151395851,8.282276182809804,1971.0000000000105,1971.0000000000105,0.020000000000000108,81.46321571841311,10.200000000000053,25.40000000000013,6.700000000000035,204.30000000000103,25.38000000000013,12224114.000000065
