date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,life_expectancy,population
2020-10-15,13.94868586397826,0.6216591675357077,0.0,0.0,27190.41815261468,75.12000000000039,808.0000000000043
2020-10-16,14.673279103866072,0.727330348502461,0.0,0.0,28602.880694292988,75.12000000000039,808.0000000000043
2020-10-17,15.48731226907605,0.816085996670965,0.0,0.0,30189.69007954332,75.12000000000039,808.0000000000043
2020-10-18,16.365484201807064,0.8797115563267547,0.0,0.0,31901.526309657544,75.12000000000039,808.0000000000043
2020-10-19,17.291760210178857,0.9274307260685969,0.0,0.0,33707.132673419685,75.12000000000039,808.0000000000043
2020-10-20,18.257055451751818,0.9661612798455669,0.0,0.0,35588.79992523289,75.12000000000039,808.0000000000043
2020-10-21,19.24211285578222,0.9857069327348554,0.0,0.0,37508.98991322014,75.12000000000039,808.0000000000043
2020-10-22,20.22230862373715,0.9806829144832696,0.0,0.0,39419.70302719054,75.12000000000039,808.0000000000043
2020-10-23,21.17125635468072,0.9493130908398291,0.0,0.0,41269.50378461404,75.12000000000039,808.0000000000043
2020-10-24,22.063510139313742,0.8925278045552122,0.0,0.0,43008.79002010249,75.12000000000039,808.0000000000043
2020-10-25,22.876591880503444,0.8132872561313421,0.0,0.0,44593.74477752038,75.12000000000039,808.0000000000043
2020-10-26,23.592511783680788,0.7160740393835751,0.0,0.0,45989.30022906796,75.12000000000039,808.0000000000043
2020-10-27,24.198908724638454,0.6065125431123424,0.0,0.0,47171.360614593534,75.12000000000039,808.0000000000043
2020-10-28,24.689905525379327,0.49108350235688136,0.0,0.0,48128.46944607773,75.12000000000039,808.0000000000043
2020-10-29,25.066750411002857,0.37690991183553435,0.0,0.0,48863.059910996635,75.12000000000039,808.0000000000043
2020-10-30,25.338298102369826,0.28268243387665076,0.0,0.0,49392.39267484419,75.12000000000039,808.0000000000043
2020-10-31,25.52137063560093,0.21201182540748809,0.0,0.0,49749.25923302397,75.12000000000039,808.0000000000043
2020-11-01,25.641027976700734,0.15900886905561606,0.0,0.0,49982.50942476805,75.12000000000039,808.0000000000043
2020-11-02,25.730770982525584,0.11925665179171205,0.0,0.0,50157.44706857612,75.12000000000039,808.0000000000043
2020-11-03,25.798078236894224,0.08944248884378403,0.0,0.0,50288.650301432164,75.12000000000039,808.0000000000043
2020-11-04,25.848558677670702,0.06708186663283802,0.0,0.0,50387.052726074195,75.12000000000039,808.0000000000043
2020-11-05,25.886419008253064,0.050311399974628516,0.0,0.0,50460.854544555725,75.12000000000039,808.0000000000043
2020-11-06,25.914814256189835,0.037733549980971386,0.0,0.0,50516.20590841687,75.12000000000039,808.0000000000043
2020-11-07,25.936110692142414,0.028300162485728537,0.0,0.0,50557.719431312726,75.12000000000039,808.0000000000043
2020-11-08,25.952083019106844,0.021225121864296405,0.0,0.0,50588.85457348461,75.12000000000039,808.0000000000043
2020-11-09,25.964062264330167,0.015918841398222305,0.0,0.0,50612.20593011353,75.12000000000039,808.0000000000043
2020-11-10,25.97304669824766,0.011939131048666729,0.0,0.0,50629.719447585216,75.12000000000039,808.0000000000043
2020-11-11,25.979785023685782,0.008954348286500047,0.0,0.0,50642.85458568898,75.12000000000039,808.0000000000043
2020-11-12,25.984838767764373,0.006715761214875035,0.0,0.0,50652.705939266816,75.12000000000039,808.0000000000043
2020-11-13,25.988629075823315,0.005036820911156276,0.0,0.0,50660.09445445018,75.12000000000039,808.0000000000043
2020-11-14,25.991471806867523,0.0037776156833672072,0.0,0.0,50665.63584083771,75.12000000000039,808.0000000000043
2020-11-15,25.993603855150678,0.002833211762525405,0.0,0.0,50669.791880628356,75.12000000000039,808.0000000000043
2020-11-16,25.995202891363043,0.0021249088218940537,0.0,0.0,50672.908910471335,75.12000000000039,808.0000000000043
2020-11-17,25.996402168522316,0.0015936816164205403,0.0,0.0,50675.24668285357,75.12000000000039,808.0000000000043
2020-11-18,25.997301626391774,0.0011952612123154053,0.0,0.0,50677.000012140255,75.12000000000039,808.0000000000043
2020-11-19,25.997976219793866,0.0008964459092365539,0.0,0.0,50678.31500910527,75.12000000000039,808.0000000000043
2020-11-20,25.998482164845434,0.0006723344319274154,0.0,0.0,50679.30125682903,75.12000000000039,808.0000000000043
2020-11-21,25.998861623634113,0.0005042508239455616,0.0,0.0,50680.04094262184,75.12000000000039,808.0000000000043
2020-11-22,25.99914621772562,0.0003781881179591712,0.0,0.0,50680.59570696646,75.12000000000039,808.0000000000043
2020-11-23,25.99935966329425,0.00028364108846937837,0.0,0.0,50681.011780224915,75.12000000000039,808.0000000000043
2020-11-24,25.99951974747072,0.00021273081635203377,0.0,0.0,50681.32383516876,75.12000000000039,808.0000000000043
2020-11-25,25.999639810603078,0.00015954811226402533,0.0,0.0,50681.55787637664,75.12000000000039,808.0000000000043
2020-11-26,25.999729857952346,0.00011966108419801899,0.0,0.0,50681.73340728255,75.12000000000039,808.0000000000043
2020-11-27,25.999797393464295,8.974581314851425e-05,0.0,0.0,50681.86505546198,75.12000000000039,808.0000000000043
2020-11-28,25.999848045098258,6.730935986138569e-05,0.0,0.0,50681.96379159656,75.12000000000039,808.0000000000043
2020-11-29,25.999886033823728,5.0482019896039266e-05,0.0,0.0,50682.037843697486,75.12000000000039,808.0000000000043
2020-11-30,25.99991452536783,3.786151492202945e-05,0.0,0.0,50682.09338277319,75.12000000000039,808.0000000000043
2020-12-01,25.99993589402591,2.8396136191522087e-05,0.0,0.0,50682.13503707996,75.12000000000039,808.0000000000043
2020-12-02,25.999951920519468,2.1297102143641564e-05,0.0,0.0,50682.16627781004,75.12000000000039,808.0000000000043
2020-12-03,25.999963940389637,1.5972826607731173e-05,0.0,0.0,50682.189708357604,75.12000000000039,808.0000000000043
2020-12-04,25.999972955292264,1.197961995579838e-05,0.0,0.0,50682.207281268275,75.12000000000039,808.0000000000043
2020-12-05,25.999979716469234,8.984714966848784e-06,0.0,0.0,50682.220460951285,75.12000000000039,808.0000000000043
2020-12-06,25.999984787351963,6.738536225136588e-06,0.0,0.0,50682.23034571354,75.12000000000039,808.0000000000043
2020-12-07,25.999988590514008,5.053902168852441e-06,0.0,0.0,50682.23775928523,75.12000000000039,808.0000000000043
2020-12-08,25.99999144288554,3.7904266266393303e-06,0.0,0.0,50682.24331946399,75.12000000000039,808.0000000000043
2020-12-09,25.99999358216419,2.842819969979498e-06,0.0,0.0,50682.24748959807,75.12000000000039,808.0000000000043
2020-12-10,25.999995186623178,2.1321149774846234e-06,0.0,0.0,50682.25061719863,75.12000000000039,808.0000000000043
