date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_boosters_per_hundred,reproduction_rate,new_tests,new_tests_smoothed,positive_rate,tests_per_case,people_vaccinated_per_hundred,new_vaccinations,new_vaccinations_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,extreme_poverty,female_smokers,population
2020-03-11,17.32800783775055,0.37143385831047615,0.17087306609058256,1.9811590982546943,0.06441558419926088,0.02741646295836005,0.010000000000000038,1.8600000000000079,2914.0000000000114,3174.0000000000127,0.1000000000000004,9.800000000000042,0.0,1179.0000000000048,1179.0000000000048,0.0,21.185720235852415,77.3900000000003,41.40000000000016,0.1000000000000004,13.500000000000053,39701744.00000015
2020-03-12,17.184758302359477,0.654658134521482,0.2656716062906266,1.9771427561409265,0.08464006565429395,0.03984773829827887,0.010000000000000044,1.8600000000000083,2914.0000000000127,3174.000000000014,0.10000000000000042,9.800000000000045,0.0,1179.0000000000052,1179.0000000000052,0.0,24.961702963009728,77.39000000000033,41.400000000000176,0.10000000000000042,13.500000000000057,39701744.000000164
2020-03-13,17.353985662774804,1.103340077943474,0.41758789993451906,1.98188744848902,0.10853499429566577,0.05494139519106546,0.010000000000000047,1.8600000000000088,2914.0000000000136,3174.000000000015,0.10000000000000045,9.800000000000047,0.0,1179.0000000000055,1179.0000000000055,0.0,29.157058250053087,77.39000000000036,41.40000000000019,0.10000000000000045,13.50000000000006,39701744.00000018
2020-03-14,18.01175621540692,1.7062542504420966,0.6443040471228366,2.0003296135160893,0.13494035367262228,0.07256125001320876,0.010000000000000049,1.8600000000000092,2914.000000000014,3174.000000000016,0.10000000000000048,9.800000000000049,0.0,1179.0000000000057,1179.0000000000057,0.0,33.74690406245908,77.39000000000037,41.4000000000002,0.10000000000000048,13.500000000000064,39701744.00000019
2020-03-15,19.316056980559743,2.4347811855691353,0.9598807502742566,2.036898793847477,0.16217811593320008,0.09238134474972579,0.01000000000000005,1.860025210084043,2914.0000000000146,3174.0000000000164,0.1000000000000005,9.80000000000005,0.0,1179.000000000006,1179.000000000006,0.0,38.64483334742616,77.39000000000038,41.400000000000205,0.1000000000000005,13.500000000000068,39701744.0000002
2020-03-16,20.902427350804455,2.77834833261577,1.3254816680709185,2.085075517492915,0.18061871946444466,0.11333448949312844,0.010000000000000052,1.8600861344537913,2914.000000000015,3174.000000000017,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,43.71352772550182,77.3900000000004,41.40000000000021,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-17,22.89853997011695,3.2379952507546577,1.753949647950413,2.1481311371500706,0.20104257870628472,0.13541570228468178,0.010000000000000054,1.8601875808015613,2914.0000000000155,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,48.84077200614972,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-18,25.72085067894522,4.089404647503622,2.2854751642110367,2.2349024899019874,0.22755956816028927,0.1589606131711716,0.010000000000000054,1.8603013190853366,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,53.934324479725504,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-19,29.92208597300987,5.461930667269616,2.9725871423890533,2.356622891990166,0.26179766577761887,0.1844698134659679,0.010000000000000054,1.8603845219578319,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,58.8934679881071,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-20,36.07685859740453,7.375181032126438,3.868896077541637,2.524545384894374,0.30352342709662783,0.21247711769482217,0.010000000000000054,1.8603847069176331,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,63.6195583278613,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-21,44.69587924217113,9.76645364739802,5.020651372959083,2.7481601698925044,0.3511073408460656,0.24345076005521535,0.010000000000000054,1.8602109606988932,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,68.01407129922512,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-22,56.16161531398141,12.511314055845894,6.460409344198965,3.03385768398047,0.40187284564747816,0.277719291760869,0.010000000000000054,1.8597403149003846,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,71.99114219452238,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-23,69.85062325019209,14.609616763603906,8.150780020431077,3.3587158227785063,0.4271480085083953,0.31288239060475054,0.010000000000000054,1.858825759769344,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,75.48697041447626,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-24,86.08985819394675,17.018993438895592,10.119616366325268,3.72968651155706,0.45761052157198884,0.3493936934060522,0.010000000000000054,1.8572928815593959,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,78.4668729304436,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-25,105.61484031643637,20.156342687445814,12.414950154511267,4.167820798341364,0.5082854606683267,0.3892781401256452,0.010000000000000054,1.8549636818547468,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,80.93057438109074,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-26,129.29815350817435,24.167887267685252,15.087227483368938,4.700219186344913,0.5862399519976909,0.4353464525409056,0.010000000000000054,1.8516886631363763,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,82.91617464490027,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-27,157.94581939745302,28.996843052573958,18.175985415370956,5.353994383294571,0.6925726595380239,0.4906059932518339,0.010000000000000054,1.8473367947019939,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,84.50312451955122,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-28,192.14457786418583,34.434170750969,21.69985945583983,6.151743363424399,0.8239059006005138,0.5578189099356443,0.010000000000000054,1.8418269334537767,2914.000000000016,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,85.71830088804751,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-29,232.14734742528918,40.15663969865023,25.649089162015674,7.108151413971028,0.9735047324962826,0.6391707435377073,0.010000000000000054,1.8350920811504514,2913.755282112861,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,86.60445595045721,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-30,276.1549675825421,44.12302276041309,29.865191467504058,8.200974581809895,1.1056456793011087,0.7358454138265204,0.010000000000000054,1.8271008966740887,2913.0415216086594,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,87.22253313931361,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-03-31,324.6167912977669,48.54837566759497,34.36930084044711,9.444056728212644,1.2526990299994278,0.8492449200983987,0.010000000000000054,1.817860093966461,2911.8222461099986,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,87.65340405616601,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-01,378.86134912943453,54.30947179594519,39.24824583072325,10.861597814420655,1.4247537489055206,0.9800579628598383,0.010000000000000054,1.8074146244502847,2910.343055900261,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,87.96255304212464,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-02,440.5609439737736,61.74828031754724,44.6168165643806,12.478939149438656,1.6227508320411346,1.1280908218539953,0.010000000000000054,1.7958461978141218,2909.170915066764,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,88.19441478159361,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-03,511.33009712060266,70.80566725173523,50.589465364462015,14.315652325879922,1.840770299208618,1.2921405145805442,0.010000000000000054,1.7832453464859979,2909.192245770019,3174.0000000000173,0.1000000000000005,9.800000000000052,0.0,1179.0000000000061,1179.0000000000061,0.0,88.36831108619533,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-04,592.4243827952043,81.12167125328122,57.25908221662393,16.380355921850178,2.067746438045769,1.4698996651855727,0.010000000000000054,1.7697108359795621,2911.5801248575763,3173.7554621848913,0.1000000000000005,9.800252100840389,0.0,1179.0000000000061,1179.0000000000061,0.0,88.49873331464663,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-05,684.5145540647303,92.11071045353575,64.68107636835042,18.66682802736052,2.288754237066975,1.6578851561290016,0.010000000000000054,1.7553569796026443,2917.9990335268317,3173.0838235294295,0.1000000000000005,9.800861344537868,0.0,1179.0000000000061,1179.0000000000061,0.0,88.59654998598509,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-06,785.3641960915356,100.86504641481262,72.78706778046462,21.154872151742147,2.4897557230491043,1.8557081463469163,0.010000000000000054,1.7403158924266138,2930.249047284753,3171.985508241776,0.1000000000000005,9.801371606334895,0.0,1179.0000000000061,1179.0000000000061,0.0,88.66991248948894,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-07,895.8148891501014,110.46224634957119,81.63189747400409,23.849702917943695,2.696114465202153,2.0619963650930933,0.010000000000000054,1.7247128404576486,2950.001030777079,3170.9303076519245,0.1000000000000005,9.801164451357518,0.0,1179.0000000000061,1179.0000000000061,0.0,88.72493436711683,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-08,1017.7020039666504,121.89577978480304,91.28707759806949,26.747474344243212,2.898734200549971,2.272638030122345,0.010000000000000054,1.708670861758882,2978.600086269627,3170.405649290984,0.1000000000000005,9.800104107748922,0.0,1179.0000000000061,1179.0000000000061,0.0,88.76620077533775,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-09,1153.1209599885647,135.42545474810478,101.812383182392,29.834636139565784,3.087883876010415,2.481998399773405,0.010000000000000054,1.692289022207981,3016.9201923686755,3171.0165026437435,0.1000000000000005,9.797917447327542,0.0,1179.0000000000061,1179.0000000000061,0.0,88.79715058150343,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-10,1303.8769190864487,150.76083314252682,113.23454595175863,33.08745092497175,3.2533563459218433,2.6838321870310926,0.010000000000000054,1.6756244912843008,3065.257235420661,3173.5317047139047,0.1000000000000005,9.794942610382549,0.0,1179.0000000000061,1179.0000000000061,0.0,88.8203629361277,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-11,1471.0720558306762,167.19879227770988,125.5312746868315,36.47163214977283,3.384587395187994,2.871967870072936,0.010000000000000054,1.6587131971639386,3123.2508354213505,3178.8573273395696,0.1000000000000005,9.79085143096081,0.0,1179.0000000000061,1179.0000000000061,0.0,88.83777220209589,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-12,1654.796010198802,183.72669601823748,138.61927049476188,39.942072528619285,3.4707450066366374,3.0408209251791414,0.010000000000000054,1.6415589767352703,3190.0724856942843,3188.180535905457,0.1000000000000005,9.785719374772011,0.0,1179.0000000000061,1179.0000000000061,0.0,88.85082915157204,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-13,1852.2222985346898,197.42834457347158,152.4140239764369,43.42247230208832,3.4806282443116783,3.1823501799864946,0.010000000000000054,1.6241732726290246,3264.60008409711,3202.8020308883733,0.1000000000000005,9.780684165856009,0.0,1179.0000000000061,1179.0000000000061,0.0,88.86062186367916,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-14,2064.1182591304973,211.89750277399543,166.9047702447714,46.8991263661914,3.4768254172350566,3.29383551798923,0.010000000000000054,1.606543981621092,3345.3689140747765,3224.055046113925,0.1000000000000005,9.777251973777929,0.0,1179.0000000000061,1179.0000000000061,0.0,88.86796639775949,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-15,2291.8239399845934,227.70683748773675,182.0206310126028,50.37670417994421,3.477706328601798,3.3764858821894066,0.010000000000000054,1.5886478052203459,3429.2551011530954,3252.928760344983,0.1000000000000005,9.775817131593964,0.0,1179.0000000000061,1179.0000000000061,0.0,88.87347479831975,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-16,2536.618617561171,244.79554505180815,197.64492704096506,53.87155528427951,3.494947490472039,3.4345717484229263,0.010000000000000054,1.5704578965784808,3513.558825172242,3290.0109690951995,0.10001260504201731,9.776323094332202,0.0,1179.0000000000061,1179.0000000000061,0.0,88.87760609873993,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-17,2799.245685859959,262.62771890521077,213.62591247529429,57.40668844123171,3.535205446554745,3.4747744803540455,0.010000000000000054,1.551947979641361,3595.3774252786698,3335.3522636669118,0.10004936974789969,9.778152146217813,0.0,1179.0000000000061,1179.0000000000061,0.0,88.88070457405507,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
2020-04-18,3079.556323218504,280.31112531336237,229.78482559758294,61.0080059883253,3.601371764295508,3.5056983457212594,0.010000000000000054,1.5331432730309582,3675.7669328891952,3389.509107252451,0.1000995677117006,9.782088576373134,0.0,1179.0000000000061,1179.0000000000061,0.0,88.88302843054143,77.39000000000041,41.40000000000022,0.1000000000000005,13.500000000000068,39701744.00000021
